Loaded /home/acb11711tx/lzq/ExpEval/exe_res/ucf101_r2p1d_xrai_full_test.pt
v_Diving_g04_c07: 0.6237507003110068
v_Diving_g05_c01: 0.8216309078719632
v_Diving_g05_c02: 0.7804038055923002
v_Diving_g05_c03: 0.7211272843863981
v_Diving_g05_c04: 0.7256909736182706
v_Diving_g05_c05: 0.7626937755134122
v_Diving_g05_c06: 0.6512210496451871
v_Diving_g06_c01: 0.8062183984305875
v_Diving_g06_c02: 0.7227597960021512
v_Diving_g06_c03: 0.5941610463645475
v_Diving_g06_c04: 0.7721676953818815
v_Diving_g06_c05: 0.4282026970043944
v_Diving_g06_c06: 0.5814993508842008
v_Diving_g06_c07: 0.7772840984847562
v_Diving_g07_c01: 0.5886165030982511
v_Diving_g07_c02: 0.7015090712096708
v_Diving_g07_c03: 0.4886443476874547
v_Diving_g07_c04: 0.6232312462974505
v_Fencing_g01_c01: 0.7364243975416684
v_Fencing_g01_c02: 0.7589993536048496
v_Fencing_g01_c03: 0.7919405953534806
v_Fencing_g01_c04: 0.733938944390502
v_Fencing_g01_c05: 0.6982311574784035
v_Fencing_g01_c06: 0.7938113225200141
v_Fencing_g02_c01: 0.8837366829202438
v_Fencing_g02_c02: 0.8734082671389842
v_Fencing_g02_c03: 0.8818808885798717
v_Fencing_g02_c04: 0.8758465203964079
v_Fencing_g02_c05: 0.8723353835330272
v_Fencing_g03_c01: 0.619511678213712
v_Fencing_g03_c02: 0.4309347957414502
v_Fencing_g03_c03: 0.7092793675647044
v_Fencing_g03_c04: 0.7461137863383556
v_Fencing_g03_c05: 0.6528162451968456
v_Fencing_g04_c01: 0.7363122928463781
v_Fencing_g04_c02: 0.7710310908541942
v_Fencing_g04_c03: 0.7885539027438426
v_Fencing_g04_c04: 0.7895767184481883
v_Fencing_g04_c05: 0.8477623554454112
v_Fencing_g05_c01: 0.45306787020945194
v_Fencing_g05_c02: 0.635008149179157
v_Fencing_g05_c03: 0.7444306107745433
v_Fencing_g05_c04: 0.3541247705970818
v_Fencing_g05_c05: 0.8565096946940685
v_Fencing_g06_c01: 0.8238470841706658
v_Fencing_g06_c02: 0.5457179742907101
v_Fencing_g06_c03: 0.7400917376899088
v_Fencing_g06_c04: 0.7185404348228985
v_Fencing_g07_c01: 0.7545613738284374
v_Fencing_g07_c02: 0.8560990787618721
v_Fencing_g07_c03: 0.7935035329819584
v_Fencing_g07_c04: 0.7423072558403874
v_FloorGymnastics_g01_c01: 0.7526728094800745
v_FloorGymnastics_g01_c02: 0.7630900324567591
v_FloorGymnastics_g01_c03: 0.7056447447522913
v_FloorGymnastics_g01_c04: 0.7767952264531885
v_FloorGymnastics_g01_c05: 0.7539731444104945
v_FloorGymnastics_g02_c01: 0.4357046790666317
v_FloorGymnastics_g02_c02: 0.7049743894732927
v_FloorGymnastics_g02_c03: 0.5398706240359132
v_FloorGymnastics_g02_c04: 0.7240697330109214
v_FloorGymnastics_g03_c01: 0.6689961141220664
v_FloorGymnastics_g03_c02: 0.6485649531952475
v_FloorGymnastics_g03_c03: 0.6231066063757424
v_FloorGymnastics_g03_c04: 0.6733898123040234
v_FloorGymnastics_g04_c01: 0.7052294195874964
v_FloorGymnastics_g04_c02: 0.8062637032254969
v_FloorGymnastics_g04_c03: 0.707609909890536
v_FloorGymnastics_g04_c04: 0.7848056138738428
v_FloorGymnastics_g04_c05: 0.7886177481397425
v_FloorGymnastics_g05_c01: 0.7571054881683921
v_FloorGymnastics_g05_c02: 0.8076601208432947
v_FloorGymnastics_g05_c03: 0.671819387307707
v_FloorGymnastics_g05_c04: 0.7445230663999354
v_FloorGymnastics_g06_c01: 0.5649699152692591
v_FloorGymnastics_g06_c02: 0.5705536783918177
v_FloorGymnastics_g06_c03: 0.5724970878347193
v_FloorGymnastics_g06_c04: 0.6648897266260718
v_FloorGymnastics_g06_c05: 0.7115002454503809
v_FloorGymnastics_g06_c06: 0.5467346523202394
v_FloorGymnastics_g06_c07: 0.773007582245711
v_FloorGymnastics_g07_c01: 0.6347702733020668
v_FloorGymnastics_g07_c02: 0.6407429276279544
v_FloorGymnastics_g07_c03: 0.7376847447141444
v_FloorGymnastics_g07_c04: 0.6692782233714496
v_FloorGymnastics_g07_c05: 0.7761825770850663
v_FloorGymnastics_g07_c06: 0.7563981128170525
v_FloorGymnastics_g07_c07: 0.6087401130481993
v_GolfSwing_g01_c01: 0.7018972035219662
v_GolfSwing_g01_c02: 0.6486805673410885
v_GolfSwing_g01_c03: 0.480882048206567
v_GolfSwing_g01_c04: 0.5276754494478695
v_GolfSwing_g01_c05: 0.6426718231012813
v_GolfSwing_g01_c06: 0.4128105934431545
v_GolfSwing_g02_c01: 0.19581873744742495
v_GolfSwing_g02_c02: 0.003701900343784814
v_GolfSwing_g02_c03: 0.0017286403684551033
v_GolfSwing_g02_c04: 0.015203929659591608
v_GolfSwing_g03_c01: 0.22860649188065452
v_GolfSwing_g03_c02: 0.22806087282502574
v_GolfSwing_g03_c03: 0.1793626640645556
v_GolfSwing_g03_c04: 0.18853930297323984
v_GolfSwing_g03_c05: 0.23825994885542912
v_GolfSwing_g03_c06: 0.2132335613203935
v_GolfSwing_g03_c07: 0.1984129590635888
v_GolfSwing_g04_c01: 0.0869198851795403
v_GolfSwing_g04_c02: 0.1625080411975972
v_GolfSwing_g04_c03: 0.623865666864603
v_GolfSwing_g04_c04: 0.6728614089732758
v_GolfSwing_g04_c05: 0.6769348378946773
v_GolfSwing_g04_c06: 0.6822327408661835
v_GolfSwing_g05_c01: 0.26779406733827216
v_GolfSwing_g05_c02: 0.2458302400262795
v_GolfSwing_g05_c03: 0.4157359004674248
v_GolfSwing_g05_c04: 0.542611183198332
v_GolfSwing_g05_c05: 0.08612966194765193
v_GolfSwing_g05_c06: 0.20048445126290915
v_GolfSwing_g05_c07: 0.2738985229005806
v_GolfSwing_g06_c01: 0.003627334924985348
v_GolfSwing_g06_c02: 0.005486189808706854
v_GolfSwing_g06_c03: 0.47156706412339133
v_GolfSwing_g06_c04: 0.16831137758696002
v_GolfSwing_g07_c01: 0.2735041506456213
v_GolfSwing_g07_c02: 0.14034731902198416
v_GolfSwing_g07_c03: 0.4816116048676662
v_GolfSwing_g07_c04: 0.30553866207615954
v_GolfSwing_g07_c05: 0.20729641483181638
v_HorseRiding_g01_c01: 0.5468271967374676
v_HorseRiding_g01_c02: 0.24775779865467484
v_HorseRiding_g01_c03: 0.9136811947801107
v_HorseRiding_g01_c04: 0.92023865937972
v_HorseRiding_g01_c05: 0.9402729725816243
v_HorseRiding_g01_c06: 0.8680673694589132
v_HorseRiding_g01_c07: 0.8201368904092305
v_HorseRiding_g02_c01: 0.8825392580010885
v_HorseRiding_g02_c02: 0.9261042332627767
v_HorseRiding_g02_c03: 0.8940579748132222
v_HorseRiding_g02_c04: 0.858794317243337
v_HorseRiding_g02_c05: 0.8023453211762899
v_HorseRiding_g02_c06: 0.8813308334329122
v_HorseRiding_g02_c07: 0.8730152702310079
v_HorseRiding_g03_c01: 0.8530237531640523
v_HorseRiding_g03_c02: 0.8793611383416646
v_HorseRiding_g03_c03: 0.8748666501023763
v_HorseRiding_g03_c04: 0.8718055343606466
v_HorseRiding_g03_c05: 0.8674867010095113
v_HorseRiding_g03_c06: 0.8983515357949727
v_HorseRiding_g03_c07: 0.8718366479852193
v_HorseRiding_g04_c01: 0.8706076002099508
v_HorseRiding_g04_c02: 0.8567603087403768
v_HorseRiding_g04_c03: 0.8219123935677999
v_HorseRiding_g04_c04: 0.8267540010974699
v_HorseRiding_g04_c05: 0.8240097618081563
v_HorseRiding_g04_c06: 0.815505251882314
v_HorseRiding_g04_c07: 0.8534406280496114
v_HorseRiding_g05_c01: 0.7648211574532979
v_HorseRiding_g05_c02: 0.8775870060899251
v_HorseRiding_g05_c03: 0.905473217962026
v_HorseRiding_g05_c04: 0.8685946321465963
v_HorseRiding_g05_c05: 0.8536593770959371
v_HorseRiding_g05_c06: 0.8612677907922262
v_HorseRiding_g05_c07: 0.772558602632671
v_HorseRiding_g06_c01: 0.9043274974801534
v_HorseRiding_g06_c02: 0.9195308542230123
v_HorseRiding_g06_c03: 0.918674573896169
v_HorseRiding_g06_c04: 0.8746180391290181
v_HorseRiding_g06_c05: 0.8524671649911397
v_HorseRiding_g06_c06: 0.907758579252004
v_HorseRiding_g06_c07: 0.9124825453736776
v_HorseRiding_g07_c01: 0.8653572654702657
v_HorseRiding_g07_c02: 0.7758676862695211
v_HorseRiding_g07_c03: 0.8356187796571248
v_HorseRiding_g07_c04: 0.8638856863954061
v_HorseRiding_g07_c05: 0.7297528839089864
v_HorseRiding_g07_c06: 0.8252422666528219
v_HorseRiding_g07_c07: 0.8759245729424947
v_IceDancing_g01_c01: 0.5846812796552783
v_IceDancing_g01_c02: 0.5703207325895434
v_IceDancing_g01_c03: 0.6668133807142382
v_IceDancing_g01_c04: 0.6132801246603137
v_IceDancing_g01_c05: 0.6763984632452136
v_IceDancing_g01_c06: 0.6613479924162036
v_IceDancing_g01_c07: 0.5213190388639575
v_IceDancing_g02_c01: 0.5148595046957141
v_IceDancing_g02_c02: 0.5385214161832934
v_IceDancing_g02_c03: 0.514682240482152
v_IceDancing_g02_c04: 0.4854140949209338
v_IceDancing_g02_c05: 0.45590508745583946
v_IceDancing_g02_c06: 0.5830530595739489
v_IceDancing_g02_c07: 0.4470156502683764
v_IceDancing_g03_c01: 0.5275412273367053
v_IceDancing_g03_c02: 0.6642968726118212
v_IceDancing_g03_c03: 0.7733405303915148
v_IceDancing_g03_c04: 0.48690859198170955
v_IceDancing_g03_c05: 0.7948697876890307
v_IceDancing_g03_c06: 0.8001431298215991
v_IceDancing_g04_c01: 0.6612491083105212
v_IceDancing_g04_c02: 0.7586716484983569
v_IceDancing_g04_c03: 0.6015516591032153
v_IceDancing_g04_c04: 0.7378299307783251
v_IceDancing_g04_c05: 0.00028356058682182527
v_IceDancing_g04_c06: 0.7082123827894335
v_IceDancing_g04_c07: 0.8061580729444628
v_IceDancing_g05_c01: 0.7024728131254321
v_IceDancing_g05_c02: 0.5551109385450488
v_IceDancing_g05_c03: 0.7818384838064318
v_IceDancing_g05_c04: 0.7724335265119677
v_IceDancing_g05_c05: 0.6787999939878588
v_IceDancing_g05_c06: 0.7646448683698779
v_IceDancing_g06_c01: 0.7734127712209826
v_IceDancing_g06_c02: 0.7405666184385424
v_IceDancing_g06_c03: 0.7907989692648059
v_IceDancing_g06_c04: 0.8266988468130236
v_IceDancing_g06_c05: 0.6906849813421374
v_IceDancing_g06_c06: 0.48248139738637263
v_IceDancing_g07_c01: 0.6113156747778064
v_IceDancing_g07_c02: 0.6337403130491381
v_IceDancing_g07_c03: 0.6145888042410022
v_IceDancing_g07_c04: 0.5161805820425158
v_IceDancing_g07_c05: 0.5375124883611804
v_IceDancing_g07_c06: 0.5080208253820544
v_IceDancing_g07_c07: 0.6565840911825305
v_LongJump_g01_c01: 0.629704694796601
v_LongJump_g01_c02: 0.7354513812551886
v_LongJump_g01_c03: 0.7754225540647894
v_LongJump_g01_c04: 0.7054310250769049
v_LongJump_g01_c05: 0.7262809086332709
v_LongJump_g01_c06: 0.6692206073294074
v_LongJump_g01_c07: 0.694264214087525
v_LongJump_g02_c01: 0.6576829986388475
v_LongJump_g02_c02: 0.5192392168773949
v_LongJump_g02_c03: 0.6651754419526696
v_LongJump_g02_c04: 0.6503952260336519
v_LongJump_g02_c05: 0.7510499563741178
v_LongJump_g03_c01: 0.675518691607067
v_LongJump_g03_c02: 0.6811927785838634
v_LongJump_g03_c03: 0.6535094190130621
v_LongJump_g03_c04: 0.6258867826054484
v_LongJump_g03_c05: 0.646285701144734
v_LongJump_g03_c06: 0.6574267568739742
v_LongJump_g04_c01: 0.6218664898278803
v_LongJump_g04_c02: 0.40739488142753544
v_LongJump_g04_c03: 0.5408168987578392
v_LongJump_g04_c04: 0.3388033062892646
v_LongJump_g04_c05: 0.5835570297876984
v_LongJump_g04_c06: 0.5428950053847075
v_LongJump_g04_c07: 0.5314874537962169
v_LongJump_g05_c01: 0.002035862633420038
v_LongJump_g05_c02: 0.0005417567494987452
v_LongJump_g05_c03: 0.021345393624869757
v_LongJump_g05_c04: 0.03537466255693289
v_LongJump_g05_c05: 0.16276613373520377
v_LongJump_g06_c01: 0.06243894276667561
v_LongJump_g06_c02: 0.0549627151722234
v_LongJump_g06_c03: 0.03454085083103564
v_LongJump_g06_c04: 0.1058737240928167
v_LongJump_g07_c01: 0.5685858494343847
v_LongJump_g07_c02: 0.7197187352667243
v_LongJump_g07_c03: 0.30835821067194047
v_LongJump_g07_c05: 0.521976480327794
v_PoleVault_g01_c01: 0.4376866802310815
v_PoleVault_g01_c02: 0.6784876225835887
v_PoleVault_g01_c03: 0.6341446153207926
v_PoleVault_g01_c04: 0.5728555321081785
v_PoleVault_g01_c05: 0.49190551013157346
v_PoleVault_g02_c01: 0.7502001358050165
v_PoleVault_g02_c02: 0.46627205860272625
v_PoleVault_g02_c03: 0.7262211276072321
v_PoleVault_g02_c04: 0.6808627677935419
v_PoleVault_g02_c05: 0.5760439468401728
v_PoleVault_g02_c06: 0.4649877978342829
v_PoleVault_g02_c07: 0.6780230833071528
v_PoleVault_g03_c01: 0.7110871506708918
v_PoleVault_g03_c02: 0.6722869115735648
v_PoleVault_g03_c03: 0.6459759903925715
v_PoleVault_g03_c04: 0.5751154266151843
v_PoleVault_g03_c05: 0.4723446803952811
v_PoleVault_g03_c06: 0.5516402555483637
v_PoleVault_g03_c07: 0.5990742279070673
v_PoleVault_g04_c01: 0.47780206444144824
v_PoleVault_g04_c02: 0.5115159304666577
v_PoleVault_g04_c03: 0.2539398476335464
v_PoleVault_g04_c04: 0.2353508259955106
v_PoleVault_g04_c05: 0.40425314282470026
v_PoleVault_g04_c06: 0.77754400641129
v_PoleVault_g04_c07: 0.5703991485613642
v_PoleVault_g05_c01: 0.7772454453486262
v_PoleVault_g05_c02: 0.8117706013697443
v_PoleVault_g05_c03: 0.7557685805338679
v_PoleVault_g05_c04: 0.585429771043664
v_PoleVault_g05_c05: 0.7248261405009089
v_PoleVault_g06_c01: 0.7100500298518
v_PoleVault_g06_c02: 0.7497401667612849
v_PoleVault_g06_c03: 0.7448251677531061
v_PoleVault_g06_c04: 0.7938341332453547
v_PoleVault_g06_c05: 0.7433981729525385
v_PoleVault_g07_c01: 0.7438230353261588
v_PoleVault_g07_c02: 0.7743849588412104
v_PoleVault_g07_c03: 0.6969130392506031
v_PoleVault_g07_c04: 0.6074160942196158
v_RopeClimbing_g01_c01: 0.0009993183016961532
v_RopeClimbing_g01_c02: 0.6063439086638027
v_RopeClimbing_g01_c03: 0.637129171248489
v_RopeClimbing_g01_c04: 0.6562585071287685
v_RopeClimbing_g02_c01: 0.8472061589918667
v_RopeClimbing_g02_c02: 0.8173379138670498
v_RopeClimbing_g02_c03: 0.8768369392118984
v_RopeClimbing_g02_c04: 0.8716341689787441
v_RopeClimbing_g02_c05: 0.8878128961287075
v_RopeClimbing_g02_c06: 0.8727017477713161
v_RopeClimbing_g03_c01: 0.65131871142421
v_RopeClimbing_g03_c02: 0.7795258001051479
v_RopeClimbing_g03_c03: 0.8000187114439541
v_RopeClimbing_g03_c04: 0.817768020983749
v_RopeClimbing_g04_c01: 0.7996633674110853
v_RopeClimbing_g04_c02: 0.7588281468115383
v_RopeClimbing_g04_c03: 0.9122419193945461
v_RopeClimbing_g04_c04: 0.8437784746847683
v_RopeClimbing_g05_c01: 0.655805008448624
v_RopeClimbing_g05_c02: 0.6193893961235517
v_RopeClimbing_g05_c03: 0.2594341535213971
v_RopeClimbing_g05_c04: 0.40411714204583404
v_RopeClimbing_g05_c05: 0.6478451287466669
v_RopeClimbing_g05_c06: 0.7103115955460453
v_RopeClimbing_g05_c07: 0.5076563790998989
v_RopeClimbing_g06_c01: 0.8801608518324429
v_RopeClimbing_g06_c02: 0.8014200166426235
v_RopeClimbing_g06_c03: 0.842366261836105
v_RopeClimbing_g06_c04: 0.8202383354864651
v_RopeClimbing_g07_c01: 0.6172755332290762
v_RopeClimbing_g07_c02: 0.324279634011873
v_RopeClimbing_g07_c03: 0.28675323988773016
v_RopeClimbing_g07_c04: 0.2264716366707944
v_RopeClimbing_g07_c05: 0.6596602098643416
v_SalsaSpin_g01_c01: 0.5793741510030941
v_SalsaSpin_g01_c02: 0.6412498561446682
v_SalsaSpin_g01_c03: 0.6312798207407013
v_SalsaSpin_g01_c04: 0.5539725163732783
v_SalsaSpin_g01_c05: 0.6041180958752648
v_SalsaSpin_g01_c06: 0.21051872887323952
v_SalsaSpin_g01_c07: 0.5383652170901314
v_SalsaSpin_g02_c01: 0.1454575044815556
v_SalsaSpin_g02_c02: 0.10907519615350147
v_SalsaSpin_g02_c03: 0.08848922948579455
v_SalsaSpin_g02_c04: 0.10718436089538752
v_SalsaSpin_g02_c05: 0.08184189641700179
v_SalsaSpin_g02_c06: 0.014214213615074483
v_SalsaSpin_g02_c07: 0.052320813162118895
v_SalsaSpin_g03_c01: 0.850654306520255
v_SalsaSpin_g03_c02: 0.8180770898950414
v_SalsaSpin_g03_c03: 0.8489841247690038
v_SalsaSpin_g03_c04: 0.8644686962259129
v_SalsaSpin_g03_c05: 0.843141141046317
v_SalsaSpin_g03_c06: 0.8896613145959691
v_SalsaSpin_g04_c01: 0.3779261699426115
v_SalsaSpin_g04_c02: 0.3271342693049064
v_SalsaSpin_g04_c03: 0.6202748710536525
v_SalsaSpin_g04_c04: 0.7435023464975075
v_SalsaSpin_g04_c05: 0.8008294167709664
v_SalsaSpin_g04_c06: 0.42222294728412635
v_SalsaSpin_g05_c01: 0.3735077387434558
v_SalsaSpin_g05_c02: 0.5779630003278271
v_SalsaSpin_g05_c03: 0.5587920257137284
v_SalsaSpin_g05_c04: 0.5625744708129332
v_SalsaSpin_g05_c05: 0.5031274866094009
v_SalsaSpin_g05_c06: 0.4281765918028668
v_SalsaSpin_g06_c01: 0.8456182509441987
v_SalsaSpin_g06_c02: 0.8590831781518773
v_SalsaSpin_g06_c03: 0.8479794330676214
v_SalsaSpin_g06_c04: 0.8701843048227147
v_SalsaSpin_g06_c05: 0.8767087484491185
v_SalsaSpin_g07_c01: 0.729262820143731
v_SalsaSpin_g07_c02: 0.8376487611574248
v_SalsaSpin_g07_c03: 0.5208535014432982
v_SalsaSpin_g07_c04: 0.7370541721363679
v_SalsaSpin_g07_c05: 0.8368829588187054
v_SalsaSpin_g07_c06: 0.8015309098889247
v_SkateBoarding_g01_c01: 0.12197256674835444
v_SkateBoarding_g01_c02: 0.01710405242846491
v_SkateBoarding_g01_c03: 0.09687466672085066
v_SkateBoarding_g01_c04: 0.08922327814170217
v_SkateBoarding_g02_c01: 0.007264279855462519
v_SkateBoarding_g02_c02: 0.23703392982906735
v_SkateBoarding_g02_c03: 0.014134541537949456
v_SkateBoarding_g02_c04: 0.6109177334369633
v_SkateBoarding_g02_c05: 0.21743859854950642
v_SkateBoarding_g02_c06: 0.7417620927230928
v_SkateBoarding_g03_c01: 0.4325865646028433
v_SkateBoarding_g03_c02: 0.13902629298581815
v_SkateBoarding_g03_c03: 0.11024558955296015
v_SkateBoarding_g03_c04: 0.16255101344040668
v_SkateBoarding_g04_c01: 0.04823745368457821
v_SkateBoarding_g04_c02: 0.6755254132808659
v_SkateBoarding_g04_c03: 0.27755503534763193
v_SkateBoarding_g04_c04: 0.29167688350617027
v_SkateBoarding_g04_c05: 0.0014139930358396668
v_SkateBoarding_g05_c01: 0.8744131907956216
v_SkateBoarding_g05_c02: 0.7158877968690831
v_SkateBoarding_g05_c03: 0.48147029008987374
v_SkateBoarding_g05_c04: 0.1814020450889302
v_SkateBoarding_g06_c01: 0.6503068072856877
v_SkateBoarding_g06_c02: 0.539721356159589
v_SkateBoarding_g06_c03: 0.4397277398170445
v_SkateBoarding_g06_c04: 0.14970205250619983
v_SkateBoarding_g07_c01: 0.5449787242473576
v_SkateBoarding_g07_c02: 0.48403181267394757
v_SkateBoarding_g07_c03: 0.7249368889392827
v_SkateBoarding_g07_c04: 0.6366472413433257
v_SkateBoarding_g07_c05: 0.5272970659793828
v_Skiing_g01_c01: 0.31673542328280746
v_Skiing_g01_c02: 0.3958535456295067
v_Skiing_g01_c03: 0.40316859201629995
v_Skiing_g01_c04: 0.39088567590442835
v_Skiing_g01_c05: 0.6212171564075106
v_Skiing_g01_c06: 0.3570167749385291
v_Skiing_g02_c01: 0.6400162825557345
v_Skiing_g02_c02: 0.5122187385532015
v_Skiing_g02_c03: 0.5559514412852877
v_Skiing_g02_c04: 0.5047382364246005
v_Skiing_g02_c05: 0.5176413307162875
v_Skiing_g03_c01: 0.6918306002589816
v_Skiing_g03_c02: 0.7933124551746005
v_Skiing_g03_c03: 0.6840555915805453
v_Skiing_g03_c04: 0.6485721595781797
v_Skiing_g03_c05: 0.8497820744487399
v_Skiing_g03_c06: 0.5936417827579135
v_Skiing_g03_c07: 0.4209653489488119
v_Skiing_g04_c01: 0.26126596875474206
v_Skiing_g04_c02: 0.4649680486145371
v_Skiing_g04_c03: 0.6119272956821078
v_Skiing_g04_c04: 0.8067628449025506
v_Skiing_g04_c05: 0.16486017370698391
v_Skiing_g04_c06: 0.6243232736560458
v_Skiing_g04_c07: 0.39719941708562506
v_Skiing_g05_c01: 0.4757922241660708
v_Skiing_g05_c02: 0.5237833509418124
v_Skiing_g05_c03: 0.5324964771243685
v_Skiing_g05_c04: 0.8503368148776644
v_Skiing_g06_c01: 0.047222254044754663
v_Skiing_g06_c02: 0.09061835694228648
v_Skiing_g06_c03: 0.16818123968187138
v_Skiing_g06_c04: 0.008601038043707376
v_Skiing_g06_c05: 0.002776638513751095
v_Skiing_g06_c06: 0.017282524782785913
v_Skiing_g06_c07: 0.06567991070551216
v_Skiing_g07_c01: 0.557144726273691
v_Skiing_g07_c02: 0.5060910234424227
v_Skiing_g07_c03: 0.547409618851816
v_Skiing_g07_c04: 0.5522334823581332
v_Skijet_g01_c01: 0.6876844486796472
v_Skijet_g01_c02: 0.6941068491541955
v_Skijet_g01_c03: 0.4346863648497674
v_Skijet_g01_c04: 0.6902620515429589
v_Skijet_g02_c01: 0.5088492950999353
v_Skijet_g02_c02: 0.45762968273993465
v_Skijet_g02_c03: 0.5038489422404382
v_Skijet_g02_c04: 0.4484561702811334
v_Skijet_g03_c01: 0.6019450149142358
v_Skijet_g03_c02: 0.5639411530100915
v_Skijet_g03_c03: 0.472816469391546
v_Skijet_g03_c04: 0.1252813371938828
v_Skijet_g04_c01: 0.5972424468600366
v_Skijet_g04_c02: 0.5862635697812948
v_Skijet_g04_c03: 0.5387797078692529
v_Skijet_g04_c04: 0.6002795512431476
v_Skijet_g05_c01: 0.46395844431754085
v_Skijet_g05_c02: 0.4858428856932733
v_Skijet_g05_c03: 0.4739901444518182
v_Skijet_g05_c04: 0.5361933431231591
v_Skijet_g06_c01: 0.4895338139140222
v_Skijet_g06_c02: 0.4185667953097436
v_Skijet_g06_c03: 0.6624738297068689
v_Skijet_g06_c04: 0.49690190168257686
v_Skijet_g07_c01: 0.3965406525057915
v_Skijet_g07_c02: 0.6193821153246972
v_Skijet_g07_c03: 0.49729971123088035
v_Skijet_g07_c04: 0.611198755690566
v_SoccerJuggling_g01_c01: 0.6602504231480815
v_SoccerJuggling_g01_c02: 0.5654875814428486
v_SoccerJuggling_g01_c03: 0.481509283322648
v_SoccerJuggling_g01_c04: 0.592776716824428
v_SoccerJuggling_g01_c05: 0.7294989094583251
v_SoccerJuggling_g02_c01: 0.4524224136469819
v_SoccerJuggling_g02_c02: 0.6427227902671255
v_SoccerJuggling_g02_c03: 0.5247846356572516
v_SoccerJuggling_g02_c04: 0.6902158978840269
v_SoccerJuggling_g02_c05: 0.686756912290857
v_SoccerJuggling_g02_c06: 0.6751351986525513
v_SoccerJuggling_g03_c01: 0.7315990914570101
v_SoccerJuggling_g03_c02: 0.675171182628528
v_SoccerJuggling_g03_c03: 0.3394388627997067
v_SoccerJuggling_g03_c04: 0.3909887258265279
v_SoccerJuggling_g04_c01: 0.3864149659851499
v_SoccerJuggling_g04_c02: 0.6010323200819947
v_SoccerJuggling_g04_c03: 0.6309337053893067
v_SoccerJuggling_g04_c04: 0.6745721135733582
v_SoccerJuggling_g04_c05: 0.6030972633955933
v_SoccerJuggling_g04_c06: 0.5309023891089417
v_SoccerJuggling_g05_c01: 0.1517102855935626
v_SoccerJuggling_g05_c02: 0.3659934645032443
v_SoccerJuggling_g05_c03: 0.39264415707233624
v_SoccerJuggling_g05_c04: 0.02251060010106798
v_SoccerJuggling_g05_c05: 0.16608839088379668
v_SoccerJuggling_g05_c06: 0.24200884196701722
v_SoccerJuggling_g06_c01: 0.4117855463622071
v_SoccerJuggling_g06_c02: 0.43326205401475804
v_SoccerJuggling_g06_c03: 0.4792574976084687
v_SoccerJuggling_g06_c04: 0.48750919443349616
v_SoccerJuggling_g06_c05: 0.397973542239324
v_SoccerJuggling_g07_c01: 0.6516734991667725
v_SoccerJuggling_g07_c02: 0.4996092779541321
v_SoccerJuggling_g07_c03: 0.647135797560022
v_SoccerJuggling_g07_c04: 0.6122409139273621
v_SoccerJuggling_g07_c05: 0.5912328396437623
v_SoccerJuggling_g07_c06: 0.6085406575797059
v_SoccerJuggling_g07_c07: 0.49594241766984837
v_Surfing_g01_c01: 0.6507186579692643
v_Surfing_g01_c02: 0.48398608827847056
v_Surfing_g01_c03: 0.7726597475993913
v_Surfing_g01_c04: 0.6826457667339128
v_Surfing_g01_c05: 0.4493642837915104
v_Surfing_g01_c06: 0.6165495963941794
v_Surfing_g01_c07: 0.7058707859541755
v_Surfing_g02_c01: 0.7197628307330888
v_Surfing_g02_c02: 0.19343439370277338
v_Surfing_g02_c03: 0.5340531535621267
v_Surfing_g02_c04: 0.5371363071899395
v_Surfing_g02_c05: 0.6306601452815812
v_Surfing_g02_c06: 0.5620735573756974
v_Surfing_g03_c01: 0.4520426762464922
v_Surfing_g03_c02: 0.5575971000071149
v_Surfing_g03_c03: 0.6580892891797703
v_Surfing_g03_c04: 0.7257787279959302
v_Surfing_g04_c01: 0.5628809618938249
v_Surfing_g04_c02: 0.6644612278032582
v_Surfing_g04_c03: 0.6595418143260758
v_Surfing_g04_c04: 0.6765783119190019
v_Surfing_g05_c01: 0.5987231491308194
v_Surfing_g05_c02: 0.7549052524555009
v_Surfing_g05_c03: 0.5940264153468888
v_Surfing_g05_c04: 0.6315672106284183
v_Surfing_g06_c01: 0.48795465353759937
v_Surfing_g06_c02: 0.44023672162438743
v_Surfing_g06_c03: 0.6026910247455817
v_Surfing_g06_c04: 0.43917971357586794
v_Surfing_g07_c01: 0.5173708491201978
v_Surfing_g07_c02: 0.05587264915811829
v_Surfing_g07_c03: 0.17171737950411625
v_Surfing_g07_c04: 0.04548101198088261
v_TennisSwing_g01_c01: 0.5707415820786537
v_TennisSwing_g01_c02: 0.3868226845504523
v_TennisSwing_g01_c03: 0.4580387518496991
v_TennisSwing_g01_c04: 0.4091639687528641
v_TennisSwing_g01_c05: 0.5916099693847627
v_TennisSwing_g01_c06: 0.35515557450594315
v_TennisSwing_g01_c07: 0.3364872786903561
v_TennisSwing_g02_c01: 0.27160471363345096
v_TennisSwing_g02_c02: 0.5707507404720218
v_TennisSwing_g02_c03: 0.5903189814405323
v_TennisSwing_g02_c04: 0.6029504787863971
v_TennisSwing_g02_c05: 0.5023202662111999
v_TennisSwing_g02_c06: 0.7312989573681534
v_TennisSwing_g02_c07: 0.38302353198992023
v_TennisSwing_g03_c01: 0.25813344714583764
v_TennisSwing_g03_c02: 0.35505389969216594
v_TennisSwing_g03_c03: 0.2061972225772024
v_TennisSwing_g03_c04: 0.36545452650057086
v_TennisSwing_g03_c05: 0.2792301910219521
