Loaded /home/acb11711tx/lzq/ExpEval/exe_res/ucf101_r2p1d_score_cam_full_test.pt
v_RopeClimbing_g01_c01: 0.8467504692962393
v_RopeClimbing_g01_c02: 0.9463639470050111
v_RopeClimbing_g01_c03: 0.7505465314025059
v_RopeClimbing_g01_c04: 0.7834795344388112
v_RopeClimbing_g02_c01: 0.8799693452892825
v_RopeClimbing_g02_c02: 0.952068860293366
v_RopeClimbing_g02_c03: 0.7812400857219473
v_RopeClimbing_g02_c04: 0.5725889488821849
v_RopeClimbing_g02_c05: 0.9402845398290083
v_RopeClimbing_g02_c06: 0.8918260984355584
v_RopeClimbing_g03_c01: 0.5060258634621277
v_RopeClimbing_g03_c02: 0.9463030368788168
v_RopeClimbing_g03_c03: 0.9550012407125905
v_RopeClimbing_g03_c04: 0.9458177696214989
v_RopeClimbing_g04_c01: 0.8482162425061688
v_RopeClimbing_g04_c02: 0.9559352962533012
v_RopeClimbing_g04_c03: 0.9403741682181135
v_RopeClimbing_g04_c04: 0.9455866700736806
v_RopeClimbing_g05_c01: 0.8781237249495462
v_RopeClimbing_g05_c02: 0.8900954822311178
v_RopeClimbing_g05_c03: 0.882293434930034
v_RopeClimbing_g05_c04: 0.894862667308189
v_RopeClimbing_g05_c05: 0.8684833749430254
v_RopeClimbing_g05_c06: 0.7202546241460368
v_RopeClimbing_g05_c07: 0.8683655314380303
v_RopeClimbing_g06_c01: 0.9602458496810868
v_RopeClimbing_g06_c02: 0.9508075086632743
v_RopeClimbing_g06_c03: 0.9571357826935127
v_RopeClimbing_g06_c04: 0.9438903719419613
v_RopeClimbing_g07_c01: 0.8124892612686381
v_RopeClimbing_g07_c02: 0.8942372411256656
v_RopeClimbing_g07_c03: 0.9026922596385702
v_RopeClimbing_g07_c04: 0.8938516132766381
v_RopeClimbing_g07_c05: 0.896331867785193
v_SalsaSpin_g01_c01: 0.919549258222105
v_SalsaSpin_g01_c02: 0.929203105653869
v_SalsaSpin_g01_c03: 0.9186818381131161
v_SalsaSpin_g01_c04: 0.927692250610562
v_SalsaSpin_g01_c05: 0.9309606701426674
v_SalsaSpin_g01_c06: 0.9117031181522179
v_SalsaSpin_g01_c07: 0.9293470073316712
v_SalsaSpin_g02_c01: 0.6392563932167832
v_SalsaSpin_g02_c02: 0.2495888613484567
v_SalsaSpin_g02_c03: 0.10063213051580533
v_SalsaSpin_g02_c04: 0.31394828914199024
v_SalsaSpin_g02_c05: 0.45190666170674376
v_SalsaSpin_g02_c06: 0.42262073296296876
v_SalsaSpin_g02_c07: 0.37109795209835283
v_SalsaSpin_g03_c01: 0.9160118932195473
v_SalsaSpin_g03_c02: 0.8935332582623232
v_SalsaSpin_g03_c03: 0.8840165420260746
v_SalsaSpin_g03_c04: 0.9474784180347342
v_SalsaSpin_g03_c05: 0.8944089643482585
v_SalsaSpin_g03_c06: 0.8939850454044063
