Loaded /home/acb11711tx/lzq/ExpEval/exe_res/sthsthv2_r2p1d_g_full_test.pt
173875: 0.6090250760316849
60672: 0.12181504716863856
53345: 0.004995108291041106
75123: 0.7427781458900427
64506: 0.26456980740567815
190624: 0.40370226789673325
76109: 0.145128203485001
52261: 0.059896458267758135
179142: 0.11453190018073656
184118: 0.9022049154627894
4820: 0.9474109292968933
111036: 0.3288459042450995
106612: 0.1757702058130235
174184: 0.6027730103905924
24705: 0.43297726478886034
6036: 0.0020827698845096165
144159: 0.8243173999253486
135962: 0.31511900452460395
22001: 0.8297996567416703
182789: 0.09385406681758468
8542: 0.036385615152539685
120231: 0.08228839443290781
120106: 0.9015510834760789
150146: 0.12360484273085603
35052: 0.2855139376351872
215270: 0.2509604244842194
210804: 0.909597882979142
114154: 0.2975000000806176
144885: 0.0007939603892737068
26495: 0.04161544159069308
12679: 0.7706649690626364
136579: 0.775252828034354
166038: 0.6883639289389976
120224: 0.022057355934521183
117478: 0.429415304435679
2645: 0.39223629402840743
102701: 0.3540509200138331
65522: 0.13180270119482884
104759: 0.012409442354510247
185472: 0.03837577662852709
52343: 0.11011569557740586
63061: 0.00831573760478932
69266: 0.0047296215198002756
15065: 0.7409636835109268
164385: 0.20603115497215185
214198: 0.45376040311020915
141825: 0.050691822441876866
79237: 0.20437430347737973
98360: 0.01304970833916741
190983: 0.356358883478606
215561: 0.08211185463187576
112088: 0.010440009868489142
185634: 0.13467660773312673
105526: 0.3251298098311963
142963: 0.00041118117880500904
99639: 0.07328553976003604
170439: 0.008443453934887657
104561: 0.028425242337107193
36308: 0.14008067132817814
205405: 0.5574178209662932
46363: 0.002815458065015264
25859: 0.4976923379472282
136695: 0.07994899696132052
106474: 0.5833406328547426
67433: 0.7419237498979783
40719: 0.9247897512286727
133807: 0.2990432275000785
72232: 0.4215907890484232
199158: 0.0016335306409018813
18154: 0.03024930928950198
139430: 0.17265918397606583
12055: 0.8187056946808298
150588: 0.3138244356814539
166796: 0.07418004723695049
16836: 0.12916112176753813
91959: 0.10379226653856222
74732: 0.0008362676162505522
92505: 0.0010724817339529125
85694: 0.0018815546645782888
42068: 0.6522670684389595
74665: 0.6345002610560186
138967: 0.18427189643261954
215853: 0.1264381599467015
174854: 0.0897392823080736
125224: 0.8641701901215129
79045: 0.029940582753624767
91210: 0.5766169756043382
145719: 0.3991585092026071
146631: 0.18044499484312837
63163: 0.0010174450184763373
202581: 0.17758997062355775
33079: 0.20476612730999477
162835: 0.03866040171124041
45213: 0.016881849169294583
893: 0.16012131273237173
101217: 0.0423514244503167
68709: 0.02866994467854056
160220: 0.8019616266719822
193490: 0.34775705266656587
206028: 0.010379121074947761
171527: 0.7273668173456826
95431: 0.002198757505539106
95949: 0.3411598644888727
220461: 0.17083630257729965
200057: 0.08015546851845556
97085: 0.04971784129884327
47610: 0.0015244658961819368
181793: 0.13164976943517104
123709: 0.003472589437933493
73565: 0.016647907807055162
151270: 0.13231982306024292
129592: 0.25028332885267446
128494: 0.8727215703584079
145958: 0.012078561063390225
164659: 0.0383557784716686
198342: 0.004673164934501983
24023: 0.21966446611440915
5532: 0.1564668400460505
191418: 0.007219694192656334
207874: 0.06582839137990959
190482: 0.117649795502075
47613: 0.00047903193666343213
142506: 0.14755954291649687
111318: 0.6234445347308792
114264: 0.01404609416204039
192597: 0.05730133012548322
78062: 0.04589802600639814
132708: 0.12684467801591381
112723: 0.004340234620030969
206077: 0.037072269689815585
214021: 0.240788339964638
67692: 0.002080480509903282
176333: 0.44181121193287254
9373: 0.10149920049298089
128081: 0.009807660653677885
8444: 0.02473569784706342
160198: 0.2167777406721143
33525: 0.40933706839314254
187807: 0.010608766973746242
24441: 0.054085232610304956
198481: 0.8910161671228707
98916: 0.06932512180355843
114265: 0.7791918430957594
10768: 0.002355173530304455
174741: 0.0030768605283810757
115530: 0.9062972492047265
172284: 0.01745190670226293
162876: 0.09730333298284677
8445: 0.5885165121162572
110043: 0.025008309574332088
1694: 0.9484225722717383
54977: 0.264017627643625
178202: 0.028614304908842314
95108: 0.7748895001604978
212969: 0.08124766069886391
135196: 0.21608628708963806
141975: 0.16941183005656058
17202: 0.0003405600596124714
148848: 0.0421043142068811
2060: 0.00042234560419274203
188919: 0.12332250599865802
22357: 0.2807075766795606
64089: 0.6085219806427631
68883: 0.11920981149887666
179063: 0.3804389203287428
214793: 0.9031624432045646
631: 0.043103657402753015
131466: 0.8986627967096865
185267: 0.05303531375830062
67512: 0.04730530909728259
64031: 0.16572885415007477
101323: 0.015865271576330997
139224: 0.08462845148460474
206775: 0.07804753899108618
55758: 0.4012252172869921
178806: 0.04342468938557431
38951: 0.4275889788841596
111220: 0.5529414495777019
47357: 0.12007613572131959
139250: 0.002876519773375108
177197: 0.008146177540766075
175664: 0.2501987625801121
33679: 0.11444236201350577
6357: 0.15363646243895346
205364: 0.861483960537953
199597: 0.02069135249075771
195930: 0.2873595526179997
27300: 0.15837135402398417
13187: 0.062125358439516276
111324: 0.13556252019043313
128292: 0.08437413720821496
171019: 0.004666570774816137
41263: 0.22918473825848196
116055: 0.0161848368934443
185504: 0.7129261203117494
204813: 0.4734856911582028
113076: 0.7959638783377159
108618: 0.010531999199884012
33231: 0.9471385556280438
214974: 0.24777680304578098
110371: 0.13951026106951758
118694: 0.23767223552567884
4949: 0.31660372805345105
148805: 0.03633087941125268
86201: 0.8813491454347968
16369: 0.2265564965091471
85207: 0.5067659249289136
59063: 0.03946868114871904
108589: 0.6587911212700419
140464: 0.012418372125466703
63757: 0.005728965265006991
126522: 0.06702876187046058
103941: 0.008605817146417394
202780: 0.000625572770331928
42455: 0.1398345431261987
11747: 0.017214997271366883
130929: 0.10043556005257415
94196: 0.7991031135170488
62715: 0.07340466523965006
151963: 0.12849437987824786
47092: 0.013259636136353947
188772: 0.03508816835892503
143509: 0.5124577751139441
142966: 0.42780191962447134
196208: 0.00019823094073956327
32036: 0.1456410777027486
83546: 0.15456120823000674
163062: 0.7057393083596253
102714: 0.300661510829741
209669: 0.011874682626512367
3160: 0.7447318178601563
219137: 0.0010933509597634838
192999: 0.001232255526474546
189956: 0.7142424388803192
214386: 0.0044842560400866205
181779: 0.7596218137859978
80543: 0.11228431238487246
142613: 0.004986327636288479
16243: 0.05372170460941561
158456: 0.23181973171813297
39615: 0.08861642032934469
143141: 0.7858044922359113
76070: 0.1705335973711044
55254: 0.006371265266352566
213844: 0.29540892923250794
15422: 0.8559529425110668
108505: 0.8342173435394216
150230: 0.06123386081890203
51847: 0.010167259537411155
37985: 0.0014221416677173693
65595: 0.37962096352202934
1027: 0.00022543671002495103
5880: 0.47967084038464236
142521: 0.007357949114521034
146053: 0.10774851172755007
193859: 0.011082658511895715
39506: 0.06482147601855104
1425: 0.25967053667409346
116233: 0.39057973543094704
89783: 0.02795240890191053
166887: 0.3290720154200244
152367: 0.9568161860115652
163353: 0.14344837259341148
207003: 0.5454812268581009
5690: 0.8168558540510276
27809: 0.4799385892547434
6010: 0.13267884378728922
108987: 0.24323836543771904
135839: 0.8391412403798313
8318: 0.04713244912272785
31255: 0.9218150574106403
78843: 0.2254138930948102
205927: 0.5177218326571165
180173: 0.002328915499674622
156041: 0.8358073606395919
110857: 0.0008697768363106206
219973: 0.010229379913653247
5903: 0.19385955332290905
189608: 0.4936110273883969
92150: 0.4719786630703311
39793: 0.10096871390123852
172789: 0.269869381278113
89166: 0.9702978381428693
114672: 0.32051794267681544
26625: 0.05067372521443758
102091: 0.20699795567270485
103776: 0.07550779231314664
134471: 0.889818836516497
110477: 0.09560788156886701
151631: 0.00765344534011092
127957: 0.5728095480462798
190947: 0.1930725329220877
148396: 0.06559703520179028
26002: 0.5672667260605522
198536: 0.5715646773332992
53648: 0.35695417828537757
184038: 0.002668006254680222
173361: 0.37491208406754595
63680: 0.1603397921571741
32897: 0.00339232863370853
22286: 0.014791046676691622
91162: 0.011397372756619006
70771: 0.17313349656251376
191175: 0.0019000299944309518
54357: 0.42541415732193855
101585: 0.32445207489399763
202198: 0.07516988033603411
48204: 0.010085103825986153
135321: 0.25998335524855065
25192: 0.0009447107195228455
178515: 0.3116768219460937
132074: 0.8412656912114471
76426: 0.07441648202438955
136491: 0.15527612579171546
170213: 0.0017573098288989897
166599: 0.21700434330341523
127611: 0.26883207970604417
206857: 0.9773998502641916
192169: 0.3233843698490091
200689: 0.040454863279592246
152453: 0.0024221693583967863
100646: 0.6468750586282113
63548: 0.0009100018160097534
119171: 0.23170253338685143
101335: 0.14323262370635348
101885: 0.24657286721048877
123574: 0.0046324312934302725
120180: 0.29005308997875545
54100: 0.19146788403304527
109978: 0.04277457720672828
17491: 0.25175048050914484
113132: 0.004060272316564806
46296: 0.01161809823315707
26004: 0.7093425479724829
161551: 0.006794165401515784
92938: 0.008745517424245008
64934: 0.2642378007640218
21639: 0.18901368947445008
78475: 0.0006939533341210335
108951: 0.11658952732977923
119055: 0.0018230082459922414
44412: 0.07143512070251745
202336: 0.08767995391463046
48861: 0.0015773676742014686
169306: 0.027513762914168183
64726: 0.10386246064445004
165103: 0.047023207695019664
65914: 0.025688898411317496
86235: 0.006414212559961996
114147: 0.5200908815713774
184963: 0.06627652542192664
81572: 0.7515352981645265
98700: 0.41465606837300584
26724: 0.0024965722526530953
2137: 0.024635766792926006
35908: 0.08728737071396608
45726: 0.12377027778347838
151326: 0.22463555436115712
67800: 0.3995297445799224
113305: 0.682177002005119
15941: 0.715290209325758
115924: 0.09423608769429848
3003: 0.0023141852325352374
131120: 0.0006074474586057477
139497: 0.4107603612646926
167308: 0.04616910004551755
210275: 0.6403931296099472
20943: 0.2976315491250716
135982: 0.9323225459556852
11360: 0.5100748170370935
216434: 0.8563730050118465
57704: 0.008736190713534597
98035: 0.000616887747128203
149505: 0.08002690256034839
112080: 0.46590030162951734
75918: 0.5187607124698843
156566: 0.3210094496025704
208322: 0.04239996373144095
157810: 0.7445540652151976
198617: 0.2880330410298484
109239: 0.03337603188265348
135785: 0.704960170063714
387: 0.6899605150556454
205794: 0.23721424223913345
114030: 0.3215397779713385
36585: 0.26813145098276436
198804: 0.650955492790672
161450: 0.12691545481357025
4270: 0.06527829373953864
54595: 0.250947573211306
87900: 0.04658152785850689
213902: 0.18363343718920078
208891: 0.035450602483251714
214847: 0.44586348740995163
126013: 0.781660984037444
19766: 0.00019643417351744574
211776: 0.0733791119309899
215515: 0.14769358402190846
136901: 0.39885343623791414
131012: 0.0745762891110644
21979: 0.000533914156847004
43636: 0.2051514137419872
168639: 0.2970827399258269
147947: 0.009182608016999438
64823: 0.022838235774543136
102853: 0.021494138238267624
64910: 0.8105340861256991
71433: 0.045023229155049194
84145: 0.639104472598774
174205: 0.9366866038653825
122269: 0.005139351742400322
181337: 0.0011474394959805068
122018: 0.49295042808080325
130900: 0.3423952885386825
174056: 0.8779918445961812
14314: 0.019148889510688605
161938: 0.009921513661538484
157723: 0.0018574645018816227
79521: 0.9194551811560814
76782: 0.001858211890066741
28803: 0.010712037928897189
107092: 0.07409177852059656
115694: 0.23380350618390366
102120: 0.15281117720587645
9668: 0.45617007747205207
28005: 0.1764315748878289
2970: 0.002574191086750943
206935: 0.001006737978059391
69952: 0.28905173524981365
160396: 0.5164701018802589
80240: 0.032026964541728375
9254: 0.6340905173074134
156862: 0.01724071782155079
126799: 0.006800821003707824
98251: 0.7462735194021661
90413: 0.06289606650534552
127410: 0.08391941235822742
32472: 0.0971898512361804
93316: 0.0027826269979414064
31139: 0.7222298913184204
34688: 0.3784989580835827
182466: 0.32297708226542454
206480: 0.06078736357812886
109488: 0.01900994840252679
206039: 0.010449220055306796
154208: 0.006699270637909649
136037: 0.08976218023781257
42148: 0.7177088106273004
107976: 0.09879037773862365
19088: 0.008179114909580676
56440: 0.13704937662987504
62609: 0.053551898046862334
88011: 0.007216827241791179
8233: 0.7206127311583259
145547: 0.17214154552129912
131243: 0.9153472623329435
213998: 0.003593461588025093
209962: 0.364530883014595
70366: 0.1493737003656861
216476: 0.013288556657583772
621: 0.9846445524599403
3043: 0.9026911947148619
90590: 0.04317097526654834
216515: 0.014175907446769997
81964: 0.052653675791589194
154473: 0.1481974504840764
209868: 0.3455681127961725
161387: 0.6609906586672878
15069: 0.01072067422865075
30116: 0.22684220130031463
61086: 0.0005978464250802062
74711: 0.6875868928547106
197927: 0.03530540176143404
82480: 0.19367421948118135
175539: 0.008331377030117437
190654: 0.737320892229036
46199: 0.9368285052478313
104293: 0.021941058193988283
15037: 0.2224861686481745
40642: 0.1642664365353994
219692: 0.10508154288982041
133571: 0.04419226767640794
72239: 0.01859147446702991
15646: 0.02947737287468044
138354: 0.000988383771982626
183275: 0.0703950287133921
184282: 0.4426305253873579
102318: 0.012869011552538723
44822: 0.9273103635496227
21912: 0.0019495696597005008
194603: 0.25452483032313467
113764: 0.11542523577372776
79414: 0.0387453981093131
211101: 0.04417356552039564
156528: 0.01076891686534509
193535: 0.08239839523594128
13823: 0.23536774206331756
68496: 0.17510078124178108
25701: 0.0053927138156950605
80510: 0.00019311419872281022
37956: 0.190775371484051
192357: 0.5044053589008399
32312: 0.045495638292777585
73312: 0.2725356004521018
133366: 0.9965301488991827
94262: 0.07091523960843915
169820: 0.0810071521318605
118021: 0.2605356008170929
82433: 0.036364710147609
30636: 0.015074990022185375
33816: 0.08700916844099993
14747: 0.004715287679573521
96214: 0.42904830927727744
133202: 0.11677955496816139
172967: 0.006159448590551619
133777: 0.8592988661712297
144230: 0.0374144499310205
219091: 0.02601401372885448
65987: 0.18456200155924307
139431: 0.13498942674596037
105671: 0.15305111120869697
73115: 0.09913949916335696
56568: 0.01577630410429265
154513: 6.498349491307343e-05
22348: 0.008802969199066979
220644: 0.5378830542686046
14898: 0.8851054225597181
137786: 0.0352572506708384
195811: 0.0063901970206643455
77709: 0.006184263213071972
16429: 0.6825939377085888
109224: 0.048631118046614574
153031: 0.048016131651820615
74717: 0.003032102115867019
46326: 0.5743018003195175
10108: 0.1530388846877031
103665: 0.18510261076698953
113093: 0.7317423315253109
214483: 0.002849867712939158
179463: 0.0766728943126509
115323: 0.6032076455194328
218178: 0.07403598637392861
144486: 0.13726851465253276
114099: 0.8728071505211119
211484: 0.008434335599304177
117770: 0.26996202911323053
219866: 0.03983176404290134
136583: 0.05095452664500044
91152: 0.10911230747660738
72127: 0.640989163541235
87330: 0.008389432943658903
163401: 0.3018424608035275
129246: 0.29643563272838946
70330: 0.4404818686671206
99362: 0.2209927967396652
201763: 0.03499472294424777
180544: 0.16873602797443255
174303: 0.9259630686610762
23234: 0.24746152710577007
154348: 0.008671731899084989
169687: 0.012002780236798571
21859: 0.12399265681233373
124127: 0.010641717486578273
104101: 0.00036859702959191054
69096: 0.12150944692257326
23209: 0.9183041118558322
175751: 0.6065341115318006
67666: 0.40698829600660247
34480: 0.0036209523532306775
18022: 0.6148449581596651
34190: 0.6396976872347295
197983: 0.41624605300603434
83014: 0.04726875934903774
217361: 0.7076182099845028
63033: 0.09841059278187458
217275: 0.0011526936523296172
94488: 0.6424990314408205
138482: 0.6382267270837474
151981: 0.013394419862379436
50271: 0.4522738696905435
154023: 0.2140364880033303
15156: 0.00447584059293149
4441: 0.00363823247118944
62548: 0.010571361228358
11164: 0.47785611870494904
107584: 0.022033236629795283
71742: 0.08462575722660404
442: 0.4634617984193028
182807: 0.07245035868982086
180728: 0.0034383597121632192
7168: 0.010241701413178816
121865: 0.025990220241510542
153700: 0.44870442150568124
203910: 0.015630822996172355
93623: 0.00706751612960943
30725: 0.2581229210954916
18846: 0.009295847721659811
5207: 0.10962449669023044
19993: 0.2641561282216571
83822: 0.19156360609849798
26164: 0.173564218390311
154372: 0.030560700530259055
56648: 0.003055060853512259
45340: 0.17722555182990618
115880: 0.22910702879016753
145254: 0.15390499010754866
22759: 0.21961787400141475
190342: 0.45503337145783007
85534: 0.021624882234391407
127667: 0.007544394775322871
195911: 0.4277862073522556
190267: 0.030038088305445854
202258: 0.5954317233408801
76365: 0.03531978743558284
55373: 0.0337023822539777
55733: 0.24429095177401905
37952: 0.5603875792949111
99490: 0.0053620702756234095
207898: 0.024037228635279462
189156: 0.08566649587737629
158643: 0.019070657006523106
33400: 0.2489323185182002
110861: 0.8545366144280706
168741: 0.07152488495921716
137162: 0.7930447724138503
27026: 0.42450488403846975
126202: 0.05303225739839945
159740: 0.021293204057656112
190860: 0.02241178069380112
113048: 0.04011937582981773
29155: 0.24845232110237703
196274: 0.271053109827335
87192: 0.28596316657421994
108021: 0.0002779738615572569
25377: 0.526315048453398
8220: 0.01601318815482955
78887: 0.4501576944367116
12511: 0.14454734830360394
186888: 0.1372706442089111
65315: 0.10988113962230273
24107: 0.07433010489876324
16984: 0.1450939225323964
15038: 0.474585265837959
62082: 0.06246032090348308
115190: 0.044695083985118345
128653: 0.007238313923153328
146367: 0.267616883986193
82961: 0.0513128819384292
43853: 0.09579340594063979
22383: 0.060929883726203116
187004: 0.2752568179566879
209640: 0.6136879816549481
108361: 0.3041499127393763
149791: 0.5106446241934464
2403: 0.05578462830817443
175728: 0.013292835821630433
175300: 0.12155312768663862
109310: 0.3244006044478738
36015: 0.5331711059334339
218395: 0.008261179260443896
176519: 0.04457721691142069
134378: 0.15253871403547237
139854: 0.11066967052829568
31875: 0.03317692687778617
89241: 0.018723514607700054
162638: 0.0025446791551075876
205413: 0.5059797538924613
233: 0.27036688189218694
161965: 0.17107503597799223
214289: 0.08333879186830018
25820: 0.13132435986335622
132103: 0.6772760066669434
24760: 0.09909479059024306
111689: 0.00042555579830150236
107735: 0.2247555625581299
5570: 0.8906396544480231
164364: 0.9323445137124509
60290: 0.0002700358265812497
144706: 0.15007360762683675
207555: 0.003981462372394162
114673: 0.1931406850417261
76825: 0.811974668469702
89811: 0.011661548429401591
4372: 0.33925656792234804
52930: 0.09028617287731322
209457: 0.30471591329114744
18492: 0.011528915696544573
118858: 0.05528468656120822
185520: 0.6428071311529493
3020: 0.05557597865117714
45088: 0.11498189406665915
166000: 0.013970710486319149
8643: 0.013623883995023789
171666: 0.015256800606948673
105033: 0.07024913748682593
216074: 0.5957823795706645
107629: 0.2612296705956396
159862: 0.027248900791164488
100917: 0.04282473729654157
94286: 0.00019872059482395343
45193: 0.4189364149369794
27595: 0.2654372847864579
83332: 0.021611980209854664
61892: 0.005831755133840488
70679: 0.5408592193125514
89640: 0.02403666844838881
215140: 0.4452739946791553
192997: 0.29054145903683093
85790: 0.012820745597309724
142742: 0.672326804320619
197873: 0.000479733586587372
161313: 0.5304413829417172
151187: 0.7157695182268071
67155: 0.48546591547710705
77129: 0.08995531354594277
195652: 0.12979126145546616
137210: 0.02152189099069801
69033: 0.7459559740254917
65141: 0.9833714587148279
96935: 0.07512874044005002
98601: 0.434808896483446
88138: 0.3734010005573509
183695: 0.08887441459228285
62631: 0.23746850022507715
15130: 0.07693417764676269
127476: 0.1736864439517376
210861: 0.7075891262284131
72569: 0.000797716678789584
117774: 0.06606452370760962
172962: 0.110146141891164
65326: 0.8973536862195033
209204: 0.028868740366306156
177434: 0.5212645758492727
120309: 0.20510665066103684
70601: 0.414614541165065
72143: 0.10251322848489508
95559: 0.04711103182125953
163013: 0.24785770666858298
176988: 0.048381801363575505
132594: 0.10573360015405342
154707: 0.11226338577762363
57188: 0.18783301634175587
158303: 0.14893893667613156
217331: 0.13217124220864207
212382: 0.236611404150608
197612: 0.1488634776615072
101804: 0.870484554743598
49546: 0.10752022133601713
195639: 0.29522985433141
49358: 0.005740009707551508
49163: 0.11340857365939883
87265: 0.02831391993095167
18943: 0.5237426044841413
56679: 0.0011685666713674436
83296: 0.2611289284304803
181944: 0.018524755712860497
66960: 0.0007624761274200864
82744: 0.16534225288341986
88126: 0.5022787127400079
190946: 0.7821320154471323
94733: 0.4343230794038391
201098: 0.48617463634582236
144614: 0.10059208832171862
65448: 0.4601051385398023
156112: 0.10815609704877716
123758: 0.8358438167269924
91948: 0.019966719613876194
10037: 0.009009204082758515
129824: 0.018106347720276972
121328: 0.051106370188790606
4943: 0.11056351612933213
79967: 0.341170999861788
186266: 0.6013480398560205
29554: 0.24167217830654408
153427: 0.31869863131578313
125413: 0.003083828521084797
156782: 0.03428709685249487
166247: 0.2028954031993635
166326: 0.8432709634507773
128300: 0.68580786527491
14426: 0.009811007315875031
165442: 0.6305771511979401
31654: 0.07397634740482317
1780: 0.07741049144533463
112347: 0.03309820244612638
188681: 0.06384932321361703
75719: 0.7700791466995724
3506: 0.5953989591871505
55259: 0.8308800875674933
37195: 0.047865376982372254
145109: 0.10466352553521574
140315: 0.0023597624080338164
59338: 0.8625084650211647
133223: 0.3158556001217221
56496: 0.008499932562699541
96898: 0.8088081070909539
28353: 0.1694182699193334
180944: 0.9768507406115532
169346: 0.7680024610381224
94171: 0.15598284634506854
5182: 0.13296362401342776
108781: 0.10534851169359172
14195: 0.03502580212625617
12301: 0.06798831051673915
170558: 0.551031998520557
211881: 0.00044727711505743173
173351: 0.00998907460598275
204955: 0.8767798985354602
136827: 0.9695839565247297
149435: 0.2804956532218057
204551: 0.503579923279176
124256: 0.2714396325609414
175926: 0.2142633514613408
159992: 0.5794978125486523
181866: 0.0005058027145423694
70598: 0.013935356815636624
193751: 0.006186589816934429
29861: 0.5823013269764488
165093: 0.9410217630211264
80488: 0.5006165895611048
129064: 0.1696315334556857
131621: 0.009312813199358061
80963: 0.10371108776416804
4946: 0.0047262907173717394
121692: 0.4554904503038415
68397: 0.02005347580416128
215794: 0.02113857397580432
157845: 0.873508204402242
78066: 0.06404023220056843
25058: 0.2176597437937744
104855: 0.1436052504413965
91758: 0.4132137065043935
68421: 0.004579806423862465
28718: 0.02852659410564229
153776: 0.06276150586199947
48203: 0.01656094242935069
151323: 0.008046095666941255
217892: 0.1613142686910578
85124: 0.02537953172577545
164504: 0.0391486827575136
166476: 0.15039230339425558
214308: 0.06954702528310008
210400: 0.9814434126019478
186388: 0.06779722253850196
157520: 0.00581789747957373
171871: 0.15474166128842626
95730: 0.16530249471543357
86955: 0.09799823555840703
59218: 0.08789018986863084
210183: 0.8452651171701291
47297: 0.011140924150822684
120787: 0.970912022748962
144261: 0.13500578600178414
209867: 0.29615015528361255
214697: 0.5445656883039192
72734: 0.017134144698502496
62430: 0.0053229156856104964
180698: 0.6490195544411108
4026: 0.03271198144648224
36868: 0.08747452934039757
64099: 0.5238810134233063
192232: 0.0017242741125187422
114795: 0.4539168150513433
39505: 0.07903266762150452
149797: 0.26962944228398555
116747: 0.14810660228249617
48465: 0.5723289045054116
45429: 0.6473485007390991
145090: 0.05211689518910134
183973: 0.028417510442523053
42367: 0.0015197245945728355
69126: 0.018434056986734504
75125: 0.2684911287869909
52775: 0.2002969132245198
205873: 0.00306421538698487
115644: 0.004495992319789366
190527: 0.08047182585687551
56553: 0.037122599032954895
168990: 0.00449081792794459
62225: 0.021142629009773373
153507: 0.09677677593390399
186952: 0.8046789809104666
184917: 0.40744739300316724
134946: 0.0766502220158145
141757: 0.23561927345326694
170749: 0.00033595502100070007
96676: 0.03930458243121393
127755: 0.3400887916304782
194192: 0.7635696746383474
205758: 0.00042607120849424973
44551: 0.3989797122285381
90056: 0.39477041312238725
155132: 0.20761385200057703
55232: 0.017914198600919917
164740: 0.010131288372576819
62941: 0.0007106317352736369
37797: 0.5108825652368978
167549: 0.00033994048135355115
Finished: scm_256, ins, most_first, sthsthv2, r2p1d, sg, #Step=128
Average: 0.24589935693807938
Loaded /home/acb11711tx/lzq/ExpEval/exe_res/sthsthv2_r2p1d_la_full_test.pt
Use 4 GPUs!
139242: 0.056315067608011304
208136: 0.1598199917225429
77933: 0.36617747866694117
60678: 0.007814276596036507
125118: 0.1374866401165491
133738: 0.06459258658651379
104179: 0.002572725457866909
141930: 0.008366254705833853
58849: 0.03712089949112851
9116: 0.12090402461763006
18518: 0.02108102095371578
208019: 0.12066811135809985
59701: 0.28472600662826153
160867: 0.0011369940821168711
120824: 0.6716623305546818
19680: 0.03725135271815816
206826: 0.1013552998083469
79321: 0.1071949397210119
89328: 0.006363118492572539
117570: 0.023992028156499146
170391: 0.00020520307134574978
70174: 0.48073407685296843
182726: 0.24771747987324488
215032: 0.07719381683273241
52914: 0.005147695570030919
130003: 0.01577026394807035
62316: 0.5925245604842075
118582: 0.5566729902711813
75836: 0.5504669821093557
31938: 0.36463752546114847
13332: 0.37046971836571174
25472: 0.05158096735976869
87638: 0.0005360534451028798
148093: 0.024557034696044866
201342: 0.00041235182584387076
113500: 0.23847196501446888
121337: 0.0946176551606186
199113: 0.39150858218272333
67174: 0.29045167415824835
63822: 0.19858509524237888
88299: 0.19043863465776667
47054: 0.011128465999462378
113521: 0.06288764064811403
61572: 0.4007045768448734
49072: 0.2560708451565006
185945: 0.00599068755582266
186837: 0.08289544582260078
12229: 0.002892795513616875
2417: 0.46514024927637365
23262: 0.01945655069721397
89019: 0.8284853769473557
87604: 0.9320725326433603
32140: 0.18484305526362732
34102: 0.01406751710237586
12384: 0.0005982857583148871
43126: 0.7551286694797454
99563: 0.6746289029724721
209593: 0.25220980818994576
131967: 0.000590108725191385
60661: 0.0012053661339450628
108981: 0.291552243526894
23892: 0.009891381156194257
216042: 0.07111233443720266
131932: 0.002283574045577552
33321: 0.20097125011852768
123713: 0.30967208015499637
106189: 0.6592120771620102
161541: 0.4367812463406153
41066: 0.14923527094651945
143962: 0.002205140233854763
211702: 0.4943125072604744
69496: 0.2671464969516819
120137: 0.47835483371636656
146838: 0.3131372399366228
139484: 0.005615879992546979
80618: 0.2688210587366484
171217: 0.10947675656643696
194058: 0.0039068548794602975
89503: 0.11020453155651921
28135: 0.0007830884706550023
17011: 0.014859670205623843
216098: 0.2357085735002329
10928: 0.411390109848071
200339: 0.09919574264858966
166206: 0.013665580063388916
33257: 0.19012721581748337
133827: 0.5361059569768258
142266: 0.4627711422035645
149237: 0.5217828441418533
172312: 0.4262171482623671
133644: 0.014999625076598022
104742: 0.2815565754772251
40297: 0.0026097505187863135
200020: 0.45079981841990957
100087: 0.3562479663614795
43819: 0.08309628013012116
77468: 0.001439042980450722
13147: 0.06884345411526738
88931: 0.26082799026335124
152557: 0.024810374656226486
32811: 0.3255363179505366
19952: 0.48619607732143777
173875: 0.8518017679452896
60672: 0.1935523216961883
53345: 0.02893539023352787
75123: 0.3716285165355657
64506: 0.028074383343664522
190624: 0.2782012610550737
76109: 0.1915536354517826
52261: 0.12103686141927028
179142: 0.10328323711291887
184118: 0.592096790252981
4820: 0.8767527819618408
111036: 0.5817119339844794
106612: 0.44565225894984906
174184: 0.6438817378457315
24705: 0.4133597072632256
6036: 0.003365725404364639
144159: 0.7021775884095405
135962: 0.43414801982726203
22001: 0.4385774778056657
182789: 0.10181519844991271
8542: 0.052608539146604016
120231: 0.12454334155881952
120106: 0.7227094329900865
150146: 0.2793927428210736
35052: 0.48075795189834025
215270: 0.12383458012482151
210804: 0.6525929663112038
114154: 0.15200389989331597
144885: 0.0007555546253570355
26495: 0.015876211375143612
12679: 0.882725098705123
136579: 0.5390622109498509
166038: 0.3486379875193961
120224: 0.02302791699185036
117478: 0.25594817496676114
2645: 0.28453603553498397
102701: 0.34316183686678414
65522: 0.1438116811114014
104759: 0.056527365249166905
185472: 0.043374527613195824
52343: 0.024521522056602407
63061: 0.005961222354017082
69266: 0.014971401018556207
15065: 0.8047444085132156
164385: 0.2945845836220542
214198: 0.2902427789704234
141825: 0.06900428411609028
79237: 0.22564018275079434
98360: 0.040053147482467466
190983: 0.13231226573225285
215561: 0.022821227614258532
112088: 0.00630551831682169
185634: 0.10043002892052755
105526: 0.2831832794890943
142963: 0.0008331077908394491
99639: 0.07831687213365512
170439: 0.0049999981456494424
104561: 0.027348080235242378
36308: 0.19502663196908543
205405: 0.5737122407317656
46363: 0.0031489744578721
25859: 0.3643982026151207
