Loaded /home/acb11711tx/lzq/ExpEval/exe_res/sthsthv2_r50l_perturb_full_test_summed.pt
171217: 0.07556335538626158
194058: 0.007161484205125385
89503: 0.3749837929071649
28135: 0.0005939904821592457
17011: 0.00040588195508028946
216098: 0.019133619858159534
10928: 0.013024516304987799
200339: 0.283598322076816
166206: 6.494901005603404e-05
33257: 0.3890944436566315
133827: 0.7442541085560325
142266: 0.22081290781618224
149237: 0.37109812082735516
172312: 0.620133343004522
133644: 0.13181104017396145
104742: 0.02079731366288229
40297: 0.003128396621088214
200020: 0.43197158987142764
100087: 0.4947764220558284
43819: 0.07313212126093849
77468: 0.0007468299488221364
13147: 0.026079023479454122
88931: 0.0030391859559690815
152557: 0.013518370449498107
32811: 0.4129562606205426
19952: 0.0021303865754321583
173875: 0.3928923956118524
60672: 0.18771669246216938
53345: 0.11297471956612526
75123: 0.641112453388882
64506: 0.21624655743988372
190624: 0.6752504826001768
76109: 0.0025687622382903896
52261: 0.00046980826051403607
179142: 0.005047964579802056
184118: 0.6337274330576292
4820: 0.652237053625413
111036: 0.43380297680825614
106612: 0.7241399785318411
174184: 0.5649955866063275
24705: 0.22313941303344012
6036: 0.0010260570109284772
144159: 0.3467479903624735
135962: 0.6829469372433546
22001: 0.6629783227983808
182789: 0.5475059532375074
8542: 0.06510090638766997
120231: 0.005147146205107617
120106: 0.7094028125425211
150146: 0.004271097424880355
35052: 0.012664396933807609
215270: 0.36101298801968973
210804: 0.9189817074375017
114154: 0.12391167388793775
144885: 0.20257291327377544
26495: 0.006866613865684101
12679: 0.3133862057247119
136579: 0.5197697230285295
166038: 0.2738824148798623
120224: 0.013208704230988744
117478: 0.4844267358495413
2645: 0.7047163239444854
102701: 0.523153678800851
65522: 0.1349285451529068
104759: 0.014534803962778897
185472: 0.07725446660080913
52343: 0.4230963823766384
63061: 0.001887906869200151
69266: 0.00862459791703054
15065: 0.011145289265868996
164385: 0.5259144873472437
214198: 0.18347133398795112
141825: 0.02586904267641188
79237: 0.4031028271467424
98360: 0.008064378149837598
190983: 0.10464681811334134
215561: 0.48190771988373204
112088: 0.002041827764575316
185634: 0.3094559914841799
105526: 0.18428336373233736
142963: 0.0049860406501238685
99639: 0.01749115806503973
170439: 0.00039825323043096716
104561: 0.03377439259170489
36308: 0.01606763036354103
205405: 0.5223523669403065
46363: 0.00038037515025024504
25859: 0.5381718903222463
136695: 0.018814827310891236
106474: 0.54553699513397
67433: 0.4934991794582402
40719: 0.7273674606253735
133807: 0.09520341164686563
72232: 0.8567848480408273
199158: 0.010675336833973176
18154: 0.0016909636844637532
139430: 0.1998020582369232
12055: 0.6631647511089795
150588: 0.28971074268724806
166796: 0.017755865183829656
16836: 0.34642206707392265
91959: 4.6767171258638206e-05
74732: 0.0010323732395640661
92505: 0.0006908801110175056
85694: 0.08646445182938578
42068: 0.37203558989813246
74665: 0.611848711701695
138967: 0.10720502932400144
215853: 0.3764848559806069
174854: 0.0015518850013798435
125224: 0.24268366675260644
79045: 0.05153397738349952
91210: 0.03211100233218453
145719: 0.0005055864021059023
146631: 0.24154417997235422
63163: 0.00597117739667774
202581: 0.15870385903252357
33079: 0.050025877222651616
162835: 0.47148412628912695
45213: 0.0006840831026298927
893: 0.002525742423712285
101217: 0.06259242132707055
68709: 5.335763384338357e-07
160220: 0.3456836549007676
193490: 0.46967404721046485
206028: 0.00030927365410675085
171527: 0.3616016196497114
95431: 0.004496875129303857
95949: 0.002962736604387395
220461: 0.3052973409319558
200057: 0.7351257936199389
97085: 0.15068700529211043
47610: 0.4004448691554785
181793: 0.04925714652864066
123709: 0.04159829650281616
73565: 0.0836735219975001
151270: 0.009013301918685102
129592: 0.0031463950372950245
128494: 0.050282301511742844
145958: 0.006663165542974525
164659: 0.00029967121494678395
198342: 0.0356980528558033
24023: 0.04186792137386777
5532: 0.03453012584848267
191418: 0.00024542733001811645
207874: 0.025204565064054663
190482: 0.33776495404913476
47613: 0.00011332148699507577
142506: 6.400367152345487e-05
111318: 0.40625287369382856
114264: 0.0005486844633608712
192597: 0.7796320303031965
78062: 0.0004713020721993644
132708: 0.5719119227712355
112723: 0.11360742311779859
206077: 0.03127347868664884
214021: 0.2627887648277497
67692: 0.05999110537567459
176333: 0.5472479710980978
9373: 0.6458547643374564
128081: 0.36379515714736077
8444: 0.00025268073265793944
160198: 0.47170013883038475
33525: 0.2966024290215401
187807: 0.082662598926321
24441: 0.28790085355390294
198481: 0.4369640073273331
98916: 0.00268676529983658
114265: 0.6419831685865748
10768: 1.414110077199715e-05
174741: 0.00024184263581794596
115530: 0.0816620598923592
172284: 0.38587194654590273
162876: 0.1669891741550087
8445: 0.12427388354688418
110043: 0.022387995849115327
1694: 0.4442519977633239
54977: 0.00011828112057843398
178202: 0.015353606952043797
95108: 0.7015267530364326
212969: 0.25216170948008065
135196: 0.12410030806812955
141975: 0.09768798167974069
17202: 0.0002494446165615116
148848: 2.569868303034517e-05
2060: 0.13807974526659095
188919: 0.1073188042792026
22357: 0.36694479512991374
64089: 0.4026233954456828
68883: 0.6967364938452221
179063: 0.08264764157252102
214793: 0.7299326655591168
631: 0.3397159686501354
131466: 0.30044148745946586
185267: 0.01900050272297449
67512: 0.07919406053611056
64031: 0.08755343792038027
101323: 0.5849624254389241
139224: 0.25838590072839906
206775: 0.08887650441852202
55758: 0.3376108853892422
178806: 0.16929118300204493
38951: 0.019874558849778623
111220: 0.4374154244685807
47357: 2.0559137888120915e-05
139250: 0.1363608372461194
177197: 0.004859455319092376
175664: 0.3470073184844974
33679: 0.17339433883898892
6357: 0.0008802881057761169
205364: 0.7218207118237653
199597: 0.7723431355654455
195930: 0.4887186020601453
27300: 0.004758586012503729
13187: 0.337896101613012
111324: 0.779824480731872
128292: 8.312700929913319e-05
171019: 0.0030664691827947677
41263: 0.00043246274903108173
116055: 0.0013509013454893193
185504: 0.0221929782414918
204813: 0.00018635230836139272
113076: 0.2757609765514488
108618: 0.0015706544081375284
33231: 0.5425741222129545
214974: 0.553418038543704
110371: 0.04821543187591182
118694: 0.38279572151969354
4949: 0.839260251811606
148805: 0.004761299068354957
86201: 0.8979353364557028
16369: 0.39825949179021336
85207: 0.01601512489553203
59063: 0.0005067625639725293
108589: 0.7054140851776598
140464: 0.00018700027689533272
63757: 7.512938163145577e-06
126522: 0.2617141669988676
103941: 0.00203708958933942
202780: 4.089188632491747e-05
42455: 0.07862678613057349
11747: 0.5063657981491584
130929: 0.11086749185694733
94196: 0.04961043032704904
62715: 0.0005483738542458867
151963: 0.3497162998200314
47092: 0.0002048158977032699
188772: 6.958763535501455e-05
143509: 0.020840425025646425
142966: 0.20266701229424466
196208: 0.00044424033517384554
32036: 0.3560611428216012
83546: 0.14222582458326205
163062: 0.6564312796262814
102714: 0.002276930595488863
209669: 0.611503170352967
3160: 0.6600417238660157
219137: 0.10288308774121546
192999: 0.0018047386071238514
189956: 0.9049567770356762
214386: 0.002177146161365272
181779: 0.9155529138768354
80543: 0.000839183055362458
142613: 0.019519737144005234
16243: 0.011831470919645426
158456: 9.7679431619202e-05
39615: 0.6092065831159506
143141: 0.6567964150012813
76070: 0.23564993485817676
55254: 0.07448539122528341
213844: 0.02791186366448528
15422: 0.6360102978069335
108505: 0.12869655471439076
150230: 0.005550195543037262
51847: 0.0021672206022627094
37985: 0.03291564347030207
65595: 0.6920929350869063
1027: 0.0001618265385787479
5880: 0.2695590932516301
142521: 0.4032119008826598
146053: 0.3680341843629762
193859: 0.04433545169945319
39506: 0.21485090058306222
1425: 0.2558236105539322
116233: 0.2437839483141216
89783: 0.0017756162586861635
166887: 0.895110673514121
152367: 0.5805346354750327
163353: 0.38551363501041447
207003: 0.7604606906827485
5690: 0.8528346546404393
27809: 0.41271262706163725
6010: 0.5548421152345782
108987: 0.18747615666518325
135839: 0.3450278260975393
8318: 0.0028964344802702158
31255: 0.921286344262425
78843: 0.8381416336787655
205927: 0.5533883436106057
180173: 0.32790244348959763
156041: 0.5577196487133733
110857: 2.1395466299947014e-05
219973: 0.0024406326605115325
5903: 0.006051453143099156
189608: 0.33562646003449326
92150: 0.030785755686267624
39793: 0.03444671145640754
172789: 0.09365755409551146
89166: 0.5078979510722093
114672: 0.43721382465021297
26625: 0.03232998299396033
102091: 0.20426564146341075
103776: 0.3529344847240484
134471: 0.6259897052218548
110477: 0.00436330822306108
151631: 0.0014954160618430024
127957: 0.22352177639867676
190947: 0.8807877787998396
148396: 0.054669139975863174
26002: 0.7091388699734845
198536: 0.0005056784593664432
53648: 0.001531425581032697
184038: 0.001661449828177286
173361: 0.004214230054905954
63680: 0.20042238581267924
32897: 0.020806554448226183
22286: 0.007977713152925503
91162: 9.273070761151025e-06
70771: 0.017507733199838435
191175: 3.1697966200283645e-05
54357: 0.5565501288002848
101585: 0.5486454604104338
202198: 0.5070693273551674
48204: 0.015307599041495978
135321: 0.021141596977870325
25192: 0.017500501699799997
178515: 0.00013953297855809343
132074: 0.959808301879093
76426: 0.015507269879277641
136491: 0.550933131860802
170213: 0.03200172962186798
166599: 0.019079678513049925
127611: 0.005897087933135481
206857: 0.9470590311102569
192169: 0.4095458441550174
200689: 0.13639056439451736
152453: 0.0007561731835643848
100646: 0.7955168368438709
63548: 1.169215310334315e-05
119171: 0.00014158888696202965
101335: 0.3257486533509829
101885: 0.1012970418467436
123574: 0.0004036764464021292
120180: 0.008628758287294147
54100: 0.0015231362617851851
109978: 1.1713760741908136e-05
17491: 0.4850585164638498
113132: 0.12763107600749635
46296: 0.07631262276130979
26004: 0.0980635242444805
161551: 0.006066484691205076
92938: 0.0006043811573759328
64934: 0.03318255419197061
21639: 0.04337878006462148
78475: 0.18266614756402078
108951: 0.015567665867138203
119055: 0.14231363209084735
44412: 0.48262998368379506
202336: 0.0002275276080784122
48861: 0.00025880937987476926
169306: 0.002309935680064046
64726: 0.5665802467790915
165103: 0.8163119596408013
65914: 0.05154814971835897
86235: 0.004377717384876689
114147: 0.002232348030631659
184963: 0.00024711123603864506
81572: 0.8928372954627949
98700: 0.5319920782874821
26724: 0.0018544414430881062
2137: 0.004967932976398082
35908: 0.32606942816710216
45726: 0.025318759168769578
151326: 0.4193039054516703
67800: 0.28666412804130914
113305: 0.5619555957559825
15941: 0.4226809777298275
115924: 0.2827130348830966
3003: 0.07749145529972001
131120: 0.0007757818231715896
139497: 0.3565038744418416
167308: 0.5461284367748472
210275: 0.937753193090596
20943: 0.013727469283418614
135982: 0.34908553482046045
11360: 0.21906508803254976
216434: 0.3867640887760899
57704: 0.0014285459572787595
98035: 0.0008040249930876264
149505: 0.00084301375584106
112080: 0.4231954155434252
75918: 0.2758134048737546
156566: 0.006889691350631111
208322: 0.3881208861759863
157810: 0.6770346494299702
198617: 0.13569885064665
109239: 0.020248383392594937
135785: 0.4184254963833328
387: 0.13656638133715404
205794: 0.2580204542447504
114030: 0.11844588195691053
36585: 0.1319064130075276
198804: 0.323851545526451
161450: 0.4012548235160235
4270: 0.2940139881972641
54595: 0.21569564374671568
87900: 0.0234161304662166
213902: 0.002870192695699131
208891: 0.1402695068915165
214847: 0.7721084125960036
126013: 0.13241618158644997
19766: 0.00015363292297686237
211776: 0.04899641074748029
215515: 0.538562422150493
136901: 0.33454761674127365
131012: 0.03566751304405358
21979: 0.0007834241101533409
43636: 0.018015924305183617
168639: 0.024253424645904964
147947: 0.001188945738217484
64823: 0.6234170156519241
102853: 0.060747843709840765
64910: 0.37736089735653877
71433: 0.05847681024267748
84145: 0.3079066860625782
174205: 0.6326605695207945
122269: 0.012242066412496228
181337: 0.0013668687379718159
122018: 0.578845502645454
130900: 0.27267599094668393
174056: 0.01852853353511108
14314: 0.42858544448943015
161938: 0.08203286956784162
157723: 0.023393330162242876
79521: 0.5651018716303042
76782: 0.0014646920675862596
28803: 0.004123475939492249
107092: 1.134117064793827e-05
115694: 0.6384336268235415
102120: 0.08277588390605928
9668: 0.00036845410479152685
28005: 0.19932177584269084
2970: 8.01471029502343e-05
206935: 0.0005701515917166944
69952: 0.49272396717588585
160396: 0.38032173793203583
80240: 0.0010456174474460234
9254: 0.02195370263851068
156862: 3.524325786419258e-05
126799: 0.0008758457062616465
98251: 0.6685102431943051
90413: 0.1803979114152403
127410: 0.007852470739837622
32472: 0.01211349901293346
93316: 0.0017183802145082083
31139: 0.49012527606957434
34688: 0.09004604300915084
182466: 0.32143055363445594
206480: 0.0004698241511707918
109488: 8.997851170899906e-05
206039: 0.31280365424652845
154208: 6.857441900232075e-05
136037: 0.15445755139424286
42148: 0.14315005684647275
107976: 0.0010504978080665417
19088: 2.9801979394949996e-05
56440: 0.21327166402456754
62609: 0.032517209992699136
88011: 0.00815034270385695
8233: 0.7757230027722645
145547: 0.06893150592343078
131243: 0.5095480369777761
213998: 0.0009452081957342096
209962: 0.48656845971998597
70366: 0.2522782564120858
216476: 0.021308118065094916
621: 0.5551446602257784
3043: 0.7492094169825227
90590: 0.37019013230471987
216515: 0.011341719276970252
81964: 0.4453199025845417
154473: 0.0032949766149421855
209868: 0.08307860385684762
161387: 0.6116649025063907
15069: 0.0036652610362910565
30116: 0.42962724677659025
61086: 0.06611837940561038
74711: 0.09689043428761579
197927: 0.643332615582267
82480: 0.6317915124762354
175539: 0.0001545101891338163
190654: 0.3104531232357427
46199: 0.5000854812096804
104293: 0.09647096386240861
15037: 0.012226089439100252
40642: 0.13614553681662755
219692: 0.02057789560873502
133571: 0.00014160226440573798
72239: 0.10054549907326635
15646: 7.164220757666095e-05
138354: 0.0008740250811004741
183275: 0.11826639287755825
184282: 0.6380396950696081
102318: 0.0001005297150166488
44822: 0.6626238380081864
21912: 0.05017262987833082
194603: 0.8806217790217332
113764: 0.0693857826309564
79414: 0.006160540252318825
211101: 0.4696622463606108
156528: 0.6018512328143544
193535: 0.649753211616439
13823: 0.09003127075583706
68496: 0.01403775914536709
25701: 0.0033380132079727787
80510: 0.0028890950181896064
37956: 0.00011547522748731748
192357: 0.09660353078262773
32312: 0.0541918774881399
73312: 0.6276781403869336
133366: 0.7238953751511872
94262: 0.00028252569843545405
169820: 0.0033736676549267486
118021: 0.14457234874875535
82433: 0.008044958405378111
30636: 0.07271994014370906
33816: 5.9191979845531206e-05
14747: 0.5814896249366714
96214: 0.0006841299300166526
133202: 0.014234799525528558
172967: 0.033040690534238415
133777: 0.0002905842425373617
144230: 0.8664422868852697
219091: 0.00250573741901583
65987: 0.4827242126603547
139431: 0.25087514599488614
105671: 0.09613882727340262
73115: 0.16602689948089733
56568: 0.4302650826115304
154513: 0.00017806549783829157
22348: 0.0042980966005146115
220644: 0.2224663596830579
14898: 0.899992824919008
137786: 0.0939766124314031
195811: 0.14309363214147197
77709: 0.000665405743001557
16429: 0.9419103474510624
109224: 0.4073026391026563
153031: 0.0586678319668863
74717: 0.00024078834378660208
46326: 0.11412990887730878
10108: 0.003663035460073516
103665: 0.3304907478221537
113093: 0.37405436928384006
214483: 0.0005426363008703694
179463: 0.02299606089413686
115323: 0.6354490490609113
218178: 0.7015200378352109
144486: 0.9141380081397745
114099: 0.5849169028365395
211484: 0.08738097111758947
117770: 0.8326871418372992
219866: 0.498056445751877
136583: 0.0520109406851077
91152: 0.2699262832735929
72127: 0.10192321532412407
87330: 0.0007489756785096224
163401: 0.00010340718386531167
129246: 0.5171068367492353
70330: 0.7577797173666286
99362: 0.05565933662623479
201763: 0.25213570246280714
180544: 0.08461617337911775
174303: 0.6868040928525261
23234: 0.3744428540524041
154348: 0.08908228425982095
169687: 0.005348664245799495
21859: 0.20750206149902972
124127: 0.0006252725455374586
104101: 0.02128816346050777
69096: 0.6128908378992142
23209: 0.37940285222384773
175751: 0.5259396108742749
67666: 0.029908117532317036
34480: 0.004650793297640843
18022: 0.39550607829862117
34190: 0.14133997410068488
197983: 0.3532089652088022
83014: 0.004272692657928623
217361: 0.7341677479855662
63033: 0.0154286441956214
217275: 0.5023899929635025
94488: 0.08271434225917496
138482: 0.7932569939686644
151981: 0.03527949933725935
50271: 0.06877561292117967
154023: 0.041295704431074054
15156: 0.21082227163189515
4441: 0.0003645160882724263
62548: 0.008668244144075743
11164: 0.09611518422389054
107584: 0.21644792263278134
71742: 0.00015478635345983482
442: 0.4487144258569243
182807: 0.003632964509597797
180728: 0.004428220286014306
7168: 0.05813876147382402
121865: 0.052147342074152725
153700: 0.7191125267129337
203910: 0.04224743629613503
93623: 0.005924775548168171
30725: 0.1721253011907482
18846: 0.01909349420033646
5207: 0.17544751861714758
19993: 0.35216087097040827
83822: 0.04502384215713606
26164: 0.00024942747927883535
154372: 0.016537494480337256
56648: 0.011871839165198503
45340: 0.39353024229058065
115880: 0.3537357580792104
145254: 0.038225285830479905
22759: 0.024754168400408005
190342: 0.6304220301099122
85534: 0.003935341142543791
127667: 0.03351283382400859
195911: 0.41030487443930075
190267: 0.0003266470239171315
202258: 0.22994560165698807
76365: 0.6443476802671739
55373: 2.5279993125001954e-05
55733: 0.5684774833546019
37952: 0.010745625492309119
99490: 0.0012998868950298281
207898: 0.0009223903998325511
189156: 0.23177067942426227
158643: 0.005776861650265419
33400: 0.02480893200858514
110861: 0.8211643663213852
168741: 0.028033356175640733
137162: 0.7883870912165317
27026: 0.7387649462036734
126202: 0.1604558638597908
159740: 0.0013124071186929875
190860: 0.023470174830436008
113048: 0.3169142952247057
29155: 0.24536442942354064
196274: 0.001556781851660638
87192: 0.005840997062179998
108021: 0.4190824657636254
25377: 0.06271853143698536
8220: 0.0004098456386181504
78887: 0.015194956510498514
12511: 0.76648677112422
186888: 0.006170426238188406
65315: 0.00799703402995181
24107: 0.04342085529501105
16984: 0.13968927870155312
15038: 0.49263045549764684
62082: 2.5861003575128327e-06
115190: 0.02023929399412744
128653: 0.24870172809935165
146367: 0.19078078808272247
82961: 0.06422234371510882
43853: 0.13428293145946724
22383: 0.27939344076016237
187004: 0.012566463816256146
209640: 0.0036978507362915303
108361: 0.00013222305999294193
149791: 0.5169436024878351
2403: 0.7629314032362107
175728: 0.004538277001270075
175300: 0.1120882794437481
109310: 0.03458499152240535
36015: 0.2167859732403668
218395: 0.02529654086146138
176519: 0.7161584159740183
134378: 0.21406235191945605
139854: 0.08207685552345201
31875: 0.005451712141550491
89241: 0.49698135964135903
162638: 0.0018604344147092888
205413: 0.8885939353289533
233: 0.23892534443334057
161965: 0.20601794607824697
214289: 0.4221326082425989
25820: 0.6137700668451312
132103: 0.8781197450589389
24760: 0.013677739740423078
111689: 0.00018046677558747337
107735: 0.16051092552977442
5570: 0.008413274410523641
164364: 0.7379876564082224
60290: 0.00023702072876050084
144706: 0.031146586196719284
207555: 0.00012280565221625683
114673: 0.0824639087122957
76825: 0.8375280662541471
89811: 0.002527405674268124
4372: 0.10422563004010857
52930: 0.0031588238054283124
209457: 0.0039036281885001523
18492: 0.0027827124064856434
118858: 0.12571956147321828
185520: 0.6366817963719313
3020: 0.040167040885700445
45088: 0.1017576440998198
166000: 0.4138893959325063
8643: 0.3417276639353748
171666: 0.002807491253719263
105033: 0.23960875515633806
216074: 0.23473875423932355
107629: 0.12988755590790202
159862: 0.06703590363632814
100917: 0.03773311433073445
94286: 0.0001460047756596805
45193: 0.7738314920090332
27595: 0.054008924776028255
83332: 0.003280866118026693
61892: 2.255948246437994e-05
70679: 0.6175170586898835
89640: 0.43024135319599244
215140: 0.16152187176428498
192997: 0.2783399034701617
85790: 0.0006103148858924712
142742: 0.7838434764099244
197873: 2.4115281285009074e-05
161313: 0.029261732689864345
151187: 0.5699078810195559
67155: 0.5306821778894322
77129: 0.3028976091564569
195652: 0.4109854458467297
137210: 8.454790251377631e-05
69033: 0.6081150866989375
65141: 0.01062059256946668
96935: 0.011402055196757771
98601: 0.19010349573492846
88138: 0.6527779774729074
183695: 0.1299813456425909
62631: 0.22120811687902675
15130: 0.5077840342130457
127476: 0.0005087377692595584
210861: 0.7351040107428344
72569: 0.1908585811406418
117774: 6.0039465204386744e-05
172962: 0.000767851967570881
65326: 0.7665519181275002
209204: 0.001567519042239951
177434: 0.2633964613914941
120309: 0.34664528289893004
70601: 0.427824871818018
72143: 0.24245272853266897
95559: 0.14920436283150007
163013: 0.18387483246412906
176988: 0.0026459857576864865
132594: 0.5320676392581731
154707: 0.007142937313871833
57188: 0.6001918133360253
158303: 0.00015086621124504873
217331: 0.27035576080999696
212382: 0.44199665211959793
197612: 0.2578671794908587
101804: 0.36676576514848636
49546: 0.28228078936346934
195639: 0.002249662630238236
49358: 0.12194186064614276
49163: 0.29297643941403617
87265: 0.0047744836856189465
18943: 0.6948062599086139
56679: 0.002390768115414943
83296: 0.2870940592900695
181944: 0.0011151520810299687
66960: 0.0035553632935236834
82744: 0.7538584457625571
88126: 0.5750941472538145
190946: 0.13690430841052148
94733: 0.23678129268250814
201098: 0.403878040087875
144614: 0.004425816961271534
65448: 0.3743065246086985
156112: 0.05180421233995869
123758: 0.8238229750799465
91948: 0.0013924400889292268
10037: 0.1021348574439287
129824: 0.25033642456189575
121328: 0.3131087513714431
4943: 0.06333131038392736
79967: 0.4544304306324989
186266: 0.16029197433407916
29554: 0.4599540332395726
153427: 0.5071499394699227
125413: 0.0026884198192362874
156782: 0.001569357219445705
166247: 0.09487657013204398
166326: 0.5452976196061732
128300: 0.4960355904363425
14426: 0.006363711069264255
165442: 0.07580488240279237
31654: 0.602749625072715
1780: 0.17453484018915333
112347: 0.3419758881901984
188681: 0.009673483604200617
75719: 0.8460071779931414
3506: 0.4521797502794239
55259: 0.5101739803794771
37195: 0.003875122572945422
145109: 0.9510351149467013
140315: 0.02738508199109191
59338: 0.005939272014920505
133223: 0.3144920976747695
56496: 0.03572449598836158
96898: 0.08255425726701304
28353: 0.02477713830555217
180944: 0.9953969770576805
169346: 0.5687858927207518
94171: 0.31971646942819376
5182: 0.0001553012277648591
108781: 0.00024116133191143252
14195: 0.3575625080910356
12301: 0.00015943911387597542
170558: 0.18307758508625938
211881: 0.010530575820180132
173351: 0.000983496184833921
204955: 0.1054993378433835
136827: 0.053473919299302786
149435: 0.6853368230032928
204551: 0.7987548419418263
124256: 0.2701630845654668
175926: 0.5416888513238363
159992: 0.12054621502102236
181866: 0.0005578647773702983
70598: 0.0008643802886293406
193751: 0.01586284346882305
29861: 0.8654709133234743
165093: 0.06402956254078163
80488: 0.21746551617980003
129064: 0.01656250418559324
131621: 0.0002490496860581004
80963: 0.0004763578601023888
4946: 0.13847977243690224
121692: 6.138148024348311e-05
68397: 0.00010460818603084
215794: 0.002769568201522077
157845: 0.24712512446011914
78066: 0.05742230623753744
25058: 0.6061536358435688
104855: 7.32129971119655e-05
91758: 0.25360255492295636
68421: 0.018709625825202636
28718: 0.38623542117302634
153776: 0.0003803493316354434
48203: 0.2278521014750048
151323: 0.4818666120979316
217892: 0.055663891058810866
85124: 0.2009394298208491
164504: 0.04352177450433814
166476: 0.32237926719867005
214308: 0.2905248102324549
210400: 0.9993982471060008
186388: 0.002089938008928982
157520: 2.437263419032262e-07
171871: 0.16482918416490833
95730: 0.11647729040005572
86955: 0.542268164586666
59218: 0.2890724822937045
210183: 0.19825188549611283
47297: 0.008372817251224518
120787: 0.8169595771541935
144261: 0.1734008034753458
209867: 0.0006980062685677524
214697: 0.08951471782328468
72734: 0.011013276235612324
62430: 0.15207260212608986
180698: 0.08703264677004796
4026: 0.07449264940687783
36868: 0.040320490805882514
64099: 0.002429656336811803
192232: 0.008126734327529219
114795: 0.6848135585884876
39505: 0.0011427712710130322
149797: 0.5939977382139148
116747: 0.015947881997566478
48465: 0.5035760099212158
45429: 0.49883140240834933
145090: 0.06663909777436772
183973: 0.0016736314365743965
42367: 0.0001566474836645071
69126: 0.008725989883316743
75125: 0.13634695170177935
52775: 0.01673386560734258
205873: 0.006251171488852236
115644: 0.005706407177015649
190527: 0.004733568109116959
56553: 0.02637052162007336
168990: 0.04521221347366833
62225: 0.04998882307594954
153507: 0.0005873802282110319
186952: 0.7947785552967517
184917: 0.6039997787591247
134946: 0.06582351296111089
141757: 0.13032924087000453
170749: 0.0010059343112196473
96676: 0.062359306241855705
127755: 0.6292364300605087
194192: 0.578805861194077
205758: 1.2774899103007442e-05
44551: 0.4751861988477586
90056: 0.8071817417074172
155132: 0.6845589016009299
55232: 0.0009706399077512803
164740: 0.06830133330348787
62941: 5.4321289066905345e-05
37797: 0.06522377954369318
167549: 0.0007229648363584751
Finished: scm_256, ins, most_first, sthsthv2, r50l, perturb, #Step=128
Average: 0.23205507969172878
Loaded /home/acb11711tx/lzq/ExpEval/exe_res/sthsthv2_r50l_perturb_full_core11_test_summed.pt
Use 4 GPUs!
139242: 0.06543126761138751
208136: 0.0048053751244401255
77933: 0.8335515425218719
60678: 0.0005996718965830539
125118: 0.7925062529686784
133738: 0.016200704201895455
104179: 0.0005538567948688566
141930: 0.45632103215010744
58849: 0.047586850274591086
9116: 0.008810382835457098
18518: 0.2397887401454568
208019: 0.000795947558930088
59701: 0.33011072048956436
160867: 0.003891828700258444
120824: 0.8074325257435353
19680: 0.4467640548400371
206826: 0.025886315568771856
79321: 0.0008748628836521555
89328: 0.21521905377210618
117570: 0.04331369861658674
170391: 0.000782328967694923
70174: 0.42757381808452927
182726: 0.4082311536754464
215032: 0.23186022366252246
52914: 0.00946863143861168
130003: 0.0003690639141261754
62316: 0.6283206924704245
118582: 0.6963205100883666
75836: 2.2401797863169648e-05
31938: 0.29310166066880505
13332: 0.2855986042084434
25472: 0.15028525191971795
87638: 0.00037481006577479853
148093: 0.8998188646664633
201342: 8.491484002522334e-05
113500: 0.5823547153211681
121337: 0.6818623540127912
199113: 0.669970644226238
67174: 0.47299284057700997
63822: 6.370057977087007e-05
88299: 0.0014051546584656904
47054: 0.00016149540173682198
113521: 0.8544492176888301
61572: 0.0014093840792727963
49072: 0.010470938469933633
185945: 0.18450396966125157
186837: 0.5587460448402456
12229: 0.00020310759711250626
2417: 0.2927630571825759
23262: 0.00012742826103644134
89019: 0.6754770864640705
87604: 0.6832115034480921
32140: 0.4112448079683304
34102: 0.04260384932169679
12384: 0.0005898913074586692
43126: 0.2715808692842634
99563: 0.5126774496307007
209593: 0.9277843895988329
131967: 7.023200219835601e-05
60661: 0.00762922326336124
108981: 0.2981172445059599
23892: 0.016299110259953772
216042: 0.48320012492495756
131932: 0.0018594505440763243
33321: 0.01956643375478251
123713: 0.11331810333621206
106189: 0.6317784187520185
161541: 0.7785218355382123
41066: 0.02171496430774056
143962: 0.09942283594835999
211702: 0.19283941173813357
69496: 0.053266690933782
120137: 0.43211830001700235
146838: 0.7555336625769646
139484: 0.0011858709775578468
80618: 0.33585220712092223
171217: 0.11195564180613005
194058: 0.009418285091368966
89503: 0.3730015212358697
28135: 0.00051886674366175
17011: 0.00011545701373982808
216098: 0.01066985622627925
10928: 0.00850731776471747
200339: 0.29171835224153464
166206: 7.589520079741285e-05
33257: 0.38205510530633546
133827: 0.7297986708958152
142266: 0.23858056068540678
149237: 0.4412964183279655
172312: 0.6354505446189019
133644: 0.0713519628157156
104742: 0.024661013397093257
40297: 0.006362999597678609
200020: 0.4336884718618604
100087: 0.47062694457398635
43819: 0.054769167002019725
77468: 0.0008493177489993231
13147: 0.03955194190048417
88931: 0.003382716161978827
152557: 0.009305787965610435
32811: 0.4178325166096173
19952: 0.008753276120246983
173875: 0.3916479996405542
60672: 0.18580463506241962
53345: 0.1004994748652166
75123: 0.6201779908415798
64506: 0.21918052157314635
190624: 0.6549469948224669
76109: 0.0036929943143988453
52261: 0.0007062027264149937
179142: 0.008195210430216093
184118: 0.6172963398416869
4820: 0.619501765482255
111036: 0.443294241628355
106612: 0.7164117594995535
174184: 0.5891345736706891
24705: 0.17904169145674945
6036: 0.00048021210957535643
144159: 0.39515068721038915
135962: 0.6891952325505141
22001: 0.6215796783510541
182789: 0.5530808352679945
8542: 0.05538874302874319
