Loaded /home/acb11711tx/lzq/ExpEval/exe_res/sthsthv2_r50l_g_full_test.pt
216042: 0.45700376433688383
131932: 0.00034173176980978326
33321: 0.02761737654827101
123713: 0.028187378280279063
106189: 0.6595076319897809
161541: 0.8013465401852765
41066: 0.020731580801204075
143962: 0.030548592301499866
211702: 0.17554420018455996
69496: 0.04161069717414989
120137: 0.2564299438558848
146838: 0.6848125131323846
139484: 0.012071680060095737
80618: 0.2587801529732019
171217: 0.028032516166572208
194058: 0.000942077825738602
89503: 0.14272367001192407
28135: 0.001678792339518953
17011: 2.455493236297457e-06
216098: 0.04708502431048345
10928: 0.007981972670215498
200339: 0.312401611013431
166206: 2.9197320845150698e-05
33257: 0.46877470765275575
133827: 0.6881458722431663
142266: 0.6056522041571246
149237: 0.6803786355444572
172312: 0.6705365803473565
133644: 0.15410611284871273
104742: 0.08259740425896211
40297: 0.0011623809525023177
200020: 0.45379335696317874
100087: 0.5381667557083247
43819: 0.01585481434660896
77468: 0.00021355720373439357
13147: 0.017996503262750707
88931: 0.0006651491945026677
152557: 0.03269832557435315
32811: 0.04666113528508761
19952: 0.006191301315398551
173875: 0.5699008158408105
60672: 0.050130184515916554
53345: 0.03534674407245575
75123: 0.8425409263846401
64506: 0.22181379517467834
190624: 0.6478116631917601
76109: 0.000645810867347052
52261: 3.428265450602236e-05
179142: 0.01480819582511117
184118: 0.8434358256777159
4820: 0.7987136800215922
111036: 0.4790119375798168
106612: 0.7548267146387136
174184: 0.8665832874501386
24705: 0.3300773132190251
6036: 0.004295418808648671
144159: 0.24231211435062505
135962: 0.7110821773213271
22001: 0.6266311719957685
182789: 0.3695814692229963
8542: 0.04455108378897421
120231: 0.005663964575777697
120106: 0.7816776762624613
150146: 0.008769123758629649
35052: 0.0021077235355662083
215270: 0.343536429334387
210804: 0.8853011492328509
114154: 0.05728013323184797
144885: 0.13832873235603557
26495: 0.0004293056233724002
12679: 0.5255179443874316
136579: 0.47595497450291
166038: 0.23879666227347038
120224: 0.04246957243760896
117478: 0.3101167072965323
2645: 0.7021029582943084
102701: 0.5637156528494655
65522: 0.31224546412206117
104759: 0.00915035877234921
185472: 0.09579690534630779
52343: 0.3533403811425838
63061: 0.0008186521034474481
69266: 0.0007668239983720449
15065: 0.032862833910940026
164385: 0.46708869646513307
214198: 0.2130872428491114
141825: 0.046906394016467345
79237: 0.32185227878401046
98360: 0.024877894766658887
190983: 0.19871751345397473
215561: 0.007849594715646918
112088: 0.001482752843973173
185634: 0.22351335058356803
105526: 0.41740082493686614
142963: 0.00156978355460069
99639: 0.011312678423363781
170439: 0.0002456743910972392
104561: 0.048881808208217185
36308: 0.006250484598713302
205405: 0.17668732930831796
46363: 0.002083297226469938
25859: 0.7795364885964773
136695: 0.010599867436142052
106474: 0.45887568613014007
67433: 0.41470914063415876
40719: 0.7060346602370373
133807: 0.2830732808194387
72232: 0.6619225419228159
199158: 0.002101789362658507
18154: 0.00018860661040420723
139430: 0.3533341013363266
12055: 0.47730876642117437
150588: 0.24539051697161085
166796: 0.012197302718817582
16836: 0.27781294861231376
91959: 3.482697920577653e-05
74732: 0.0003009728217016061
92505: 0.0001610077410650057
85694: 0.1417210644282818
42068: 0.30281230517675795
74665: 0.6407528516972699
138967: 0.04547280420393385
215853: 0.1439953744122704
174854: 0.0018606606936266978
125224: 0.19354599993112664
79045: 0.08775772421968497
91210: 0.039782384610388494
145719: 7.830903960777446e-06
146631: 0.156162359174434
63163: 0.001641280399017342
202581: 0.6217436893595576
33079: 0.13867628635489382
162835: 0.4667489246919132
45213: 1.004118140067456e-05
893: 0.0019357046363791541
101217: 0.0006211819306995991
68709: 6.201008103211411e-06
160220: 0.35529889738199927
193490: 0.23490106699729957
206028: 6.793728503466374e-05
171527: 0.38779863588887764
95431: 0.000841872269417121
95949: 0.024241357534775965
220461: 0.2552895506048837
200057: 0.8188575641353808
97085: 0.6335317752467918
47610: 0.5567606726833105
181793: 0.024102414360919866
123709: 0.014074718358206229
73565: 0.1781763212104327
151270: 0.021160313154041432
129592: 0.04257560330104987
128494: 0.3182127048635266
145958: 0.004655865508809143
164659: 0.004235051209747098
198342: 0.009289253863169478
24023: 0.00643143734248855
5532: 0.00894694245560032
191418: 0.0014097994673001601
207874: 0.046525111109954054
190482: 0.5973839814253097
47613: 6.976988209130702e-05
142506: 1.907915708251884e-05
111318: 0.2606151230682182
114264: 3.6643417338666495e-05
192597: 0.6846708043167158
78062: 0.20127251639185317
132708: 0.33492817648102857
112723: 0.029791125765484594
206077: 0.026207024276095864
214021: 0.035331993990442734
67692: 0.04611399668255173
176333: 0.4260824571057882
9373: 0.5256918004702689
128081: 0.010106051897419394
8444: 0.002291814914926693
160198: 0.18705438771172478
33525: 0.23377882050389331
187807: 0.25446243746925923
24441: 0.054633140215766235
198481: 0.8122033795807511
98916: 0.05853126479657966
114265: 0.6824383907163966
10768: 0.0002581740279568867
174741: 1.588536194851997e-05
115530: 0.8166746582281021
172284: 0.3723682460511365
162876: 0.06281717535616149
8445: 0.01833852231055033
110043: 0.027834549079400972
1694: 0.3578245177809478
54977: 0.12915441783427228
178202: 0.15513298468074443
95108: 0.8360525885505012
212969: 0.15771360497931008
135196: 0.14451406443867398
141975: 0.07952501590520455
17202: 0.0004484339373407309
148848: 1.2758277817187524e-05
2060: 0.5422332412935837
188919: 0.0654564356955234
22357: 0.430198376653809
64089: 0.4691173834827922
68883: 0.7621459753706432
179063: 0.017905450809166723
214793: 0.8680195805752912
631: 0.5018995216305584
131466: 0.6659939426463097
185267: 0.03223446426045484
67512: 0.03228732851334826
64031: 0.06764008489446703
101323: 0.3112482108755543
139224: 0.7226267199441736
206775: 0.07574141394820799
55758: 0.44033949065962796
178806: 0.14173540437941767
38951: 0.07110213960572764
111220: 0.32604030120617533
47357: 0.004801225935048059
139250: 0.1714833957206601
177197: 0.0028198458421684336
175664: 0.8406080744144443
33679: 0.14280563747161068
6357: 0.0011150266801394082
205364: 0.47973066541797305
199597: 0.7907280690371252
195930: 0.0959897667158307
27300: 0.009726450615307913
13187: 0.3007971276235253
111324: 0.6742229911879573
128292: 0.00016165848620097734
171019: 0.0048385169017816365
41263: 1.4671400221821784e-05
116055: 0.0011262290875890812
185504: 0.01713122700994063
204813: 0.0019231327040927226
113076: 0.22093291389790723
108618: 0.0007271784279190285
33231: 0.6899756338821135
214974: 0.827026425060275
110371: 0.024120891250101195
118694: 0.38848894857238214
4949: 0.6826259806667391
148805: 0.008115093639367216
86201: 0.9814313109964132
16369: 0.18885606633511998
85207: 0.11831476485069503
59063: 0.003171821506484207
108589: 0.6254240558426378
140464: 0.00020524277610434183
63757: 5.328705571550074e-05
126522: 0.13096833884716474
103941: 0.0018565572484477606
202780: 2.504688790935794e-05
42455: 0.05618448253264639
11747: 0.3413661641216773
130929: 0.23406036843432465
94196: 0.07524524065553262
62715: 1.1168446791720089e-05
151963: 0.39831587080964015
47092: 0.0005993172572544836
188772: 0.00024517645781295394
143509: 0.004506308101092316
142966: 0.6977658713659762
196208: 0.00489547393776843
32036: 0.1869060070708306
83546: 0.19324519513913974
163062: 0.7160998205808713
102714: 0.010718541322948055
209669: 0.3867680295524909
3160: 0.9965956551022828
219137: 0.05321672399528765
192999: 0.005261762485705673
189956: 0.8697707247132885
214386: 4.474297001161172e-05
181779: 0.9425277111256757
80543: 0.0017190162972871015
142613: 0.011030208473098213
16243: 0.040307137338317034
158456: 0.00023081489676757272
39615: 0.5803028007482443
143141: 0.8155995203555904
76070: 0.24734500691303973
55254: 0.011142421360676558
213844: 0.035000945816136664
15422: 0.9955951061565429
108505: 0.06845515351886464
150230: 0.03698984588118037
51847: 0.03208937766261766
37985: 0.052597603814616645
65595: 0.6050044097916487
1027: 0.00016838971428121546
5880: 0.02145998968164564
142521: 0.09672799139493549
146053: 0.25233435669192517
193859: 0.066460181750017
39506: 0.081240123026166
1425: 0.06475750936050417
116233: 0.3525590424656185
89783: 0.00679683388706831
166887: 0.8239146538646154
152367: 0.7206196769980124
163353: 0.3469853118368915
207003: 0.13988956910930028
5690: 0.5976370104067357
27809: 0.2917064362848123
6010: 0.19961926419659903
108987: 0.05199065284261817
135839: 0.6804245629578145
8318: 0.0035968011635745256
31255: 0.9316021201337018
78843: 0.7817808524859859
205927: 0.3381673260114999
180173: 0.5185877157063945
156041: 0.7114446171467534
110857: 0.00022386699490969594
219973: 0.009601081828225055
5903: 0.024850315727034417
189608: 0.2493194708415306
92150: 0.30839654567073227
39793: 0.0222618233319416
172789: 0.2844734647924948
89166: 0.6030139703211717
114672: 0.1903844490255563
26625: 0.01620667698776717
102091: 0.3412002794867872
103776: 0.26393110061073666
134471: 0.7347985803057782
110477: 0.0028936865554226587
151631: 0.005271879858227635
127957: 0.2789091541376294
190947: 0.7599262484958845
148396: 0.03726962029393263
26002: 0.8537260291302838
198536: 0.001431647791823032
53648: 0.0015428850396520533
184038: 0.0004876570720147022
173361: 0.013193366644820514
63680: 0.3459929620036277
32897: 0.04885449607334444
22286: 0.0034467315042121527
91162: 7.216773258467146e-05
70771: 0.021611257810238635
191175: 5.414484725463353e-06
54357: 0.6565334633416056
101585: 0.5932986972764311
202198: 0.36135897827222063
48204: 0.009338274892304599
135321: 0.08985468270377384
25192: 0.026981153167838556
178515: 3.368049909371895e-05
132074: 0.9939971088897437
76426: 0.008030957770939762
136491: 0.670414218591759
170213: 0.022255874737481918
166599: 0.02572786883258804
127611: 0.006115431388479919
206857: 0.9978510099463165
192169: 0.15788208480424068
200689: 0.007400162414981537
152453: 0.0003283223704251548
100646: 0.7760387541870105
63548: 5.797782970023979e-06
119171: 0.06268121375212887
101335: 0.36105784886947656
101885: 0.026684925405612958
123574: 0.0011448510364775177
120180: 0.20681061843620085
54100: 0.0007697768583239673
109978: 5.957817521188208e-06
17491: 0.6923245193572977
113132: 0.2512230503851285
46296: 0.09769745055395429
26004: 0.13176982420509376
161551: 0.001789722906055502
92938: 0.0009038392583020638
64934: 0.12077701861324289
21639: 0.10759605693582586
78475: 0.11999250433262887
108951: 0.002960874180871542
119055: 0.2660218206246303
44412: 0.7757376125061217
202336: 6.310088540226189e-06
48861: 0.0004257564892666821
169306: 0.00027774814556785765
64726: 0.05303458088911306
165103: 0.8181037348673943
65914: 0.014068768641367413
86235: 0.012127304216654977
114147: 0.017863159716327903
184963: 6.76639077742857e-05
81572: 0.8783829306861836
98700: 0.49788779066312294
26724: 0.0005221432308690765
2137: 0.001268643690820248
35908: 0.3546251194093202
45726: 0.025663618604923943
151326: 0.4392766470555216
67800: 0.23152518246178033
113305: 0.3917027063612224
15941: 0.476536933330566
115924: 0.06457790894801896
3003: 0.12832412175641938
131120: 0.00011192072196938851
139497: 0.856394827744225
167308: 0.4179851560302946
210275: 0.8924627825719498
20943: 0.15162813841112133
135982: 0.43633430720319666
11360: 0.3831509530533017
216434: 0.48448396673438765
57704: 0.013261182738315613
98035: 0.001109094079695172
149505: 0.0016910439034494296
112080: 0.4193090734947802
75918: 0.19246229942217072
156566: 0.0125209370233339
208322: 0.11707978346860025
157810: 0.4511329861265949
198617: 0.05096737612787405
109239: 0.002214264233611707
135785: 0.44134148554387054
387: 0.29534734356592907
205794: 0.24313727875246371
114030: 0.03707770382771436
36585: 0.32848807470873
198804: 0.20882122702783956
161450: 0.1207643431526545
4270: 0.24520487707894745
54595: 0.5131796691058694
87900: 0.00816263597255329
213902: 0.005083679631642496
208891: 0.09324676932886009
214847: 0.3718037672960921
126013: 0.07035870137042366
19766: 0.0005150908702692275
211776: 0.2119648525914668
215515: 0.7307181409538988
136901: 0.03675973062834523
131012: 0.0742731769694629
21979: 0.001229512256571674
43636: 0.0024369498011598267
168639: 0.02150624284291691
147947: 0.0009704594994808247
64823: 0.44298386154578395
102853: 0.004673082855596533
64910: 0.26256112962391853
71433: 0.0287513089288719
84145: 0.228970228428606
174205: 0.7841102498491637
122269: 0.002948755136954445
181337: 0.0016396181954801414
122018: 0.46384552291103326
130900: 0.2632211743668652
174056: 0.324869224237311
14314: 0.16325852731795187
161938: 0.05338544677731427
157723: 0.03182572033055209
79521: 0.8631915546861819
76782: 0.0013956867691580221
28803: 0.0054170126807787655
107092: 0.0003858987338389852
115694: 0.696290842228052
102120: 0.5071001058151055
9668: 6.733755119064933e-05
28005: 0.5659082822094206
2970: 0.00015237276932233978
206935: 0.004452129288154083
69952: 0.5857076302580086
160396: 0.44510835091955414
80240: 0.00031686021036181344
9254: 0.04058788410818956
156862: 7.820779848988213e-05
126799: 0.0027166098972633
98251: 0.8077283947636715
90413: 0.06306088571324064
127410: 0.0035323945387265437
32472: 0.0218373048353655
93316: 0.00839811058794293
31139: 0.6671780719565678
34688: 0.10295137992559752
182466: 0.4516979055002244
206480: 0.004374682173167707
109488: 0.00033139674985616097
206039: 0.06312044548292903
154208: 0.03706034855264173
136037: 0.08578917101456604
42148: 0.12251674676689817
107976: 0.03271898015638941
19088: 0.0005531058912997544
56440: 0.14992612743494504
62609: 0.06747588549642991
88011: 0.02419430747727347
8233: 0.9074091537999439
145547: 0.14301806027189956
131243: 0.8012746261806569
213998: 0.0014797345592150457
209962: 0.5859619764989319
70366: 0.07963372319513251
216476: 0.004986209382510154
621: 0.48698603366938187
3043: 0.7731329332560213
90590: 0.01227828942953721
216515: 0.008403860352700576
81964: 0.6144707617020496
154473: 0.010535753984530799
209868: 0.036943696104572155
161387: 0.9186309092622196
15069: 0.0008647056022130784
30116: 0.33886579386330595
61086: 0.0003574013154992173
74711: 0.22967911478144742
197927: 0.7031656653564369
82480: 0.8937067193854151
175539: 0.000664793236467176
190654: 0.07471946516041006
46199: 0.8551611385773867
104293: 0.06064793532775781
15037: 0.00344609569267057
40642: 0.004280093154818587
219692: 0.030499481749725277
133571: 2.1879195478691216e-06
72239: 0.015849642055034002
15646: 0.00027149552649469166
138354: 2.728081551897632e-06
183275: 0.14075293057248928
184282: 0.6302769053433508
102318: 0.007837007286614437
44822: 0.7042956505425186
21912: 0.019901312068510646
194603: 0.8361288190455369
113764: 0.15222320035270476
79414: 0.014539227567007984
211101: 0.08215515787823088
156528: 0.566924103068871
193535: 0.6577723013152305
13823: 0.043546077682087514
68496: 0.014148443108069841
25701: 0.00275199384471847
80510: 0.020558425136413632
37956: 9.698365769725964e-05
192357: 0.019218814882802637
32312: 0.1040433136560953
73312: 0.5638250553458874
133366: 0.2784878653474152
94262: 0.0003895378636801228
169820: 0.0021127644566547588
118021: 0.15300247207791795
82433: 0.004344996821316727
30636: 0.0006005758615927614
33816: 1.9957127834681343e-05
14747: 0.280141266543956
96214: 0.0002144209401766517
133202: 0.017750394164412625
172967: 0.023737061135892468
133777: 0.0002639354365949753
144230: 0.800915920651444
219091: 0.004987792174107497
65987: 0.7430985500951234
139431: 0.1821981378428781
105671: 0.07028001523927252
73115: 0.5226519646883787
56568: 0.514959170116871
154513: 1.1101819271901843e-05
22348: 0.009614572006803712
220644: 0.3983919572315427
14898: 0.8213019384215104
137786: 0.041864047986861164
195811: 0.12790228573453533
77709: 0.0034487494627857274
16429: 0.7386385412109806
109224: 0.19464697561236088
153031: 0.2791338124370668
74717: 0.0006755328939346272
46326: 0.004086876316811261
10108: 0.0055612529407031985
103665: 0.4480505384334208
113093: 0.7908787995111197
214483: 0.0001615821479029611
179463: 0.14690853503466172
115323: 0.9609706373864118
218178: 0.6482494594508115
144486: 0.9433758745414469
114099: 0.8038872016036294
211484: 0.10299674729881048
117770: 0.9256824278251532
219866: 0.33264548007080097
136583: 0.04640327609999417
91152: 0.40967539301861855
72127: 0.14548735612078545
87330: 0.0013788932223567363
163401: 6.604379546432115e-05
129246: 0.30425486536137214
70330: 0.7231608032392788
99362: 0.02547956223756387
201763: 0.4063072288948445
180544: 0.4507499377652948
174303: 0.3704634675664238
23234: 0.7201664830502068
154348: 0.08030797390940286
169687: 0.0029511617061200868
21859: 0.3529988322385851
124127: 0.0008956675031618344
104101: 0.01558619687677898
69096: 0.3579986972723068
23209: 0.37616333978030525
175751: 0.46095517007074704
67666: 0.0060973369251531295
34480: 0.0014620234989149994
18022: 0.10572979777627467
34190: 0.07740225791463828
197983: 0.16703943028715607
83014: 0.016245454370896972
217361: 0.3318417899720316
63033: 0.008544637412255196
217275: 0.20882392991704712
94488: 0.032718316398865355
138482: 0.8379999954296935
151981: 0.029203949466529905
50271: 0.2539714165634526
154023: 0.01831411663367072
15156: 0.021134550200639812
4441: 0.0017053774623190798
62548: 0.0643483924475845
11164: 0.36834139863276505
107584: 0.2782108217931665
71742: 0.0011820457761588243
442: 0.6513561811994077
182807: 0.0014531751527104564
180728: 0.00039706549325846385
7168: 0.13182558099739694
121865: 0.0378174653234451
153700: 0.4499086850266849
203910: 0.03108077059307679
93623: 0.0015527954594052318
30725: 0.5241371606077099
18846: 0.009668022663521292
5207: 0.2015620569291059
19993: 0.0636185556065243
83822: 0.15466560274482832
26164: 0.00021969545719360828
154372: 0.008104550175096148
56648: 0.07272342987309664
45340: 0.4908633159066085
115880: 0.6411447060238515
145254: 0.0011970622050956337
22759: 0.001662475573697364
190342: 0.9022310120053589
85534: 0.005468203571119545
127667: 0.08901324059590686
195911: 0.6647742393208163
190267: 0.01749048883446022
202258: 0.27767513854797166
76365: 0.5733760721052477
55373: 2.3360035257644074e-05
55733: 0.3433391767368651
37952: 0.023097977522884394
99490: 0.002938600537053332
207898: 0.0021799581827188774
189156: 0.19448946423337482
158643: 0.07874865267924186
33400: 0.037584733130773706
110861: 0.9311724272535447
168741: 0.011223892674664171
137162: 0.8367709827990207
27026: 0.60762119744345
126202: 0.38848164298786547
159740: 0.000420591655146324
190860: 0.017312875326751964
113048: 0.1194672858400736
29155: 0.21039392239782195
196274: 0.000547693143572836
87192: 0.033903559054735855
108021: 0.27127161919647147
25377: 0.23175318384892307
8220: 0.0004570923895279855
78887: 0.013497671409680834
12511: 0.15465847374758734
186888: 0.0038590619562658274
65315: 0.02695825687228751
24107: 0.0015590579613160571
16984: 0.2940114409720991
15038: 0.47929934025182774
62082: 5.400209840272785e-07
115190: 0.04451883067351453
128653: 0.19977622401094985
146367: 0.2644102418609894
82961: 0.18246319934932131
43853: 0.0027993887265728113
22383: 0.18056281534531404
187004: 0.03065855780550919
209640: 0.0012784399971975113
108361: 0.00018087510390829564
149791: 0.889962642118725
2403: 0.8463283744619492
175728: 0.015764964581617136
175300: 0.13470685632801782
109310: 0.0033569684068598393
36015: 0.2489118187918576
218395: 0.01690602668139718
176519: 0.8215831777461741
134378: 0.23277521524552874
139854: 0.1068612714837639
31875: 0.008914830478645275
89241: 0.15826804153184668
162638: 0.000422122589668561
205413: 0.8508085244479108
233: 0.24865325459435894
161965: 0.10560861714071645
214289: 0.08894405955847873
25820: 0.6300305715677265
132103: 0.9990140579175204
24760: 0.03081344274531972
111689: 7.635876516876028e-05
107735: 0.07931068348723291
5570: 0.28643819467292
164364: 0.6816389749583323
60290: 0.0033140774387867278
144706: 0.007567531218974466
207555: 0.0009335290110979166
114673: 0.34196737013283174
76825: 0.6855856343274198
89811: 0.0011871763772113297
4372: 0.267061466450631
52930: 0.009634183006859587
209457: 0.0011712871271539194
18492: 0.01082703605760571
118858: 0.09842146118053563
185520: 0.5439308298230117
3020: 0.06321303522707389
45088: 0.07526966033660187
166000: 0.15824893389160508
8643: 0.4062629241358753
171666: 0.016461914432824187
105033: 0.28901337628060564
216074: 0.25469215413594526
107629: 0.08848298079842021
159862: 0.019897786382547775
100917: 0.3583717225181715
94286: 1.3967818220994577e-05
45193: 0.6284080200813904
27595: 0.060944722407768825
83332: 0.0006544255720170034
61892: 1.880398859788797e-06
70679: 0.6950319455459626
89640: 0.449102259558526
215140: 0.005352606721294534
192997: 0.29938815128434015
85790: 0.000780029041965058
142742: 0.7927240320396546
197873: 0.00014557826596497438
161313: 0.051901316486127086
151187: 0.385854221580469
67155: 0.9856115893007176
77129: 0.46452850787052247
195652: 0.11703584181230584
137210: 9.531646530192006e-05
69033: 0.6113789774421932
65141: 0.0316356573603116
96935: 0.06324408067792223
98601: 0.09783516289591632
88138: 0.2548976318899454
183695: 0.22661132286884822
62631: 0.32599239694074855
15130: 0.533994580706576
127476: 0.3045694814834767
210861: 0.7559472781836303
72569: 0.1734015578776642
117774: 8.100214665107686e-05
172962: 0.00016462103554191684
65326: 0.4951250020050637
209204: 0.0002784160949005354
177434: 0.12620227494244318
120309: 0.5723317734346661
70601: 0.5181199481882572
72143: 0.14827043094527426
95559: 0.4267021312335997
163013: 0.20792459137526187
176988: 0.00039085185153997504
132594: 0.651360613730219
154707: 0.0330960951187782
57188: 0.5562947805982934
158303: 3.5084712637800664e-05
217331: 0.0030325464820804126
212382: 0.6054230811528774
197612: 0.6526296955125872
101804: 0.9887932517112152
49546: 0.5118563339591877
195639: 0.012706286605425776
49358: 0.03050888317836742
49163: 0.6832837764597057
87265: 0.001626482998258183
18943: 0.8975272000216815
56679: 0.004179853682412471
83296: 0.30000713735975637
181944: 0.000345583240988212
66960: 0.033089674792970314
82744: 0.749809204219741
88126: 0.48617739849168373
190946: 0.3550293686112127
94733: 0.6176642413195168
201098: 0.8086596796638332
144614: 0.008872674570126304
65448: 0.3728250213604838
156112: 0.02095912718101456
123758: 0.7509772776769924
91948: 0.0016306445802539496
10037: 0.055633988348603225
129824: 0.05307167500511589
121328: 0.2036916406899093
4943: 0.13134589486564352
79967: 0.28770834158029857
186266: 0.012850168062406908
29554: 0.5356882313329869
153427: 0.2636035131736886
125413: 0.001579272840530166
156782: 0.0005841297524191436
166247: 0.02298601853516402
166326: 0.7769581644784571
128300: 0.5726941969655783
14426: 0.0003867689924508255
165442: 0.3093154436901955
31654: 0.47518388353371355
1780: 0.5340145804511849
112347: 0.33720709937565374
188681: 0.14504683849365307
75719: 0.7537466384614336
3506: 0.28683062441730234
55259: 0.9905148784164339
37195: 0.005422995127456254
145109: 0.8446881501105807
140315: 0.010548279515937509
59338: 0.0669438780905054
133223: 0.3102709563364211
56496: 0.00030338206819635616
96898: 0.0005110524611993128
28353: 2.20087694913218e-05
180944: 0.9996227079536766
169346: 0.8467842209296751
94171: 0.2699269811126115
5182: 0.0002416186341500648
108781: 3.2985314288969114e-05
14195: 0.23321100662619187
12301: 0.0028350706630853317
170558: 0.11544400839510871
211881: 0.002361899417760327
173351: 6.86329031834524e-05
204955: 0.1299933525237691
136827: 0.08317848261898586
149435: 0.7174491830039031
204551: 0.5542254158439565
124256: 0.08462606668359651
175926: 0.6610551395089559
159992: 0.2536546297305904
181866: 0.00018986686468025482
70598: 0.008857695344130057
193751: 0.008379761576690292
29861: 0.6792704137888673
165093: 0.05354497513962997
80488: 0.6655453108251095
129064: 0.010326280681645983
131621: 0.00024175201698639626
80963: 0.0008834487654576784
4946: 0.006366134102925969
121692: 0.00011663765622671463
68397: 0.0006297525805179826
215794: 0.005763775634015644
157845: 0.24980246079530133
78066: 0.06054216980727392
25058: 0.19428378210859876
104855: 0.00036351808887860604
91758: 0.279944887286085
68421: 0.07219379745415466
28718: 0.44442970084374167
153776: 0.0009356618254514615
48203: 0.1331005646288439
151323: 0.5182243725273139
217892: 0.1567147671398007
85124: 0.3788997511280314
164504: 0.05265229711309516
166476: 0.4802443742581488
214308: 0.15738359061651863
210400: 0.9036567963194102
186388: 0.01646359111159512
157520: 4.94742679215107e-08
171871: 0.05894141723742763
95730: 0.511590013512162
86955: 0.6876147465225486
59218: 0.278746275609592
210183: 0.32068831952664567
47297: 0.015970059733231068
120787: 0.8902458720913273
144261: 0.13323140051838323
209867: 0.0005429096859650429
214697: 0.2580312717616735
72734: 0.0016362637406608371
62430: 0.1954171296090763
180698: 0.8619108133860109
4026: 0.0846678998775161
36868: 0.03245617574312121
64099: 0.0011029834875664335
192232: 0.015412230547521857
114795: 0.5300630922417469
39505: 0.00030521797850013854
149797: 0.5933435176328601
116747: 0.024848848492841975
48465: 0.7886603171149719
45429: 0.8372357002370237
145090: 0.006362590374391464
183973: 0.03497970227283531
42367: 0.00012425182080821884
69126: 0.00037450516225590036
75125: 0.0016135194963854405
52775: 0.02348459267970071
205873: 0.00014661743918154002
115644: 0.002736913087531434
190527: 0.004585306211851048
56553: 0.20378670653716568
168990: 0.009381841460516682
62225: 0.027165507962166657
153507: 0.002757940818668203
186952: 0.9348129328716723
184917: 0.5558948965188293
134946: 0.14515605836077672
141757: 0.10020406992388331
170749: 0.0016973618112068323
96676: 0.054023987825498665
127755: 0.5424118341323165
194192: 0.8904514882158665
205758: 2.76675801380577e-06
44551: 0.5861681400709031
90056: 0.8319854397703139
155132: 0.9290780160952536
55232: 0.0008362175221518161
164740: 0.0549486001980668
62941: 1.608013885601147e-06
37797: 0.1789215617025448
167549: 0.006243886618948924
Finished: scm_256, ins, most_first, sthsthv2, r50l, sg, #Step=128
Average: 0.24190482588626963
Loaded /home/acb11711tx/lzq/ExpEval/exe_res/sthsthv2_r50l_la_full_test.pt
Use 4 GPUs!
139242: 0.3348459905308516
208136: 7.6033312756962346e-06
77933: 0.4568162426962036
60678: 0.000808330586681727
125118: 0.3576549045685624
133738: 0.013561459891337613
104179: 5.420256828170267e-05
141930: 0.3784725082948981
58849: 0.021627844695238707
9116: 4.228554893703773e-05
18518: 0.21118061171699765
208019: 0.00045746512127475825
59701: 0.34274601111227554
160867: 3.3743265927583914e-05
120824: 0.5166910225048573
19680: 0.03847562069220231
206826: 0.04381380574354221
79321: 0.00014907903940655776
89328: 0.22591838553251267
117570: 0.004028973874412589
170391: 1.9997642745295252e-05
70174: 0.5690790296762498
182726: 0.2289992119754647
215032: 0.24756150270667376
52914: 0.006703613411335879
130003: 6.427676360022177e-05
62316: 0.7562916263846091
118582: 0.7365420224060241
75836: 2.3761067347027875e-06
31938: 0.15688554173703473
13332: 0.5732014460625389
25472: 0.047273152057619255
87638: 3.101508402949399e-05
148093: 0.7498362930645956
201342: 0.00011478324993592828
113500: 0.3345146684385387
121337: 0.33497121903545046
199113: 0.3595387763883321
67174: 0.3677962751873768
63822: 1.3537077533459785e-05
88299: 0.016926408350451894
47054: 2.7296118825681503e-05
113521: 0.28293479002693434
61572: 0.0014735380019945399
49072: 0.012381740446852807
185945: 0.0007842134631359243
186837: 0.004897682312457907
12229: 0.00012162860067732595
2417: 0.3493440775378005
23262: 0.0002312657076953134
89019: 0.6586654175912372
87604: 0.8776085357089869
32140: 0.6075058860876084
34102: 0.0555016313494182
12384: 4.6335444198843414e-05
43126: 0.2978385332494886
99563: 0.4724436587562195
209593: 0.6027765933112963
131967: 4.843465430059979e-06
60661: 0.0051502064825079685
108981: 0.5393402221442045
23892: 0.014036230165604388
216042: 0.34853433770495634
131932: 0.01772514748744136
33321: 0.03862026917658312
123713: 0.382149021111843
106189: 0.5006010529721417
161541: 0.6396468875134625
41066: 0.0027855270392151965
143962: 0.09597733730305436
211702: 0.4418944396998645
69496: 0.029583921545821568
120137: 0.2893272076212199
146838: 0.7310207159712823
139484: 2.821839631628298e-05
80618: 0.23751455682184996
171217: 0.08386047095060789
194058: 0.0017643192438022426
89503: 0.08448742122070627
28135: 0.0015990286355394012
17011: 4.290983829591255e-06
216098: 0.021133506564630977
10928: 0.02093562939580096
200339: 0.05394307862045232
166206: 6.040601126110212e-05
33257: 0.5247930601613007
133827: 0.5809383355457786
142266: 0.6710908919584857
149237: 0.8107003170439384
172312: 0.5483842518561456
133644: 0.07118372125525646
104742: 0.03010664834332033
40297: 0.006776733132193513
200020: 0.5190656882009717
100087: 0.558604711564648
43819: 0.00860145993131145
77468: 6.93849615462927e-06
13147: 0.015664028226368032
88931: 0.0010450961504480105
152557: 0.006250419881149938
32811: 0.17115967768330195
19952: 3.654540646089166e-05
173875: 0.5158608607016504
60672: 0.0394503658260934
53345: 0.015364697624761448
75123: 0.45599392716856035
64506: 0.01086155792625762
