Loaded /home/acb11711tx/lzq/ExpEval/exe_res/sthsthv2_r2p1d_perturb_full_test_summed.pt
53345: 0.014527189254295081
75123: 0.5686392422721838
64506: 0.1667031828119434
190624: 0.6759957163449144
76109: 0.32032225832699623
52261: 0.21052956241328502
179142: 0.10185422320500948
184118: 0.9500077213633631
4820: 0.9590090991005127
111036: 0.4294185201069922
106612: 0.32383022959766095
174184: 0.6821422573502787
24705: 0.5887551960022392
6036: 0.0040712031859584386
144159: 0.5881884140435432
135962: 0.40745935467566596
22001: 0.8664285587001359
182789: 0.27602007695895736
8542: 0.04187056122464128
120231: 0.2225958581384475
120106: 0.9003343142576341
150146: 0.2520388898337842
35052: 0.44631978885627177
215270: 0.2912405281676911
210804: 0.9639558885028237
114154: 0.23934897848084802
144885: 0.09388071471039439
26495: 0.0966029839219118
12679: 0.6864815741537313
136579: 0.7417702168550022
166038: 0.6547907783042319
120224: 0.013956291222712025
117478: 0.49240826465029386
2645: 0.4425520913573564
102701: 0.5314083254379511
65522: 0.19318584426218877
104759: 0.006263375532398641
185472: 0.06597568504002993
52343: 0.18037850765540497
63061: 0.004210446275465074
69266: 0.008020277542527765
15065: 0.8303592065822158
164385: 0.43232334790809546
214198: 0.5260977026955516
141825: 0.0533419306302676
79237: 0.4220383366518945
98360: 0.04111386429030972
190983: 0.5330256200813892
215561: 0.18742056616065383
112088: 0.002071102837817307
185634: 0.41619511175667867
105526: 0.4774380354629102
142963: 0.006379848978411928
99639: 0.3250680837172695
170439: 0.005309824486175785
104561: 0.03006069693219615
36308: 0.2789280522047193
205405: 0.7147585859656829
46363: 0.003682910537463613
25859: 0.7676640662721184
136695: 0.13416794484874117
106474: 0.573268938003821
67433: 0.8594533209543442
40719: 0.9428915030330245
133807: 0.4690908683005546
72232: 0.7968084652111429
199158: 0.0016307313180732308
18154: 0.26485499416594394
139430: 0.19093545818031998
12055: 0.8275104332024057
150588: 0.7031256761256373
166796: 0.053947574668200104
16836: 0.3206119858441525
91959: 0.21972698121351186
74732: 0.0010809032391989604
92505: 0.0008221297694568364
85694: 0.003746047557797283
42068: 0.6795060930780892
74665: 0.2887422997828253
138967: 0.45885446126339957
215853: 0.38127525568415876
174854: 0.15124470430419024
125224: 0.8994223439949565
79045: 0.026274463103618473
91210: 0.705746981440825
145719: 0.19270569247782987
146631: 0.3549718054891855
63163: 0.005176229537426025
202581: 0.06661283502489823
33079: 0.2534847436763812
162835: 0.07960495562292635
45213: 0.016760380491177784
893: 0.17121558486905997
101217: 0.09788363775078324
68709: 0.07496089180290255
160220: 0.8459867497913365
193490: 0.3491771929329843
206028: 0.030115852499875473
171527: 0.8015880111361184
95431: 0.01032220352863078
95949: 0.41901926619175356
220461: 0.25150074356679397
200057: 0.12597186767550284
97085: 0.11467363089468563
47610: 0.0022752321483494597
181793: 0.10685825307155028
123709: 0.0038478165092783456
73565: 0.03344461777669494
151270: 0.15428762153169373
129592: 0.3065445404863567
128494: 0.9314362581826572
145958: 0.008613148878794163
164659: 0.03953194202586019
198342: 0.005732014440582134
24023: 0.10824026587761182
5532: 0.1436409486705088
191418: 0.018256033874251898
207874: 0.16980605668504722
190482: 0.3526317719515646
47613: 0.00024049240204249145
142506: 0.012613779641469591
111318: 0.5145571007251419
114264: 0.010832408224814571
192597: 0.15005805597320432
78062: 0.06682085447209829
132708: 0.12474975356599316
112723: 0.007858996686991304
206077: 0.2585585997221642
214021: 0.49819159447361017
67692: 0.0034911040565930307
176333: 0.891706146825527
9373: 0.4131692132650642
128081: 0.03208764497139782
8444: 0.05165196333473432
160198: 0.5936368542461423
33525: 0.8678010352396086
187807: 0.008754232712817611
24441: 0.12023580103596032
198481: 0.9614335712976754
98916: 0.08053015427140053
114265: 0.8659456287059584
10768: 0.016165189977982664
174741: 0.0033480134661658667
115530: 0.6854421919651941
172284: 0.12447856379185396
162876: 0.15042570441801217
8445: 0.3625389721000829
110043: 0.025316175015177578
1694: 0.7670104714798072
54977: 0.41151096026806044
178202: 0.0821932889011805
95108: 0.8754068923190061
212969: 0.15480575281617348
135196: 0.2330578603232425
141975: 0.26351308022822195
17202: 0.0004013697193840926
148848: 0.03548420140032249
2060: 0.0005478194350416743
188919: 0.2748567951202858
22357: 0.273527213739726
64089: 0.6523894494766864
68883: 0.24325552623486146
179063: 0.648748096296913
214793: 0.8408102627236076
631: 0.042457170524357934
131466: 0.8132053525187075
185267: 0.13976669174735434
67512: 0.19895467616152018
64031: 0.25835725864817505
101323: 0.1221604138991097
139224: 0.37507605167047586
206775: 0.12156923383008689
55758: 0.4159346899432421
178806: 0.0262549418839626
38951: 0.5416746531700483
111220: 0.5852267226528056
47357: 0.3236850136781868
139250: 0.00310778556227298
177197: 0.005640368937747553
175664: 0.3974457492076908
33679: 0.2328783409029711
6357: 0.25388964210833365
205364: 0.7143801740694471
199597: 0.027823318321679835
195930: 0.6507830789050786
27300: 0.24320101229386637
13187: 0.23815640405518934
111324: 0.40031121270294534
128292: 0.023817267254344188
171019: 0.0022016563132183364
41263: 0.3256163512269268
116055: 0.028316766291027307
185504: 0.8023357100792055
204813: 0.4685944147986447
113076: 0.9208103963774192
108618: 0.01277223791112192
33231: 0.9302809911787335
214974: 0.8774472143941239
110371: 0.21307514811633155
118694: 0.5753372867475264
4949: 0.23725926172483014
148805: 0.25147120349720353
86201: 0.7967210402712226
16369: 0.6728374527774577
85207: 0.5266612400992017
59063: 0.026485619775485247
108589: 0.852625485684257
140464: 0.015273635775884031
63757: 0.01264319113761303
126522: 0.09321488536079414
103941: 0.003022816311386123
202780: 0.0006598605168619542
42455: 0.18441650773820584
11747: 0.006331638964184094
130929: 0.14551029116410064
94196: 0.8253305281250505
62715: 0.05201750168998842
151963: 0.3971610347034584
47092: 0.01536795859283302
188772: 0.040119202709320234
143509: 0.5671904554346838
142966: 0.5226285583230492
196208: 0.0012124584830672802
32036: 0.13843799049209338
83546: 0.29190825079058413
163062: 0.8645350227379822
102714: 0.22503528655033733
209669: 0.01110145299026044
3160: 0.6640894156880677
219137: 0.0005839208292854892
192999: 0.00030908554595043825
189956: 0.8146489067949005
214386: 0.015263734627296799
181779: 0.7671111374020256
80543: 0.022673314797430066
142613: 0.01568807804142125
16243: 0.10811972720148333
158456: 0.20977861953360843
39615: 0.12035034298969549
143141: 0.9341334521777753
76070: 0.25078402449798887
55254: 0.015579494636767777
213844: 0.30266293371096253
15422: 0.7902326823677868
108505: 0.9144823887054372
150230: 0.08120421078638174
51847: 0.01235142424775404
37985: 0.002646967059263261
65595: 0.2371417524300341
1027: 0.0003458781102381181
5880: 0.3931167899390857
142521: 0.01590312058397103
146053: 0.13598385035584215
193859: 0.006762324334431469
39506: 0.10495683727276628
1425: 0.5166140903602354
116233: 0.4386205128757865
89783: 0.058168799168925034
166887: 0.6954879034910846
152367: 0.9678622975952749
163353: 0.33739857863474754
207003: 0.7033331612910843
5690: 0.9240538540052512
27809: 0.7369415985740488
6010: 0.35833714132604655
108987: 0.45358241179201286
135839: 0.7920607831692905
8318: 0.14255241853243206
31255: 0.8723920780557819
78843: 0.43203643404558534
205927: 0.7398642906191526
180173: 0.0042186728460364975
156041: 0.8694596662426193
110857: 0.002524934258957501
219973: 0.005262178878183477
5903: 0.2519871204949595
189608: 0.35040717282754485
92150: 0.3507368849350314
39793: 0.20599976464291103
172789: 0.3401021600657259
89166: 0.9247858771595929
114672: 0.47618784047153895
26625: 0.04693465134187136
102091: 0.46904922508474556
103776: 0.13124905772929196
134471: 0.8436682713690971
110477: 0.11111238332887297
151631: 0.01866329122276511
127957: 0.6979759642144927
190947: 0.11222945681220153
148396: 0.1988662408912205
26002: 0.6900667186218925
198536: 0.7696884900087753
53648: 0.5437328130719834
184038: 0.02154731857808656
173361: 0.46333751174279314
63680: 0.39180507221317384
32897: 0.01016222372163611
22286: 0.04471075668698177
91162: 0.026300269935745746
70771: 0.35361887923863833
191175: 0.0035465575492708012
54357: 0.5291894797592249
101585: 0.6180497731056676
202198: 0.31335631424735766
48204: 0.007102039435267216
135321: 0.31276961609182763
25192: 0.0006706939648211119
178515: 0.4336412765969726
132074: 0.9540568718221039
76426: 0.22272569792767172
136491: 0.39271961760823615
170213: 0.016455622446737372
166599: 0.14640507045623963
127611: 0.700265757379384
206857: 0.9441445712000132
192169: 0.5633783295143076
200689: 0.10246342298341915
152453: 0.003628513817602652
100646: 0.8249677171479561
63548: 0.0016836237718962366
119171: 0.09564860614409554
101335: 0.20387701190520602
101885: 0.6053018720704131
123574: 0.1014551629559719
120180: 0.41941784870869014
54100: 0.262795361726603
109978: 0.03852161071336013
17491: 0.10915536073480325
113132: 0.02100137081288267
46296: 0.01236019561838475
26004: 0.757947453577799
161551: 0.013652317738888087
92938: 0.006017924128968843
64934: 0.4895337914695119
21639: 0.6273050156396494
78475: 0.0008421303646173328
108951: 0.3632738699525362
119055: 0.0030880150843586307
44412: 0.1117482528097753
202336: 0.20379880223845248
48861: 0.0010145227598172823
169306: 0.0629687309046858
64726: 0.4035470820381306
165103: 0.029008381814492168
65914: 0.06767496153406682
86235: 0.021869589382463417
114147: 0.2782439327093016
184963: 0.07318357126314368
81572: 0.7778354900437989
98700: 0.6232500627520494
26724: 0.006057220319576118
2137: 0.03585097302857321
35908: 0.1041151179397275
45726: 0.26497394947728026
151326: 0.2649745772359893
67800: 0.5466359748388641
113305: 0.7466420479340741
15941: 0.7481394615497265
115924: 0.28283524204744026
3003: 0.0017761580857040826
131120: 0.008043386907957029
139497: 0.3705696943507064
167308: 0.012652706071094144
210275: 0.6860442078341293
20943: 0.36411182809388265
135982: 0.9346327027778898
11360: 0.5695535768027185
216434: 0.9187117148430843
57704: 0.038345727465639357
98035: 0.0009135293539657141
149505: 0.2709862145820807
112080: 0.6814792749228218
75918: 0.6551004365337576
156566: 0.4108219071640633
208322: 0.054691313202056335
157810: 0.7991214022513304
198617: 0.39213639762965613
109239: 0.04051813981641317
135785: 0.7872023012969294
387: 0.6785636301374325
205794: 0.5394021022511879
114030: 0.5585622970829718
36585: 0.3216964465100318
198804: 0.8533130829891888
161450: 0.39848920697841095
4270: 0.15653495694277808
54595: 0.2929581487442192
87900: 0.0490178155596368
213902: 0.27875070813570346
208891: 0.08374488965819182
214847: 0.47024548261106247
126013: 0.721980820177123
19766: 0.00014300968348379683
211776: 0.10781936113562551
215515: 0.15478094881473226
136901: 0.4607443959775992
131012: 0.07356794243423792
21979: 0.00040393825446471965
43636: 0.23759973532287404
168639: 0.3599668620590819
147947: 0.00475367417675443
64823: 0.03909397771349177
102853: 0.19218651689334365
64910: 0.9031966589864169
71433: 0.02734471875737654
84145: 0.709727989635212
174205: 0.8886858509395097
122269: 0.012408350514306221
181337: 0.0007291209440154489
122018: 0.39432756955648074
130900: 0.3818784483191848
174056: 0.8566445006745198
14314: 0.06565602454429609
161938: 0.005187137216125848
157723: 0.0018271196840942139
79521: 0.9150077805861656
76782: 0.026862638605962275
28803: 0.011591262318688678
107092: 0.10993293059254938
115694: 0.5344173118355684
102120: 0.30434089167101774
9668: 0.6117304219296784
28005: 0.148737841314869
2970: 0.0051168060235795565
206935: 0.0011160304284203448
69952: 0.4559674797928892
160396: 0.6327982221118873
80240: 0.06467806857472169
9254: 0.37203157379735785
156862: 0.045266909339261474
126799: 0.004981337999197422
98251: 0.8353635686689813
90413: 0.1650335874146549
127410: 0.15839267419141834
32472: 0.23657194538100157
93316: 0.010893118556850823
31139: 0.7328105502310791
34688: 0.4275751278128155
182466: 0.7391271753440378
206480: 0.06741599612360005
109488: 0.0509084189980058
206039: 0.032072425448859576
154208: 0.012083792196790455
136037: 0.05511695811037498
42148: 0.7315860236285516
107976: 0.2525877360130835
19088: 0.008637905830255477
56440: 0.3239921179047087
62609: 0.051885296299587935
88011: 0.015209917208267143
8233: 0.7478158738013008
145547: 0.31671419094709563
131243: 0.9235095223884855
213998: 0.010430563474074006
209962: 0.5541252412203903
70366: 0.4515081546160218
216476: 0.019108790032417833
621: 0.9737304651644081
3043: 0.9078603479283629
90590: 0.07537237343058223
216515: 0.0076431983325164765
81964: 0.04354027089175361
154473: 0.2699226073873433
209868: 0.3214931113179773
161387: 0.677618447210989
15069: 0.04964168584047002
30116: 0.5672482019144809
61086: 0.0034769815028994344
74711: 0.7704751384372912
197927: 0.24962334938754793
82480: 0.39896762155694887
175539: 0.0561714647046756
190654: 0.7853166979693924
46199: 0.9621348492801189
104293: 0.00428910632217594
15037: 0.26115693202154944
40642: 0.5165349982562475
219692: 0.20647133843158372
133571: 0.1798698958955356
72239: 0.0020723817451653304
15646: 0.03015450212842552
138354: 0.0009551858474878827
183275: 0.09369974446599372
184282: 0.6776796241174452
102318: 0.00962067669024691
44822: 0.782953635949525
21912: 0.00534512170816015
194603: 0.2837673160847771
113764: 0.19485578611056553
79414: 0.04259388003265485
211101: 0.05471572728311003
156528: 0.014785446634050459
193535: 0.26178146451275097
13823: 0.26551764893702057
68496: 0.05758162609708961
25701: 0.004287358716851486
80510: 0.00028474990811844236
37956: 0.1705601432840922
192357: 0.7198056970737525
32312: 0.07225578803991084
73312: 0.758633204488433
133366: 0.8724096154328436
94262: 0.06009790555253858
169820: 0.07419077240592742
118021: 0.43161276284445194
82433: 0.13867085259698797
30636: 0.06837367758453183
33816: 0.3574182756492519
14747: 0.0030751787999179214
96214: 0.5040571486460976
133202: 0.17772731590775948
172967: 0.0056632385258126305
133777: 0.846432845968593
144230: 0.032399017096395255
219091: 0.01618165760373813
65987: 0.2637192347974633
139431: 0.31879998864133086
105671: 0.5409853042237955
73115: 0.3654745245930826
56568: 0.016399353318774956
154513: 3.6182427966602315e-05
22348: 0.0018167623359914842
220644: 0.5622291078689159
14898: 0.9524319682750502
137786: 0.05429530203764443
195811: 0.033181013823195826
77709: 0.02954689139733091
16429: 0.8267044385211193
109224: 0.1296452669375867
153031: 0.0710498995904345
74717: 0.004839823447582603
46326: 0.6453448148458847
10108: 0.15116223244694993
103665: 0.5053186257482594
113093: 0.8876035900320858
214483: 0.0048061210254672915
179463: 0.15969897563627455
115323: 0.6691586352426384
218178: 0.2977109989624296
144486: 0.3402742606594984
114099: 0.9337209517143492
211484: 0.053159147399128415
117770: 0.3095061346430157
219866: 0.07324778193287784
136583: 0.017300537210758193
91152: 0.14743518834075076
72127: 0.6061268836492673
87330: 0.03286643049796112
163401: 0.36943731682731595
129246: 0.5713383639085805
70330: 0.7787766131586977
99362: 0.31745075496110076
201763: 0.06593184698795085
180544: 0.12743817498142107
174303: 0.9038849717944686
23234: 0.6968652899231529
154348: 0.012932748744788114
169687: 0.01571235074152355
21859: 0.08917790417399374
124127: 0.023721944675344275
104101: 0.00033971537777688354
69096: 0.5533196471369592
23209: 0.889016296761838
175751: 0.8585076213203138
67666: 0.6218685836538498
34480: 0.001416323459125124
18022: 0.6674271028969088
34190: 0.5649232431314886
197983: 0.5616680348175578
83014: 0.05189677316849384
217361: 0.8686794373061275
63033: 0.07805109898981755
217275: 0.004072280726177269
94488: 0.758986892120447
138482: 0.6981571708474803
151981: 0.025941989211787586
50271: 0.37927594202483306
154023: 0.29765626139123924
15156: 0.029392613323580008
4441: 0.0024227803756957655
62548: 0.05228300829185173
11164: 0.7461920571586234
107584: 0.013298110745381564
71742: 0.06353878129448276
442: 0.7089316368001164
182807: 0.08798203271726379
180728: 0.007706360545853386
7168: 0.01150083463289775
121865: 0.10176079951997963
153700: 0.7226190268847859
203910: 0.014066001767787384
93623: 0.01498373845606693
30725: 0.2067890168291342
18846: 0.026071100950503023
5207: 0.06903141646762379
19993: 0.6516618383466266
83822: 0.1963586805613886
26164: 0.0494572226289165
154372: 0.04990115047439758
56648: 0.0018155098550778348
45340: 0.37645187161979266
115880: 0.38743270093982574
145254: 0.36661836579514784
22759: 0.10598032233610866
190342: 0.4819226360414177
85534: 0.023331204889473156
127667: 0.012491855031839805
195911: 0.9050710858446109
190267: 0.07276877735421294
202258: 0.8270446441019885
76365: 0.09867692457919475
55373: 0.016098817246529507
55733: 0.48225275068034534
37952: 0.6072523869006545
99490: 0.003240504877794592
207898: 0.015903031191555783
189156: 0.09793152989732334
158643: 0.025976959652325604
33400: 0.4107938872075465
110861: 0.7930218792062078
168741: 0.5846702348790132
137162: 0.902306523588777
27026: 0.8009206731658196
126202: 0.018109165867599586
159740: 0.029397306743703666
190860: 0.039941717201145366
113048: 0.05163573825848289
29155: 0.49380321841454133
196274: 0.21418521231680643
87192: 0.5944581516778271
108021: 0.00022638831160293194
25377: 0.3153154404135421
8220: 0.02477117614580493
78887: 0.35969724497954303
12511: 0.15355244783859234
186888: 0.16988120963287656
65315: 0.33556366644916125
24107: 0.20585451872284466
16984: 0.239847128308611
15038: 0.6676170835125959
62082: 0.06789256156844203
115190: 0.03316722531059213
128653: 0.012725752214464592
146367: 0.26439540194769506
82961: 0.09645666875621828
43853: 0.09630680309783202
22383: 0.19655842752035824
187004: 0.36541912498068996
209640: 0.48925923257047543
108361: 0.39450942173061776
149791: 0.5999241566260025
2403: 0.12660557455456
175728: 0.04124998094630428
175300: 0.18734353504623869
109310: 0.2813705510707223
36015: 0.6261799817802967
218395: 0.10045154456747696
176519: 0.06233180891285883
134378: 0.2661521407208056
139854: 0.18937143487346475
31875: 0.029055709001113428
89241: 0.0424877505065524
162638: 0.0025921675260178745
205413: 0.5881583465743461
233: 0.49150106768320256
161965: 0.4043246108776657
214289: 0.2948846392246196
25820: 0.6089602799111162
132103: 0.7168520602863282
24760: 0.1236751649503276
111689: 0.0007204248363450461
107735: 0.2876479697370087
5570: 0.9454112566018011
164364: 0.9790283020120114
60290: 0.00023538291429048286
144706: 0.16450883931247517
207555: 0.0026971934548782883
114673: 0.3073996896346216
76825: 0.8766333102848876
89811: 0.024749292322667316
4372: 0.5637795757920685
52930: 0.3655385002002731
209457: 0.4653894123985083
18492: 0.027806891099317
118858: 0.1330178791540675
185520: 0.8114211014326429
3020: 0.12137047637952492
45088: 0.24990297543081397
166000: 0.02487548641875037
8643: 0.011975018354860367
171666: 0.026813807815415203
105033: 0.038013798202882754
216074: 0.5443535251051799
107629: 0.32808098847817746
159862: 0.025917426159139723
100917: 0.03325045065685117
94286: 0.0002554436402419924
45193: 0.7088466717996198
27595: 0.29054153927063453
83332: 0.011081039021519246
61892: 0.009007081756863045
70679: 0.5764135091303615
89640: 0.02256608402603888
215140: 0.46250078010052675
192997: 0.46081473322010424
85790: 0.010283121618158475
142742: 0.8229183565781568
197873: 0.0006749227329123642
161313: 0.5985886250109616
151187: 0.8166100867692876
67155: 0.4106814279912214
77129: 0.4606902659361367
195652: 0.47110815515225113
137210: 0.050902268372738035
69033: 0.7630503477284947
65141: 0.9091300589498132
96935: 0.08794200308147992
98601: 0.5934614107027301
88138: 0.36688061004679184
183695: 0.13814277949859388
62631: 0.4720574659986596
15130: 0.17570242680085357
127476: 0.08848419704736443
210861: 0.8096082574120373
72569: 0.001484869990235893
117774: 0.1957708319532685
172962: 0.1276293166920368
65326: 0.8923907054722804
209204: 0.006718785443808883
177434: 0.5381946195466298
120309: 0.6357907701240038
70601: 0.37183098279638216
72143: 0.4177030296414159
95559: 0.08852385844875243
163013: 0.3751682211186562
176988: 0.03654392030512099
132594: 0.45383153547300026
154707: 0.22195589972034213
57188: 0.4154981426654558
158303: 0.253426624025451
217331: 0.13340277847783
212382: 0.6632897785602836
197612: 0.300812868430512
101804: 0.2998527824638586
49546: 0.26827180997861433
195639: 0.45224002216855297
49358: 0.017223120195012598
49163: 0.30998165974233416
87265: 0.020726904302136973
18943: 0.6564388754268293
56679: 0.0029343954838623176
83296: 0.4643435440139001
181944: 0.024406778615229996
66960: 0.0007404647840303369
82744: 0.16182326916168677
88126: 0.5498000059033075
190946: 0.8035821177763864
94733: 0.6467534373368835
201098: 0.8204996816930361
144614: 0.09693435988810961
65448: 0.5775301034445874
156112: 0.1433338047208963
123758: 0.7872073206599453
91948: 0.01980287575861439
10037: 0.0033804254835558822
129824: 0.009690045218121668
121328: 0.2272238127370656
4943: 0.3129792059553438
79967: 0.5833613608847372
186266: 0.8635283682251611
29554: 0.2958544097327831
153427: 0.3546455667310511
125413: 0.009682185632300389
156782: 0.07442992358846823
166247: 0.0888669642736204
166326: 0.6818180144036887
128300: 0.6967304760346451
14426: 0.029579596492112614
165442: 0.6065876525826752
31654: 0.16557184811244952
1780: 0.2900071388867218
112347: 0.022057587528252043
188681: 0.044253819406549155
75719: 0.902111302690173
3506: 0.6247188415800338
55259: 0.8493718325626105
37195: 0.051375189039390534
145109: 0.31663447321807325
140315: 0.007709802447081415
59338: 0.8793285977535561
133223: 0.4023443536789273
56496: 0.005427249794593081
96898: 0.7299379894266167
28353: 0.1480838155021047
180944: 0.9327156469225883
169346: 0.8321038590293028
94171: 0.33994595142758044
5182: 0.1298422777781525
108781: 0.45473938351642573
14195: 0.12036626102599257
12301: 0.09307127869215037
170558: 0.5743786014372745
211881: 0.0007947426828138759
173351: 0.006120693113189191
204955: 0.8902810062281787
136827: 0.981947747990489
149435: 0.5810960031249124
204551: 0.6992169109653332
124256: 0.5083963183424203
175926: 0.39674885739987076
159992: 0.7820196135435253
181866: 0.000563942272492568
70598: 0.013047588472545613
193751: 0.008878782609826885
29861: 0.48486021994176554
165093: 0.8538601028267294
80488: 0.41165570355951786
129064: 0.23370748026354704
131621: 0.01857786442269571
80963: 0.4397009429940226
4946: 0.011838943246402778
121692: 0.4943058890512475
68397: 0.05901616596383974
215794: 0.009092845933082572
157845: 0.8748061551468709
78066: 0.03901831780785869
25058: 0.1681878439267166
104855: 0.08302165898021485
91758: 0.5536348586192616
68421: 0.0063791644788580015
28718: 0.017869311559479684
153776: 0.12389839233946986
48203: 0.0964817428321112
151323: 0.00646842218702659
217892: 0.16966408966254676
85124: 0.023145072802435607
164504: 0.06711719001759775
166476: 0.46637933902638906
214308: 0.1682359779078979
210400: 0.9758691266179085
186388: 0.12210479508212302
157520: 0.02359789130423451
171871: 0.10367506150214467
95730: 0.05267497728345916
86955: 0.26302247885359975
59218: 0.14959891585749574
210183: 0.6925531892793515
47297: 0.004300728178350255
120787: 0.9838821126613766
144261: 0.185864894569022
209867: 0.6676197721735662
214697: 0.7928612338819221
72734: 0.027417242323281243
62430: 0.04585950560613128
180698: 0.4181679042030737
4026: 0.013990827486850321
36868: 0.16273989964975044
64099: 0.42323728922019654
192232: 0.0006777064228913332
114795: 0.5608127684681676
39505: 0.05885833565844223
149797: 0.3978050585483288
116747: 0.2198359195899684
48465: 0.495374748345057
45429: 0.758270896922113
145090: 0.23499515103321755
183973: 0.006126446180132916
42367: 0.0025799696875310474
69126: 0.027649994914099807
75125: 0.3966462410535314
52775: 0.4122212277234212
205873: 0.0017557856335770339
115644: 0.001724984957036213
190527: 0.10359928484649572
56553: 0.08641241043551418
168990: 0.02019216030203097
62225: 0.09848492502896988
153507: 0.20078589759032184
186952: 0.7971105619308219
184917: 0.7031121206910029
134946: 0.13127470500512572
141757: 0.4919508066468552
170749: 0.00036641497354139574
96676: 0.07166107933153398
127755: 0.6607027123191074
194192: 0.7617513753448293
205758: 0.0007040831042104401
44551: 0.5369389838979259
90056: 0.4980449671365932
155132: 0.43317409989867883
55232: 0.03624830234912224
164740: 0.041514639795423136
62941: 0.0011093340726802126
37797: 0.6155993430384115
167549: 0.00031511246925219893
Finished: scm_256, ins, most_first, sthsthv2, r2p1d, perturb, #Step=128
Average: 0.311151832639974
Loaded /home/acb11711tx/lzq/ExpEval/exe_res/sthsthv2_r2p1d_perturb_full_core11_test_summed.pt
Use 4 GPUs!
139242: 0.083842168945921
208136: 0.4308378411678859
77933: 0.5647912713247933
60678: 0.008072120701399399
125118: 0.4691969638079172
133738: 0.3266242982244876
104179: 0.0019262870082457084
141930: 0.014116808388280333
58849: 0.15766478546720464
9116: 0.17127764590259176
18518: 0.048748653280199505
208019: 0.24404941311877337
59701: 0.44576282584785076
160867: 0.002933181915068417
120824: 0.7748466729390202
19680: 0.35031373744277516
206826: 0.31549846426423755
79321: 0.17609921293296793
89328: 0.007738156203686231
117570: 0.04848934158144402
170391: 0.0002943362587757292
70174: 0.6638909844114096
182726: 0.12963544826561701
215032: 0.30142330162925646
52914: 0.024359184811601153
130003: 0.029285551958309952
62316: 0.7238886080115208
118582: 0.801775395819277
75836: 0.18001848219137173
31938: 0.784092070243787
13332: 0.25392380276207405
25472: 0.07162183334730798
87638: 0.0008449734923487995
148093: 0.06949026624351973
201342: 0.0004622935332463385
113500: 0.7110751668806188
121337: 0.33778428811092454
199113: 0.43927052909930353
67174: 0.4240821585008234
63822: 0.23691046460044163
88299: 0.2772857313393615
47054: 0.009144544024564993
113521: 0.5506883803536766
61572: 0.327466740483942
49072: 0.5534837770755985
185945: 0.012290781627598335
186837: 0.07931653708112663
12229: 0.0026244633190799505
2417: 0.44423496320268896
23262: 0.032130317980772816
89019: 0.8976061416797165
87604: 0.9008354668512766
32140: 0.10193178738700226
34102: 0.009705759093776578
12384: 0.014814106401900062
43126: 0.5679293749126373
99563: 0.8775899901993398
209593: 0.5903307157350355
131967: 0.003685812448566139
60661: 0.0012599833135027438
108981: 0.0668906101545872
23892: 0.01672021080230479
216042: 0.17646221787435934
131932: 0.0008822420131764375
33321: 0.31504945892265823
123713: 0.5507925378042273
106189: 0.5698027258131333
161541: 0.6663908847931452
41066: 0.12520702931215055
143962: 0.007992262530024163
211702: 0.5771441582328407
69496: 0.2681042541862553
120137: 0.47975551306626585
146838: 0.6024017400777666
139484: 0.010914487975242082
80618: 0.4212558548315428
171217: 0.10135896902647801
194058: 0.0025648751616245136
89503: 0.5048909324468696
28135: 0.0010905598456361076
17011: 0.014438136844546534
216098: 0.2731323182979395
10928: 0.24658544261365023
200339: 0.08616008762692218
166206: 0.015322546347306343
33257: 0.4079708675890288
133827: 0.5408177637509652
142266: 0.5066316670963715
149237: 0.6454465676106338
172312: 0.4594520425380324
133644: 0.01702217086130986
104742: 0.525730400264365
40297: 0.0028301722204560065
200020: 0.6261112050051452
100087: 0.4401458550219104
43819: 0.14702189657327835
77468: 0.0011389920344981874
13147: 0.040094736956234556
88931: 0.432601811378845
152557: 0.22798923117807135
32811: 0.3562287463009852
19952: 0.8076204125627555
173875: 0.8246690779924393
60672: 0.3734556203125976
53345: 0.013247399299871176
75123: 0.5863168474243139
64506: 0.13022825455209386
190624: 0.6261066286679124
76109: 0.36089534864186135
52261: 0.20315701919753337
179142: 0.07944713850156404
184118: 0.9545917953837488
4820: 0.9638273597702209
111036: 0.4213588098427863
106612: 0.3987029915624589
174184: 0.6660701629098185
24705: 0.5689982828171196
6036: 0.007941755591673427
144159: 0.6479112548295234
135962: 0.4147023918994819
22001: 0.8636871026683366
182789: 0.27215766617518966
8542: 0.044301976246060804
120231: 0.21545171992147516
120106: 0.9133591808385972
150146: 0.22760874898085603
35052: 0.4552618862817326
215270: 0.2713941186084412
210804: 0.9492628667285317
114154: 0.22326318987325067
144885: 0.05303657972399378
26495: 0.11082039043321856
12679: 0.605147817706893
136579: 0.7166399449433811
166038: 0.6657912923346885
120224: 0.012335416482528672
117478: 0.4546196351184335
2645: 0.39400991964066634
102701: 0.5344444072288752
65522: 0.16866227312857518
104759: 0.005372477479795634
185472: 0.05777595228937571
52343: 0.17985562590911286
63061: 0.004659824318878236
69266: 0.008499757794197649
15065: 0.7937611202250991
164385: 0.4435590320645133
214198: 0.506290602399531
141825: 0.0653932186687598
79237: 0.4350908895903558
98360: 0.03596762533743458
190983: 0.5570778823876026
215561: 0.1785514248203981
112088: 0.002256582713471289
185634: 0.42639453936135396
105526: 0.46732467696529056
142963: 0.004805462135863081
99639: 0.46840363474075275
170439: 0.006977569431910524
104561: 0.019815504136204254
36308: 0.2686328995405347
205405: 0.689915131604721
46363: 0.003286245817434974
25859: 0.7078514012864616
