,ins_cm_ucf101_r2p1d_g,ins_cm_ucf101_r2p1d_ig,ins_cm_ucf101_r2p1d_sg,ins_cm_ucf101_r2p1d_sg2,ins_cm_ucf101_r2p1d_grad_cam,ins_cm_ucf101_r2p1d_grad_cam_layer3,ins_cm_ucf101_r2p1d_perturb,ins_cm_ucf101_r2p1d_perturb_core5,ins_cm_ucf101_r2p1d_perturb_core11,ins_cm_ucf101_r50l_g,ins_cm_ucf101_r50l_ig,ins_cm_ucf101_r50l_sg,ins_cm_ucf101_r50l_sg2,ins_cm_ucf101_r50l_grad_cam,ins_cm_ucf101_r50l_perturb,ins_cm_ucf101_r50l_perturb_core5,ins_cm_ucf101_r50l_perturb_core11,ins_cm_16_ucf101_r2p1d_g,ins_cm_16_ucf101_r2p1d_ig,ins_cm_16_ucf101_r2p1d_sg,ins_cm_16_ucf101_r2p1d_sg2,ins_cm_16_ucf101_r2p1d_grad_cam,ins_cm_16_ucf101_r2p1d_grad_cam_layer3,ins_cm_16_ucf101_r2p1d_perturb,ins_cm_16_ucf101_r2p1d_perturb_core5,ins_cm_16_ucf101_r2p1d_perturb_core11,ins_cm_16_ucf101_r50l_g,ins_cm_16_ucf101_r50l_ig,ins_cm_16_ucf101_r50l_sg,ins_cm_16_ucf101_r50l_sg2,ins_cm_16_ucf101_r50l_grad_cam,ins_cm_16_ucf101_r50l_perturb,ins_cm_16_ucf101_r50l_perturb_core5,ins_cm_16_ucf101_r50l_perturb_core11,ins_scm_ucf101_r2p1d_g,ins_scm_ucf101_r2p1d_ig,ins_scm_ucf101_r2p1d_sg,ins_scm_ucf101_r2p1d_sg2,ins_scm_ucf101_r2p1d_grad_cam,ins_scm_ucf101_r2p1d_grad_cam_layer3,ins_scm_ucf101_r2p1d_perturb,ins_scm_ucf101_r2p1d_perturb_core5,ins_scm_ucf101_r2p1d_perturb_core11,ins_scm_ucf101_r50l_g,ins_scm_ucf101_r50l_ig,ins_scm_ucf101_r50l_sg,ins_scm_ucf101_r50l_sg2,ins_scm_ucf101_r50l_grad_cam,ins_scm_ucf101_r50l_perturb,ins_scm_ucf101_r50l_perturb_core5,ins_scm_ucf101_r50l_perturb_core11,del_cm_ucf101_r2p1d_g,del_cm_ucf101_r2p1d_ig,del_cm_ucf101_r2p1d_sg,del_cm_ucf101_r2p1d_sg2,del_cm_ucf101_r2p1d_grad_cam,del_cm_ucf101_r2p1d_grad_cam_layer3,del_cm_ucf101_r2p1d_perturb,del_cm_ucf101_r2p1d_perturb_core5,del_cm_ucf101_r2p1d_perturb_core11,del_cm_ucf101_r50l_g,del_cm_ucf101_r50l_ig,del_cm_ucf101_r50l_sg,del_cm_ucf101_r50l_sg2,del_cm_ucf101_r50l_grad_cam,del_cm_ucf101_r50l_perturb,del_cm_ucf101_r50l_perturb_core5,del_cm_ucf101_r50l_perturb_core11,del_cm_16_ucf101_r2p1d_g,del_cm_16_ucf101_r2p1d_ig,del_cm_16_ucf101_r2p1d_sg,del_cm_16_ucf101_r2p1d_sg2,del_cm_16_ucf101_r2p1d_grad_cam,del_cm_16_ucf101_r2p1d_grad_cam_layer3,del_cm_16_ucf101_r2p1d_perturb,del_cm_16_ucf101_r2p1d_perturb_core5,del_cm_16_ucf101_r2p1d_perturb_core11,del_cm_16_ucf101_r50l_g,del_cm_16_ucf101_r50l_ig,del_cm_16_ucf101_r50l_sg,del_cm_16_ucf101_r50l_sg2,del_cm_16_ucf101_r50l_grad_cam,del_cm_16_ucf101_r50l_perturb,del_cm_16_ucf101_r50l_perturb_core5,del_cm_16_ucf101_r50l_perturb_core11,del_scm_ucf101_r2p1d_g,del_scm_ucf101_r2p1d_ig,del_scm_ucf101_r2p1d_sg,del_scm_ucf101_r2p1d_sg2,del_scm_ucf101_r2p1d_grad_cam,del_scm_ucf101_r2p1d_grad_cam_layer3,del_scm_ucf101_r2p1d_perturb,del_scm_ucf101_r2p1d_perturb_core5,del_scm_ucf101_r2p1d_perturb_core11,del_scm_ucf101_r50l_g,del_scm_ucf101_r50l_ig,del_scm_ucf101_r50l_sg,del_scm_ucf101_r50l_sg2,del_scm_ucf101_r50l_grad_cam,del_scm_ucf101_r50l_perturb,del_scm_ucf101_r50l_perturb_core5,del_scm_ucf101_r50l_perturb_core11,ins_cm_ucf101_r2p1d_random,ins_cm_16_ucf101_r2p1d_random,del_cm_ucf101_r2p1d_random,del_cm_16_ucf101_r2p1d_random,ins_cm_ucf101_r50l_random,ins_cm_16_ucf101_r50l_random,del_cm_ucf101_r50l_random,del_cm_16_ucf101_r50l_random,ins_scm_ucf101_r2p1d_random,del_scm_ucf101_r2p1d_random,ins_scm_ucf101_r50l_random,del_scm_ucf101_r50l_random
v_Skiing_g05_c02,0.32159933687059905,0.4457237693389841,0.3020217838240605,0.6029587725506109,0.8395280420414958,0.2509589646668995,0.6047530623043285,0.6318430176114335,0.6340068221968763,0.14440464017163107,0.28999559237988537,0.06813266467289295,0.20738841203574856,0.4569489417014469,0.3210820153953939,0.530616720555825,0.5205297623067071,0.5199932605610229,0.6158085615024902,0.6803091914043762,0.7217837721691467,0.8710007221088745,0.3938574046478607,0.7461570650921203,0.7812357694492675,0.7722688466892578,0.6143778808509524,0.7733162291442568,0.6532032139693911,0.7445025093948061,0.7939189322387392,0.8516245134269411,0.8795067913924868,0.835940624037903,0.4747796707088128,0.5152784112142399,0.5128621893236414,0.5163014983991161,0.4731548704439774,0.26215987431351095,0.520650607184507,0.5472979032201692,0.5394874744815752,0.6822753198448481,0.7092234738174739,0.6316248424354853,0.7064857728782954,0.6185673721138301,0.6233163721863093,0.6368934161964717,0.621282661706573,0.19623930793343566,0.26799511844952273,0.20375436104423417,0.4490380696072353,0.42621095214537746,0.15379062629356158,0.5171739508903871,0.5551358093544254,0.5021714364567141,0.06573724597472493,0.1404278019377155,0.09080064804549878,0.2136067765999556,0.5478690087421262,0.4310604853988222,0.5657449804987084,0.5306798627152746,0.2079226971254684,0.27726824587443843,0.21120171254733577,0.2773938328609802,0.5032624155865051,0.21213747566798702,0.3747187108383514,0.41006131476024166,0.38638277357677,0.39365198687664815,0.5571661837493593,0.4105751462375338,0.4850757666026766,0.6054634697829897,0.5446075446998293,0.6625222213660891,0.7524971015845949,0.23065607695025392,0.24777385251945816,0.21562276693293825,0.2145981896610465,0.22141665502567776,0.2010011470702011,0.2593012746365275,0.24393167553353123,0.2512832273496315,0.29833326479638345,0.36734785210865084,0.307561932138924,0.3104460438062233,0.5096501386215095,0.32590522667669575,0.3429539289791137,0.35671479371376336,0.11148268735269085,0.1212571412906982,0.10714951163390651,0.11623899644473568,0.07323129699580022,0.1790764875804598,0.07243506834856817,0.1645631738101656,0.15026952140033245,0.19676557559520005,0.21103183105122297,0.2493744006752968
v_Skiing_g05_c03,0.6396685107373724,0.600692366735608,0.8757579520636913,0.873220228140845,0.8226898147377606,0.4673985211288228,0.7335318942572556,0.7420020374889468,0.7223076063043931,0.07359988383594136,0.09196533002675507,0.040310111204156535,0.13357204242889636,0.31113281317997393,0.5214244941516275,0.6814989192246953,0.6167269215252542,0.5857281478238292,0.5636762173962779,0.8046593459439464,0.8339875729870982,0.8753207715344615,0.6831154616666026,0.8671880753827281,0.8714476617169566,0.8679086955380626,0.5765053279792482,0.5647714980041201,0.6239072330390627,0.6906731374656374,0.6222460515891726,0.821238065520447,0.8069047577773745,0.8249103076850588,0.33948597905691713,0.39321054553147405,0.49489400011952966,0.5661289928248152,0.45978940452914685,0.3494526535505429,0.4498513351427391,0.5326128232991323,0.5082301789661869,0.4695700354877772,0.5345311410728755,0.531275714189178,0.5738175161186518,0.4980597145859065,0.5166654236618342,0.6135002620521846,0.5734166748825373,0.30200674220567614,0.36340062032769044,0.38613595320718497,0.6787313505068538,0.48383361412080256,0.29563063717498556,0.7434334330788748,0.7701638716999002,0.7244276461286807,0.13930857877107702,0.1625020132385429,0.12005952625777426,0.25149027983049355,0.768084453231853,0.5610443122838954,0.5868583386433934,0.6502723641378262,0.28479588945629075,0.23221146484138444,0.3405610712361522,0.38543463667156175,0.5578007491421886,0.4169581921887584,0.5945359857869335,0.5860953720402904,0.5412968190503307,0.5064488299285586,0.3882136888896639,0.5055745489989931,0.5675124771987612,0.7301903613006289,0.5249451644813234,0.554211104670685,0.639501894274872,0.27150338105275296,0.29381262804963626,0.2975290191534441,0.332074319885578,0.34561347361886874,0.30275668983813375,0.31119750533252954,0.34131036599865183,0.2950015354726929,0.4929425857735623,0.35034675501083257,0.4147909381727004,0.5129473509123272,0.6774424014583929,0.42296543428392397,0.4609445040468927,0.5126236384157892,0.29647658189060166,0.1544672789168544,0.24209655245067552,0.15547258575679734,0.14628014937989064,0.22047559396378347,0.1459038652574236,0.21107592658154317,0.2137670286744833,0.2666015565022826,0.3174946530116722,0.3231440359808039
v_Skiing_g05_c04,0.19313123007031047,0.6427542948036217,0.42137835446526023,0.6074824065554376,0.5372330513216701,0.14101783268007578,0.35415558072866177,0.4041607532723277,0.3510965333995866,0.03631688740164927,0.4288970483565603,0.06519473386746825,0.19837571334382673,0.575377981438792,0.8464669391759112,0.9079766610546001,0.890557080590367,0.25567010330269113,0.5913929073722102,0.44631099986145273,0.5147817461402155,0.5580079882056452,0.2386348574073054,0.6183011858374812,0.6117660133750178,0.5879279701621272,0.46460899190060445,0.791858399668854,0.8027799971496279,0.8708031423484499,0.7912187226211245,0.9243391998206789,0.9635517843162233,0.9603858240043337,0.30368444335181266,0.6521615787642077,0.4711315055610612,0.5122873833170161,0.47860127582680434,0.20647226285655051,0.4426924664294347,0.5172349308850244,0.4821055334759876,0.6442350395027461,0.839729870111114,0.9319734223190608,0.8571603544060054,0.7599074490372004,0.9321083076301875,0.9522662408653559,0.9336414583031001,0.22740870813919803,0.37118432330568946,0.22001527431677645,0.27568155368716696,0.23712344884168446,0.07833634991580107,0.2955348731612596,0.2668107715765322,0.3060961718282362,0.21956422236036716,0.16042919084796403,0.06797924418163699,0.10842541297604366,0.508683717541954,0.1664159226700605,0.13927726521281394,0.1401331541201789,0.10679716157028452,0.22334301756927744,0.22569263266632333,0.215704980364535,0.2523338227183558,0.10301942663500085,0.23101240681717172,0.3208261458785273,0.31205320643493906,0.35650577620617696,0.12809450403801748,0.16024259702317067,0.2704061217700655,0.4705943711196596,0.18407569305054494,0.1930518694316561,0.1961762555038149,0.13846603175625205,0.146418200165499,0.1500391805311665,0.1604163919109851,0.1621122967917472,0.13113996043102816,0.12804656312800944,0.1638041699770838,0.1746453584637493,0.3413912007375757,0.23766112686280394,0.21179254345913806,0.23389494418811685,0.4741744168875801,0.2303481697481436,0.17286920310107234,0.22433764995184902,0.12350181030342355,0.063985648623202,0.1338556586415507,0.0739353253156878,0.38597970680348226,0.1531072206889803,0.3867813296710665,0.14957197980038472,0.22011654309928416,0.1773581038042903,0.27752303435932846,0.2650059669627808
v_Skiing_g06_c01,0.2065795424522138,0.32239167363035914,0.3129073322403665,0.6498521732349022,0.7117161010008525,0.05527856890477386,0.04860415708492784,0.11799217308414918,0.0782666650326813,0.0007270828458850772,0.002254162417774947,0.0018777160914543642,0.008143052086732978,0.011228035153908422,0.06731389332245967,0.0009659087230615756,0.00231165497737261,0.0809867376810871,0.11376172251766548,0.061498239112552255,0.08146405912702903,0.08480767853325233,0.04380159027641639,0.09039400465553626,0.07971531845396385,0.07796908117597923,0.0012621114547073375,0.004429717064340366,0.03406007306693937,0.054166876692761434,0.013309800979186548,0.015382962283183588,0.017957408894289983,0.025037749652256025,0.13270815002033487,0.15428699791664258,0.14104980701813474,0.17063250904902816,0.0812063877528999,0.05895329650957137,0.08955259242793545,0.1167763224511873,0.09902518417220563,0.0038817525801277952,0.025249584921766655,0.009434130961381015,0.008977877574579907,0.013742459976128885,0.0012365164311631816,0.002399935665380326,0.0020422454308572924,0.12297721521004917,0.2011163995755235,0.10517626701612172,0.2575969489540641,0.06676208516802844,0.06633180378034241,0.0524925897044577,0.15319041078396906,0.12185403165649476,0.006206265918353176,0.06037460972452316,0.003623978157828408,0.00939434488472624,0.05496923854633227,0.0023079099624938385,0.0010788049218868176,0.0040029281453324815,0.053857266379054636,0.04677639849251136,0.05881151877110824,0.07366284675663337,0.060880258155521005,0.03901725955074653,0.04119287751382217,0.10753212816780433,0.10444002546137199,0.041592446137656225,0.024938439000834478,0.003196929563273443,0.0032485408992215525,0.03667706342457677,0.0028809120231017005,0.001814201688830508,0.003964753337641014,0.08707864111056551,0.054171892639715225,0.07882846490247175,0.09537869540508837,0.05060454070917331,0.05470779165625572,0.03315334068611264,0.08088998409220949,0.07474479323718697,0.007149735649910838,0.01019885232381057,0.012115378461842852,0.016863233741673866,0.004483345026528696,0.010663810542951069,0.0030028563648443196,0.002185407243359805,0.07446783728664741,0.03947449423139915,0.07130281574791297,0.03704002819722518,0.000498836725455476,0.010147583652724279,0.0005825951047881972,0.011008252371539129,0.05109159380197525,0.06558616071939469,0.005949813392944634,0.01727874878095463
v_Skiing_g06_c02,0.18830069437915203,0.35502435570838403,0.24023691912492115,0.46881510314403796,0.6557752287837074,0.1139268547296524,0.20713633148401392,0.3718271643069445,0.20730521217280742,0.010867869171128332,0.014798187767626265,0.005114116863343025,0.03157400178032392,0.04734918407090185,0.16160204144475487,0.1352627283692652,0.14662272297119833,0.17062518425518647,0.20430188305908814,0.13932162948185578,0.18603919871384278,0.26750354893738404,0.18625273235375062,0.3090722156339325,0.31908427603775635,0.24912001617485657,0.10108779339134344,0.07341601667940267,0.20689167050659307,0.44170486895382055,0.4289692935162748,0.15073765782653936,0.6990830597096647,0.6085969504529203,0.09446155722253025,0.11125436122529209,0.09818777139298618,0.12053640629164875,0.0965085371863097,0.1211515519535169,0.11829182202927768,0.14270495320670307,0.1152560010086745,0.16824293080753705,0.1460066432136955,0.1076930383223953,0.144313379563755,0.17575195911376795,0.15824301485008618,0.20149369481987378,0.18536265138573071,0.1454235071859022,0.3509102029007251,0.12115098987742672,0.35040369154665413,0.09623671721989714,0.055060081418574325,0.08201388645125186,0.16306156037360664,0.17401186200812108,0.010147956562939826,0.1759017135427282,0.01248602455071225,0.01837352848443107,0.04953151440071896,0.026624153364508404,0.010264117333040697,0.008457862871046376,0.04828799195820466,0.0886260760598816,0.08222383685642853,0.10483253427082673,0.1212379825883545,0.0488500451319851,0.07978026993805543,0.14046304352814332,0.14410222001606598,0.06288451669752249,0.05088806865751394,0.030412368159886682,0.03952577678501257,0.053300425093766535,0.04173376379549154,0.02036463251351961,0.016998242270346964,0.07214530237251893,0.0883615804486908,0.09684980340534821,0.09593902208143845,0.06682067789370194,0.059761142591014504,0.06097256072098389,0.07772796280914918,0.08058887399965897,0.036797368704355904,0.029713464706219384,0.029887752412832924,0.03565728086141462,0.05124015665069237,0.03453893753794546,0.03160074520019407,0.02537167239097471,0.07450774736935273,0.0408057575696148,0.06753492780262604,0.04205742903286591,0.005322687942680204,0.03277958897888311,0.005107873734232271,0.03433024851619848,0.0889828834682703,0.07785645253956318,0.0398069281829521,0.03225223724963144
v_Skiing_g06_c03,0.36673646347195493,0.5547273668004017,0.7711144734247058,0.8512125322777851,0.7749370362171355,0.21501279315527747,0.27392837451953517,0.3097192644488578,0.21050145889029784,0.07786668228152706,0.2971832288807161,0.06296104852633161,0.20320367110528906,0.36835198040506856,0.38922005955580113,0.6940204951756944,0.6292644666279574,0.13462160743074492,0.4331053665955551,0.2911869458039291,0.333867268927861,0.4086736015160568,0.30849223054246977,0.6508060268242843,0.5923415592988022,0.4901162556488998,0.045394568503979826,0.1208362717043201,0.12751875704634585,0.23898275083411136,0.19494975990164676,0.31856174653876224,0.4511476594816486,0.35526178664076724,0.13462254055775702,0.36288112052716315,0.23588794120587409,0.2756775582674891,0.1787228847388178,0.27551745309028774,0.20653980621136725,0.27491998323239386,0.1913116837386042,0.14488110583079106,0.18956572454226261,0.3130580846573139,0.3369933132435108,0.22039033687360643,0.17739587168944126,0.22798839848292118,0.1648392293955112,0.22817357459406215,0.384169632231626,0.19440731793407381,0.4693468545130857,0.09633266092754725,0.06201608091827453,0.07737119806798425,0.18601241784067604,0.3349993069927523,0.132840126903185,0.27043072917813976,0.08659135559427104,0.15494463402469913,0.16293805418536067,0.05627963419519658,0.04556945832006223,0.02983109263233899,0.07585776067571715,0.10716764844255522,0.16775214887456968,0.2090414336998947,0.0785564801772125,0.059930080838967115,0.10219904995756224,0.38016133225755766,0.5125625304062851,0.0658162150393764,0.151952354968671,0.044672275693301344,0.03712172320592799,0.03433426356423297,0.05446155628669658,0.027719392241124297,0.043815041692141676,0.10027702685329132,0.11312093373271637,0.1408979051921051,0.18035647805663757,0.08167414899799041,0.07673828139377292,0.07835331346723251,0.1115104385826271,0.13353416856261902,0.0522132675478133,0.06553884701224888,0.07884647057744587,0.08916297660562122,0.028737414305851416,0.04215959192606533,0.012392401819852239,0.07661440329047764,0.0902248791535385,0.05883525527315214,0.09154985315399244,0.055958846875000745,0.01245742178070941,0.039504899443272734,0.014711950705532217,0.03625088071930804,0.12323874987661838,0.1068037885054946,0.09338261492084712,0.08420862318133004
v_Skiing_g06_c04,0.3025847533754274,0.42816649371502447,0.7646420208262462,0.9032405857361999,0.846029723698602,0.05203536639318747,0.05758451436664544,0.04301903551700068,0.04598544317425466,0.0022132352634308323,0.06509757869469503,0.013214024786693878,0.0686622751918727,0.10924056135303473,0.030742507679208168,0.005104435392308469,0.02421105462400352,0.04447533257189207,0.0889151326555293,0.0518309629696887,0.06446003235760145,0.07179413802805357,0.05696734107914381,0.13276458598556928,0.08270836688461713,0.06824953921022825,0.0033498020529805217,0.0017548261130286846,0.08100502664819942,0.11706460739151225,0.11091523344293819,0.00589950761423097,0.03400941292420612,0.010221569860732416,0.04515421866381075,0.08368105172121432,0.03797305851185229,0.04196377946936991,0.04013284771644976,0.058755295191076584,0.04368219255411532,0.04189766674244311,0.04492863370978739,0.00217047389196523,0.0016372978880099254,0.003705112352690776,0.006802847698054393,0.012761531603246112,0.001940396703503211,0.0020595594269252615,0.0025053570007003145,0.16444339594385754,0.23237118909619456,0.14536760286904696,0.29582389321647523,0.0515353769489278,0.027778197816888412,0.04360548448638888,0.08304002117658929,0.08638881570769577,0.018779122417308683,0.10631949992439761,0.01017117358406815,0.03740996166726383,0.0017842279901126707,0.01264716187257349,0.0023428334297216314,0.0007722168596182752,0.05281652577104978,0.041337915434269235,0.05676809765282087,0.06978447802248411,0.04994958333554678,0.022030091582564637,0.047485631628660485,0.06440896607819013,0.07271803237381391,0.06263383204714046,0.030281455317890504,0.006182046668982366,0.003986407133197645,0.0014856369853077922,0.0032477833483426366,0.002638663925608853,0.006700373316562036,0.09673619631212205,0.05860128242056817,0.09535828593652695,0.10331086430232972,0.06531513098161668,0.03422462800517678,0.06664386007469147,0.0972301772562787,0.10965850565116853,0.02042396301720828,0.007402667126996221,0.0009600283144095556,0.0028989278277435915,0.0005425333601465354,0.004698734547389449,0.0030457622403332607,0.003902589719189109,0.06962540812673979,0.030119961797026917,0.06599743731203489,0.03274703837814741,0.0006570107689185534,0.01468053931967006,0.0008220263443945441,0.01131347014234052,0.04816603323444724,0.04465363478288054,0.012066595931537449,0.008470251269973233
v_Skiing_g06_c05,0.19978130179293016,0.43623203378097686,0.2764090831373252,0.6931339016732048,0.7468355841277277,0.043063790307325475,0.05790432314662372,0.055366672648518696,0.047675991262875354,0.007517336373625678,0.0121518970329763,0.007791344703996312,0.06051172532487031,0.14908929664254852,0.016091081751473408,0.0058337965158416945,0.008587268951768968,0.06540829967707396,0.12000747304409742,0.04156753700226545,0.06060331966727972,0.06049306970089674,0.04938540514558554,0.07869750540703535,0.07158270757645369,0.06998949032276869,0.002990218174090842,0.007320272798096994,0.0349510447740613,0.04303236544728861,0.01156345528215752,0.004852418849623064,0.03531273320913897,0.02172271773815737,0.08740686779492535,0.17270766635192558,0.13715963609865867,0.1444070489378646,0.04591313024866395,0.07154211582383141,0.11791582204750739,0.11853886334574781,0.09748064857558347,0.005961704964647652,0.009378641401781351,0.03182906253823603,0.022972533561187447,0.005986477650367306,0.003288891364718438,0.00547388592713105,0.004028295801617787,0.12104535759903315,0.18425333582040831,0.11842510661506277,0.24947729832896098,0.07890545702942713,0.04966659763255927,0.05392724715583906,0.10279648802353172,0.08905049303443882,0.003677950647666933,0.07332495716675441,0.002215323020066098,0.004531702910381274,0.007411653692944078,0.008439016920756402,0.0029102392883340674,0.00196121371072519,0.05593820195645094,0.05270362179726362,0.04915269371122122,0.058322603814303875,0.07162221800535917,0.02948665153235197,0.03695762436836958,0.04751643072813749,0.04869178216904402,0.050033068811899284,0.025088869562750915,0.0045814375080226455,0.004529895788436988,0.02068992198110209,0.0017386074796377216,0.001786219250789145,0.002687650794541696,0.0831913742586039,0.0767739667207934,0.09933324693702161,0.12043736589839682,0.07201345136854798,0.0630240440950729,0.03929888835409656,0.060328104125801474,0.0629020786145702,0.00286957602838811,0.00787791143739014,0.005989344696899934,0.008355532836958446,0.0030443651415339446,0.0010954291732900856,0.0009571624250384048,0.0008174280142156931,0.05798873957246542,0.03327928017824888,0.05989133846014738,0.030009464360773563,0.000853186418680707,0.013401113978034118,0.0011820836843980942,0.01231255248785601,0.059704935923218724,0.0529005466401577,0.01809196687769145,0.011667762354481965
v_Skiing_g06_c06,0.219355075265847,0.3752221289803,0.20319587956456578,0.6546820695493736,0.7741277105412354,0.09069287148760814,0.0974306146011633,0.11787365502586551,0.12192605075006392,0.013694194960190347,0.027103076069609273,0.006814476688012684,0.03308705553441613,0.15829173041675484,0.05413904953934166,0.002181470083693663,0.007681378162484251,0.1511693787178956,0.2542451512417756,0.1524004828534089,0.21597737487172708,0.22170560475206003,0.10544690903043374,0.22931553836679086,0.1774757396779023,0.21116777177667245,0.001809235636756057,0.0015438955488207284,0.06234987776042544,0.10238337467671954,0.001999270145461196,0.0038349856367858592,0.002112538528308505,0.02110453273417079,0.22378181654494256,0.3330817862879485,0.2888213850092143,0.3318572483258322,0.15112369589041919,0.111851871246472,0.22171807056292892,0.25127161224372685,0.2504697545664385,0.0012768544202117482,0.00226532725537254,0.008599875198342488,0.00659872362484748,0.001198287887746119,0.0005823265764774987,0.0007126919317670399,0.003105803401922458,0.13607835042195057,0.16555297930585586,0.10758642638175506,0.2606733480365727,0.12989701711990703,0.051219693143067395,0.06883549050787302,0.15208236682485407,0.18283384183319065,0.005373756793569627,0.04860676851446234,0.006647706328795885,0.014727039104987552,0.05094618294901383,0.011226545157659007,0.0017500166454917099,0.002799140542422927,0.0665797483525239,0.051096845825668424,0.08004373725270852,0.09884441312169656,0.10145833011483774,0.04614003415917978,0.05089713301276788,0.10823068436002359,0.16793668683385476,0.05335466514588916,0.03404338236214244,0.0032786288975330535,0.0029605156487377826,0.08910725216628634,0.0012838759903388564,0.0021937547462584917,0.008163286813214654,0.1457858785870485,0.06860422273166478,0.10637540608877316,0.14397155033657327,0.08864097562036477,0.06487579629174434,0.04086436016950756,0.09482437185943127,0.14678047102643177,0.0016585147957783875,0.008519394898030441,0.004672022350881377,0.007804958364289405,0.0019135118263875484,0.0012913842865511782,0.001259424826457689,0.0016119249917210254,0.07199626084184274,0.04019639309262857,0.07601339038228616,0.03747995611047372,0.003978024211392039,0.012314831346884603,0.0034514385952206794,0.010885577157750959,0.07060333915054798,0.06088119983673096,0.013229313525371253,0.020451596037019043
v_Skiing_g06_c07,0.2869725677312589,0.509234652361449,0.6209086411139544,0.8527122544891694,0.7567752063511779,0.16391699828353581,0.2106648780697701,0.31802275136989705,0.3107431726420627,0.011920999913567642,0.06412235443992768,0.005822482676283507,0.05577213973295989,0.20857239058057922,0.018044847722180124,0.03813205766126367,0.042603246011205166,0.1343575569917448,0.34238800435559824,0.2295832338859327,0.2757706049014814,0.2654501202632673,0.3102491798927076,0.36763623385922983,0.3450462523032911,0.3616497221519239,0.04667600492030033,0.053827467057999456,0.1559657926300133,0.28324793526917347,0.19866706678658375,0.2069921667316521,0.6078712815979088,0.5380128497818077,0.08152756991330534,0.1860827839700505,0.09070129680912942,0.11845900886692107,0.1015222625574097,0.14160194678697735,0.1391096948646009,0.13489637291058898,0.1144158779643476,0.08878180305509886,0.08281097639155632,0.08321794858238718,0.09161983490957937,0.055759276403478,0.05893719769119343,0.07609726607370249,0.09960573180615029,0.16848593404677908,0.34062838020521824,0.13580928449555646,0.3957640826115458,0.19560548305276812,0.04344005747808246,0.08484978909332921,0.23192692348572214,0.25849172607885573,0.006978103117357324,0.16836225062858048,0.006840522162704252,0.011148473207552837,0.03988690231743408,0.007912798634341618,0.0012441146843810017,0.001583448152871817,0.06750734924571589,0.0998629632522352,0.10656684666173533,0.14495144813554361,0.18834926217095926,0.03902865230338648,0.07689488708274439,0.14677025406854227,0.19215530186193064,0.06376526752501377,0.040470092240866506,0.013826674465235556,0.013906332347687567,0.04090575749069103,0.008132167775329435,0.005437268559035147,0.005164760779734934,0.09689304209314287,0.1273372431169264,0.13515983839170076,0.14529247730388306,0.10551627946551889,0.058033477544086054,0.10249161112005822,0.10720318046514876,0.11377315319259651,0.019910972674551886,0.0122162618135917,0.07712362394704542,0.022894073827046668,0.014945589900435152,0.006919783275407099,0.005708719647373073,0.003801570645009633,0.10089338599937037,0.045450095378328115,0.09692779957549646,0.04370403691427782,0.004566739462461555,0.024502225835021818,0.004105443749722326,0.020907460395392263,0.07697668693959712,0.0966718528047204,0.023936138595454393,0.012838626325828955
v_Skiing_g07_c01,0.19854304981874485,0.2616524612202364,0.3077103878152283,0.4980436805891348,0.7954261541074398,0.22418667272317644,0.40260348293711157,0.4441849136177231,0.4795842854196534,0.04060553189434965,0.036730996167712054,0.03145042564511629,0.09934025726908867,0.24737899594025187,0.22675697359258729,0.5621980190770153,0.5863534746709845,0.4649574405630119,0.5837303049047478,0.6657113677938469,0.6850399620016105,0.8085316664655693,0.3668746597249992,0.6768001563032158,0.7275412923772819,0.7330926901777275,0.47155445293537923,0.4909620232974703,0.5797755964194948,0.7829991825019533,0.661433423319977,0.8077072747146303,0.7221024282371218,0.7867098100578005,0.3112369297305122,0.4065001452108845,0.4331510212505236,0.5193429655628279,0.4367253187811002,0.23379641643259674,0.4092672540573403,0.477567226276733,0.45222563564311713,0.4186398930851283,0.41152014806903026,0.3788526602093043,0.47321149185336253,0.5079816229645076,0.5795971997085871,0.5573745019737544,0.5907152540985408,0.13772410981533095,0.21155718279870475,0.2324847060981698,0.4090170654372906,0.4150400641044294,0.14781379212779322,0.5741619186725203,0.5565075755236656,0.4946617874221539,0.09778984926831652,0.10000329731970908,0.09321870053861672,0.21386503460853706,0.7503600481083602,0.29569228841578515,0.3740313019434826,0.22828896065411253,0.20654621190624312,0.23733408219413832,0.2526293045957573,0.28318231768207625,0.4365976399858482,0.2203251666505821,0.30197193688945845,0.22937179572181776,0.23213388986187056,0.29258840755574056,0.33374279216877767,0.3314193137084658,0.405194307128113,0.6044863708411867,0.3791574783717806,0.4274705000316317,0.49526726678959676,0.19762156732031144,0.26062043648562394,0.23930411564651877,0.2650003365415614,0.28168329896288924,0.18327435648825485,0.21476849197642878,0.18336669410928153,0.16112396176322363,0.2840823778351478,0.28156306175696955,0.24212410063410061,0.2908443543710746,0.5293897000301513,0.29455510360253356,0.31720346803012944,0.3150852381641016,0.06791223055915907,0.1093990973313339,0.06438183254795149,0.11506531602935866,0.04321505353800603,0.17760666684262105,0.04224997238270589,0.15603178218952962,0.1594963677972555,0.1789120624214411,0.21041894271504133,0.23255587380146608
