Loaded /home/acb11711tx/lzq/ExpEval/exe_res/ucf101_r2p1d_perturb_full_core14_summed.pt
v_SalsaSpin_g04_c05: 0.9212620226026047
v_SalsaSpin_g04_c06: 0.9181264583312441
v_SalsaSpin_g05_c01: 0.8974131066643167
v_SalsaSpin_g05_c02: 0.943754267442273
v_SalsaSpin_g05_c03: 0.9489913606375922
v_SalsaSpin_g05_c04: 0.9242824600369204
v_SalsaSpin_g05_c05: 0.9407760773610789
v_SalsaSpin_g05_c06: 0.939198184554698
v_SalsaSpin_g06_c01: 0.9814157854125369
v_SalsaSpin_g06_c02: 0.9788168482773472
v_SalsaSpin_g06_c03: 0.9680013028264511
v_SalsaSpin_g06_c04: 0.9522831924550701
v_SalsaSpin_g06_c05: 0.9727386182930786
v_SalsaSpin_g07_c01: 0.9476738181256223
v_SalsaSpin_g07_c02: 0.9396161735348869
v_SalsaSpin_g07_c03: 0.9286253769241739
v_SalsaSpin_g07_c04: 0.9002415929280687
v_SalsaSpin_g07_c05: 0.9135861087415833
v_SalsaSpin_g07_c06: 0.9368757775810082
v_SkateBoarding_g01_c01: 0.8422856964753009
v_SkateBoarding_g01_c02: 0.543112451035995
v_SkateBoarding_g01_c03: 0.7418895951122977
v_SkateBoarding_g01_c04: 0.7224240623763762
v_SkateBoarding_g02_c01: 0.255338421149645
v_SkateBoarding_g02_c02: 0.43130599666619673
v_SkateBoarding_g02_c03: 0.5466575531172566
v_SkateBoarding_g02_c04: 0.9275500823860057
v_SkateBoarding_g02_c05: 0.9339148181607015
v_SkateBoarding_g02_c06: 0.9308749121264555
v_SkateBoarding_g03_c01: 0.8963290374376811
v_SkateBoarding_g03_c02: 0.8690937115461566
v_SkateBoarding_g03_c03: 0.929408612952102
v_SkateBoarding_g03_c04: 0.9443944777012803
v_SkateBoarding_g04_c01: 0.9170055243303068
v_SkateBoarding_g04_c02: 0.9412905814242549
v_SkateBoarding_g04_c03: 0.7794059289735742
v_SkateBoarding_g04_c04: 0.9081788114854135
v_SkateBoarding_g04_c05: 0.8140603667707182
v_SkateBoarding_g05_c01: 0.897194636578206
v_SkateBoarding_g05_c02: 0.8784389179782011
v_SkateBoarding_g05_c03: 0.9162302732584067
v_SkateBoarding_g05_c04: 0.9505821273778565
v_SkateBoarding_g06_c01: 0.7936070063733496
v_SkateBoarding_g06_c02: 0.8684690583613701
v_SkateBoarding_g06_c03: 0.8904649024480022
v_SkateBoarding_g06_c04: 0.9390979877789505
v_SkateBoarding_g07_c01: 0.8022747410577722
v_SkateBoarding_g07_c02: 0.7800085447379388
v_SkateBoarding_g07_c03: 0.8236786274355836
v_SkateBoarding_g07_c04: 0.9325463937711902
v_SkateBoarding_g07_c05: 0.9513337042299099
v_Skiing_g01_c01: 0.5114412969560362
v_Skiing_g01_c02: 0.32680969178909436
v_Skiing_g01_c03: 0.7108905839850195
v_Skiing_g01_c04: 0.6544569719699211
v_Skiing_g01_c05: 0.293217156722676
v_Skiing_g01_c06: 0.2171516211819835
v_Skiing_g02_c01: 0.8450030638487078
v_Skiing_g02_c02: 0.7947038503480144
v_Skiing_g02_c03: 0.7023630694602616
v_Skiing_g02_c04: 0.7748081985046156
v_Skiing_g02_c05: 0.7686651629046537
v_Skiing_g03_c01: 0.5360004434478469
v_Skiing_g03_c02: 0.7064395894412883
v_Skiing_g03_c03: 0.7604486595955677
v_Skiing_g03_c04: 0.7104477799148299
v_Skiing_g03_c05: 0.6511531649739482
v_Skiing_g03_c06: 0.589604371052701
v_Skiing_g03_c07: 0.623612399736885
v_Skiing_g04_c01: 0.6884592101559974
v_Skiing_g04_c02: 0.6815882220980711
v_Skiing_g04_c03: 0.8928150132414885
v_Skiing_g04_c04: 0.7965681600035168
v_Skiing_g04_c05: 0.8455683608190157
v_Skiing_g04_c06: 0.9273087217588909
v_Skiing_g04_c07: 0.48464680212782696
v_Skiing_g05_c01: 0.8500445904792286
v_Skiing_g05_c02: 0.7847901136265136
v_Skiing_g05_c03: 0.8889063390088268
v_Skiing_g05_c04: 0.6057039837469347
v_Skiing_g06_c01: 0.11263620882527903
v_Skiing_g06_c02: 0.2872235994436778
v_Skiing_g06_c03: 0.5696615798515268
v_Skiing_g06_c04: 0.08656428105314262
v_Skiing_g06_c05: 0.08814484224421903
v_Skiing_g06_c06: 0.17345689778449014
v_Skiing_g06_c07: 0.37074780563125387
v_Skiing_g07_c01: 0.7700821406324394
v_Skiing_g07_c02: 0.7016170852002688
v_Skiing_g07_c03: 0.6170513185788877
v_Skiing_g07_c04: 0.5825257462565787
v_Skijet_g01_c01: 0.9080454645954887
v_Skijet_g01_c02: 0.8915950208247523
v_Skijet_g01_c03: 0.9163126313869725
v_Skijet_g01_c04: 0.8819469862428377
v_Skijet_g02_c01: 0.8204693607331137
v_Skijet_g02_c02: 0.811659480612434
v_Skijet_g02_c03: 0.809820672897331
v_Skijet_g02_c04: 0.7848647729770164
v_Skijet_g03_c01: 0.8123318305515568
v_Skijet_g03_c02: 0.7186329673786531
v_Skijet_g03_c03: 0.8101025600262801
v_Skijet_g03_c04: 0.5695986234859447
v_Skijet_g04_c01: 0.7146874570098589
v_Skijet_g04_c02: 0.7003085228425334
v_Skijet_g04_c03: 0.6167393815048854
v_Skijet_g04_c04: 0.5802899314367096
v_Skijet_g05_c01: 0.7778977345951716
v_Skijet_g05_c02: 0.6199379492827575
v_Skijet_g05_c03: 0.757399161979265
v_Skijet_g05_c04: 0.8385241803989629
v_Skijet_g06_c01: 0.8904968811475555
v_Skijet_g06_c02: 0.7288834342543851
v_Skijet_g06_c03: 0.8812125087060849
v_Skijet_g06_c04: 0.839529893528379
v_Skijet_g07_c01: 0.7239771356616984
v_Skijet_g07_c02: 0.8503383460265468
v_Skijet_g07_c03: 0.877698966934986
v_Skijet_g07_c04: 0.8654738575496594
v_SoccerJuggling_g01_c01: 0.8160736911231652
v_SoccerJuggling_g01_c02: 0.9068273870507255
v_SoccerJuggling_g01_c03: 0.9306457702768967
v_SoccerJuggling_g01_c04: 0.8759237268241122
v_SoccerJuggling_g01_c05: 0.9188235834008083
v_SoccerJuggling_g02_c01: 0.9521805659169331
v_SoccerJuggling_g02_c02: 0.9263966592261568
v_SoccerJuggling_g02_c03: 0.8854072577087209
v_SoccerJuggling_g02_c04: 0.9418945912038907
v_SoccerJuggling_g02_c05: 0.9576590476790443
v_SoccerJuggling_g02_c06: 0.9519106891239062
v_SoccerJuggling_g03_c01: 0.9167078913887963
v_SoccerJuggling_g03_c02: 0.9055687802610919
v_SoccerJuggling_g03_c03: 0.42627028876449913
v_SoccerJuggling_g03_c04: 0.9048315362306312
v_SoccerJuggling_g04_c01: 0.8372262677876279
v_SoccerJuggling_g04_c02: 0.9121753581566736
v_SoccerJuggling_g04_c03: 0.9056037805275992
v_SoccerJuggling_g04_c04: 0.9133599727647379
v_SoccerJuggling_g04_c05: 0.8575579189928249
v_SoccerJuggling_g04_c06: 0.882418166496791
v_SoccerJuggling_g05_c01: 0.8637917077867314
v_SoccerJuggling_g05_c02: 0.9012192644877359
v_SoccerJuggling_g05_c03: 0.9115569334244356
v_SoccerJuggling_g05_c04: 0.48175939836073667
v_SoccerJuggling_g05_c05: 0.8768969295779243
v_SoccerJuggling_g05_c06: 0.6616759694879875
v_SoccerJuggling_g06_c01: 0.9223269944777712
v_SoccerJuggling_g06_c02: 0.9182648722780868
v_SoccerJuggling_g06_c03: 0.8868724632775411
v_SoccerJuggling_g06_c04: 0.9389380448265001
v_SoccerJuggling_g06_c05: 0.8538140003802255
v_SoccerJuggling_g07_c01: 0.9596482949564233
v_SoccerJuggling_g07_c02: 0.8784383264137432
v_SoccerJuggling_g07_c03: 0.8981967446161434
v_SoccerJuggling_g07_c04: 0.9366999311605468
v_SoccerJuggling_g07_c05: 0.9485986510990188
v_SoccerJuggling_g07_c06: 0.9005013912683353
v_SoccerJuggling_g07_c07: 0.9516287123551592
v_Surfing_g01_c01: 0.8545939098112285
v_Surfing_g01_c02: 0.870522030396387
v_Surfing_g01_c03: 0.8584618144668639
v_Surfing_g01_c04: 0.8754619306419045
v_Surfing_g01_c05: 0.8779368454124779
v_Surfing_g01_c06: 0.8745862366631627
v_Surfing_g01_c07: 0.8919572350569069
v_Surfing_g02_c01: 0.832150750560686
v_Surfing_g02_c02: 0.8651707144454122
v_Surfing_g02_c03: 0.8209739322774112
v_Surfing_g02_c04: 0.9046212276443839
v_Surfing_g02_c05: 0.8805542134214193
v_Surfing_g02_c06: 0.8475626539438963
v_Surfing_g03_c01: 0.839654203504324
v_Surfing_g03_c02: 0.8681662511080503
v_Surfing_g03_c03: 0.8791077076457441
v_Surfing_g03_c04: 0.8478173981420696
v_Surfing_g04_c01: 0.8321727197617292
v_Surfing_g04_c02: 0.8643463167827576
v_Surfing_g04_c03: 0.8778678765520453
v_Surfing_g04_c04: 0.8635258544236422
v_Surfing_g05_c01: 0.8765590940602124
v_Surfing_g05_c02: 0.8996548920404166
v_Surfing_g05_c03: 0.8307673796080053
v_Surfing_g05_c04: 0.8476498157251626
v_Surfing_g06_c01: 0.8988404318224639
v_Surfing_g06_c02: 0.6799245872534811
v_Surfing_g06_c03: 0.8580201973672956
v_Surfing_g06_c04: 0.8841393713373691
v_Surfing_g07_c01: 0.7452458541374654
v_Surfing_g07_c02: 0.525969750713557
v_Surfing_g07_c03: 0.3436527568846941
v_Surfing_g07_c04: 0.23053840710781515
v_TennisSwing_g01_c01: 0.8320249899625196
v_TennisSwing_g01_c02: 0.8574698344673379
v_TennisSwing_g01_c03: 0.8420137384309783
v_TennisSwing_g01_c04: 0.7176397227085545
v_TennisSwing_g01_c05: 0.7670921781900688
v_TennisSwing_g01_c06: 0.7523438072166755
v_TennisSwing_g01_c07: 0.794225756857486
v_TennisSwing_g02_c01: 0.5164579137563123
v_TennisSwing_g02_c02: 0.5614923893808736
v_TennisSwing_g02_c03: 0.6832105350549682
v_TennisSwing_g02_c04: 0.5592542608137592
v_TennisSwing_g02_c05: 0.3484778249039664
v_TennisSwing_g02_c06: 0.6296587799079134
v_TennisSwing_g02_c07: 0.6042453675399884
v_TennisSwing_g03_c01: 0.8518063382580294
v_TennisSwing_g03_c02: 0.9335450533180847
v_TennisSwing_g03_c03: 0.8892998705487116
v_TennisSwing_g03_c04: 0.929040262089984
v_TennisSwing_g03_c05: 0.7660897950045182
v_TennisSwing_g03_c06: 0.7994062933939858
v_TennisSwing_g03_c07: 0.8318640504367067
v_TennisSwing_g04_c01: 0.6975356127004488
v_TennisSwing_g04_c02: 0.8831500940359547
v_TennisSwing_g04_c03: 0.8515477800610824
v_TennisSwing_g04_c04: 0.8700407225042
v_TennisSwing_g04_c05: 0.8620956664308324
v_TennisSwing_g04_c06: 0.8904628167729243
v_TennisSwing_g04_c07: 0.8459173539522453
v_TennisSwing_g05_c01: 0.9279988276175573
v_TennisSwing_g05_c02: 0.9181048787067994
v_TennisSwing_g05_c03: 0.4879439283031388
v_TennisSwing_g05_c04: 0.8261951283420785
v_TennisSwing_g05_c05: 0.8646589720956399
v_TennisSwing_g05_c06: 0.9135710609480157
v_TennisSwing_g05_c07: 0.7008925332556828
v_TennisSwing_g06_c01: 0.9199168538543745
v_TennisSwing_g06_c02: 0.9383995249736472
v_TennisSwing_g06_c03: 0.9011220930478885
v_TennisSwing_g06_c04: 0.8379254365208908
v_TennisSwing_g06_c05: 0.9216857783831074
v_TennisSwing_g06_c06: 0.917550527570711
v_TennisSwing_g06_c07: 0.9205399119164213
v_TennisSwing_g07_c01: 0.5321104445829405
v_TennisSwing_g07_c02: 0.4820854476056411
v_TennisSwing_g07_c03: 0.7140846050679102
v_TennisSwing_g07_c04: 0.206074735695438
v_TennisSwing_g07_c05: 0.2524965813718154
v_TennisSwing_g07_c06: 0.5928312121759518
v_TennisSwing_g07_c07: 0.20651008220011136
v_TrampolineJumping_g01_c01: 0.7448541874764487
v_TrampolineJumping_g01_c02: 0.7290033245226368
v_TrampolineJumping_g01_c03: 0.756313337595202
v_TrampolineJumping_g01_c04: 0.6851489845430478
v_TrampolineJumping_g02_c01: 0.8284443448064849
v_TrampolineJumping_g02_c02: 0.8689826341578737
v_TrampolineJumping_g02_c03: 0.8438804798061028
v_TrampolineJumping_g02_c04: 0.8665626320289448
v_TrampolineJumping_g02_c05: 0.8235577495070174
v_TrampolineJumping_g02_c06: 0.8176685284124687
v_TrampolineJumping_g03_c01: 0.6725239363731816
v_TrampolineJumping_g03_c02: 0.6720078069483861
v_TrampolineJumping_g03_c03: 0.743905121111311
v_TrampolineJumping_g03_c04: 0.7887500588549301
v_TrampolineJumping_g04_c01: 0.6756556237814948
v_TrampolineJumping_g04_c02: 0.6725806888425723
v_TrampolineJumping_g04_c03: 0.6114528857870027
v_TrampolineJumping_g04_c04: 0.8749846051214263
v_TrampolineJumping_g04_c05: 0.7993842099094763
v_TrampolineJumping_g05_c01: 0.32845758192706853
v_TrampolineJumping_g05_c02: 0.22126594407018274
v_TrampolineJumping_g05_c03: 0.4569977530045435
v_TrampolineJumping_g05_c04: 0.3307383778737858
v_TrampolineJumping_g06_c01: 0.6578678908990696
v_TrampolineJumping_g06_c02: 0.8512662859866396
v_TrampolineJumping_g06_c04: 0.8093804897507653
v_TrampolineJumping_g07_c01: 0.8591804335592315
v_TrampolineJumping_g07_c02: 0.8411971576279029
v_TrampolineJumping_g07_c03: 0.8314032010966912
v_TrampolineJumping_g07_c04: 0.8387948923045769
v_TrampolineJumping_g07_c05: 0.8607686281902716
v_VolleyballSpiking_g01_c01: 0.5642484335912741
v_VolleyballSpiking_g01_c02: 0.8191510078249848
v_VolleyballSpiking_g01_c03: 0.7845957868485129
v_VolleyballSpiking_g01_c04: 0.7507295087198145
v_VolleyballSpiking_g02_c01: 0.5792815191889531
v_VolleyballSpiking_g02_c04: 0.7380410484256572
v_VolleyballSpiking_g03_c01: 0.8556000085300184
v_VolleyballSpiking_g03_c02: 0.802245043705625
v_VolleyballSpiking_g03_c03: 0.6773868571253843
v_VolleyballSpiking_g03_c04: 0.7240080153787858
v_VolleyballSpiking_g04_c01: 0.6468874055644847
v_VolleyballSpiking_g04_c02: 0.510053276339022
v_VolleyballSpiking_g04_c03: 0.5963415908845491
v_VolleyballSpiking_g04_c04: 0.616864404430089
v_VolleyballSpiking_g04_c05: 0.5872311368802912
v_VolleyballSpiking_g04_c06: 0.5813165712388582
v_VolleyballSpiking_g04_c07: 0.5155962417120463
v_VolleyballSpiking_g05_c01: 0.7075471715288586
v_VolleyballSpiking_g05_c02: 0.4836018078713096
v_VolleyballSpiking_g05_c03: 0.694489148001594
v_VolleyballSpiking_g05_c04: 0.5521705411592848
v_VolleyballSpiking_g05_c05: 0.7312592005109764
v_VolleyballSpiking_g06_c01: 0.6347844370393432
v_VolleyballSpiking_g06_c02: 0.7051416011745459
v_VolleyballSpiking_g06_c03: 0.7427929723853595
v_VolleyballSpiking_g06_c04: 0.6381133920731372
v_VolleyballSpiking_g07_c01: 0.7608816900974489
v_VolleyballSpiking_g07_c02: 0.7441941856159247
v_VolleyballSpiking_g07_c03: 0.7449513403917081
v_VolleyballSpiking_g07_c04: 0.7691208792602993
v_VolleyballSpiking_g07_c05: 0.6931435014339513
v_VolleyballSpiking_g07_c06: 0.8216013459241367
v_VolleyballSpiking_g07_c07: 0.7569983939392841
v_WalkingWithDog_g01_c01: 0.9414695539744571
v_WalkingWithDog_g01_c02: 0.8572108749067411
v_WalkingWithDog_g01_c03: 0.8155805399874225
v_WalkingWithDog_g01_c04: 0.8800519349751994
v_WalkingWithDog_g02_c01: 0.6101744387997314
v_WalkingWithDog_g02_c02: 0.6957378491060808
v_WalkingWithDog_g02_c03: 0.926144233555533
v_WalkingWithDog_g02_c04: 0.8628574550384656
v_WalkingWithDog_g02_c05: 0.8558725161710754
v_WalkingWithDog_g02_c06: 0.8074469423154369
v_WalkingWithDog_g03_c01: 0.38198359007947147
v_WalkingWithDog_g03_c02: 0.181410011369735
v_WalkingWithDog_g03_c03: 0.9160200377227738
v_WalkingWithDog_g03_c04: 0.5699661005055532
v_WalkingWithDog_g03_c05: 0.8434430678607896
v_WalkingWithDog_g04_c01: 0.8413202719530091
v_WalkingWithDog_g04_c02: 0.7475215509766713
v_WalkingWithDog_g04_c03: 0.7144280712818727
v_WalkingWithDog_g04_c04: 0.08679070475045592
v_WalkingWithDog_g04_c05: 0.6405769992852584
v_WalkingWithDog_g05_c01: 0.8055178074864671
v_WalkingWithDog_g05_c02: 0.8045830194605514
v_WalkingWithDog_g05_c03: 0.9497973212273791
v_WalkingWithDog_g05_c04: 0.8919327721232548
v_WalkingWithDog_g05_c05: 0.9411155419657007
v_WalkingWithDog_g06_c01: 0.04293024133949075
v_WalkingWithDog_g06_c02: 0.8822402275327477
v_WalkingWithDog_g06_c03: 0.8941915408868226
v_WalkingWithDog_g06_c04: 0.7443152911655488
v_WalkingWithDog_g06_c05: 0.4918627253427985
v_WalkingWithDog_g07_c01: 0.049890189453435596
v_WalkingWithDog_g07_c02: 0.23698110190889565
v_WalkingWithDog_g07_c03: 0.3322674689043197
v_WalkingWithDog_g07_c04: 0.05224504808575148
v_WalkingWithDog_g07_c05: 0.7806532125614467
v_WalkingWithDog_g07_c06: 0.4438645526461187
Finished: cm_16, ins, most_first, ucf101, r2p1d, perturb, #Step=128
Average: 0.7840813662161303
Loaded /home/acb11711tx/lzq/ExpEval/exe_res/ucf101_r2p1d_perturb_full_core14_summed.pt
Use 4 GPUs!
v_Basketball_g01_c01: 0.11713221639365656
v_Basketball_g01_c02: 0.1814302868951927
v_Basketball_g01_c03: 0.09754744968813611
v_Basketball_g01_c04: 0.08258207333710743
v_Basketball_g01_c05: 0.19423040438414318
v_Basketball_g01_c06: 0.11008135315933032
v_Basketball_g01_c07: 0.3783363003094564
v_Basketball_g02_c01: 0.5015483041570405
v_Basketball_g02_c02: 0.4363541967977653
v_Basketball_g02_c03: 0.44831757077918155
v_Basketball_g02_c04: 0.4448045999088208
v_Basketball_g02_c05: 0.45050388544768794
v_Basketball_g02_c06: 0.5597819422182511
v_Basketball_g03_c01: 0.7050661457979004
v_Basketball_g03_c02: 0.7819627916251193
v_Basketball_g03_c03: 0.6388565843735705
v_Basketball_g03_c04: 0.7109368989986251
v_Basketball_g03_c05: 0.5768415903949062
v_Basketball_g03_c06: 0.6735203225907753
v_Basketball_g04_c01: 0.6297980301824282
v_Basketball_g04_c02: 0.10239188063860638
v_Basketball_g04_c03: 0.43017873836652143
v_Basketball_g04_c04: 0.4333377880320768
v_Basketball_g05_c01: 0.5161927381341229
v_Basketball_g05_c02: 0.14454465306334896
v_Basketball_g05_c03: 0.3671749133427511
v_Basketball_g05_c04: 0.46305682550155325
v_Basketball_g06_c01: 0.594649539263628
v_Basketball_g06_c02: 0.5749712932665716
v_Basketball_g06_c03: 0.6928676056486438
v_Basketball_g06_c04: 0.46032836165250046
v_Basketball_g07_c01: 0.561434320108674
v_Basketball_g07_c02: 0.521737092807598
v_Basketball_g07_c03: 0.7508866616335581
v_Basketball_g07_c04: 0.7559370081216912
v_BasketballDunk_g01_c01: 0.8901512900483795
v_BasketballDunk_g01_c02: 0.9003979494445957
v_BasketballDunk_g01_c03: 0.8177821038407274
v_BasketballDunk_g01_c04: 0.8611111480859108
v_BasketballDunk_g01_c05: 0.8483567047514953
v_BasketballDunk_g01_c06: 0.8351980166626163
v_BasketballDunk_g01_c07: 0.8725638390169479
v_BasketballDunk_g02_c01: 0.8734742808737792
v_BasketballDunk_g02_c02: 0.7679469474242069
v_BasketballDunk_g02_c03: 0.7805703508784063
v_BasketballDunk_g02_c04: 0.8008573137340136
v_BasketballDunk_g03_c01: 0.8754137696814723
v_BasketballDunk_g03_c02: 0.8551325316657312
v_BasketballDunk_g03_c03: 0.870198535558302
v_BasketballDunk_g03_c04: 0.9058259032317437
v_BasketballDunk_g03_c05: 0.8691465664305724
v_BasketballDunk_g03_c06: 0.8542941692867316
v_BasketballDunk_g04_c01: 0.8721955319051631
v_BasketballDunk_g04_c02: 0.8726035801810212
v_BasketballDunk_g04_c03: 0.84653687273385
v_BasketballDunk_g04_c04: 0.8905084063881077
v_BasketballDunk_g05_c01: 0.8787161086802371
v_BasketballDunk_g05_c02: 0.8188895981875248
v_BasketballDunk_g05_c03: 0.820489700709004
v_BasketballDunk_g05_c04: 0.7956982430187054
v_BasketballDunk_g05_c05: 0.8597117332392372
v_BasketballDunk_g05_c06: 0.8620478304219432
v_BasketballDunk_g06_c01: 0.8512982060783543
v_BasketballDunk_g06_c02: 0.7933134988998063
v_BasketballDunk_g06_c03: 0.7930716837872751
v_BasketballDunk_g06_c04: 0.7207063034293242
v_BasketballDunk_g07_c01: 0.8246868847054429
v_BasketballDunk_g07_c02: 0.8625365386833437
v_BasketballDunk_g07_c03: 0.8674257002421655
v_BasketballDunk_g07_c04: 0.8128125174553134
v_BasketballDunk_g07_c05: 0.839325454144273
v_BasketballDunk_g07_c06: 0.8926017922931351
v_Biking_g01_c01: 0.8403691267740214
v_Biking_g01_c02: 0.8670135103311623
v_Biking_g01_c03: 0.9332533150591189
v_Biking_g01_c04: 0.9461220768425846
v_Biking_g02_c01: 0.8060100567672634
v_Biking_g02_c02: 0.7526855333853746
v_Biking_g02_c03: 0.8534870913863415
v_Biking_g02_c04: 0.8774486838519806
v_Biking_g02_c05: 0.870070150369429
v_Biking_g02_c06: 0.7850144251860911
v_Biking_g02_c07: 0.8146135038841749
v_Biking_g03_c01: 0.5799638668686384
v_Biking_g03_c02: 0.7560855739429826
v_Biking_g03_c03: 0.8440685214154655
v_Biking_g03_c04: 0.8052070182893658
v_Biking_g04_c01: 0.4279967269540066
v_Biking_g04_c02: 0.4883397554658586
v_Biking_g04_c03: 0.7129537239816273
v_Biking_g04_c04: 0.4659468699392164
v_Biking_g04_c05: 0.6296742253616685
v_Biking_g05_c01: 0.6384800067316974
v_Biking_g05_c02: 0.8450509694084758
v_Biking_g05_c03: 0.8225800949294353
v_Biking_g05_c04: 0.9179702489782358
v_Biking_g05_c05: 0.925143287066021
v_Biking_g05_c06: 0.9320204248797381
v_Biking_g05_c07: 0.950178402257734
v_Biking_g06_c01: 0.7428563949797535
v_Biking_g06_c02: 0.8574977410171414
v_Biking_g06_c03: 0.875636187629425
v_Biking_g06_c04: 0.589732740088948
v_Biking_g06_c05: 0.843679521480226
v_Biking_g07_c01: 0.7920807353366399
v_Biking_g07_c02: 0.8514916808489943
v_Biking_g07_c03: 0.8681887651473517
v_Biking_g07_c04: 0.9197366307635093
v_Biking_g07_c05: 0.5921752418071264
v_Biking_g07_c06: 0.7580933272984112
v_CliffDiving_g01_c01: 0.7425694345292868
v_CliffDiving_g01_c02: 0.8184124467225047
v_CliffDiving_g01_c03: 0.656146727342275
v_CliffDiving_g01_c04: 0.6840271438268246
v_CliffDiving_g01_c05: 0.7027322375943186
v_CliffDiving_g01_c06: 0.5318916599062504
v_CliffDiving_g02_c01: 0.6284589004499139
v_CliffDiving_g02_c02: 0.7591494948865147
v_CliffDiving_g02_c03: 0.69093588560645
v_CliffDiving_g02_c04: 0.7458124436234357
v_CliffDiving_g03_c01: 0.842461806096253
v_CliffDiving_g03_c02: 0.8598555147909792
v_CliffDiving_g03_c03: 0.7303371018060716
v_CliffDiving_g03_c04: 0.8965179336519213
v_CliffDiving_g03_c05: 0.8511166524403961
v_CliffDiving_g04_c01: 0.9343768596445443
v_CliffDiving_g04_c02: 0.8467304651421728
v_CliffDiving_g04_c03: 0.9670379178860458
v_CliffDiving_g04_c04: 0.9003773961012485
v_CliffDiving_g05_c01: 0.31684564270835835
v_CliffDiving_g05_c02: 0.773635035919142
v_CliffDiving_g05_c03: 0.5629653940704884
v_CliffDiving_g05_c04: 0.319900389018585
v_CliffDiving_g05_c05: 0.8785334151034476
v_CliffDiving_g05_c06: 0.7912122940906556
v_CliffDiving_g05_c07: 0.8101459379104199
v_CliffDiving_g06_c01: 0.6806025242694886
v_CliffDiving_g06_c02: 0.7646545803436311
v_CliffDiving_g06_c03: 0.8113996268511983
v_CliffDiving_g06_c04: 0.6582538309303345
v_CliffDiving_g06_c05: 0.8777331922465237
v_CliffDiving_g06_c06: 0.7695719968323829
v_CliffDiving_g06_c07: 0.8062524151318939
v_CliffDiving_g07_c01: 0.8923983854037942
v_CliffDiving_g07_c02: 0.9393452071381034
v_CliffDiving_g07_c03: 0.8947816137952032
v_CliffDiving_g07_c04: 0.7289228318986716
v_CliffDiving_g07_c05: 0.9575169899762841
v_CliffDiving_g07_c06: 0.4114421960694017
v_CricketBowling_g01_c01: 0.9158497516182251
v_CricketBowling_g01_c02: 0.9326364547596313
v_CricketBowling_g01_c03: 0.8442950037424453
v_CricketBowling_g01_c04: 0.9021254415274598
v_CricketBowling_g01_c05: 0.9123832977493294
v_CricketBowling_g01_c06: 0.849443219427485
v_CricketBowling_g01_c07: 0.8788938043289818
v_CricketBowling_g02_c01: 0.3477118724840693
v_CricketBowling_g02_c02: 0.3933933964581229
v_CricketBowling_g02_c03: 0.6704602612298913
v_CricketBowling_g02_c04: 0.50056165602291
v_CricketBowling_g02_c05: 0.6378351604216732
v_CricketBowling_g02_c06: 0.6339872505632229
v_CricketBowling_g02_c07: 0.5291285652783699
v_CricketBowling_g03_c01: 0.22494688396545826
v_CricketBowling_g03_c02: 0.20874470984563231
v_CricketBowling_g03_c03: 0.4124154080054723
v_CricketBowling_g03_c04: 0.42618729633977637
v_CricketBowling_g04_c01: 0.6605244076927193
v_CricketBowling_g04_c02: 0.22596421878552064
v_CricketBowling_g04_c03: 0.47013476426946
v_CricketBowling_g04_c04: 0.2798398564918898
v_CricketBowling_g04_c05: 0.3238914550165646
v_CricketBowling_g05_c01: 0.8830360947758891
v_CricketBowling_g05_c02: 0.9079104415723123
v_CricketBowling_g05_c03: 0.92388780094916
v_CricketBowling_g05_c04: 0.8832079107523896
v_CricketBowling_g06_c01: 0.8179933082428761
v_CricketBowling_g06_c02: 0.8816116224625148
v_CricketBowling_g06_c03: 0.8536247283336706
v_CricketBowling_g06_c04: 0.7947780727990903
v_CricketBowling_g06_c05: 0.8355498081655242
v_CricketBowling_g07_c01: 0.8683274882496335
v_CricketBowling_g07_c02: 0.8639045940362848
v_CricketBowling_g07_c03: 0.6161683835671283
v_CricketBowling_g07_c04: 0.3937082260963507
v_Diving_g01_c01: 0.8391726083646063
v_Diving_g01_c02: 0.7777189143525902
v_Diving_g01_c03: 0.7080803144781385
v_Diving_g01_c04: 0.7535207813198213
v_Diving_g01_c05: 0.7128059455717448
v_Diving_g01_c06: 0.8314715236483607
v_Diving_g01_c07: 0.8156976528989617
v_Diving_g02_c01: 0.6875012571981642
v_Diving_g02_c02: 0.7236744658148382
v_Diving_g02_c03: 0.739265067881206
v_Diving_g02_c04: 0.7222907847317401
v_Diving_g02_c05: 0.7761054685397539
v_Diving_g02_c06: 0.7740865209198091
v_Diving_g02_c07: 0.7735223208146635
v_Diving_g03_c01: 0.8337550404539797
v_Diving_g03_c02: 0.7920461691974197
v_Diving_g03_c03: 0.8283187455090228
v_Diving_g03_c04: 0.7428420613578055
v_Diving_g03_c05: 0.74040245814831
v_Diving_g03_c06: 0.8248950630950276
v_Diving_g03_c07: 0.7638245831767563
v_Diving_g04_c01: 0.7696901838353369
v_Diving_g04_c02: 0.6980122592358384
v_Diving_g04_c03: 0.8211553265864495
v_Diving_g04_c04: 0.7389332911989186
v_Diving_g04_c05: 0.8234429067524616
v_Diving_g04_c06: 0.8119798895495478
v_Diving_g04_c07: 0.8146631151030306
v_Diving_g05_c01: 0.7939465729577933
v_Diving_g05_c02: 0.7983653719129506
v_Diving_g05_c03: 0.8003927906102035
v_Diving_g05_c04: 0.7711593489220832
v_Diving_g05_c05: 0.6942006665340159
