Loaded /home/lzq/ExpEval/exe_res/ucf101_r2p1d_sg2_full.pt
v_HorseRiding_g07_c07: 0.2032961251551476
v_IceDancing_g01_c01: 0.18812173651164676
v_IceDancing_g01_c02: 0.18267051276464866
v_IceDancing_g01_c03: 0.28339423437962147
v_IceDancing_g01_c04: 0.2809914876083572
v_IceDancing_g01_c05: 0.2508131272606845
v_IceDancing_g01_c06: 0.3002414449858736
v_IceDancing_g01_c07: 0.28937635810561774
v_IceDancing_g02_c01: 0.29176570274903785
v_IceDancing_g02_c02: 0.3301276611457542
v_IceDancing_g02_c03: 0.34288788826652167
v_IceDancing_g02_c04: 0.3236473477188879
v_IceDancing_g02_c05: 0.2914385032862073
v_IceDancing_g02_c06: 0.4229641364242031
v_IceDancing_g02_c07: 0.4158242487927943
v_IceDancing_g03_c01: 0.05897297234252447
v_IceDancing_g03_c02: 0.20942260993013936
v_IceDancing_g03_c03: 0.2887690064871288
v_IceDancing_g03_c04: 0.10354203337026159
v_IceDancing_g03_c05: 0.3227924239843732
v_IceDancing_g03_c06: 0.38171013743125315
v_IceDancing_g04_c01: 0.3499807802168286
v_IceDancing_g04_c02: 0.2833215082650931
v_IceDancing_g04_c03: 0.22680058699159875
v_IceDancing_g04_c04: 0.19664280362221903
v_IceDancing_g04_c05: 0.006026100653304359
v_IceDancing_g04_c06: 0.1813932640742012
v_IceDancing_g04_c07: 0.24997371739495222
v_IceDancing_g05_c01: 0.47517004303311505
v_IceDancing_g05_c02: 0.1963075044982898
v_IceDancing_g05_c03: 0.27241789660321214
v_IceDancing_g05_c04: 0.33417617476097944
v_IceDancing_g05_c05: 0.23737691682360068
v_IceDancing_g05_c06: 0.3131601732942884
v_IceDancing_g06_c01: 0.29281783009343965
v_IceDancing_g06_c02: 0.27307626674699736
v_IceDancing_g06_c03: 0.24244199868467614
v_IceDancing_g06_c04: 0.2505691445645268
v_IceDancing_g06_c05: 0.2511251765838641
v_IceDancing_g06_c06: 0.08553195210159059
v_IceDancing_g07_c01: 0.34144043593161455
v_IceDancing_g07_c02: 0.16762197791327407
v_IceDancing_g07_c03: 0.3384745088075911
v_IceDancing_g07_c04: 0.3496010237718074
v_IceDancing_g07_c05: 0.3033893101254669
v_IceDancing_g07_c06: 0.28589542268034746
v_IceDancing_g07_c07: 0.27865311972004925
v_LongJump_g01_c01: 0.4345448425123981
v_LongJump_g01_c02: 0.5770194384683744
v_LongJump_g01_c03: 0.5485534897627764
v_LongJump_g01_c04: 0.5484397446234366
v_LongJump_g01_c05: 0.3897190211014456
v_LongJump_g01_c06: 0.49336430075299725
v_LongJump_g01_c07: 0.5005143929811884
v_LongJump_g02_c01: 0.4702889541160374
v_LongJump_g02_c02: 0.6285643840087651
v_LongJump_g02_c03: 0.5458180207124816
v_LongJump_g02_c04: 0.6182305272796932
v_LongJump_g02_c05: 0.676550353105422
v_LongJump_g03_c01: 0.01974511730088669
v_LongJump_g03_c02: 0.03487277004361798
v_LongJump_g03_c03: 0.04502926728556182
v_LongJump_g03_c04: 0.05377320015223653
v_LongJump_g03_c05: 0.061819342850509475
v_LongJump_g03_c06: 0.06825592969984227
v_LongJump_g04_c01: 0.41256249604900697
v_LongJump_g04_c02: 0.4035361387755898
v_LongJump_g04_c03: 0.44678850550989174
v_LongJump_g04_c04: 0.3796568486791867
v_LongJump_g04_c05: 0.44873566722944674
v_LongJump_g04_c06: 0.3936796258442016
v_LongJump_g04_c07: 0.370664070175198
v_LongJump_g05_c01: 0.03178610582102647
v_LongJump_g05_c02: 0.03932215657459176
v_LongJump_g05_c03: 0.033679735441655506
v_LongJump_g05_c04: 0.05437679268881737
v_LongJump_g05_c05: 0.041016004655114194
v_LongJump_g06_c01: 0.04380857671508345
v_LongJump_g06_c02: 0.038985055818141795
v_LongJump_g06_c03: 0.03796837622424456
v_LongJump_g06_c04: 0.08083180599024622
v_LongJump_g07_c01: 0.06794762373608573
v_LongJump_g07_c02: 0.044561719534713336
v_LongJump_g07_c03: 0.020562839406491146
v_LongJump_g07_c05: 0.045802637551522515
v_PoleVault_g01_c01: 0.1542067217354582
v_PoleVault_g01_c02: 0.08339456491553643
v_PoleVault_g01_c03: 0.27042388885949303
v_PoleVault_g01_c04: 0.16534001449871016
v_PoleVault_g01_c05: 0.09243127415470016
v_PoleVault_g02_c01: 0.17110286400044764
v_PoleVault_g02_c02: 0.12533657210989027
v_PoleVault_g02_c03: 0.08444776678619188
v_PoleVault_g02_c04: 0.08279946345953255
v_PoleVault_g02_c05: 0.0633449150161363
v_PoleVault_g02_c06: 0.10581287054535676
v_PoleVault_g02_c07: 0.19082600012509607
v_PoleVault_g03_c01: 0.5229210076178974
v_PoleVault_g03_c02: 0.4811663422806878
v_PoleVault_g03_c03: 0.3268286305897701
v_PoleVault_g03_c04: 0.45860577913690503
v_PoleVault_g03_c05: 0.4580607089749354
v_PoleVault_g03_c06: 0.42029383678106574
v_PoleVault_g03_c07: 0.472390946844138
v_PoleVault_g04_c01: 0.37479477551010415
v_PoleVault_g04_c02: 0.4208123927319965
v_PoleVault_g04_c03: 0.5114627414140996
v_PoleVault_g04_c04: 0.4649878791276747
v_PoleVault_g04_c05: 0.40290382755993626
v_PoleVault_g04_c06: 0.4563210171786702
v_PoleVault_g04_c07: 0.3934436597032692
v_PoleVault_g05_c01: 0.6121030625205223
v_PoleVault_g05_c02: 0.591239018637071
v_PoleVault_g05_c03: 0.6088137839532156
v_PoleVault_g05_c04: 0.4901408836406868
v_PoleVault_g05_c05: 0.6193569449737198
v_PoleVault_g06_c01: 0.5356973472351986
v_PoleVault_g06_c02: 0.5074136700026515
v_PoleVault_g06_c03: 0.4890837272130481
v_PoleVault_g06_c04: 0.4915140803214016
v_PoleVault_g06_c05: 0.29038073174567436
v_PoleVault_g07_c01: 0.42033600589392456
v_PoleVault_g07_c02: 0.4144854307922674
v_PoleVault_g07_c03: 0.5075489342960668
v_PoleVault_g07_c04: 0.3728078244048662
v_RopeClimbing_g01_c01: 0.5216094913093123
v_RopeClimbing_g01_c02: 0.5484470681060017
v_RopeClimbing_g01_c03: 0.5218750743532744
v_RopeClimbing_g01_c04: 0.4478003390309379
v_RopeClimbing_g02_c01: 0.6600809503845343
v_RopeClimbing_g02_c02: 0.6221546348272347
v_RopeClimbing_g02_c03: 0.7175378124192944
v_RopeClimbing_g02_c04: 0.45603933326137347
v_RopeClimbing_g02_c05: 0.7686421423563807
v_RopeClimbing_g02_c06: 0.609792953225102
v_RopeClimbing_g03_c01: 0.31343791798109144
v_RopeClimbing_g03_c02: 0.6354110415174267
v_RopeClimbing_g03_c03: 0.7582226297634793
v_RopeClimbing_g03_c04: 0.7682919160235585
v_RopeClimbing_g04_c01: 0.5342824121746491
v_RopeClimbing_g04_c02: 0.5418573238366232
v_RopeClimbing_g04_c03: 0.7060472224289038
v_RopeClimbing_g04_c04: 0.4894199576082192
v_RopeClimbing_g05_c01: 0.5626473899080059
v_RopeClimbing_g05_c02: 0.5889198935524685
v_RopeClimbing_g05_c03: 0.6315622973277812
v_RopeClimbing_g05_c04: 0.5778667692711034
v_RopeClimbing_g05_c05: 0.6254181827264508
v_RopeClimbing_g05_c06: 0.4940665965591829
v_RopeClimbing_g05_c07: 0.5518802461309695
v_RopeClimbing_g06_c01: 0.7185635865321309
v_RopeClimbing_g06_c02: 0.6847706712254389
v_RopeClimbing_g06_c03: 0.7291329656177619
v_RopeClimbing_g06_c04: 0.5099764513805156
v_RopeClimbing_g07_c01: 0.41473866500488415
v_RopeClimbing_g07_c02: 0.443724752469795
v_RopeClimbing_g07_c03: 0.3582712600198318
v_RopeClimbing_g07_c04: 0.35478367022876667
v_RopeClimbing_g07_c05: 0.26441309964797627
v_SalsaSpin_g01_c01: 0.5298671698359054
v_SalsaSpin_g01_c02: 0.3663662570550686
v_SalsaSpin_g01_c03: 0.33317963292044916
v_SalsaSpin_g01_c04: 0.22432202775412657
v_SalsaSpin_g01_c05: 0.221030969964707
v_SalsaSpin_g01_c06: 0.29929727779364024
v_SalsaSpin_g01_c07: 0.4921869970564767
v_SalsaSpin_g02_c01: 0.042184924340154244
v_SalsaSpin_g02_c02: 0.03287095928520668
v_SalsaSpin_g02_c03: 0.01969317717323681
v_SalsaSpin_g02_c04: 0.03917587601293729
v_SalsaSpin_g02_c05: 0.026789895750171558
v_SalsaSpin_g02_c06: 0.029445817422737757
v_SalsaSpin_g02_c07: 0.03714857779912592
v_SalsaSpin_g03_c01: 0.34780627670954534
v_SalsaSpin_g03_c02: 0.3498334877016976
v_SalsaSpin_g03_c03: 0.4649009757975894
v_SalsaSpin_g03_c04: 0.40972751138482505
v_SalsaSpin_g03_c05: 0.29394845365304645
v_SalsaSpin_g03_c06: 0.3332908784193317
v_SalsaSpin_g04_c01: 0.11039408613143005
v_SalsaSpin_g04_c02: 0.15222230618159602
v_SalsaSpin_g04_c03: 0.35123520966355254
v_SalsaSpin_g04_c04: 0.3065677183702236
v_SalsaSpin_g04_c05: 0.1623813579753628
v_SalsaSpin_g04_c06: 0.15523337960008562
v_SalsaSpin_g05_c01: 0.10710035153026656
v_SalsaSpin_g05_c02: 0.07044175237886549
v_SalsaSpin_g05_c03: 0.12335838923069435
v_SalsaSpin_g05_c04: 0.07461947830408577
v_SalsaSpin_g05_c05: 0.07806466619564792
v_SalsaSpin_g05_c06: 0.18510358933154053
v_SalsaSpin_g06_c01: 0.31752439013381645
v_SalsaSpin_g06_c02: 0.30743990375066366
v_SalsaSpin_g06_c03: 0.30614937237632556
v_SalsaSpin_g06_c04: 0.3333132029401036
v_SalsaSpin_g06_c05: 0.38217917125760104
v_SalsaSpin_g07_c01: 0.3614563901476034
v_SalsaSpin_g07_c02: 0.2926978956409327
v_SalsaSpin_g07_c03: 0.23784242060006133
v_SalsaSpin_g07_c04: 0.2576448083745213
v_SalsaSpin_g07_c05: 0.2730302368914049
v_SalsaSpin_g07_c06: 0.27400201060405865
v_SkateBoarding_g01_c01: 0.1536482403010834
v_SkateBoarding_g01_c02: 0.2042910498310262
v_SkateBoarding_g01_c03: 0.19903132137585813
v_SkateBoarding_g01_c04: 0.5218957198534425
v_SkateBoarding_g02_c01: 0.10936754173415852
v_SkateBoarding_g02_c02: 0.08689891934160172
v_SkateBoarding_g02_c03: 0.04498814357312646
v_SkateBoarding_g02_c04: 0.5997039454541807
v_SkateBoarding_g02_c05: 0.5041034145970044
v_SkateBoarding_g02_c06: 0.6264731977281608
v_SkateBoarding_g03_c01: 0.21328394566699277
v_SkateBoarding_g03_c02: 0.24735354432674844
v_SkateBoarding_g03_c03: 0.3122217293212733
v_SkateBoarding_g03_c04: 0.32296167319919183
v_SkateBoarding_g04_c01: 0.5518654879974568
v_SkateBoarding_g04_c02: 0.5538721893598714
v_SkateBoarding_g04_c03: 0.44991785774784765
v_SkateBoarding_g04_c04: 0.403281766070625
v_SkateBoarding_g04_c05: 0.37706439273329234
v_SkateBoarding_g05_c01: 0.7075198172466961
v_SkateBoarding_g05_c02: 0.6218096937133571
v_SkateBoarding_g05_c03: 0.5878128439305336
v_SkateBoarding_g05_c04: 0.6062310372633258
v_SkateBoarding_g06_c01: 0.2785579890130073
v_SkateBoarding_g06_c02: 0.24598641089332385
v_SkateBoarding_g06_c03: 0.5265237014946036
v_SkateBoarding_g06_c04: 0.34156216029811093
v_SkateBoarding_g07_c01: 0.24668638672181
v_SkateBoarding_g07_c02: 0.19364542842615307
v_SkateBoarding_g07_c03: 0.18153062198809752
v_SkateBoarding_g07_c04: 0.5711750709048407
v_SkateBoarding_g07_c05: 0.5025111274339082
v_Skiing_g01_c01: 0.5815214522358939
v_Skiing_g01_c02: 0.4592401304934907
v_Skiing_g01_c03: 0.5822907524902051
v_Skiing_g01_c04: 0.3952463495097761
v_Skiing_g01_c05: 0.26221347119160526
v_Skiing_g01_c06: 0.20912188977941754
v_Skiing_g02_c01: 0.6819249094119222
v_Skiing_g02_c02: 0.6557923166418639
v_Skiing_g02_c03: 0.543363577326921
v_Skiing_g02_c04: 0.5638600398353705
v_Skiing_g02_c05: 0.6749893741931502
v_Skiing_g03_c01: 0.38285533796379884
v_Skiing_g03_c02: 0.4748353878930798
v_Skiing_g03_c03: 0.5918619107660346
v_Skiing_g03_c04: 0.46881617552886795
v_Skiing_g03_c05: 0.4905683272114889
v_Skiing_g03_c06: 0.464640768552859
v_Skiing_g03_c07: 0.5140181489464805
v_Skiing_g04_c01: 0.21833380100529964
v_Skiing_g04_c02: 0.26981065765492557
v_Skiing_g04_c03: 0.826945912943581
v_Skiing_g04_c04: 0.4179743808202856
v_Skiing_g04_c05: 0.38005663378266835
v_Skiing_g04_c06: 0.7308344743031217
v_Skiing_g04_c07: 0.29984069510003714
v_Skiing_g05_c01: 0.4532907051950928
v_Skiing_g05_c02: 0.5551358093544254
v_Skiing_g05_c03: 0.7701638716999002
v_Skiing_g05_c04: 0.2668107715765322
v_Skiing_g06_c01: 0.15319041078396906
v_Skiing_g06_c02: 0.16306156037360664
v_Skiing_g06_c03: 0.18601241784067604
v_Skiing_g06_c04: 0.08304002117658929
v_Skiing_g06_c05: 0.10279648802353172
v_Skiing_g06_c06: 0.15208236682485407
v_Skiing_g06_c07: 0.23192692348572214
v_Skiing_g07_c01: 0.5565075755236656
v_Skiing_g07_c02: 0.6704658286895339
v_Skiing_g07_c03: 0.7466971858397243
v_Skiing_g07_c04: 0.41241939453862786
v_Skijet_g01_c01: 0.5147794761115642
v_Skijet_g01_c02: 0.28438030937173236
v_Skijet_g01_c03: 0.5035750135251387
v_Skijet_g01_c04: 0.5033908853908693
v_Skijet_g02_c01: 0.43055930842212803
v_Skijet_g02_c02: 0.38702010958800165
v_Skijet_g02_c03: 0.4244045623702796
v_Skijet_g02_c04: 0.38563400099244644
v_Skijet_g03_c01: 0.28706569479793076
v_Skijet_g03_c02: 0.35858462378382683
v_Skijet_g03_c03: 0.20245173564694058
v_Skijet_g03_c04: 0.2245763339923592
v_Skijet_g04_c01: 0.21574321309999217
v_Skijet_g04_c02: 0.2821266399183142
v_Skijet_g04_c03: 0.28397632363861003
v_Skijet_g04_c04: 0.15531140087744383
v_Skijet_g05_c01: 0.27178798876996113
v_Skijet_g05_c02: 0.35769683019969406
v_Skijet_g05_c03: 0.23941797079650437
v_Skijet_g05_c04: 0.3834991416651902
v_Skijet_g06_c01: 0.352304342136843
v_Skijet_g06_c02: 0.2845617269026482
v_Skijet_g06_c03: 0.36380697296947007
v_Skijet_g06_c04: 0.31281370080010157
v_Skijet_g07_c01: 0.18522218001757082
v_Skijet_g07_c02: 0.17936794838215422
v_Skijet_g07_c03: 0.13175146988644373
v_Skijet_g07_c04: 0.14017276938154002
v_SoccerJuggling_g01_c01: 0.18841968121843075
v_SoccerJuggling_g01_c02: 0.21203760283551817
v_SoccerJuggling_g01_c03: 0.22136772462115514
v_SoccerJuggling_g01_c04: 0.21106214888804542
v_SoccerJuggling_g01_c05: 0.2184053892636393
v_SoccerJuggling_g02_c01: 0.09901563937621792
v_SoccerJuggling_g02_c02: 0.11377718818821306
v_SoccerJuggling_g02_c03: 0.12278370345084685
v_SoccerJuggling_g02_c04: 0.14415353944334458
v_SoccerJuggling_g02_c05: 0.1219324608898069
v_SoccerJuggling_g02_c06: 0.09421614196708822
v_SoccerJuggling_g03_c01: 0.09939822422589843
v_SoccerJuggling_g03_c02: 0.07973420581831707
v_SoccerJuggling_g03_c03: 0.036263030081048725
v_SoccerJuggling_g03_c04: 0.05806066937685952
v_SoccerJuggling_g04_c01: 0.19165743391696863
v_SoccerJuggling_g04_c02: 0.2787739724566148
v_SoccerJuggling_g04_c03: 0.2566819576707881
v_SoccerJuggling_g04_c04: 0.3049954812768407
v_SoccerJuggling_g04_c05: 0.1680132184382968
v_SoccerJuggling_g04_c06: 0.238348232567545
v_SoccerJuggling_g05_c01: 0.18311971434810032
v_SoccerJuggling_g05_c02: 0.18414650924914466
v_SoccerJuggling_g05_c03: 0.26389958923609236
v_SoccerJuggling_g05_c04: 0.15716078933181726
v_SoccerJuggling_g05_c05: 0.14413935893515903
v_SoccerJuggling_g05_c06: 0.22775328754792062
v_SoccerJuggling_g06_c01: 0.12422487969825587
v_SoccerJuggling_g06_c02: 0.11741678718858817
v_SoccerJuggling_g06_c03: 0.19903148848592767
v_SoccerJuggling_g06_c04: 0.12608542976768936
v_SoccerJuggling_g06_c05: 0.1938371914988897
v_SoccerJuggling_g07_c01: 0.13271609872696907
v_SoccerJuggling_g07_c02: 0.15694745140164856
v_SoccerJuggling_g07_c03: 0.10714654738860806
v_SoccerJuggling_g07_c04: 0.16926274158236548
v_SoccerJuggling_g07_c05: 0.1424456723034382
v_SoccerJuggling_g07_c06: 0.154300868129871
v_SoccerJuggling_g07_c07: 0.12622175474218497
v_Surfing_g01_c01: 0.5758820414455152
v_Surfing_g01_c02: 0.42675780324544027
v_Surfing_g01_c03: 0.6438468888431318
v_Surfing_g01_c04: 0.6285469082778129
v_Surfing_g01_c05: 0.6538265015577941
v_Surfing_g01_c06: 0.6686295054002306
v_Surfing_g01_c07: 0.6099551042145867
v_Surfing_g02_c01: 0.3581169291186755
v_Surfing_g02_c02: 0.5346059000310232
v_Surfing_g02_c03: 0.45151468139053796
v_Surfing_g02_c04: 0.5054742491063405
v_Surfing_g02_c05: 0.5381397836232983
v_Surfing_g02_c06: 0.6567275898575079
v_Surfing_g03_c01: 0.5298527994405801
v_Surfing_g03_c02: 0.548816387240929
v_Surfing_g03_c03: 0.4153259860161017
v_Surfing_g03_c04: 0.37339542150556104
v_Surfing_g04_c01: 0.46416918488996706
v_Surfing_g04_c02: 0.37506964276214755
v_Surfing_g04_c03: 0.5188200177082162
v_Surfing_g04_c04: 0.4232222763014825
v_Surfing_g05_c01: 0.38295037834721757
v_Surfing_g05_c02: 0.2790800883456713
v_Surfing_g05_c03: 0.37377750910231916
v_Surfing_g05_c04: 0.35790159912618597
v_Surfing_g06_c01: 0.5234534244280397
v_Surfing_g06_c02: 0.3544292418418203
v_Surfing_g06_c03: 0.47418053496599666
v_Surfing_g06_c04: 0.14095367398846337
v_Surfing_g07_c01: 0.17998365331881158
v_Surfing_g07_c02: 0.12091271299135498
v_Surfing_g07_c03: 0.08640028948448306
v_Surfing_g07_c04: 0.0702317545527783
v_TennisSwing_g01_c01: 0.0716242586742852
v_TennisSwing_g01_c02: 0.05819492107513911
v_TennisSwing_g01_c03: 0.0744263776853006
v_TennisSwing_g01_c04: 0.05801389214773406
v_TennisSwing_g01_c05: 0.0965753184268471
v_TennisSwing_g01_c06: 0.06009548768496478
v_TennisSwing_g01_c07: 0.07612903997866716
v_TennisSwing_g02_c01: 0.0490072672970329
v_TennisSwing_g02_c02: 0.07867302277169418
v_TennisSwing_g02_c03: 0.07609173286830874
v_TennisSwing_g02_c04: 0.07623157592482982
v_TennisSwing_g02_c05: 0.08804027520039479
v_TennisSwing_g02_c06: 0.05273011638636253
v_TennisSwing_g02_c07: 0.057820565186396944
v_TennisSwing_g03_c01: 0.0552346066436107
v_TennisSwing_g03_c02: 0.13635323584761735
v_TennisSwing_g03_c03: 0.05746381425694746
v_TennisSwing_g03_c04: 0.15032552130791674
v_TennisSwing_g03_c05: 0.0709202759587536
v_TennisSwing_g03_c06: 0.0331585910116271
v_TennisSwing_g03_c07: 0.07537647736566801
v_TennisSwing_g04_c01: 0.02157740923576057
v_TennisSwing_g04_c02: 0.058554523406315624
v_TennisSwing_g04_c03: 0.06650442760034399
v_TennisSwing_g04_c04: 0.04441018327227317
v_TennisSwing_g04_c05: 0.04671441177896216
v_TennisSwing_g04_c06: 0.05166955568871688
v_TennisSwing_g04_c07: 0.03926057521965149
v_TennisSwing_g05_c01: 0.08034153183826839
v_TennisSwing_g05_c02: 0.07923089995371603
v_TennisSwing_g05_c03: 0.028115375020621915
v_TennisSwing_g05_c04: 0.04620094662788874
v_TennisSwing_g05_c05: 0.060811713992390694
v_TennisSwing_g05_c06: 0.06965740700619016
v_TennisSwing_g05_c07: 0.0998245048919678
v_TennisSwing_g06_c01: 0.17759044369587337
v_TennisSwing_g06_c02: 0.21141697977684204
v_TennisSwing_g06_c03: 0.23160558898830566
v_TennisSwing_g06_c04: 0.17353901367700533
v_TennisSwing_g06_c05: 0.15595179709136545
v_TennisSwing_g06_c06: 0.20691188402275928
v_TennisSwing_g06_c07: 0.16345595170406435
v_TennisSwing_g07_c01: 0.06583775363781849
v_TennisSwing_g07_c02: 0.053441356788719384
v_TennisSwing_g07_c03: 0.050046119936118565
v_TennisSwing_g07_c04: 0.025733202763679106
v_TennisSwing_g07_c05: 0.03269119344571033
v_TennisSwing_g07_c06: 0.0858649839775446
v_TennisSwing_g07_c07: 0.03994876622427695
v_TrampolineJumping_g01_c01: 0.2979221042194294
v_TrampolineJumping_g01_c02: 0.31808093997217185
v_TrampolineJumping_g01_c03: 0.20995981003135794
v_TrampolineJumping_g01_c04: 0.20267975668048882
v_TrampolineJumping_g02_c01: 0.3205091529452484
v_TrampolineJumping_g02_c02: 0.2418454675201884
v_TrampolineJumping_g02_c03: 0.27735548868672705
v_TrampolineJumping_g02_c04: 0.29468849639034295
v_TrampolineJumping_g02_c05: 0.3081842797925681
v_TrampolineJumping_g02_c06: 0.29525568456880336
v_TrampolineJumping_g03_c01: 0.20156623115469738
v_TrampolineJumping_g03_c02: 0.27683777189410225
v_TrampolineJumping_g03_c03: 0.28666017266489036
v_TrampolineJumping_g03_c04: 0.3501898311701875
v_TrampolineJumping_g04_c01: 0.23679666992966233
v_TrampolineJumping_g04_c02: 0.42430130548144535
v_TrampolineJumping_g04_c03: 0.5488880817323747
v_TrampolineJumping_g04_c04: 0.4423908838584256
v_TrampolineJumping_g04_c05: 0.24196262467344562
v_TrampolineJumping_g05_c01: 0.10031245716693481
v_TrampolineJumping_g05_c02: 0.05929137857660182
v_TrampolineJumping_g05_c03: 0.16663543056095326
v_TrampolineJumping_g05_c04: 0.10016849716597302
v_TrampolineJumping_g06_c01: 0.3126013411289653
v_TrampolineJumping_g06_c02: 0.3067243947266183
v_TrampolineJumping_g06_c04: 0.3140888975339201
v_TrampolineJumping_g07_c01: 0.48655047740303276
v_TrampolineJumping_g07_c02: 0.45517024219285435
v_TrampolineJumping_g07_c03: 0.5297644594500912
v_TrampolineJumping_g07_c04: 0.49015209064488924
v_TrampolineJumping_g07_c05: 0.4007335144212455
v_VolleyballSpiking_g01_c01: 0.18466404384720747
v_VolleyballSpiking_g01_c02: 0.20007759801251448
v_VolleyballSpiking_g01_c03: 0.16877246582807284
v_VolleyballSpiking_g01_c04: 0.19930332898360303
v_VolleyballSpiking_g02_c01: 0.07915276335185673
v_VolleyballSpiking_g02_c04: 0.07619261529707298
v_VolleyballSpiking_g03_c01: 0.18836703356062098
v_VolleyballSpiking_g03_c02: 0.10317806136156396
v_VolleyballSpiking_g03_c03: 0.08899533818292571
v_VolleyballSpiking_g03_c04: 0.3633315227559115
v_VolleyballSpiking_g04_c01: 0.06543041283895415
v_VolleyballSpiking_g04_c02: 0.10979454746601854
v_VolleyballSpiking_g04_c03: 0.1097842905391741
v_VolleyballSpiking_g04_c04: 0.11204685281786159
v_VolleyballSpiking_g04_c05: 0.051618225689185414
v_VolleyballSpiking_g04_c06: 0.03990934800180629
v_VolleyballSpiking_g04_c07: 0.06284515570673183
v_VolleyballSpiking_g05_c01: 0.17804116784323623
v_VolleyballSpiking_g05_c02: 0.10313201208019585
v_VolleyballSpiking_g05_c03: 0.026882941555965136
v_VolleyballSpiking_g05_c04: 0.04541891718679291
v_VolleyballSpiking_g05_c05: 0.03923201583707192
v_VolleyballSpiking_g06_c01: 0.15506436199859136
v_VolleyballSpiking_g06_c02: 0.17990828920742424
v_VolleyballSpiking_g06_c03: 0.22360734535219867
v_VolleyballSpiking_g06_c04: 0.15110909773814163
v_VolleyballSpiking_g07_c01: 0.06138163123749138
v_VolleyballSpiking_g07_c02: 0.04397888492616847
v_VolleyballSpiking_g07_c03: 0.07855847899574699
v_VolleyballSpiking_g07_c04: 0.124800888330155
v_VolleyballSpiking_g07_c05: 0.05045529988073692
v_VolleyballSpiking_g07_c06: 0.05935596104887292
v_VolleyballSpiking_g07_c07: 0.09053257412064498
v_WalkingWithDog_g01_c01: 0.052264850524320144
v_WalkingWithDog_g01_c02: 0.15585197223438405
v_WalkingWithDog_g01_c03: 0.06700322603601522
v_WalkingWithDog_g01_c04: 0.18616600871071454
v_WalkingWithDog_g02_c01: 0.040739088865569026
v_WalkingWithDog_g02_c02: 0.05001056507801798
v_WalkingWithDog_g02_c03: 0.09165085309119088
v_WalkingWithDog_g02_c04: 0.0590970392676261
v_WalkingWithDog_g02_c05: 0.09791306819488096
v_WalkingWithDog_g02_c06: 0.09884305952087515
v_WalkingWithDog_g03_c01: 0.012965841288495017
v_WalkingWithDog_g03_c02: 0.016936948768589206
v_WalkingWithDog_g03_c03: 0.19108714887461675
v_WalkingWithDog_g03_c04: 0.1523110268996867
v_WalkingWithDog_g03_c05: 0.12608430079573135
v_WalkingWithDog_g04_c01: 0.05043302895501256
v_WalkingWithDog_g04_c02: 0.039906730651708806
v_WalkingWithDog_g04_c03: 0.0955193121037556
v_WalkingWithDog_g04_c04: 0.1098079347257011
v_WalkingWithDog_g04_c05: 0.18237586151881832
v_WalkingWithDog_g05_c01: 0.1650651278832238
v_WalkingWithDog_g05_c02: 0.14137779876927103
v_WalkingWithDog_g05_c03: 0.4249018783549096
v_WalkingWithDog_g05_c04: 0.3380921206979712
v_WalkingWithDog_g05_c05: 0.33634289168921394
v_WalkingWithDog_g06_c01: 0.008773772914959925
v_WalkingWithDog_g06_c02: 0.06999791592110212
v_WalkingWithDog_g06_c03: 0.0671575133630082
v_WalkingWithDog_g06_c04: 0.2596663730255673
v_WalkingWithDog_g06_c05: 0.17400367202706576
v_WalkingWithDog_g07_c01: 0.005943670498544541
v_WalkingWithDog_g07_c02: 0.01577970429184282
v_WalkingWithDog_g07_c03: 0.026409236431913816
v_WalkingWithDog_g07_c04: 0.013214494549031333
v_WalkingWithDog_g07_c05: 0.01870080438171198
v_WalkingWithDog_g07_c06: 0.00840161475682939
Average: 0.26951542853920546
Loaded /home/lzq/ExpEval/exe_res/ucf101_r2p1d_perturb_full_core11_test_summed.pt
v_Basketball_g01_c01: 0.20962425337473709
v_Basketball_g01_c02: 0.352479792823355
v_Basketball_g01_c03: 0.36507654200330025
v_Basketball_g01_c04: 0.2939712321165744
v_Basketball_g01_c05: 0.31404712571813836
v_Basketball_g01_c06: 0.3572810060953296
v_Basketball_g01_c07: 0.40570788764519483
v_Basketball_g02_c01: 0.30555933442582767
v_Basketball_g02_c02: 0.32278585890088024
v_Basketball_g02_c03: 0.3925901950432325
v_Basketball_g02_c04: 0.15420926753871553
v_Basketball_g02_c05: 0.20887494426015324
v_Basketball_g02_c06: 0.19403061914573036
v_Basketball_g03_c01: 0.21987050101454333
v_Basketball_g03_c02: 0.13405283568353635
v_Basketball_g03_c03: 0.1343601347042585
v_Basketball_g03_c04: 0.0876812691851629
v_Basketball_g03_c05: 0.08148808822798448
v_Basketball_g03_c06: 0.12767793095897972
v_Basketball_g04_c01: 0.26304858158833866
v_Basketball_g04_c02: 0.10720300802037003
v_Basketball_g04_c03: 0.03912958583435205
v_Basketball_g04_c04: 0.0833154978802589
v_Basketball_g05_c01: 0.4130464279364178
v_Basketball_g05_c02: 0.1484998558303268
v_Basketball_g05_c03: 0.39656661707526586
v_Basketball_g05_c04: 0.422798405115412
v_Basketball_g06_c01: 0.24922693396119153
v_Basketball_g06_c02: 0.14225535515666476
v_Basketball_g06_c03: 0.18544159053758844
v_Basketball_g06_c04: 0.11927049447173678
v_Basketball_g07_c01: 0.2686927997778485
v_Basketball_g07_c02: 0.3113463256860108
v_Basketball_g07_c03: 0.4454413885764015
