Loaded /home/lzq/ExpEval/exe_res/ucf101_r2p1d_perturb_full_core8_summed.pt
v_Diving_g06_c01: 0.8289839814242441
v_Diving_g06_c02: 0.8129883541550953
v_Diving_g06_c03: 0.8586481358215678
v_Diving_g06_c04: 0.8599546347104479
v_Diving_g06_c05: 0.7642315165430773
v_Diving_g06_c06: 0.8148166388564277
v_Diving_g06_c07: 0.7791667487763334
v_Diving_g07_c01: 0.8683873382688034
v_Diving_g07_c02: 0.9045974873297382
v_Diving_g07_c03: 0.8272311915934552
v_Diving_g07_c04: 0.8445233782113064
v_Fencing_g01_c01: 0.880714269951568
v_Fencing_g01_c02: 0.8784665035927901
v_Fencing_g01_c03: 0.8808206761168549
v_Fencing_g01_c04: 0.8994320136407623
v_Fencing_g01_c05: 0.8774031106295297
v_Fencing_g01_c06: 0.8912437287071953
v_Fencing_g02_c01: 0.9119725540658692
v_Fencing_g02_c02: 0.6877623730251798
v_Fencing_g02_c03: 0.8780068281485001
v_Fencing_g02_c04: 0.8917477963404963
v_Fencing_g02_c05: 0.8323014619672904
v_Fencing_g03_c01: 0.7371820301195839
v_Fencing_g03_c02: 0.2966902336484054
v_Fencing_g03_c03: 0.808200285435305
v_Fencing_g03_c04: 0.778232407887117
v_Fencing_g03_c05: 0.7297081920696655
v_Fencing_g04_c01: 0.49028706912940834
v_Fencing_g04_c02: 0.8585033436684171
v_Fencing_g04_c03: 0.691861848012195
v_Fencing_g04_c04: 0.8555051539005945
v_Fencing_g04_c05: 0.7112186659505824
v_Fencing_g05_c01: 0.8526269561989466
v_Fencing_g05_c02: 0.9072199572256068
v_Fencing_g05_c03: 0.9191250634758035
v_Fencing_g05_c04: 0.8185124789742986
v_Fencing_g05_c05: 0.8551905547647038
v_Fencing_g06_c01: 0.5285144882655004
v_Fencing_g06_c02: 0.7089154896239052
v_Fencing_g06_c03: 0.7274374804837862
v_Fencing_g06_c04: 0.8473986700555542
v_Fencing_g07_c01: 0.7753863165999064
v_Fencing_g07_c02: 0.587514522150741
v_Fencing_g07_c03: 0.8036072946997592
v_Fencing_g07_c04: 0.7642901434010128
v_FloorGymnastics_g01_c01: 0.9299310929709463
v_FloorGymnastics_g01_c02: 0.969487755523005
v_FloorGymnastics_g01_c03: 0.9299339551580488
v_FloorGymnastics_g01_c04: 0.9182387590044527
v_FloorGymnastics_g01_c05: 0.9208922558100312
v_FloorGymnastics_g02_c01: 0.7942877008681535
v_FloorGymnastics_g02_c02: 0.8668574466937571
v_FloorGymnastics_g02_c03: 0.9171350395408808
v_FloorGymnastics_g02_c04: 0.9489976446711808
v_FloorGymnastics_g03_c01: 0.8724313156781136
v_FloorGymnastics_g03_c02: 0.9251970531986444
v_FloorGymnastics_g03_c03: 0.90170507827861
v_FloorGymnastics_g03_c04: 0.9084644324248075
v_FloorGymnastics_g04_c01: 0.9211411478099762
v_FloorGymnastics_g04_c02: 0.9505159982581972
v_FloorGymnastics_g04_c03: 0.8835449840044021
v_FloorGymnastics_g04_c04: 0.9118944145375281
v_FloorGymnastics_g04_c05: 0.8939341129371314
v_FloorGymnastics_g05_c01: 0.8995902116512298
v_FloorGymnastics_g05_c02: 0.9251197862540721
v_FloorGymnastics_g05_c03: 0.8752808642675518
v_FloorGymnastics_g05_c04: 0.9114152879556059
v_FloorGymnastics_g06_c01: 0.7801375076742261
v_FloorGymnastics_g06_c02: 0.8330620324340998
v_FloorGymnastics_g06_c03: 0.8907831990727573
v_FloorGymnastics_g06_c04: 0.4969533329931437
v_FloorGymnastics_g06_c05: 0.34180866457609227
v_FloorGymnastics_g06_c06: 0.5857596583300619
v_FloorGymnastics_g06_c07: 0.6144943143808632
v_FloorGymnastics_g07_c01: 0.812111478728184
v_FloorGymnastics_g07_c02: 0.8486106411655783
v_FloorGymnastics_g07_c03: 0.9227538080522208
v_FloorGymnastics_g07_c04: 0.7017864423905849
v_FloorGymnastics_g07_c05: 0.6167022687950521
v_FloorGymnastics_g07_c06: 0.7998123948564171
v_FloorGymnastics_g07_c07: 0.8735280392793356
v_GolfSwing_g01_c01: 0.8686567201220896
v_GolfSwing_g01_c02: 0.9130898863950279
v_GolfSwing_g01_c03: 0.9096118510642555
v_GolfSwing_g01_c04: 0.9062316891213413
v_GolfSwing_g01_c05: 0.8656993681506719
v_GolfSwing_g01_c06: 0.9052344589435961
v_GolfSwing_g02_c01: 0.8571824853715952
v_GolfSwing_g02_c02: 0.5706753489503171
v_GolfSwing_g02_c03: 0.5512619117216673
v_GolfSwing_g02_c04: 0.6336384339665528
v_GolfSwing_g03_c01: 0.47632515625446104
v_GolfSwing_g03_c02: 0.467288965213811
v_GolfSwing_g03_c03: 0.5640554717683699
v_GolfSwing_g03_c04: 0.5210385239624884
v_GolfSwing_g03_c05: 0.4754424103011843
v_GolfSwing_g03_c06: 0.5623618798272219
v_GolfSwing_g03_c07: 0.5111220261023846
v_GolfSwing_g04_c01: 0.6757592515496071
v_GolfSwing_g04_c02: 0.7391912963648792
v_GolfSwing_g04_c03: 0.8853603334573563
v_GolfSwing_g04_c04: 0.8170781925728079
v_GolfSwing_g04_c05: 0.7894158238486852
v_GolfSwing_g04_c06: 0.8759931582899299
v_GolfSwing_g05_c01: 0.4954893587564584
v_GolfSwing_g05_c02: 0.6776618071307894
v_GolfSwing_g05_c03: 0.8140969018859323
v_GolfSwing_g05_c04: 0.6549294673313852
v_GolfSwing_g05_c05: 0.6984572532528546
v_GolfSwing_g05_c06: 0.5474530131032225
v_GolfSwing_g05_c07: 0.3730251324304845
v_GolfSwing_g06_c01: 0.017015737998008262
v_GolfSwing_g06_c02: 0.5638414228742477
v_GolfSwing_g06_c03: 0.7305763937474694
v_GolfSwing_g06_c04: 0.4329152643622365
v_GolfSwing_g07_c01: 0.6549501489789691
v_GolfSwing_g07_c02: 0.7822609949798789
v_GolfSwing_g07_c03: 0.6613617703260388
v_GolfSwing_g07_c04: 0.5571884027158376
v_GolfSwing_g07_c05: 0.42834153384319507
v_HorseRiding_g01_c01: 0.9296346646078746
v_HorseRiding_g01_c02: 0.886477476618893
v_HorseRiding_g01_c03: 0.8539507313907961
v_HorseRiding_g01_c04: 0.9411276261598687
v_HorseRiding_g01_c05: 0.9096082958203624
v_HorseRiding_g01_c06: 0.8961377240993897
v_HorseRiding_g01_c07: 0.920117182591639
v_HorseRiding_g02_c01: 0.9312590299450676
v_HorseRiding_g02_c02: 0.9218301490691374
v_HorseRiding_g02_c03: 0.9375181209106813
v_HorseRiding_g02_c04: 0.9463726551548461
v_HorseRiding_g02_c05: 0.9259705470685731
v_HorseRiding_g02_c06: 0.9259839979276876
v_HorseRiding_g02_c07: 0.9134387750455062
v_HorseRiding_g03_c01: 0.8724211819280754
v_HorseRiding_g03_c02: 0.9012114640136133
v_HorseRiding_g03_c03: 0.8784677483417909
v_HorseRiding_g03_c04: 0.8822980799523066
v_HorseRiding_g03_c05: 0.9325449114476214
v_HorseRiding_g03_c06: 0.8782249020223389
v_HorseRiding_g03_c07: 0.900247504170693
v_HorseRiding_g04_c01: 0.7997683090434293
v_HorseRiding_g04_c02: 0.8233873678182135
v_HorseRiding_g04_c03: 0.7057626223468105
v_HorseRiding_g04_c04: 0.8066479334884207
v_HorseRiding_g04_c05: 0.8220618438717793
v_HorseRiding_g04_c06: 0.8707391842544894
v_HorseRiding_g04_c07: 0.8546075992562692
v_HorseRiding_g05_c01: 0.9413492632374982
v_HorseRiding_g05_c02: 0.9454154192280839
v_HorseRiding_g05_c03: 0.9242867253997247
v_HorseRiding_g05_c04: 0.9314408369173179
v_HorseRiding_g05_c05: 0.9176205114272307
v_HorseRiding_g05_c06: 0.8805696083509247
v_HorseRiding_g05_c07: 0.8586421077416162
v_HorseRiding_g06_c01: 0.8986600182761322
v_HorseRiding_g06_c02: 0.9069433400218259
v_HorseRiding_g06_c03: 0.9411044029329787
v_HorseRiding_g06_c04: 0.9447932729308377
v_HorseRiding_g06_c05: 0.9466829108350794
v_HorseRiding_g06_c06: 0.9537261092846165
v_HorseRiding_g06_c07: 0.9368936451428453
v_HorseRiding_g07_c01: 0.8817742629253189
v_HorseRiding_g07_c02: 0.80950947029487
v_HorseRiding_g07_c03: 0.7596242364306818
v_HorseRiding_g07_c04: 0.793130443598784
v_HorseRiding_g07_c05: 0.8523012010191451
v_HorseRiding_g07_c06: 0.8982724798188428
v_HorseRiding_g07_c07: 0.9119139098838787
v_IceDancing_g01_c01: 0.6562388182865107
v_IceDancing_g01_c02: 0.6553014032324427
v_IceDancing_g01_c03: 0.6985741727767163
v_IceDancing_g01_c04: 0.7663218644229346
v_IceDancing_g01_c05: 0.8117080447045737
v_IceDancing_g01_c06: 0.6816613923074328
v_IceDancing_g01_c07: 0.6280290987124317
v_IceDancing_g02_c01: 0.7481156496578478
v_IceDancing_g02_c02: 0.6854418462389731
v_IceDancing_g02_c03: 0.669400477760064
v_IceDancing_g02_c04: 0.6714849462514394
v_IceDancing_g02_c05: 0.670824392909708
v_IceDancing_g02_c06: 0.7359920863309526
v_IceDancing_g02_c07: 0.6029190462795668
v_IceDancing_g03_c01: 0.5805790624362999
v_IceDancing_g03_c02: 0.7547163336785161
v_IceDancing_g03_c03: 0.7473794659381383
v_IceDancing_g03_c04: 0.6909737242167466
v_IceDancing_g03_c05: 0.8798601478119963
v_IceDancing_g03_c06: 0.7875627311659628
v_IceDancing_g04_c01: 0.5836305047632777
v_IceDancing_g04_c02: 0.6852327144952142
v_IceDancing_g04_c03: 0.5596334447400295
v_IceDancing_g04_c04: 0.61607510245085
v_IceDancing_g04_c05: 0.016118976018333342
v_IceDancing_g04_c06: 0.43632163151778514
v_IceDancing_g04_c07: 0.6319549230174744
v_IceDancing_g05_c01: 0.7752788450816297
v_IceDancing_g05_c02: 0.7634282915169024
v_IceDancing_g05_c03: 0.7709638024462038
v_IceDancing_g05_c04: 0.7314695489840233
v_IceDancing_g05_c05: 0.8155807065559202
v_IceDancing_g05_c06: 0.8196528269691044
v_IceDancing_g06_c01: 0.8266635662657791
v_IceDancing_g06_c02: 0.6678640367244952
v_IceDancing_g06_c03: 0.8407910826863372
v_IceDancing_g06_c04: 0.7570650353809469
v_IceDancing_g06_c05: 0.7641101619010442
v_IceDancing_g06_c06: 0.47713951904006535
v_IceDancing_g07_c01: 0.791249383451941
v_IceDancing_g07_c02: 0.8011386922808015
v_IceDancing_g07_c03: 0.7246893781484687
v_IceDancing_g07_c04: 0.6522179594976478
v_IceDancing_g07_c05: 0.6996882117600762
v_IceDancing_g07_c06: 0.6355112804812961
v_IceDancing_g07_c07: 0.7381476352238678
v_LongJump_g01_c01: 0.8022336782705679
v_LongJump_g01_c02: 0.8285833946247294
v_LongJump_g01_c03: 0.9125298058897897
v_LongJump_g01_c04: 0.818596565612097
v_LongJump_g01_c05: 0.8584281583134725
v_LongJump_g01_c06: 0.8468781648953154
v_LongJump_g01_c07: 0.8861422892478004
v_LongJump_g02_c01: 0.9345954984710261
v_LongJump_g02_c02: 0.9347240605675324
v_LongJump_g02_c03: 0.9511069329273596
v_LongJump_g02_c04: 0.9419538427428051
v_LongJump_g02_c05: 0.9359920224924281
v_LongJump_g03_c01: 0.7177682693400129
v_LongJump_g03_c02: 0.7949590540774807
v_LongJump_g03_c03: 0.4854419454750314
v_LongJump_g03_c04: 0.6741533013810113
v_LongJump_g03_c05: 0.5986110844933137
v_LongJump_g03_c06: 0.6875547624476894
v_LongJump_g04_c01: 0.8624299184702977
v_LongJump_g04_c02: 0.8411344778542116
v_LongJump_g04_c03: 0.7725292111099407
v_LongJump_g04_c04: 0.7698199150436267
v_LongJump_g04_c05: 0.8432019494757697
v_LongJump_g04_c06: 0.8098846310567751
v_LongJump_g04_c07: 0.864851353206177
v_LongJump_g05_c01: 0.17256882843139465
v_LongJump_g05_c02: 0.35959220687436755
v_LongJump_g05_c03: 0.35255808753936435
v_LongJump_g05_c04: 0.7665943878055259
v_LongJump_g05_c05: 0.5628998307329312
v_LongJump_g06_c01: 0.4624249074659019
v_LongJump_g06_c02: 0.6970981296435639
v_LongJump_g06_c03: 0.35384363935372676
v_LongJump_g06_c04: 0.43614643158434774
v_LongJump_g07_c01: 0.47194694888821687
v_LongJump_g07_c02: 0.8433136388011917
v_LongJump_g07_c03: 0.37459244507408584
v_LongJump_g07_c05: 0.6187248599999293
v_PoleVault_g01_c01: 0.8154157877070247
v_PoleVault_g01_c02: 0.8174144806907861
v_PoleVault_g01_c03: 0.8823737171114772
v_PoleVault_g01_c04: 0.8505711292018532
v_PoleVault_g01_c05: 0.5995583266121685
v_PoleVault_g02_c01: 0.8691436412846087
v_PoleVault_g02_c02: 0.782014563876146
v_PoleVault_g02_c03: 0.7800633483202546
v_PoleVault_g02_c04: 0.8333787244846462
v_PoleVault_g02_c05: 0.8050755678777932
v_PoleVault_g02_c06: 0.832083876208344
v_PoleVault_g02_c07: 0.8594808720154106
v_PoleVault_g03_c01: 0.7867349539519637
v_PoleVault_g03_c02: 0.6289464509682148
v_PoleVault_g03_c03: 0.6122311802682816
v_PoleVault_g03_c04: 0.7896405979627161
v_PoleVault_g03_c05: 0.6970567232565372
v_PoleVault_g03_c06: 0.7362037840866833
v_PoleVault_g03_c07: 0.8394277048864751
v_PoleVault_g04_c01: 0.7465919497990399
v_PoleVault_g04_c02: 0.8182850537923514
v_PoleVault_g04_c03: 0.7623036384684383
v_PoleVault_g04_c04: 0.7309135570758372
v_PoleVault_g04_c05: 0.8783976058111875
v_PoleVault_g04_c06: 0.8891593135995208
v_PoleVault_g04_c07: 0.7981650866204291
v_PoleVault_g05_c01: 0.873391500870639
v_PoleVault_g05_c02: 0.9266620934577077
v_PoleVault_g05_c03: 0.8908838117131381
v_PoleVault_g05_c04: 0.783506164989376
v_PoleVault_g05_c05: 0.817391411132121
v_PoleVault_g06_c01: 0.9197714828987955
v_PoleVault_g06_c02: 0.7629440973614692
v_PoleVault_g06_c03: 0.841472957014048
v_PoleVault_g06_c04: 0.8472858538953005
v_PoleVault_g06_c05: 0.8224729250287055
v_PoleVault_g07_c01: 0.8884468320393353
v_PoleVault_g07_c02: 0.49063802134332946
v_PoleVault_g07_c03: 0.6523248089579283
v_PoleVault_g07_c04: 0.7501105514456867
v_RopeClimbing_g01_c01: 0.9011856036959216
v_RopeClimbing_g01_c02: 0.8326936579542235
v_RopeClimbing_g01_c03: 0.440175372059457
v_RopeClimbing_g01_c04: 0.7482514012372121
v_RopeClimbing_g02_c01: 0.8089839093154296
v_RopeClimbing_g02_c02: 0.8756044461624697
v_RopeClimbing_g02_c03: 0.6591251889476553
v_RopeClimbing_g02_c04: 0.45175894803833216
v_RopeClimbing_g02_c05: 0.890693893074058
v_RopeClimbing_g02_c06: 0.6751992163481191
v_RopeClimbing_g03_c01: 0.37591887859161943
v_RopeClimbing_g03_c02: 0.8926670228829607
v_RopeClimbing_g03_c03: 0.9386511506745592
v_RopeClimbing_g03_c04: 0.9467449799412861
v_RopeClimbing_g04_c01: 0.8376079871086404
v_RopeClimbing_g04_c02: 0.9520157548831776
v_RopeClimbing_g04_c03: 0.9393487899797037
v_RopeClimbing_g04_c04: 0.9182030450319871
v_RopeClimbing_g05_c01: 0.9418247590074316
v_RopeClimbing_g05_c02: 0.9350857242243364
v_RopeClimbing_g05_c03: 0.9164799774298444
v_RopeClimbing_g05_c04: 0.9359191815601662
v_RopeClimbing_g05_c05: 0.9224905479932204
v_RopeClimbing_g05_c06: 0.8639299519127235
v_RopeClimbing_g05_c07: 0.9262968954863027
v_RopeClimbing_g06_c01: 0.951719524920918
v_RopeClimbing_g06_c02: 0.9421249005245045
v_RopeClimbing_g06_c03: 0.9585493669146672
v_RopeClimbing_g06_c04: 0.9476887380005792
v_RopeClimbing_g07_c01: 0.8452710415003821
v_RopeClimbing_g07_c02: 0.9077247594250366
v_RopeClimbing_g07_c03: 0.7850958126364276
v_RopeClimbing_g07_c04: 0.757520413142629
v_RopeClimbing_g07_c05: 0.8440933442907408
v_SalsaSpin_g01_c01: 0.9152459815668408
v_SalsaSpin_g01_c02: 0.9156790500564966
v_SalsaSpin_g01_c03: 0.8754868287651334
v_SalsaSpin_g01_c04: 0.9270885746518616
v_SalsaSpin_g01_c05: 0.9006468205770943
v_SalsaSpin_g01_c06: 0.8882181727385614
v_SalsaSpin_g01_c07: 0.9106517719628755
v_SalsaSpin_g02_c01: 0.5743223789904732
v_SalsaSpin_g02_c02: 0.25420127692632377
v_SalsaSpin_g02_c03: 0.18399342078373593
v_SalsaSpin_g02_c04: 0.19943842334032524
v_SalsaSpin_g02_c05: 0.3294015627761837
v_SalsaSpin_g02_c06: 0.2076660584862111
v_SalsaSpin_g02_c07: 0.2340800458623562
v_SalsaSpin_g03_c01: 0.9274538987374399
v_SalsaSpin_g03_c02: 0.9117080852447543
v_SalsaSpin_g03_c03: 0.9520992917532567
v_SalsaSpin_g03_c04: 0.9569511456938926
v_SalsaSpin_g03_c05: 0.9413556090148631
v_SalsaSpin_g03_c06: 0.9460762265662197
v_SalsaSpin_g04_c01: 0.9100761282315943
v_SalsaSpin_g04_c02: 0.9339515549654607
v_SalsaSpin_g04_c03: 0.9152971784642432
v_SalsaSpin_g04_c04: 0.9275049910938833
v_SalsaSpin_g04_c05: 0.9116465415863786
v_SalsaSpin_g04_c06: 0.8975871744623873
v_SalsaSpin_g05_c01: 0.8484500366321299
v_SalsaSpin_g05_c02: 0.9214019890932832
v_SalsaSpin_g05_c03: 0.9460578587895725
v_SalsaSpin_g05_c04: 0.8813268825470004
v_SalsaSpin_g05_c05: 0.9247640046814922
v_SalsaSpin_g05_c06: 0.8983026031928603
v_SalsaSpin_g06_c01: 0.9537791380716953
v_SalsaSpin_g06_c02: 0.957018237473676
v_SalsaSpin_g06_c03: 0.9454371895699296
v_SalsaSpin_g06_c04: 0.9507516509911511
v_SalsaSpin_g06_c05: 0.9623596017772797
v_SalsaSpin_g07_c01: 0.9185338224342559
v_SalsaSpin_g07_c02: 0.9108806549629662
v_SalsaSpin_g07_c03: 0.9243008810153697
v_SalsaSpin_g07_c04: 0.8801890405884478
v_SalsaSpin_g07_c05: 0.8819694208505098
v_SalsaSpin_g07_c06: 0.9322539145650808
v_SkateBoarding_g01_c01: 0.45362985381507315
v_SkateBoarding_g01_c02: 0.4257023589743767
v_SkateBoarding_g01_c03: 0.618743537372211
v_SkateBoarding_g01_c04: 0.6437484937778208
v_SkateBoarding_g02_c01: 0.30887060464010574
v_SkateBoarding_g02_c02: 0.23982089004130103
v_SkateBoarding_g02_c03: 0.5084453157905955
v_SkateBoarding_g02_c04: 0.9586006453318987
v_SkateBoarding_g02_c05: 0.8137092966644559
v_SkateBoarding_g02_c06: 0.8918425721640233
v_SkateBoarding_g03_c01: 0.7114434164541308
v_SkateBoarding_g03_c02: 0.6919404819200281
v_SkateBoarding_g03_c03: 0.8362858923210297
v_SkateBoarding_g03_c04: 0.8686848964134697
v_SkateBoarding_g04_c01: 0.943537041923264
v_SkateBoarding_g04_c02: 0.9733933451643679
v_SkateBoarding_g04_c03: 0.6809676656557713
v_SkateBoarding_g04_c04: 0.9098425560223404
v_SkateBoarding_g04_c05: 0.6781115896592382
v_SkateBoarding_g05_c01: 0.8996447451936547
v_SkateBoarding_g05_c02: 0.9453874511236791
v_SkateBoarding_g05_c03: 0.9453517318761442
v_SkateBoarding_g05_c04: 0.972648720635334
v_SkateBoarding_g06_c01: 0.6293782095017377
v_SkateBoarding_g06_c02: 0.6341171850508545
v_SkateBoarding_g06_c03: 0.8631768828781787
v_SkateBoarding_g06_c04: 0.7856326572655234
v_SkateBoarding_g07_c01: 0.6644499673566315
v_SkateBoarding_g07_c02: 0.5436372655967716
v_SkateBoarding_g07_c03: 0.627913966687629
v_SkateBoarding_g07_c04: 0.9293255376687739
v_SkateBoarding_g07_c05: 0.9037289646512363
v_Skiing_g01_c01: 0.43227586697321385
v_Skiing_g01_c02: 0.33371241309214383
v_Skiing_g01_c03: 0.5479131863685325
v_Skiing_g01_c04: 0.4917904423782602
v_Skiing_g01_c05: 0.1830042905639857
v_Skiing_g01_c06: 0.14580499206203967
v_Skiing_g02_c01: 0.7538289384683594
v_Skiing_g02_c02: 0.6612847541691735
v_Skiing_g02_c03: 0.6832966763759032
v_Skiing_g02_c04: 0.6295047706225887
v_Skiing_g02_c05: 0.6609823390608653
v_Skiing_g03_c01: 0.500010802061297
v_Skiing_g03_c02: 0.6181121211266145
v_Skiing_g03_c03: 0.6900407328503206
v_Skiing_g03_c04: 0.6481078186770901
v_Skiing_g03_c05: 0.5174471320351586
v_Skiing_g03_c06: 0.5799050267087296
v_Skiing_g03_c07: 0.5519422249635682
v_Skiing_g04_c01: 0.3912076266715303
v_Skiing_g04_c02: 0.4773605338996276
v_Skiing_g04_c03: 0.7178797918604687
v_Skiing_g04_c04: 0.6839177649235353
v_Skiing_g04_c05: 0.7869299055309966
v_Skiing_g04_c06: 0.8927703934023157
v_Skiing_g04_c07: 0.2454402024159208
v_Skiing_g05_c01: 0.635490876971744
v_Skiing_g05_c02: 0.5990171584999189
v_Skiing_g05_c03: 0.6213109289528802
v_Skiing_g05_c04: 0.4500215685693547
v_Skiing_g06_c01: 0.05738045967882499
v_Skiing_g06_c02: 0.2221810125047341
v_Skiing_g06_c03: 0.23702267173212022
v_Skiing_g06_c04: 0.05631771760818083
v_Skiing_g06_c05: 0.05195978918345645
v_Skiing_g06_c06: 0.18650338321458548
v_Skiing_g06_c07: 0.14744568022433668
v_Skiing_g07_c01: 0.5606850633630529
v_Skiing_g07_c02: 0.5594437952386215
v_Skiing_g07_c03: 0.5430005943635479
v_Skiing_g07_c04: 0.504554407321848
v_Skijet_g01_c01: 0.9310111341474112
v_Skijet_g01_c02: 0.8966346530651208
v_Skijet_g01_c03: 0.90326887005358
v_Skijet_g01_c04: 0.8932541064859834
v_Skijet_g02_c01: 0.8043094685708638
v_Skijet_g02_c02: 0.8032230391108897
v_Skijet_g02_c03: 0.7459646075440105
v_Skijet_g02_c04: 0.7864271298458334
v_Skijet_g03_c01: 0.6396531810460147
v_Skijet_g03_c02: 0.7621269534283783
v_Skijet_g03_c03: 0.786627270601457
v_Skijet_g03_c04: 0.5751808368077036
v_Skijet_g04_c01: 0.6372054718376603
v_Skijet_g04_c02: 0.6547235460893717
v_Skijet_g04_c03: 0.6305271278542932
v_Skijet_g04_c04: 0.6412861653079744
v_Skijet_g05_c01: 0.7983150671643671
v_Skijet_g05_c02: 0.5012558031303342
v_Skijet_g05_c03: 0.7168273530842271
v_Skijet_g05_c04: 0.6782258924504276
v_Skijet_g06_c01: 0.7558585715887602
v_Skijet_g06_c02: 0.6758223065116908
v_Skijet_g06_c03: 0.8480106949282344
v_Skijet_g06_c04: 0.7995135999226477
v_Skijet_g07_c01: 0.4828223158547189
v_Skijet_g07_c02: 0.8617536486999597
v_Skijet_g07_c03: 0.7404324501694646
v_Skijet_g07_c04: 0.8207492142391857
v_SoccerJuggling_g01_c01: 0.715710198142915
v_SoccerJuggling_g01_c02: 0.9142721263779094
v_SoccerJuggling_g01_c03: 0.8703751627908787
v_SoccerJuggling_g01_c04: 0.7889811136847129
v_SoccerJuggling_g01_c05: 0.8639343812683364
v_SoccerJuggling_g02_c01: 0.9308194533077767
v_SoccerJuggling_g02_c02: 0.8955419572157552
v_SoccerJuggling_g02_c03: 0.8615825063170632
v_SoccerJuggling_g02_c04: 0.9220288995275041
v_SoccerJuggling_g02_c05: 0.9071850000036648
v_SoccerJuggling_g02_c06: 0.9488422419963172
v_SoccerJuggling_g03_c01: 0.9210751236969372
v_SoccerJuggling_g03_c02: 0.8741177933843574
v_SoccerJuggling_g03_c03: 0.2821801140526077
v_SoccerJuggling_g03_c04: 0.8460913972085109
v_SoccerJuggling_g04_c01: 0.702798183876439
v_SoccerJuggling_g04_c02: 0.8861303337471327
v_SoccerJuggling_g04_c03: 0.8661282203247538
v_SoccerJuggling_g04_c04: 0.8520914047112456
v_SoccerJuggling_g04_c05: 0.8041214012628188
v_SoccerJuggling_g04_c06: 0.9054086912510684
v_SoccerJuggling_g05_c01: 0.7996802962006768
v_SoccerJuggling_g05_c02: 0.855907575096353
v_SoccerJuggling_g05_c03: 0.9217696528503438
v_SoccerJuggling_g05_c04: 0.4827022567478707
v_SoccerJuggling_g05_c05: 0.7351395605219295
v_SoccerJuggling_g05_c06: 0.441139618968009
v_SoccerJuggling_g06_c01: 0.8489804988348624
v_SoccerJuggling_g06_c02: 0.8710930411325535
v_SoccerJuggling_g06_c03: 0.7567356157669565
v_SoccerJuggling_g06_c04: 0.890341901089414
v_SoccerJuggling_g06_c05: 0.7946557943796506
v_SoccerJuggling_g07_c01: 0.9124266343278578
v_SoccerJuggling_g07_c02: 0.8214535441802582
v_SoccerJuggling_g07_c03: 0.8780689713166794
v_SoccerJuggling_g07_c04: 0.9122784776700428
v_SoccerJuggling_g07_c05: 0.9187968651385745
v_SoccerJuggling_g07_c06: 0.8627577632287284
v_SoccerJuggling_g07_c07: 0.9046928559982916
v_Surfing_g01_c01: 0.8119172224542126
v_Surfing_g01_c02: 0.7829375347355381
v_Surfing_g01_c03: 0.8213634066050872
v_Surfing_g01_c04: 0.8604788129450753
v_Surfing_g01_c05: 0.8419468455249444
v_Surfing_g01_c06: 0.8289756894810125
v_Surfing_g01_c07: 0.902314793667756
v_Surfing_g02_c01: 0.6904918482759967
v_Surfing_g02_c02: 0.8320890631293878
v_Surfing_g02_c03: 0.7392261618515477
v_Surfing_g02_c04: 0.8902902443660423
v_Surfing_g02_c05: 0.8696746370987967
v_Surfing_g02_c06: 0.7432894537923858
v_Surfing_g03_c01: 0.8379607162205502
v_Surfing_g03_c02: 0.8680746386526152
v_Surfing_g03_c03: 0.8008755979826674
v_Surfing_g03_c04: 0.8330492147943005
v_Surfing_g04_c01: 0.748955516028218
v_Surfing_g04_c02: 0.8296648176619783
v_Surfing_g04_c03: 0.830471693421714
v_Surfing_g04_c04: 0.7933438884792849
v_Surfing_g05_c01: 0.7267032418167219
v_Surfing_g05_c02: 0.8352196483174339
v_Surfing_g05_c03: 0.7601790291955695
v_Surfing_g05_c04: 0.6934879451291636
v_Surfing_g06_c01: 0.8523381395498291
v_Surfing_g06_c02: 0.6032052434748039
v_Surfing_g06_c03: 0.8285103548550978
v_Surfing_g06_c04: 0.8097516420530155
v_Surfing_g07_c01: 0.6382587949046865
v_Surfing_g07_c02: 0.32359061401803046
v_Surfing_g07_c03: 0.31861761573236436
v_Surfing_g07_c04: 0.3347105481661856
v_TennisSwing_g01_c01: 0.8557142599693179
v_TennisSwing_g01_c02: 0.8341033235865325
v_TennisSwing_g01_c03: 0.8003792979961872
v_TennisSwing_g01_c04: 0.8154254935889185
v_TennisSwing_g01_c05: 0.8154368499035627
v_TennisSwing_g01_c06: 0.770292613955462
v_TennisSwing_g01_c07: 0.8505815312473715
v_TennisSwing_g02_c01: 0.5703597644551337
v_TennisSwing_g02_c02: 0.5984386259897292
v_TennisSwing_g02_c03: 0.7640966606068105
v_TennisSwing_g02_c04: 0.6230069115499646
v_TennisSwing_g02_c05: 0.463223589651534
v_TennisSwing_g02_c06: 0.7027446833180875
v_TennisSwing_g02_c07: 0.5908005862238497
v_TennisSwing_g03_c01: 0.8491632298773766
v_TennisSwing_g03_c02: 0.9260046485087514
v_TennisSwing_g03_c03: 0.879888714358458
v_TennisSwing_g03_c04: 0.9413196538316697
v_TennisSwing_g03_c05: 0.7791477421505988
v_TennisSwing_g03_c06: 0.7832828197369963
v_TennisSwing_g03_c07: 0.8202732115260005
v_TennisSwing_g04_c01: 0.5614119526671857
v_TennisSwing_g04_c02: 0.7811455659775675
v_TennisSwing_g04_c03: 0.7522724294776708
v_TennisSwing_g04_c04: 0.7654780823013425
v_TennisSwing_g04_c05: 0.7021739602296293
