Loaded /home/lzq/ExpEval/exe_res/ucf101_r50l_eb_full.pt
v_TennisSwing_g05_c01: 0.019590415059383304
v_TennisSwing_g05_c02: 0.004831629571299345
v_TennisSwing_g05_c03: 0.0019381718000204273
v_TennisSwing_g05_c04: 0.0022197535066652563
v_TennisSwing_g05_c05: 0.002380174523068046
v_TennisSwing_g05_c06: 0.00045855901083255175
v_TennisSwing_g05_c07: 0.0006897732080233254
v_TennisSwing_g06_c01: 0.27396848506646165
v_TennisSwing_g06_c02: 0.23951023991571674
v_TennisSwing_g06_c03: 0.2819671811291755
v_TennisSwing_g06_c04: 0.24524512851962754
v_TennisSwing_g06_c05: 0.3823126606864662
v_TennisSwing_g06_c06: 0.24133566778505156
v_TennisSwing_g06_c07: 0.42068191792236576
v_TennisSwing_g07_c01: 0.7207686043100239
v_TennisSwing_g07_c02: 0.35843444929810175
v_TennisSwing_g07_c03: 0.5738470287749351
v_TennisSwing_g07_c04: 0.5035829277464927
v_TennisSwing_g07_c05: 0.4465615790093125
v_TennisSwing_g07_c06: 0.3194159673282684
v_TennisSwing_g07_c07: 0.33588654117079386
v_TrampolineJumping_g01_c01: 0.3725295564244675
v_TrampolineJumping_g01_c02: 0.5687279602597641
v_TrampolineJumping_g01_c03: 0.54100184646353
v_TrampolineJumping_g01_c04: 0.530685832173674
v_TrampolineJumping_g02_c01: 0.33555069883271926
v_TrampolineJumping_g02_c02: 0.4215816239911305
v_TrampolineJumping_g02_c03: 0.3681332128207373
v_TrampolineJumping_g02_c04: 0.4041224090933042
v_TrampolineJumping_g02_c05: 0.40255836132831746
v_TrampolineJumping_g02_c06: 0.35914957701146477
v_TrampolineJumping_g03_c01: 0.5962291261266159
v_TrampolineJumping_g03_c02: 0.4991067549298691
v_TrampolineJumping_g03_c03: 0.518600096375792
v_TrampolineJumping_g03_c04: 0.548205842645018
v_TrampolineJumping_g04_c01: 0.6268179914067673
v_TrampolineJumping_g04_c02: 0.6114268800328659
v_TrampolineJumping_g04_c03: 0.5710526606152939
v_TrampolineJumping_g04_c04: 0.33517947225749367
v_TrampolineJumping_g04_c05: 0.5296125914055096
v_TrampolineJumping_g05_c01: 0.3264559050175535
v_TrampolineJumping_g05_c02: 0.18319543046794706
v_TrampolineJumping_g05_c03: 0.1613908621101814
v_TrampolineJumping_g05_c04: 0.30040875720709437
v_TrampolineJumping_g06_c01: 0.21882342771544927
v_TrampolineJumping_g06_c02: 0.6917046209882187
v_TrampolineJumping_g06_c04: 0.7118161818097519
v_TrampolineJumping_g07_c01: 0.6584131619046616
v_TrampolineJumping_g07_c02: 0.6602827211926865
v_TrampolineJumping_g07_c03: 0.6998162767003464
v_TrampolineJumping_g07_c04: 0.6467301746915268
v_TrampolineJumping_g07_c05: 0.6586039563725876
v_VolleyballSpiking_g01_c01: 0.44814137564662815
v_VolleyballSpiking_g01_c02: 0.6722083427912366
v_VolleyballSpiking_g01_c03: 0.6398825599781048
v_VolleyballSpiking_g01_c04: 0.5531174280649793
v_VolleyballSpiking_g02_c01: 0.6017849800145996
v_VolleyballSpiking_g02_c04: 0.6220295774719489
v_VolleyballSpiking_g03_c01: 0.7743721349133921
v_VolleyballSpiking_g03_c02: 0.8079321720606458
v_VolleyballSpiking_g03_c03: 0.5448072320750725
v_VolleyballSpiking_g03_c04: 0.6531062462336195
v_VolleyballSpiking_g04_c01: 0.6221374819024277
v_VolleyballSpiking_g04_c02: 0.7246313454552364
v_VolleyballSpiking_g04_c03: 0.6419257271072638
v_VolleyballSpiking_g04_c04: 0.6442489368810129
v_VolleyballSpiking_g04_c05: 0.571738570087291
v_VolleyballSpiking_g04_c06: 0.375928517986722
v_VolleyballSpiking_g04_c07: 0.6255008621110392
v_VolleyballSpiking_g05_c01: 0.7823986747271192
v_VolleyballSpiking_g05_c02: 0.7444383565771204
v_VolleyballSpiking_g05_c03: 0.49263689908821107
v_VolleyballSpiking_g05_c04: 0.6197682955271375
v_VolleyballSpiking_g05_c05: 0.4347993599685651
v_VolleyballSpiking_g06_c01: 0.6754998314163458
v_VolleyballSpiking_g06_c02: 0.6170699932581556
v_VolleyballSpiking_g06_c03: 0.42208197675336123
v_VolleyballSpiking_g06_c04: 0.6940307953364027
v_VolleyballSpiking_g07_c01: 0.5447939970499647
v_VolleyballSpiking_g07_c02: 0.6636448605886471
v_VolleyballSpiking_g07_c03: 0.5366732218271864
v_VolleyballSpiking_g07_c04: 0.5616147258288038
v_VolleyballSpiking_g07_c05: 0.5164244511133802
v_VolleyballSpiking_g07_c06: 0.70562819027964
v_VolleyballSpiking_g07_c07: 0.6964341142183912
v_WalkingWithDog_g01_c01: 0.6028041292465787
v_WalkingWithDog_g01_c02: 0.6245637054107647
v_WalkingWithDog_g01_c03: 0.13908790447931096
v_WalkingWithDog_g01_c04: 0.5417341764568846
v_WalkingWithDog_g02_c01: 0.1490518424561742
v_WalkingWithDog_g02_c02: 0.09967888822029636
v_WalkingWithDog_g02_c03: 0.15113610052685544
v_WalkingWithDog_g02_c04: 0.07073436537939415
v_WalkingWithDog_g02_c05: 0.01437461923524097
v_WalkingWithDog_g02_c06: 0.4447655100393604
v_WalkingWithDog_g03_c01: 0.0007867127808367513
v_WalkingWithDog_g03_c02: 0.0002793565730598857
v_WalkingWithDog_g03_c03: 0.6782246285602014
v_WalkingWithDog_g03_c04: 0.5022267152107815
v_WalkingWithDog_g03_c05: 0.4405687798298459
v_WalkingWithDog_g04_c01: 0.27913937834273383
v_WalkingWithDog_g04_c02: 0.00993595348791132
v_WalkingWithDog_g04_c03: 0.6225102592743497
v_WalkingWithDog_g04_c04: 0.2823926757573645
v_WalkingWithDog_g04_c05: 0.6953554202355008
v_WalkingWithDog_g05_c01: 0.6624612857140164
v_WalkingWithDog_g05_c02: 0.6073775405548076
v_WalkingWithDog_g05_c03: 0.7525859524048428
v_WalkingWithDog_g05_c04: 0.709141080502377
v_WalkingWithDog_g05_c05: 0.5926311064995389
v_WalkingWithDog_g06_c01: 0.001990026952540802
v_WalkingWithDog_g06_c02: 0.4201959741785686
v_WalkingWithDog_g06_c03: 0.4560648442729871
v_WalkingWithDog_g06_c04: 0.5227178384102444
v_WalkingWithDog_g06_c05: 0.4777332891262631
v_WalkingWithDog_g07_c01: 0.0002746311629380216
v_WalkingWithDog_g07_c02: 0.23520766804176674
v_WalkingWithDog_g07_c03: 0.0018392880300511089
v_WalkingWithDog_g07_c04: 0.10060751438322768
v_WalkingWithDog_g07_c05: 0.46534455311666534
v_WalkingWithDog_g07_c06: 0.00015123254352660247
Finished: scm_256, ins, most_first, ucf101, r50l, eb, #Step=128
Average: 0.5403486697083169
