Loaded /home/lzq/ExpEval/exe_res/ucf101_r2p1d_g_full.pt
v_GolfSwing_g06_c02: 0.3843677018210292
v_GolfSwing_g06_c03: 0.6385555238649249
v_GolfSwing_g06_c04: 0.36115859251469373
v_GolfSwing_g07_c01: 0.5824762053415179
v_GolfSwing_g07_c02: 0.6681128449365497
v_GolfSwing_g07_c03: 0.5576840801164508
v_GolfSwing_g07_c04: 0.49220040779560803
v_GolfSwing_g07_c05: 0.5368748809024692
v_HorseRiding_g01_c01: 0.8963338904734701
v_HorseRiding_g01_c02: 0.8102757342811674
v_HorseRiding_g01_c03: 0.7968987940903753
v_HorseRiding_g01_c04: 0.7661628316994756
v_HorseRiding_g01_c05: 0.8294573863502592
v_HorseRiding_g01_c06: 0.8463098268862814
v_HorseRiding_g01_c07: 0.8662310575600713
v_HorseRiding_g02_c01: 0.88823432139121
v_HorseRiding_g02_c02: 0.8377599736209959
v_HorseRiding_g02_c03: 0.7606223311182112
v_HorseRiding_g02_c04: 0.8894420968648046
v_HorseRiding_g02_c05: 0.8263207151647657
v_HorseRiding_g02_c06: 0.8295448719616979
v_HorseRiding_g02_c07: 0.891816149270162
v_HorseRiding_g03_c01: 0.6282449426408857
v_HorseRiding_g03_c02: 0.7600883784051985
v_HorseRiding_g03_c03: 0.7592270784731955
v_HorseRiding_g03_c04: 0.760816762065515
v_HorseRiding_g03_c05: 0.7871766211744398
v_HorseRiding_g03_c06: 0.7994132139440626
v_HorseRiding_g03_c07: 0.8248209252115339
v_HorseRiding_g04_c01: 0.5854784905072301
v_HorseRiding_g04_c02: 0.6416377808805556
v_HorseRiding_g04_c03: 0.5776615112181753
v_HorseRiding_g04_c04: 0.7693259137030691
v_HorseRiding_g04_c05: 0.702913369750604
v_HorseRiding_g04_c06: 0.7607644938584417
v_HorseRiding_g04_c07: 0.683970587765798
v_HorseRiding_g05_c01: 0.8022384583111852
v_HorseRiding_g05_c02: 0.8038022377248853
v_HorseRiding_g05_c03: 0.7905629759188741
v_HorseRiding_g05_c04: 0.8699433984514325
v_HorseRiding_g05_c05: 0.8111098124738783
v_HorseRiding_g05_c06: 0.7016903322096915
v_HorseRiding_g05_c07: 0.5695634543057531
v_HorseRiding_g06_c01: 0.8788596524950116
v_HorseRiding_g06_c02: 0.8450933315511793
v_HorseRiding_g06_c03: 0.8900587346311659
v_HorseRiding_g06_c04: 0.8793829967733473
v_HorseRiding_g06_c05: 0.8964469664450735
v_HorseRiding_g06_c06: 0.8944914200063795
v_HorseRiding_g06_c07: 0.839430393492803
v_HorseRiding_g07_c01: 0.7366584985610097
v_HorseRiding_g07_c02: 0.7727482022996992
v_HorseRiding_g07_c03: 0.7011412729974836
v_HorseRiding_g07_c04: 0.7175099005457014
v_HorseRiding_g07_c05: 0.7901828267332166
v_HorseRiding_g07_c06: 0.7826479660626501
v_HorseRiding_g07_c07: 0.8118827544804662
v_IceDancing_g01_c01: 0.5893434068281204
v_IceDancing_g01_c02: 0.5484280538279563
v_IceDancing_g01_c03: 0.6074026328045875
v_IceDancing_g01_c04: 0.784592853160575
v_IceDancing_g01_c05: 0.7376088863331824
v_IceDancing_g01_c06: 0.6025306257326156
v_IceDancing_g01_c07: 0.6587496828753501
v_IceDancing_g02_c01: 0.51204294946976
v_IceDancing_g02_c02: 0.5078795173484832
v_IceDancing_g02_c03: 0.5257874607760459
v_IceDancing_g02_c04: 0.5366268145758659
v_IceDancing_g02_c05: 0.4433456983882934
v_IceDancing_g02_c06: 0.676909882100299
v_IceDancing_g02_c07: 0.4400094657856971
v_IceDancing_g03_c01: 0.5502184933144599
v_IceDancing_g03_c02: 0.6814961966592818
v_IceDancing_g03_c03: 0.7388033091742545
v_IceDancing_g03_c04: 0.6959946763236076
v_IceDancing_g03_c05: 0.7750295066554099
v_IceDancing_g03_c06: 0.7146357011515647
v_IceDancing_g04_c01: 0.5259869798738509
v_IceDancing_g04_c02: 0.4886905106622726
v_IceDancing_g04_c03: 0.521154455812648
v_IceDancing_g04_c04: 0.5553059437591582
v_IceDancing_g04_c05: 0.019229202037677168
v_IceDancing_g04_c06: 0.5294364362675696
v_IceDancing_g04_c07: 0.5314573475439102
v_IceDancing_g05_c01: 0.7387370791751892
v_IceDancing_g05_c02: 0.5581701543647796
v_IceDancing_g05_c03: 0.6411177247483283
v_IceDancing_g05_c04: 0.7325616165716201
v_IceDancing_g05_c05: 0.6558912414032966
v_IceDancing_g05_c06: 0.6756905001122504
v_IceDancing_g06_c01: 0.6441893928963691
v_IceDancing_g06_c02: 0.6008726656157524
v_IceDancing_g06_c03: 0.701303985984996
v_IceDancing_g06_c04: 0.6611456775385887
v_IceDancing_g06_c05: 0.5652912318427116
v_IceDancing_g06_c06: 0.4472051447350532
v_IceDancing_g07_c01: 0.5436928417999297
v_IceDancing_g07_c02: 0.5462192067224533
v_IceDancing_g07_c03: 0.5555294212419539
v_IceDancing_g07_c04: 0.5522180622536689
v_IceDancing_g07_c05: 0.6317961701471358
v_IceDancing_g07_c06: 0.47573890862055124
v_IceDancing_g07_c07: 0.5345447781402618
v_LongJump_g01_c01: 0.8228501665359363
v_LongJump_g01_c02: 0.774037749147974
v_LongJump_g01_c03: 0.8532468917733058
v_LongJump_g01_c04: 0.8435911100869998
v_LongJump_g01_c05: 0.7133521753316745
v_LongJump_g01_c06: 0.816799537516199
v_LongJump_g01_c07: 0.7946669459110126
v_LongJump_g02_c01: 0.8960931053524837
v_LongJump_g02_c02: 0.8897312518721446
v_LongJump_g02_c03: 0.8647592508560047
v_LongJump_g02_c04: 0.8244716706639156
v_LongJump_g02_c05: 0.8921152752405033
v_LongJump_g03_c01: 0.5029128870135173
v_LongJump_g03_c02: 0.5219219025736674
v_LongJump_g03_c03: 0.3823316475516185
v_LongJump_g03_c04: 0.5385892909532413
