Loaded /home/lzq/ExpEval/exe_res/ucf101_r2p1d_blur_ig_full_test.pt
v_SalsaSpin_g02_c02: 0.06948283918609377
v_SalsaSpin_g02_c03: 0.03652365800735424
v_SalsaSpin_g02_c04: 0.06273977518139873
v_SalsaSpin_g02_c05: 0.05683922200114466
v_SalsaSpin_g02_c06: 0.08442886589909904
v_SalsaSpin_g02_c07: 0.11011275603959803
v_SalsaSpin_g03_c01: 0.7824065321183298
v_SalsaSpin_g03_c02: 0.7718597933708224
v_SalsaSpin_g03_c03: 0.7554828805441502
v_SalsaSpin_g03_c04: 0.80158418850624
v_SalsaSpin_g03_c05: 0.7774046293052379
v_SalsaSpin_g03_c06: 0.7942019823531155
v_SalsaSpin_g04_c01: 0.747549401508877
v_SalsaSpin_g04_c02: 0.7432355267519597
v_SalsaSpin_g04_c03: 0.8203292171529029
