Loaded /home/lzq/ExpEval/exe_res/ucf101_r2p1d_random_full.pt
v_IceDancing_g04_c05: 0.004359327598649543
v_IceDancing_g04_c06: 0.015004989203589503
v_IceDancing_g04_c07: 0.01991239164635772
v_IceDancing_g05_c01: 0.01591057072073454
v_IceDancing_g05_c02: 0.009014989460411016
v_IceDancing_g05_c03: 0.017003245164232794
v_IceDancing_g05_c04: 0.01686549533769721
v_IceDancing_g05_c05: 0.03297608296998078
v_IceDancing_g05_c06: 0.021766548488812987
v_IceDancing_g06_c01: 0.0448358743233257
v_IceDancing_g06_c02: 0.012638603315281216
v_IceDancing_g06_c03: 0.03267990679159993
v_IceDancing_g06_c04: 0.025363650151120964
v_IceDancing_g06_c05: 0.01187233531527454
v_IceDancing_g06_c06: 0.008143456165271346
v_IceDancing_g07_c01: 0.015578322323563043
v_IceDancing_g07_c02: 0.013276335528644267
v_IceDancing_g07_c03: 0.017780801957997028
v_IceDancing_g07_c04: 0.01475982505508
v_IceDancing_g07_c05: 0.01680823110655183
v_IceDancing_g07_c06: 0.014259129275160376
v_IceDancing_g07_c07: 0.01534327326953644
v_LongJump_g01_c01: 0.30597196238159086
v_LongJump_g01_c02: 0.36252144489481
v_LongJump_g01_c03: 0.48081235050267424
v_LongJump_g01_c04: 0.3199012218792632
v_LongJump_g01_c05: 0.3909057159726217
v_LongJump_g01_c06: 0.2630274831135466
v_LongJump_g01_c07: 0.3114281054404273
v_LongJump_g02_c01: 0.1840688616321131
v_LongJump_g02_c02: 0.3179554620110139
v_LongJump_g02_c03: 0.2859901757728949
v_LongJump_g02_c04: 0.3324615109995648
v_LongJump_g02_c05: 0.36502661321355845
v_LongJump_g03_c01: 0.029634262184117688
v_LongJump_g03_c02: 0.03809203648052062
v_LongJump_g03_c03: 0.026305339280952467
v_LongJump_g03_c04: 0.03838490273847128
v_LongJump_g03_c05: 0.04690127608409966
v_LongJump_g03_c06: 0.037500895541597856
v_LongJump_g04_c01: 0.16563289028636063
v_LongJump_g04_c02: 0.2003336143498018
v_LongJump_g04_c03: 0.1322972441375896
v_LongJump_g04_c04: 0.10131491695574368
v_LongJump_g04_c05: 0.16096596348143066
v_LongJump_g04_c06: 0.2284259432744875
v_LongJump_g04_c07: 0.2575201368708804
v_LongJump_g05_c01: 0.016559553256229265
v_LongJump_g05_c02: 0.030498846532282187
v_LongJump_g05_c03: 0.035405149199505104
v_LongJump_g05_c04: 0.07038172355896677
v_LongJump_g05_c05: 0.04173019503286923
v_LongJump_g06_c01: 0.03951959950427408
v_LongJump_g06_c02: 0.03771049015267636
v_LongJump_g06_c03: 0.057756117759709014
v_LongJump_g06_c04: 0.07848592938898946
v_LongJump_g07_c01: 0.053006699057732476
v_LongJump_g07_c02: 0.09328864955386962
v_LongJump_g07_c03: 0.03125733065462555
v_LongJump_g07_c05: 0.03646192674568738
v_PoleVault_g01_c01: 0.06190682501619449
v_PoleVault_g01_c02: 0.0978096085236757
v_PoleVault_g01_c03: 0.11702553598297527
v_PoleVault_g01_c04: 0.06624350297352066
v_PoleVault_g01_c05: 0.03639885337179294
v_PoleVault_g02_c01: 0.10113593070855131
v_PoleVault_g02_c02: 0.07344565560197225
v_PoleVault_g02_c03: 0.06113988390279701
v_PoleVault_g02_c04: 0.051924135266745
v_PoleVault_g02_c05: 0.07068425902252784
v_PoleVault_g02_c06: 0.08325856454757741
v_PoleVault_g02_c07: 0.06683395729487529
v_PoleVault_g03_c01: 0.09535934073937824
v_PoleVault_g03_c02: 0.06069820882839849
v_PoleVault_g03_c03: 0.02814421496441355
