Loaded /home/lzq/ExpEval/exe_res/ucf101_r50l_eb_full_abs2.pt
v_Diving_g06_c04: 0.7982841261419935
v_Diving_g06_c05: 0.4716062335520519
v_Diving_g06_c06: 0.6020134814772291
v_Diving_g06_c07: 0.8046394713911695
v_Diving_g07_c01: 0.6411399968657179
v_Diving_g07_c02: 0.7276752122435255
v_Diving_g07_c03: 0.7285156409944875
v_Diving_g07_c04: 0.7184697530921085
v_Fencing_g01_c01: 0.675276588513043
v_Fencing_g01_c02: 0.6542654096656406
v_Fencing_g01_c03: 0.6282896058210099
v_Fencing_g01_c04: 0.7191895366222525
v_Fencing_g01_c05: 0.5428288538050765
v_Fencing_g01_c06: 0.5986187470653022
v_Fencing_g02_c01: 0.7790355215356612
v_Fencing_g02_c02: 0.8076968880877757
v_Fencing_g02_c03: 0.8116570206866527
v_Fencing_g02_c04: 0.8402775082313383
v_Fencing_g02_c05: 0.8098719807849193
v_Fencing_g03_c01: 0.5856464052149022
v_Fencing_g03_c02: 0.45036227405489626
v_Fencing_g03_c03: 0.5989969464526439
v_Fencing_g03_c04: 0.6105924936518932
v_Fencing_g03_c05: 0.6374244185672069
v_Fencing_g04_c01: 0.5679462182843054
v_Fencing_g04_c02: 0.6833632680163646
v_Fencing_g04_c03: 0.734462329982307
v_Fencing_g04_c04: 0.7388575168833995
v_Fencing_g04_c05: 0.7349000068888927
v_Fencing_g05_c01: 0.5014736064285898
v_Fencing_g05_c02: 0.6156367588364446
v_Fencing_g05_c03: 0.7996935340152049
v_Fencing_g05_c04: 0.42272116393269243
v_Fencing_g05_c05: 0.8610662909732127
v_Fencing_g06_c01: 0.7481897760690117
v_Fencing_g06_c02: 0.7029057942372674
v_Fencing_g06_c03: 0.7382467951201761
v_Fencing_g06_c04: 0.7325052070473248
v_Fencing_g07_c01: 0.762743899463203
v_Fencing_g07_c02: 0.8344351149671638
v_Fencing_g07_c03: 0.7687764864922428
v_Fencing_g07_c04: 0.7801935177803898
v_FloorGymnastics_g01_c01: 0.7321813882573878
v_FloorGymnastics_g01_c02: 0.7663527311071192
v_FloorGymnastics_g01_c03: 0.7437907637342249
v_FloorGymnastics_g01_c04: 0.7743578137143885
v_FloorGymnastics_g01_c05: 0.7215157331212794
v_FloorGymnastics_g02_c01: 0.5151279874391292
v_FloorGymnastics_g02_c02: 0.5558556679881548
v_FloorGymnastics_g02_c03: 0.39588141867550064
v_FloorGymnastics_g02_c04: 0.6983727401367759
v_FloorGymnastics_g03_c01: 0.621405262338314
v_FloorGymnastics_g03_c02: 0.6846246904007529
v_FloorGymnastics_g03_c03: 0.7207906321402078
v_FloorGymnastics_g03_c04: 0.6954285701050793
v_FloorGymnastics_g04_c01: 0.7663964809163843
v_FloorGymnastics_g04_c02: 0.841232854245547
v_FloorGymnastics_g04_c03: 0.794599312661532
v_FloorGymnastics_g04_c04: 0.7882350863202845
v_FloorGymnastics_g04_c05: 0.7826847017988001
v_FloorGymnastics_g05_c01: 0.7471311277023887
v_FloorGymnastics_g05_c02: 0.8007342995389735
v_FloorGymnastics_g05_c03: 0.7473785861640607
v_FloorGymnastics_g05_c04: 0.8254725517019068
v_FloorGymnastics_g06_c01: 0.6657405079587733
v_FloorGymnastics_g06_c02: 0.6205429018720423
v_FloorGymnastics_g06_c03: 0.7146579207166468
v_FloorGymnastics_g06_c04: 0.6793439125887488
v_FloorGymnastics_g06_c05: 0.6516479433759486
v_FloorGymnastics_g06_c06: 0.5363242242730593
v_FloorGymnastics_g06_c07: 0.646041701851729
v_FloorGymnastics_g07_c01: 0.3743197904679363
v_FloorGymnastics_g07_c02: 0.7885296641162967
v_FloorGymnastics_g07_c03: 0.7315464199765955
v_FloorGymnastics_g07_c04: 0.8046581934451495
v_FloorGymnastics_g07_c05: 0.7234711498733049
v_FloorGymnastics_g07_c06: 0.761985869450811
v_FloorGymnastics_g07_c07: 0.6581358530803953
v_GolfSwing_g01_c01: 0.7378032203485958
v_GolfSwing_g01_c02: 0.7203824516108028
v_GolfSwing_g01_c03: 0.39204210002922935
v_GolfSwing_g01_c04: 0.37132766802811545
v_GolfSwing_g01_c05: 0.6935207839777462
v_GolfSwing_g01_c06: 0.35406443436646384
v_GolfSwing_g02_c01: 0.17969240278021914
v_GolfSwing_g02_c02: 0.004014208656926144
v_GolfSwing_g02_c03: 0.004978716455624976
v_GolfSwing_g02_c04: 0.017278350108526297
v_GolfSwing_g03_c01: 0.29216098745369834
v_GolfSwing_g03_c02: 0.32018634823167247
v_GolfSwing_g03_c03: 0.24900355382838768
v_GolfSwing_g03_c04: 0.19727595808932108
v_GolfSwing_g03_c05: 0.31027720130065006
v_GolfSwing_g03_c06: 0.3107696334553651
v_GolfSwing_g03_c07: 0.2682235730534188
v_GolfSwing_g04_c01: 0.019958868691773546
v_GolfSwing_g04_c02: 0.15834295802766007
v_GolfSwing_g04_c03: 0.7152755885107211
v_GolfSwing_g04_c04: 0.6576927421336762
v_GolfSwing_g04_c05: 0.7639361615946285
v_GolfSwing_g04_c06: 0.7455801997056
v_GolfSwing_g05_c01: 0.24328466720895392
v_GolfSwing_g05_c02: 0.2244769356401406
v_GolfSwing_g05_c03: 0.48611807829716724
v_GolfSwing_g05_c04: 0.5236763372739546
v_GolfSwing_g05_c05: 0.2692976783217631
v_GolfSwing_g05_c06: 0.08963976463552115
v_GolfSwing_g05_c07: 0.3679235685338966
v_GolfSwing_g06_c01: 0.013104660363623566
v_GolfSwing_g06_c02: 0.010156626296392801
v_GolfSwing_g06_c03: 0.5233729477694027
v_GolfSwing_g06_c04: 0.14436777454817218
v_GolfSwing_g07_c01: 0.22035619401854944
v_GolfSwing_g07_c02: 0.35477625049666983
v_GolfSwing_g07_c03: 0.3298876537663631
v_GolfSwing_g07_c04: 0.3114179748298369
v_GolfSwing_g07_c05: 0.17905193434113187
v_HorseRiding_g01_c01: 0.5880106088079629
v_HorseRiding_g01_c02: 0.5393552543901023
v_HorseRiding_g01_c03: 0.8947701311044511
v_HorseRiding_g01_c04: 0.9240890002183733
v_HorseRiding_g01_c05: 0.9308817243509111
v_HorseRiding_g01_c06: 0.8699803209237871
v_HorseRiding_g01_c07: 0.8039776539735612
v_HorseRiding_g02_c01: 0.8874697542123613
v_HorseRiding_g02_c02: 0.9106671070985612
v_HorseRiding_g02_c03: 0.9024425005845842
v_HorseRiding_g02_c04: 0.8634126043252763
v_HorseRiding_g02_c05: 0.8671853399209795
v_HorseRiding_g02_c06: 0.9089120483331499
v_HorseRiding_g02_c07: 0.835470542901021
v_HorseRiding_g03_c01: 0.8678817605905351
v_HorseRiding_g03_c02: 0.8781449055604753
v_HorseRiding_g03_c03: 0.8801633572511491
v_HorseRiding_g03_c04: 0.8652175521783647
v_HorseRiding_g03_c05: 0.8821419334344682
v_HorseRiding_g03_c06: 0.9094515895776567
v_HorseRiding_g03_c07: 0.9069826459817705
v_HorseRiding_g04_c01: 0.9204553818635759
v_HorseRiding_g04_c02: 0.8857848501138506
v_HorseRiding_g04_c03: 0.8541838383607683
v_HorseRiding_g04_c04: 0.8272362026691553
v_HorseRiding_g04_c05: 0.7873157715730486
v_HorseRiding_g04_c06: 0.8358321046762285
v_HorseRiding_g04_c07: 0.8162426805429277
v_HorseRiding_g05_c01: 0.8463851666383562
v_HorseRiding_g05_c02: 0.8546351647310075
v_HorseRiding_g05_c03: 0.8483768558435258
v_HorseRiding_g05_c04: 0.8620363330774126
v_HorseRiding_g05_c05: 0.8655544376306352
v_HorseRiding_g05_c06: 0.8609421110086259
v_HorseRiding_g05_c07: 0.6561451285451767
v_HorseRiding_g06_c01: 0.9071937656335649
v_HorseRiding_g06_c02: 0.9179862594537553
v_HorseRiding_g06_c03: 0.9220326399736223
v_HorseRiding_g06_c04: 0.8948229408197221
v_HorseRiding_g06_c05: 0.9018054461412248
v_HorseRiding_g06_c06: 0.9330886459283647
v_HorseRiding_g06_c07: 0.9305507993631181
v_HorseRiding_g07_c01: 0.8480055785112199
v_HorseRiding_g07_c02: 0.7727290844850359
v_HorseRiding_g07_c03: 0.8829053497247514
v_HorseRiding_g07_c04: 0.8502743697099504
v_HorseRiding_g07_c05: 0.7947288608484087
v_HorseRiding_g07_c06: 0.8826551294259843
v_HorseRiding_g07_c07: 0.8439773178033647
v_IceDancing_g01_c01: 0.5741413307150012
v_IceDancing_g01_c02: 0.5182285380323535
v_IceDancing_g01_c03: 0.6412845325430041
v_IceDancing_g01_c04: 0.6204922866781359
v_IceDancing_g01_c05: 0.6404192519147998
v_IceDancing_g01_c06: 0.6267941665609484
v_IceDancing_g01_c07: 0.5624269914587146
v_IceDancing_g02_c01: 0.45197132944661433
v_IceDancing_g02_c02: 0.5329625678022509
v_IceDancing_g02_c03: 0.443295933004201
v_IceDancing_g02_c04: 0.49672365903455074
v_IceDancing_g02_c05: 0.36102864907655174
v_IceDancing_g02_c06: 0.5162426900823718
v_IceDancing_g02_c07: 0.48099908947545345
v_IceDancing_g03_c01: 0.6229729723890429
v_IceDancing_g03_c02: 0.6998118233640795
v_IceDancing_g03_c03: 0.6925924491842395
v_IceDancing_g03_c04: 0.48698071360188777
v_IceDancing_g03_c05: 0.7190599513013964
v_IceDancing_g03_c06: 0.7157101702650195
v_IceDancing_g04_c01: 0.5909580063779956
v_IceDancing_g04_c02: 0.6498344016035205
v_IceDancing_g04_c03: 0.643682188983739
v_IceDancing_g04_c04: 0.7079658579786425
v_IceDancing_g04_c05: 0.0007018788477485785
v_IceDancing_g04_c06: 0.677786774631322
v_IceDancing_g04_c07: 0.7148012590368396
v_IceDancing_g05_c01: 0.6826555800397998
v_IceDancing_g05_c02: 0.49559033631879146
v_IceDancing_g05_c03: 0.6694932055433398
v_IceDancing_g05_c04: 0.7194923233945971
v_IceDancing_g05_c05: 0.6959016394575244
v_IceDancing_g05_c06: 0.6694070172269946
v_IceDancing_g06_c01: 0.7805656862218981
v_IceDancing_g06_c02: 0.7792990279157763
v_IceDancing_g06_c03: 0.8081511330564624
v_IceDancing_g06_c04: 0.7975049686391955
v_IceDancing_g06_c05: 0.7835652899702197
v_IceDancing_g06_c06: 0.38079649924832637
v_IceDancing_g07_c01: 0.5867858600576525
v_IceDancing_g07_c02: 0.6503681015928393
v_IceDancing_g07_c03: 0.6333886456449633
v_IceDancing_g07_c04: 0.6011819910963183
v_IceDancing_g07_c05: 0.5758957934339648
v_IceDancing_g07_c06: 0.5765543651540881
v_IceDancing_g07_c07: 0.5711493563612109
v_LongJump_g01_c01: 0.6285772729406744
v_LongJump_g01_c02: 0.6374259400854498
v_LongJump_g01_c03: 0.6742206621656806
v_LongJump_g01_c04: 0.622293691683808
v_LongJump_g01_c05: 0.6547223735342413
v_LongJump_g01_c06: 0.6335835266600043
v_LongJump_g01_c07: 0.6227126527319342
v_LongJump_g02_c01: 0.6937118010337144
v_LongJump_g02_c02: 0.6562592692880571
v_LongJump_g02_c03: 0.6866754324382782
v_LongJump_g02_c04: 0.6578956358807773
v_LongJump_g02_c05: 0.7219038215207547
v_LongJump_g03_c01: 0.45909565693909826
v_LongJump_g03_c02: 0.4875532319510967
v_LongJump_g03_c03: 0.43659291749099793
v_LongJump_g03_c04: 0.4604780520985514
v_LongJump_g03_c05: 0.4211624745021254
v_LongJump_g03_c06: 0.4864765825423092
v_LongJump_g04_c01: 0.4761423720719904
v_LongJump_g04_c02: 0.36539151642682555
v_LongJump_g04_c03: 0.49364640826570394
v_LongJump_g04_c04: 0.310088827574873
v_LongJump_g04_c05: 0.4778639875094086
v_LongJump_g04_c06: 0.5104473096525908
v_LongJump_g04_c07: 0.4606923647897929
v_LongJump_g05_c01: 0.0068929762182960985
v_LongJump_g05_c02: 0.003979091417704694
v_LongJump_g05_c03: 0.0266298260048643
v_LongJump_g05_c04: 0.0373616768138163
v_LongJump_g05_c05: 0.10610247933982464
v_LongJump_g06_c01: 0.03373022404957737
v_LongJump_g06_c02: 0.04131885062997753
v_LongJump_g06_c03: 0.033860858691696194
v_LongJump_g06_c04: 0.022127166037535062
v_LongJump_g07_c01: 0.28403509321833553
v_LongJump_g07_c02: 0.6388163972387702
v_LongJump_g07_c03: 0.2593069556842238
v_LongJump_g07_c05: 0.2888484691011399
v_PoleVault_g01_c01: 0.3178552067226974
v_PoleVault_g01_c02: 0.5107259391195385
v_PoleVault_g01_c03: 0.4941448983124701
v_PoleVault_g01_c04: 0.5081422328337339
v_PoleVault_g01_c05: 0.45270779676206985
v_PoleVault_g02_c01: 0.5988308025378046
v_PoleVault_g02_c02: 0.7336899067129252
v_PoleVault_g02_c03: 0.5592261386889277
v_PoleVault_g02_c04: 0.7080752683657465
v_PoleVault_g02_c05: 0.48819194564998725
v_PoleVault_g02_c06: 0.39891739020526984
v_PoleVault_g02_c07: 0.40705026517093756
v_PoleVault_g03_c01: 0.6730236245173273
v_PoleVault_g03_c02: 0.6477112608815787
v_PoleVault_g03_c03: 0.6702607704180537
v_PoleVault_g03_c04: 0.6468990884575305
v_PoleVault_g03_c05: 0.435560150709307
v_PoleVault_g03_c06: 0.5423809124010859
v_PoleVault_g03_c07: 0.5350141359347163
v_PoleVault_g04_c01: 0.5372379386651573
v_PoleVault_g04_c02: 0.5384464414644299
v_PoleVault_g04_c03: 0.35718620865077355
v_PoleVault_g04_c04: 0.15724078676134923
v_PoleVault_g04_c05: 0.4165414752758352
v_PoleVault_g04_c06: 0.7617267218272445
v_PoleVault_g04_c07: 0.6966739130991755
v_PoleVault_g05_c01: 0.759633405305749
v_PoleVault_g05_c02: 0.7958263588923273
v_PoleVault_g05_c03: 0.6630816889780817
v_PoleVault_g05_c04: 0.5705180598276911
v_PoleVault_g05_c05: 0.7188452316302119
v_PoleVault_g06_c01: 0.8407671285647211
v_PoleVault_g06_c02: 0.790073497392541
v_PoleVault_g06_c03: 0.5377057624834833
v_PoleVault_g06_c04: 0.8235777450579462
v_PoleVault_g06_c05: 0.7828143073099909
v_PoleVault_g07_c01: 0.6569945650960562
v_PoleVault_g07_c02: 0.6734425259608088
v_PoleVault_g07_c03: 0.6389095540478138
v_PoleVault_g07_c04: 0.5909844645618705
v_RopeClimbing_g01_c01: 0.004776625641683754
v_RopeClimbing_g01_c02: 0.6649635270778163
v_RopeClimbing_g01_c03: 0.8455646470729334
v_RopeClimbing_g01_c04: 0.6378839448634608
v_RopeClimbing_g02_c01: 0.7699971631709559
v_RopeClimbing_g02_c02: 0.8461361960116847
v_RopeClimbing_g02_c03: 0.8608214095775111
v_RopeClimbing_g02_c04: 0.9004909828845484
v_RopeClimbing_g02_c05: 0.9161807731334193
v_RopeClimbing_g02_c06: 0.8214365676585658
v_RopeClimbing_g03_c01: 0.40872071423382295
v_RopeClimbing_g03_c02: 0.7938554123584254
v_RopeClimbing_g03_c03: 0.7814692691508753
v_RopeClimbing_g03_c04: 0.6835455731097682
v_RopeClimbing_g04_c01: 0.6935065413899792
v_RopeClimbing_g04_c02: 0.682864947671078
v_RopeClimbing_g04_c03: 0.7362338737193568
v_RopeClimbing_g04_c04: 0.7291097477618678
v_RopeClimbing_g05_c01: 0.6192284393664522
v_RopeClimbing_g05_c02: 0.6860955766942425
v_RopeClimbing_g05_c03: 0.17253694423288835
v_RopeClimbing_g05_c04: 0.4336608098428769
v_RopeClimbing_g05_c05: 0.5368141328990532
v_RopeClimbing_g05_c06: 0.6330151001066042
v_RopeClimbing_g05_c07: 0.6428110436145289
v_RopeClimbing_g06_c01: 0.8994064763728602
v_RopeClimbing_g06_c02: 0.7860351637546046
v_RopeClimbing_g06_c03: 0.8396401838008387
v_RopeClimbing_g06_c04: 0.8336138561908228
v_RopeClimbing_g07_c01: 0.4468759568017049
v_RopeClimbing_g07_c02: 0.42690571929142607
v_RopeClimbing_g07_c03: 0.2612882282892315
v_RopeClimbing_g07_c04: 0.23819080388693692
v_RopeClimbing_g07_c05: 0.5963007704895062
v_SalsaSpin_g01_c01: 0.5002583429916285
v_SalsaSpin_g01_c02: 0.39297973194629776
v_SalsaSpin_g01_c03: 0.5192103927722655
v_SalsaSpin_g01_c04: 0.4477844575187646
v_SalsaSpin_g01_c05: 0.4254694750300132
v_SalsaSpin_g01_c06: 0.5376272610621982
v_SalsaSpin_g01_c07: 0.49774077737242806
v_SalsaSpin_g02_c01: 0.16850004920274841
v_SalsaSpin_g02_c02: 0.0006347541995801453
v_SalsaSpin_g02_c03: 0.0013732923390034368
v_SalsaSpin_g02_c04: 0.002822420253052016
v_SalsaSpin_g02_c05: 0.002673030725636849
v_SalsaSpin_g02_c06: 0.0011834411670555035
v_SalsaSpin_g02_c07: 0.007604374882175691
v_SalsaSpin_g03_c01: 0.809900524723389
v_SalsaSpin_g03_c02: 0.7677803064464115
v_SalsaSpin_g03_c03: 0.8039841676829838
v_SalsaSpin_g03_c04: 0.778365256893494
v_SalsaSpin_g03_c05: 0.8408458257792972
v_SalsaSpin_g03_c06: 0.8302866245387577
v_SalsaSpin_g04_c01: 0.4327490630560078
v_SalsaSpin_g04_c02: 0.2945508537952719
v_SalsaSpin_g04_c03: 0.5917917778017454
v_SalsaSpin_g04_c04: 0.5019409336848639
v_SalsaSpin_g04_c05: 0.7707605424104713
v_SalsaSpin_g04_c06: 0.41922012569852996
v_SalsaSpin_g05_c01: 0.6666446632473253
v_SalsaSpin_g05_c02: 0.7302280721953593
v_SalsaSpin_g05_c03: 0.7227578469785385
v_SalsaSpin_g05_c04: 0.5990996606881254
v_SalsaSpin_g05_c05: 0.7147829245543562
v_SalsaSpin_g05_c06: 0.6059248248814129
v_SalsaSpin_g06_c01: 0.8934999733930908
v_SalsaSpin_g06_c02: 0.8461061144946598
v_SalsaSpin_g06_c03: 0.6944968767231785
v_SalsaSpin_g06_c04: 0.7930655504344486
v_SalsaSpin_g06_c05: 0.8643957401393436
v_SalsaSpin_g07_c01: 0.7961041840492271
v_SalsaSpin_g07_c02: 0.7328784583835386
v_SalsaSpin_g07_c03: 0.6688049851684355
v_SalsaSpin_g07_c04: 0.5534003406530701
v_SalsaSpin_g07_c05: 0.708364735054829
v_SalsaSpin_g07_c06: 0.6797919396078669
v_SkateBoarding_g01_c01: 0.07722201784554272
v_SkateBoarding_g01_c02: 0.003130115989904425
v_SkateBoarding_g01_c03: 0.11957953622959394
v_SkateBoarding_g01_c04: 0.04126452786442769
v_SkateBoarding_g02_c01: 0.026356786875567195
v_SkateBoarding_g02_c02: 0.20473417282528317
v_SkateBoarding_g02_c03: 0.017625765327700983
v_SkateBoarding_g02_c04: 0.745712624317548
v_SkateBoarding_g02_c05: 0.3391068777204964
v_SkateBoarding_g02_c06: 0.883086016787729
v_SkateBoarding_g03_c01: 0.4142449339055929
v_SkateBoarding_g03_c02: 0.26553062481298184
v_SkateBoarding_g03_c03: 0.19166678647934532
v_SkateBoarding_g03_c04: 0.30436692960984146
v_SkateBoarding_g04_c01: 0.018831811361906148
v_SkateBoarding_g04_c02: 0.8072655661167119
v_SkateBoarding_g04_c03: 0.6043712365576539
v_SkateBoarding_g04_c04: 0.5068745360845242
v_SkateBoarding_g04_c05: 0.001014169728023262
v_SkateBoarding_g05_c01: 0.8331062182919595
v_SkateBoarding_g05_c02: 0.7314459799458746
v_SkateBoarding_g05_c03: 0.1870454582099228
v_SkateBoarding_g05_c04: 0.09594641138801308
v_SkateBoarding_g06_c01: 0.682066248184583
v_SkateBoarding_g06_c02: 0.5910806520046208
v_SkateBoarding_g06_c03: 0.3931184871257756
v_SkateBoarding_g06_c04: 0.2295994991804946
v_SkateBoarding_g07_c01: 0.5949678285182927
v_SkateBoarding_g07_c02: 0.5281618101657841
v_SkateBoarding_g07_c03: 0.610209272629163
v_SkateBoarding_g07_c04: 0.35902543567544853
v_SkateBoarding_g07_c05: 0.5942861898006413
v_Skiing_g01_c01: 0.4670487410585338
v_Skiing_g01_c02: 0.43688815470886766
v_Skiing_g01_c03: 0.3704149158402288
v_Skiing_g01_c04: 0.46117472147670924
v_Skiing_g01_c05: 0.26813038682666956
v_Skiing_g01_c06: 0.4619911938170844
v_Skiing_g02_c01: 0.7026569495174044
v_Skiing_g02_c02: 0.695821131226694
v_Skiing_g02_c03: 0.5253798613521212
v_Skiing_g02_c04: 0.5116017112704867
v_Skiing_g02_c05: 0.5087662587138766
v_Skiing_g03_c01: 0.6445338377925509
v_Skiing_g03_c02: 0.7306719074222201
v_Skiing_g03_c03: 0.6082803854915255
v_Skiing_g03_c04: 0.6645177133577818
v_Skiing_g03_c05: 0.7900881419154757
v_Skiing_g03_c06: 0.5554989824267977
v_Skiing_g03_c07: 0.504736726750707
v_Skiing_g04_c01: 0.07076575375322136
v_Skiing_g04_c02: 0.3833860686245316
v_Skiing_g04_c03: 0.6927224645587557
v_Skiing_g04_c04: 0.47900721488622366
v_Skiing_g04_c05: 0.2052838649797195
v_Skiing_g04_c06: 0.773043061253702
v_Skiing_g04_c07: 0.32560011240956915
v_Skiing_g05_c01: 0.41424199437824427
v_Skiing_g05_c02: 0.7254832038852328
v_Skiing_g05_c03: 0.5695657978030795
v_Skiing_g05_c04: 0.7081930885287875
v_Skiing_g06_c01: 0.01672437525485293
v_Skiing_g06_c02: 0.21035128819858073
v_Skiing_g06_c03: 0.30010019149267464
v_Skiing_g06_c04: 0.03980810686698533
v_Skiing_g06_c05: 0.014857681260764366
v_Skiing_g06_c06: 0.013691385913261911
v_Skiing_g06_c07: 0.10649311809902429
v_Skiing_g07_c01: 0.6005280265781039
v_Skiing_g07_c02: 0.6701106080981845
v_Skiing_g07_c03: 0.767351950165903
v_Skiing_g07_c04: 0.5556099662753695
v_Skijet_g01_c01: 0.5738330802523706
v_Skijet_g01_c02: 0.5972952565753076
v_Skijet_g01_c03: 0.5727162084185693
v_Skijet_g01_c04: 0.623962195833883
v_Skijet_g02_c01: 0.6161196550929162
v_Skijet_g02_c02: 0.5505968055331323
v_Skijet_g02_c03: 0.612590285261831
v_Skijet_g02_c04: 0.44785124274130794
v_Skijet_g03_c01: 0.5800868591868493
v_Skijet_g03_c02: 0.5940057358347985
v_Skijet_g03_c03: 0.33409017535086605
v_Skijet_g03_c04: 0.14370069234792027
v_Skijet_g04_c01: 0.556940825899801
v_Skijet_g04_c02: 0.5591668810338888
v_Skijet_g04_c03: 0.4831837138735864
v_Skijet_g04_c04: 0.6611478144877765
v_Skijet_g05_c01: 0.41298726411696407
v_Skijet_g05_c02: 0.4629986903273675
v_Skijet_g05_c03: 0.4979587516390893
v_Skijet_g05_c04: 0.4394236228072259
v_Skijet_g06_c01: 0.574905069788656
v_Skijet_g06_c02: 0.45981222601767513
v_Skijet_g06_c03: 0.7227930149638269
v_Skijet_g06_c04: 0.5487611016833398
v_Skijet_g07_c01: 0.575321267835534
v_Skijet_g07_c02: 0.5073591789805505
v_Skijet_g07_c03: 0.6793293757473293
v_Skijet_g07_c04: 0.6634694661588583
v_SoccerJuggling_g01_c01: 0.7090817667988993
v_SoccerJuggling_g01_c02: 0.6256046473493733
v_SoccerJuggling_g01_c03: 0.45599447204525845
v_SoccerJuggling_g01_c04: 0.6104739319046892
v_SoccerJuggling_g01_c05: 0.4808854029027678
v_SoccerJuggling_g02_c01: 0.5370301638243653
v_SoccerJuggling_g02_c02: 0.7140362906714834
v_SoccerJuggling_g02_c03: 0.5719804278554328
v_SoccerJuggling_g02_c04: 0.5467252257725157
v_SoccerJuggling_g02_c05: 0.5874506269095399
v_SoccerJuggling_g02_c06: 0.6229015026686646
v_SoccerJuggling_g03_c01: 0.5107598294483431
v_SoccerJuggling_g03_c02: 0.5407719478456237
v_SoccerJuggling_g03_c03: 0.13196150244706573
v_SoccerJuggling_g03_c04: 0.03391865234615565
v_SoccerJuggling_g04_c01: 0.28953727185520606
v_SoccerJuggling_g04_c02: 0.5430920754073121
v_SoccerJuggling_g04_c03: 0.5791101489661195
v_SoccerJuggling_g04_c04: 0.6132925186751343
v_SoccerJuggling_g04_c05: 0.509739044725702
v_SoccerJuggling_g04_c06: 0.5296511088011719
v_SoccerJuggling_g05_c01: 0.10972562341279612
v_SoccerJuggling_g05_c02: 0.3829292898511447
v_SoccerJuggling_g05_c03: 0.46630223598125653
v_SoccerJuggling_g05_c04: 0.005414220442016671
v_SoccerJuggling_g05_c05: 0.04590887905882468
v_SoccerJuggling_g05_c06: 0.2631205687278815
v_SoccerJuggling_g06_c01: 0.5237398777602174
v_SoccerJuggling_g06_c02: 0.41395870237405674
v_SoccerJuggling_g06_c03: 0.6711140308974244
v_SoccerJuggling_g06_c04: 0.3731294606326081
v_SoccerJuggling_g06_c05: 0.6005334902068533
v_SoccerJuggling_g07_c01: 0.5410846505759217
v_SoccerJuggling_g07_c02: 0.45088134789633827
v_SoccerJuggling_g07_c03: 0.5512285266516663
v_SoccerJuggling_g07_c04: 0.5400279794333436
v_SoccerJuggling_g07_c05: 0.5473493371603944
v_SoccerJuggling_g07_c06: 0.3425017331240632
v_SoccerJuggling_g07_c07: 0.5212427416330137
v_Surfing_g01_c01: 0.5182596136583015
v_Surfing_g01_c02: 0.3002817122032866
v_Surfing_g01_c03: 0.7536525417817757
v_Surfing_g01_c04: 0.7053858925355598
v_Surfing_g01_c05: 0.5381330045638606
v_Surfing_g01_c06: 0.5533957931911573
v_Surfing_g01_c07: 0.6036585358669981
v_Surfing_g02_c01: 0.6210220743669197
v_Surfing_g02_c02: 0.25722194358240813
v_Surfing_g02_c03: 0.4413020679494366
v_Surfing_g02_c04: 0.5661931544309482
v_Surfing_g02_c05: 0.6031777550233528
v_Surfing_g02_c06: 0.5779189158929512
v_Surfing_g03_c01: 0.5117795242695138
v_Surfing_g03_c02: 0.5478606218239293
v_Surfing_g03_c03: 0.6268786283908412
v_Surfing_g03_c04: 0.6773930484196171
v_Surfing_g04_c01: 0.5265452553285286
v_Surfing_g04_c02: 0.6286535587860271
v_Surfing_g04_c03: 0.5954526354325935
v_Surfing_g04_c04: 0.5810401131166145
v_Surfing_g05_c01: 0.5686346053844318
v_Surfing_g05_c02: 0.6579635430825874
v_Surfing_g05_c03: 0.5262964059365913
v_Surfing_g05_c04: 0.6600337930722162
v_Surfing_g06_c01: 0.510594583931379
v_Surfing_g06_c02: 0.3089798433938995
v_Surfing_g06_c03: 0.6653251353418455
v_Surfing_g06_c04: 0.4773808669997379
v_Surfing_g07_c01: 0.5130499893566594
v_Surfing_g07_c02: 0.08988962334115058
v_Surfing_g07_c03: 0.06285170148476027
v_Surfing_g07_c04: 0.07068192675797036
v_TennisSwing_g01_c01: 0.37602491991015086
v_TennisSwing_g01_c02: 0.49399839236752996
v_TennisSwing_g01_c03: 0.4417675480933667
v_TennisSwing_g01_c04: 0.2831835030799539
v_TennisSwing_g01_c05: 0.4404673721862764
v_TennisSwing_g01_c06: 0.3573081659840227
v_TennisSwing_g01_c07: 0.30467592144736955
v_TennisSwing_g02_c01: 0.38036796136179873
v_TennisSwing_g02_c02: 0.4218462976848514
v_TennisSwing_g02_c03: 0.45846838119791755
v_TennisSwing_g02_c04: 0.45949053286926755
v_TennisSwing_g02_c05: 0.4995922808291198
v_TennisSwing_g02_c06: 0.5905040245258988
v_TennisSwing_g02_c07: 0.41239151533113727
v_TennisSwing_g03_c01: 0.3170552909130038
v_TennisSwing_g03_c02: 0.33227011363374004
v_TennisSwing_g03_c03: 0.2803791518078924
v_TennisSwing_g03_c04: 0.30171638901697406
v_TennisSwing_g03_c05: 0.3068988459406228
v_TennisSwing_g03_c06: 0.3287821364344836
v_TennisSwing_g03_c07: 0.34046709735298464
v_TennisSwing_g04_c01: 0.2670728935615898
v_TennisSwing_g04_c02: 0.21476850251087853
v_TennisSwing_g04_c03: 0.27654136263186047
v_TennisSwing_g04_c04: 0.23565937403941462
v_TennisSwing_g04_c05: 0.22203577577488431
v_TennisSwing_g04_c06: 0.25375668902302095
v_TennisSwing_g04_c07: 0.2494889736396999
