Loaded /home/acb11711tx/lzq/ExpEval/exe_res/ucf101_r50l_perturb_full_core8_fade_test_summed.pt
v_SalsaSpin_g03_c06: 0.8133230234277562
v_SalsaSpin_g04_c01: 0.5086017292821907
v_SalsaSpin_g04_c02: 0.34741185886446146
v_SalsaSpin_g04_c03: 0.6551416790359781
v_SalsaSpin_g04_c04: 0.696340350132914
v_SalsaSpin_g04_c05: 0.795397943515809
v_SalsaSpin_g04_c06: 0.5913017699974716
v_SalsaSpin_g05_c01: 0.608039111529024
v_SalsaSpin_g05_c02: 0.6535155830686108
v_SalsaSpin_g05_c03: 0.5959173747585282
v_SalsaSpin_g05_c04: 0.6993836410590575
v_SalsaSpin_g05_c05: 0.7033855031957046
v_SalsaSpin_g05_c06: 0.7258207599413709
v_SalsaSpin_g06_c01: 0.7528690129299775
v_SalsaSpin_g06_c02: 0.7722542310846165
v_SalsaSpin_g06_c03: 0.78692341519195
v_SalsaSpin_g06_c04: 0.7893735195291356
v_SalsaSpin_g06_c05: 0.8240639592302159
v_SalsaSpin_g07_c01: 0.6275385531378106
v_SalsaSpin_g07_c02: 0.7641905664247588
v_SalsaSpin_g07_c03: 0.6084546862882689
v_SalsaSpin_g07_c04: 0.7148966222782747
v_SalsaSpin_g07_c05: 0.733506510664256
v_SalsaSpin_g07_c06: 0.7260220769574062
v_SkateBoarding_g01_c01: 0.1273549481597911
v_SkateBoarding_g01_c02: 0.030845823196216315
v_SkateBoarding_g01_c03: 0.24833897251892267
v_SkateBoarding_g01_c04: 0.4362097134947476
v_SkateBoarding_g02_c01: 0.23062139470903276
v_SkateBoarding_g02_c02: 0.41538601616821325
v_SkateBoarding_g02_c03: 0.0054872770908862565
v_SkateBoarding_g02_c04: 0.8406336767734501
v_SkateBoarding_g02_c05: 0.8868690332533333
v_SkateBoarding_g02_c06: 0.8594373375312898
v_SkateBoarding_g03_c01: 0.6648568947935019
v_SkateBoarding_g03_c02: 0.37351025027646756
v_SkateBoarding_g03_c03: 0.4042164857169155
v_SkateBoarding_g03_c04: 0.3005184956496123
v_SkateBoarding_g04_c01: 0.3286781416541089
v_SkateBoarding_g04_c02: 0.7603236301006291
v_SkateBoarding_g04_c03: 0.4767542946287904
v_SkateBoarding_g04_c04: 0.4222198770517025
v_SkateBoarding_g04_c05: 0.11929601005294899
v_SkateBoarding_g05_c01: 0.7897205934064004
v_SkateBoarding_g05_c02: 0.8171097147646833
v_SkateBoarding_g05_c03: 0.49451667384937537
v_SkateBoarding_g05_c04: 0.6586149211742622
v_SkateBoarding_g06_c01: 0.7005257470668766
v_SkateBoarding_g06_c02: 0.739748166328809
v_SkateBoarding_g06_c03: 0.5914379222454045
v_SkateBoarding_g06_c04: 0.4919448818914134
v_SkateBoarding_g07_c01: 0.5530917508663151
v_SkateBoarding_g07_c02: 0.5364562733234379
v_SkateBoarding_g07_c03: 0.6773272020877812
v_SkateBoarding_g07_c04: 0.8468812277210418
v_SkateBoarding_g07_c05: 0.63535522056236
v_Skiing_g01_c01: 0.7130980259844364
v_Skiing_g01_c02: 0.763389673187703
v_Skiing_g01_c03: 0.7118853953306825
v_Skiing_g01_c04: 0.7451982149959804
v_Skiing_g01_c05: 0.7929675826908351
v_Skiing_g01_c06: 0.6715815394290985
v_Skiing_g02_c01: 0.8870427260280849
v_Skiing_g02_c02: 0.7829959044338466
v_Skiing_g02_c03: 0.7251512060047389
v_Skiing_g02_c04: 0.8369472274662257
v_Skiing_g02_c05: 0.8045794019581081
v_Skiing_g03_c01: 0.8866399178386928
v_Skiing_g03_c02: 0.9168612608791591
v_Skiing_g03_c03: 0.7725456008793117
v_Skiing_g03_c04: 0.7253583200381399
v_Skiing_g03_c05: 0.9236063012958766
v_Skiing_g03_c06: 0.8347501406551601
v_Skiing_g03_c07: 0.6483590650477709
v_Skiing_g04_c01: 0.5877840286430001
v_Skiing_g04_c02: 0.39635556248140347
v_Skiing_g04_c03: 0.8866152415157558
v_Skiing_g04_c04: 0.841208607527733
v_Skiing_g04_c05: 0.15163475238841784
v_Skiing_g04_c06: 0.7539583096386195
v_Skiing_g04_c07: 0.6371284970859905
v_Skiing_g05_c01: 0.6317441115261317
v_Skiing_g05_c02: 0.8371339092136623
v_Skiing_g05_c03: 0.795265997398019
v_Skiing_g05_c04: 0.9532873878360988
v_Skiing_g06_c01: 0.0060990031215624185
v_Skiing_g06_c02: 0.6542795594887139
v_Skiing_g06_c03: 0.5264149749873468
v_Skiing_g06_c04: 0.02773723167956632
v_Skiing_g06_c05: 0.005379108291890589
v_Skiing_g06_c06: 0.004452777111509931
v_Skiing_g06_c07: 0.362884805408612
v_Skiing_g07_c01: 0.7618190297962428
v_Skiing_g07_c02: 0.8265068182827235
v_Skiing_g07_c03: 0.8429340968014003
v_Skiing_g07_c04: 0.5397273549915553
v_Skijet_g01_c01: 0.6071925482356164
v_Skijet_g01_c02: 0.6546364149653527
v_Skijet_g01_c03: 0.46250355454321834
v_Skijet_g01_c04: 0.6613386592471215
v_Skijet_g02_c01: 0.5115235766970727
v_Skijet_g02_c02: 0.5512542447650048
v_Skijet_g02_c03: 0.534272106608114
v_Skijet_g02_c04: 0.5115982613169763
v_Skijet_g03_c01: 0.5705510696971032
v_Skijet_g03_c02: 0.4777704498374078
v_Skijet_g03_c03: 0.3503672501647088
v_Skijet_g03_c04: 0.07651249576520058
v_Skijet_g04_c01: 0.5028690418803308
v_Skijet_g04_c02: 0.5261022772283468
v_Skijet_g04_c03: 0.49929222675200435
v_Skijet_g04_c04: 0.5386655742877338
v_Skijet_g05_c01: 0.632793994864187
v_Skijet_g05_c02: 0.569951387366018
v_Skijet_g05_c03: 0.5781625232302758
v_Skijet_g05_c04: 0.5993614515864465
v_Skijet_g06_c01: 0.5626444539630029
v_Skijet_g06_c02: 0.4813930711352441
v_Skijet_g06_c03: 0.6623128971659753
v_Skijet_g06_c04: 0.5132538399302575
v_Skijet_g07_c01: 0.3552523665239278
v_Skijet_g07_c02: 0.5553940257632348
v_Skijet_g07_c03: 0.5120204491649929
v_Skijet_g07_c04: 0.5534631933660421
v_SoccerJuggling_g01_c01: 0.5266826726941325
v_SoccerJuggling_g01_c02: 0.7602954089155354
v_SoccerJuggling_g01_c03: 0.6665263028329171
v_SoccerJuggling_g01_c04: 0.6733703027924456
v_SoccerJuggling_g01_c05: 0.756300257190869
v_SoccerJuggling_g02_c01: 0.7070674930212952
v_SoccerJuggling_g02_c02: 0.6443346786757864
v_SoccerJuggling_g02_c03: 0.6299176922978766
v_SoccerJuggling_g02_c04: 0.6659701589008726
v_SoccerJuggling_g02_c05: 0.716039184152887
v_SoccerJuggling_g02_c06: 0.6564208303091981
v_SoccerJuggling_g03_c01: 0.603335319923044
v_SoccerJuggling_g03_c02: 0.6057286738863148
v_SoccerJuggling_g03_c03: 0.11348982751163916
v_SoccerJuggling_g03_c04: 0.006996321123860838
v_SoccerJuggling_g04_c01: 0.48711316883358435
v_SoccerJuggling_g04_c02: 0.683846059858606
v_SoccerJuggling_g04_c03: 0.7164663706419923
v_SoccerJuggling_g04_c04: 0.7851627503035523
v_SoccerJuggling_g04_c05: 0.7071477804778077
v_SoccerJuggling_g04_c06: 0.6566004787085511
v_SoccerJuggling_g05_c01: 0.2567926703698866
v_SoccerJuggling_g05_c02: 0.33184137395377533
v_SoccerJuggling_g05_c03: 0.24187765028122143
v_SoccerJuggling_g05_c04: 0.11647092318102281
v_SoccerJuggling_g05_c05: 0.2758794170725558
v_SoccerJuggling_g05_c06: 0.1860699131132968
v_SoccerJuggling_g06_c01: 0.6253517900107362
v_SoccerJuggling_g06_c02: 0.5974274912362851
v_SoccerJuggling_g06_c03: 0.6670636568663575
v_SoccerJuggling_g06_c04: 0.444334957420633
v_SoccerJuggling_g06_c05: 0.6020740318557181
v_SoccerJuggling_g07_c01: 0.6842916045783021
v_SoccerJuggling_g07_c02: 0.4451851112747498
v_SoccerJuggling_g07_c03: 0.6560416851637818
v_SoccerJuggling_g07_c04: 0.5752954517004945
v_SoccerJuggling_g07_c05: 0.6112191115019776
v_SoccerJuggling_g07_c06: 0.6175513897536256
v_SoccerJuggling_g07_c07: 0.4418782630449094
v_Surfing_g01_c01: 0.8476253437984269
v_Surfing_g01_c02: 0.6626110162760597
v_Surfing_g01_c03: 0.868115632532863
v_Surfing_g01_c04: 0.8743847894656938
v_Surfing_g01_c05: 0.7547749073419254
v_Surfing_g01_c06: 0.8096390219579916
v_Surfing_g01_c07: 0.8355811026121955
v_Surfing_g02_c01: 0.8364929246890824
v_Surfing_g02_c02: 0.554169124661712
v_Surfing_g02_c03: 0.7596341438766103
v_Surfing_g02_c04: 0.8036015538673382
v_Surfing_g02_c05: 0.8496215629565995
v_Surfing_g02_c06: 0.8370550560939591
v_Surfing_g03_c01: 0.7299937379721086
v_Surfing_g03_c02: 0.6962133042688947
v_Surfing_g03_c03: 0.7899346442136448
v_Surfing_g03_c04: 0.796755521761952
v_Surfing_g04_c01: 0.8383889484393876
v_Surfing_g04_c02: 0.7564220155763905
v_Surfing_g04_c03: 0.7830544400203507
v_Surfing_g04_c04: 0.8405234503734391
v_Surfing_g05_c01: 0.8390939591627102
v_Surfing_g05_c02: 0.8547091770160478
v_Surfing_g05_c03: 0.8624337005603593
v_Surfing_g05_c04: 0.8349834389227908
v_Surfing_g06_c01: 0.7405155074957293
v_Surfing_g06_c02: 0.6129572433128487
v_Surfing_g06_c03: 0.811731308902381
v_Surfing_g06_c04: 0.7889530907559674
v_Surfing_g07_c01: 0.6682821802969556
v_Surfing_g07_c02: 0.07510288964840584
v_Surfing_g07_c03: 0.1407048144901637
v_Surfing_g07_c04: 0.10230946246883832
v_TennisSwing_g01_c01: 0.7336217047402442
v_TennisSwing_g01_c02: 0.6304197151901008
v_TennisSwing_g01_c03: 0.6524041042418958
v_TennisSwing_g01_c04: 0.4125373834965558
v_TennisSwing_g01_c05: 0.725355699308011
v_TennisSwing_g01_c06: 0.4712940343877108
v_TennisSwing_g01_c07: 0.5675955548638285
v_TennisSwing_g02_c01: 0.08922934217730472
v_TennisSwing_g02_c02: 0.323592987492475
v_TennisSwing_g02_c03: 0.3240663743333698
v_TennisSwing_g02_c04: 0.39288207411186704
v_TennisSwing_g02_c05: 0.30702180310504446
v_TennisSwing_g02_c06: 0.27633804490210423
v_TennisSwing_g02_c07: 0.1762890684174181
v_TennisSwing_g03_c01: 0.46745128033103356
v_TennisSwing_g03_c02: 0.6361761073337675
v_TennisSwing_g03_c03: 0.3565369899140478
v_TennisSwing_g03_c04: 0.6773453968332888
v_TennisSwing_g03_c05: 0.6070414619741769
v_TennisSwing_g03_c06: 0.5087591063918353
v_TennisSwing_g03_c07: 0.40793389279747316
v_TennisSwing_g04_c01: 0.31557986873554
v_TennisSwing_g04_c02: 0.2500100914610357
v_TennisSwing_g04_c03: 0.22237944102266738
v_TennisSwing_g04_c04: 0.3076916021516354
v_TennisSwing_g04_c05: 0.37850510596649656
v_TennisSwing_g04_c06: 0.29918013710880587
v_TennisSwing_g04_c07: 0.2829674720985622
v_TennisSwing_g05_c01: 0.0439657372178317
v_TennisSwing_g05_c02: 0.01282268375393869
v_TennisSwing_g05_c03: 0.08565848229841322
v_TennisSwing_g05_c04: 0.09513587847470717
v_TennisSwing_g05_c05: 0.013732261428454628
v_TennisSwing_g05_c06: 0.010002366605869457
v_TennisSwing_g05_c07: 0.00930301961375335
v_TennisSwing_g06_c01: 0.2678301931580336
v_TennisSwing_g06_c02: 0.15523586061203787
v_TennisSwing_g06_c03: 0.3668909842369885
v_TennisSwing_g06_c04: 0.5267728556634665
v_TennisSwing_g06_c05: 0.4387420468253822
v_TennisSwing_g06_c06: 0.2582751883880974
v_TennisSwing_g06_c07: 0.27571713400425324
v_TennisSwing_g07_c01: 0.4022425151185871
v_TennisSwing_g07_c02: 0.2787478672096313
v_TennisSwing_g07_c03: 0.47393504099341044
v_TennisSwing_g07_c04: 0.43555337504835734
v_TennisSwing_g07_c05: 0.2514062862599076
v_TennisSwing_g07_c06: 0.2463912473747314
v_TennisSwing_g07_c07: 0.24955529288740763
v_TrampolineJumping_g01_c01: 0.34856878724798435
v_TrampolineJumping_g01_c02: 0.37536077705129856
v_TrampolineJumping_g01_c03: 0.52110837903723
v_TrampolineJumping_g01_c04: 0.4376239975999283
v_TrampolineJumping_g02_c01: 0.23227824588224166
v_TrampolineJumping_g02_c02: 0.25874757571995133
v_TrampolineJumping_g02_c03: 0.366593088404386
v_TrampolineJumping_g02_c04: 0.37734850929967934
v_TrampolineJumping_g02_c05: 0.33646721128292256
v_TrampolineJumping_g02_c06: 0.26361680208623284
v_TrampolineJumping_g03_c01: 0.38957591858610385
v_TrampolineJumping_g03_c02: 0.45248719063505405
v_TrampolineJumping_g03_c03: 0.5499915978024887
v_TrampolineJumping_g03_c04: 0.5018154880116867
v_TrampolineJumping_g04_c01: 0.5107490321706223
v_TrampolineJumping_g04_c02: 0.40201522913679355
v_TrampolineJumping_g04_c03: 0.3613184293816971
v_TrampolineJumping_g04_c04: 0.5716734471815812
v_TrampolineJumping_g04_c05: 0.5817327405410992
v_TrampolineJumping_g05_c01: 0.4176095266911375
v_TrampolineJumping_g05_c02: 0.2686046246989804
v_TrampolineJumping_g05_c03: 0.243826051623671
v_TrampolineJumping_g05_c04: 0.3051617209884512
v_TrampolineJumping_g06_c01: 0.15293673650279516
v_TrampolineJumping_g06_c02: 0.6364769836972641
v_TrampolineJumping_g06_c04: 0.6049032112668442
v_TrampolineJumping_g07_c01: 0.5512622496198105
v_TrampolineJumping_g07_c02: 0.5937275191853928
v_TrampolineJumping_g07_c03: 0.6391060253690171
v_TrampolineJumping_g07_c04: 0.5508854290555405
v_TrampolineJumping_g07_c05: 0.5951331755231308
v_VolleyballSpiking_g01_c01: 0.3571243082142246
v_VolleyballSpiking_g01_c02: 0.6257470586306226
v_VolleyballSpiking_g01_c03: 0.4347290053001416
v_VolleyballSpiking_g01_c04: 0.48564544701639534
v_VolleyballSpiking_g02_c01: 0.4094948527372253
v_VolleyballSpiking_g02_c04: 0.628929709174372
v_VolleyballSpiking_g03_c01: 0.49091548155683995
v_VolleyballSpiking_g03_c02: 0.48865670347277046
v_VolleyballSpiking_g03_c03: 0.6920758253863823
v_VolleyballSpiking_g03_c04: 0.575921032667793
v_VolleyballSpiking_g04_c01: 0.3982379982217026
v_VolleyballSpiking_g04_c02: 0.27627507466513634
v_VolleyballSpiking_g04_c03: 0.4172943281910193
v_VolleyballSpiking_g04_c04: 0.32098347376722813
v_VolleyballSpiking_g04_c05: 0.45578795587334753
v_VolleyballSpiking_g04_c06: 0.3232256440414858
v_VolleyballSpiking_g04_c07: 0.2666351539983225
v_VolleyballSpiking_g05_c01: 0.41587832951609016
v_VolleyballSpiking_g05_c02: 0.6879581872808558
v_VolleyballSpiking_g05_c03: 0.3640056649192047
v_VolleyballSpiking_g05_c04: 0.5016714670664442
v_VolleyballSpiking_g05_c05: 0.2857057320388776
v_VolleyballSpiking_g06_c01: 0.5201887833854926
v_VolleyballSpiking_g06_c02: 0.5286141374117506
v_VolleyballSpiking_g06_c03: 0.3459853228150678
v_VolleyballSpiking_g06_c04: 0.6409640052324903
v_VolleyballSpiking_g07_c01: 0.4696282186514509
v_VolleyballSpiking_g07_c02: 0.3520667656293881
v_VolleyballSpiking_g07_c03: 0.4206905999189985
v_VolleyballSpiking_g07_c04: 0.5466297605044019
v_VolleyballSpiking_g07_c05: 0.37132805967394233
v_VolleyballSpiking_g07_c06: 0.6378704645640028
v_VolleyballSpiking_g07_c07: 0.5925444104677808
v_WalkingWithDog_g01_c01: 0.6286360670364957
v_WalkingWithDog_g01_c02: 0.5588684196136455
v_WalkingWithDog_g01_c03: 0.31379655632372305
v_WalkingWithDog_g01_c04: 0.6299328382610838
v_WalkingWithDog_g02_c01: 0.06464434202825942
v_WalkingWithDog_g02_c02: 0.09997014701548324
v_WalkingWithDog_g02_c03: 0.34509070124659047
v_WalkingWithDog_g02_c04: 0.23169768206025765
v_WalkingWithDog_g02_c05: 0.05348230045819946
v_WalkingWithDog_g02_c06: 0.3148598987627338
v_WalkingWithDog_g03_c01: 0.00021758208504252252
v_WalkingWithDog_g03_c02: 0.00021669793954970373
v_WalkingWithDog_g03_c03: 0.6297344618960778
v_WalkingWithDog_g03_c04: 0.6688668776787381
v_WalkingWithDog_g03_c05: 0.5798536587990384
v_WalkingWithDog_g04_c01: 0.6856858220435242
v_WalkingWithDog_g04_c02: 0.014433854231356236
v_WalkingWithDog_g04_c03: 0.5549658585823636
v_WalkingWithDog_g04_c04: 0.35592335066939995
v_WalkingWithDog_g04_c05: 0.48695973050962493
v_WalkingWithDog_g05_c01: 0.583676164273129
v_WalkingWithDog_g05_c02: 0.7053854579589824
v_WalkingWithDog_g05_c03: 0.7766347576416592
v_WalkingWithDog_g05_c04: 0.7640854169167142
v_WalkingWithDog_g05_c05: 0.8017756391800503
v_WalkingWithDog_g06_c01: 0.00033126746536993323
v_WalkingWithDog_g06_c02: 0.6727233601142188
v_WalkingWithDog_g06_c03: 0.3408405722458383
v_WalkingWithDog_g06_c04: 0.7198677111756524
v_WalkingWithDog_g06_c05: 0.541144673932763
v_WalkingWithDog_g07_c01: 0.0001862167401895931
v_WalkingWithDog_g07_c02: 0.42641080006626453
v_WalkingWithDog_g07_c03: 7.416751031553981e-05
v_WalkingWithDog_g07_c04: 0.25630825011660363
v_WalkingWithDog_g07_c05: 0.6447438646447381
v_WalkingWithDog_g07_c06: 0.00047014170943895234
Finished: cm_16, ins, most_first, ucf101, r50l, perturb, #Step=128
Average: 0.5514732935267771
