Loaded /home/lzq/ExpEval/exe_res/ucf101_r50l_la_full.pt
v_Biking_g05_c03: 0.7848115192891782
v_Biking_g05_c04: 0.8803688513280576
v_Biking_g05_c05: 0.8438407408239073
v_Biking_g05_c06: 0.8423440085889524
v_Biking_g05_c07: 0.8403560744764036
v_Biking_g06_c01: 0.8180033194066709
v_Biking_g06_c02: 0.8036101089955991
v_Biking_g06_c03: 0.8980759607793516
v_Biking_g06_c04: 0.5587162295987582
v_Biking_g06_c05: 0.6392108360005295
v_Biking_g07_c01: 0.7698061691762632
v_Biking_g07_c02: 0.7941537724973387
v_Biking_g07_c03: 0.620908007228536
v_Biking_g07_c04: 0.8163426757955676
v_Biking_g07_c05: 0.053304581872907875
v_Biking_g07_c06: 0.7592894609251744
v_CliffDiving_g01_c01: 0.9758555446751416
v_CliffDiving_g01_c02: 0.9135474299546331
v_CliffDiving_g01_c03: 0.8993259225971997
v_CliffDiving_g01_c04: 0.9825698886997998
v_CliffDiving_g01_c05: 0.9154719868674874
v_CliffDiving_g01_c06: 0.8514491473324597
v_CliffDiving_g02_c01: 0.9174982223194093
v_CliffDiving_g02_c02: 0.8584065802861005
v_CliffDiving_g02_c03: 0.8772827726788819
v_CliffDiving_g02_c04: 0.8453492096159607
v_CliffDiving_g03_c01: 0.9960346971638501
v_CliffDiving_g03_c02: 0.9933136259205639
v_CliffDiving_g03_c03: 0.9989016810432076
v_CliffDiving_g03_c04: 0.8981342518236488
v_CliffDiving_g03_c05: 0.9786463533528149
v_CliffDiving_g04_c01: 0.9538238262757659
v_CliffDiving_g04_c02: 0.9689606199972332
v_CliffDiving_g04_c03: 0.9952044044621289
v_CliffDiving_g04_c04: 0.9995334898121655
v_CliffDiving_g05_c01: 0.13308383041930938
v_CliffDiving_g05_c02: 0.992840722668916
v_CliffDiving_g05_c03: 0.6656264080666006
v_CliffDiving_g05_c04: 0.24828705342952162
v_CliffDiving_g05_c05: 0.9874715362675488
v_CliffDiving_g05_c06: 0.9902187916450202
v_CliffDiving_g05_c07: 0.9944037981331348
v_CliffDiving_g06_c01: 0.9658992674667388
v_CliffDiving_g06_c02: 0.9693273270968348
v_CliffDiving_g06_c03: 0.9046723472420126
v_CliffDiving_g06_c04: 0.8564760736189783
v_CliffDiving_g06_c05: 0.964032341260463
v_CliffDiving_g06_c06: 0.8968803209718317
v_CliffDiving_g06_c07: 0.9864714234136045
v_CliffDiving_g07_c01: 0.9658585898578167
v_CliffDiving_g07_c02: 0.9969229255802929
v_CliffDiving_g07_c03: 0.9945018109865487
v_CliffDiving_g07_c04: 0.9995381436310709
v_CliffDiving_g07_c05: 0.9192281335126609
v_CliffDiving_g07_c06: 0.9539669915102422
v_CricketBowling_g01_c01: 0.6347691791494228
v_CricketBowling_g01_c02: 0.7253014224012233
v_CricketBowling_g01_c03: 0.6219653861959316
v_CricketBowling_g01_c04: 0.5191216843564845
v_CricketBowling_g01_c05: 0.7046260016401149
v_CricketBowling_g01_c06: 0.5829873459775783
v_CricketBowling_g01_c07: 0.5251996295888759
v_CricketBowling_g02_c01: 0.13155034788780284
v_CricketBowling_g02_c02: 0.11948102665029836
v_CricketBowling_g02_c03: 0.21214681466937435
v_CricketBowling_g02_c04: 0.27761033991247785
v_CricketBowling_g02_c05: 0.16694420598343385
v_CricketBowling_g02_c06: 0.29059926722094787
v_CricketBowling_g02_c07: 0.20965899083659423
v_CricketBowling_g03_c01: 1.4162190891370274e-05
v_CricketBowling_g03_c02: 1.2589528331830024e-05
v_CricketBowling_g03_c03: 0.0004643620346698185
v_CricketBowling_g03_c04: 9.085169210720778e-06
v_CricketBowling_g04_c01: 0.22166073460959268
v_CricketBowling_g04_c02: 0.38159219779901576
v_CricketBowling_g04_c03: 0.3620605176444016
v_CricketBowling_g04_c04: 0.021967116498323946
v_CricketBowling_g04_c05: 0.005808700989625493
v_CricketBowling_g05_c01: 0.419321246667657
v_CricketBowling_g05_c02: 0.2786889749009944
v_CricketBowling_g05_c03: 0.34762112073496354
v_CricketBowling_g05_c04: 0.32298133544519914
v_CricketBowling_g06_c01: 0.12112064169615877
v_CricketBowling_g06_c02: 0.06031612981006873
v_CricketBowling_g06_c03: 0.23150607663102818
v_CricketBowling_g06_c04: 0.7139794402652271
v_CricketBowling_g06_c05: 0.20724246003793922
v_CricketBowling_g07_c01: 0.0029897973696435542
v_CricketBowling_g07_c02: 0.0013829595833314556
v_CricketBowling_g07_c03: 0.57734016397864
v_CricketBowling_g07_c04: 0.2522784131475575
v_Diving_g01_c01: 0.7416987546330347
v_Diving_g01_c02: 0.701142681444253
v_Diving_g01_c03: 0.7494995125180139
v_Diving_g01_c04: 0.7345860727673426
v_Diving_g01_c05: 0.7123521097546472
v_Diving_g01_c06: 0.7309478052502527
v_Diving_g01_c07: 0.7267826922779932
v_Diving_g02_c01: 0.6824390419369593
v_Diving_g02_c02: 0.6501650937443628
v_Diving_g02_c03: 0.7335610516911402
v_Diving_g02_c04: 0.7553596027737512
v_Diving_g02_c05: 0.7841746934300318
v_Diving_g02_c06: 0.7457201608067408
v_Diving_g02_c07: 0.8255232103711023
v_Diving_g03_c01: 0.7364328034764185
v_Diving_g03_c02: 0.7543412574177637
v_Diving_g03_c03: 0.7927172311192408
v_Diving_g03_c04: 0.8264027961140528
v_Diving_g03_c05: 0.7896485455876245
v_Diving_g03_c06: 0.7161935099011316
v_Diving_g03_c07: 0.7584340699559107
v_Diving_g04_c01: 0.5615891941433802
v_Diving_g04_c02: 0.5880669482594385
v_Diving_g04_c03: 0.49504981949758076
v_Diving_g04_c04: 0.7008956797963037
v_Diving_g04_c05: 0.4130351395888283
v_Diving_g04_c06: 0.7314269669896021
v_Diving_g04_c07: 0.7179483311792865
v_Diving_g05_c01: 0.8008796103840723
v_Diving_g05_c02: 0.7936377056485071
v_Diving_g05_c03: 0.7658892401104822
v_Diving_g05_c04: 0.744098139608468
v_Diving_g05_c05: 0.8038895853405847
v_Diving_g05_c06: 0.7162201531773462
v_Diving_g06_c01: 0.6876337655430689
v_Diving_g06_c02: 0.6575178035145655
v_Diving_g06_c03: 0.6515978701954737
v_Diving_g06_c04: 0.7393603452092066
v_Diving_g06_c05: 0.43911478799600445
v_Diving_g06_c06: 0.4508593805676355
v_Diving_g06_c07: 0.778881562555398
v_Diving_g07_c01: 0.6056726106053247
v_Diving_g07_c02: 0.6910417207127466
v_Diving_g07_c03: 0.7145257751999452
v_Diving_g07_c04: 0.754437460711415
v_Fencing_g01_c01: 0.7577416410645128
v_Fencing_g01_c02: 0.8177830039498986
v_Fencing_g01_c03: 0.7752288834167302
v_Fencing_g01_c04: 0.7497045516943217
v_Fencing_g01_c05: 0.8274985510365696
v_Fencing_g01_c06: 0.8175402891797603
v_Fencing_g02_c01: 0.8387731442203403
v_Fencing_g02_c02: 0.8153570385625244
v_Fencing_g02_c03: 0.847168395107019
v_Fencing_g02_c04: 0.8660962137369097
v_Fencing_g02_c05: 0.8673977347066284
v_Fencing_g03_c01: 0.7098899626148523
v_Fencing_g03_c02: 0.519018688748929
v_Fencing_g03_c03: 0.6954743357350708
v_Fencing_g03_c04: 0.7053445668866516
v_Fencing_g03_c05: 0.7455897422482849
v_Fencing_g04_c01: 0.8327436077383936
v_Fencing_g04_c02: 0.787575015609491
v_Fencing_g04_c03: 0.6986375542333008
v_Fencing_g04_c04: 0.7427633495976806
v_Fencing_g04_c05: 0.7539998980214477
v_Fencing_g05_c01: 0.7202036984240294
v_Fencing_g05_c02: 0.47919403789319404
v_Fencing_g05_c03: 0.835989424770105
v_Fencing_g05_c04: 0.7189822658406229
v_Fencing_g05_c05: 0.8994639011075378
v_Fencing_g06_c01: 0.819814591479826
v_Fencing_g06_c02: 0.5748357973502607
v_Fencing_g06_c03: 0.8587795461503447
v_Fencing_g06_c04: 0.8242964195528657
v_Fencing_g07_c01: 0.849000522678125
v_Fencing_g07_c02: 0.8886584735450924
v_Fencing_g07_c03: 0.7836167912905694
v_Fencing_g07_c04: 0.838519344848919
v_FloorGymnastics_g01_c01: 0.7418344796860339
v_FloorGymnastics_g01_c02: 0.8353495777809741
v_FloorGymnastics_g01_c03: 0.7303868712151171
v_FloorGymnastics_g01_c04: 0.8584755243027331
v_FloorGymnastics_g01_c05: 0.7858987034523608
v_FloorGymnastics_g02_c01: 0.27667993383870737
v_FloorGymnastics_g02_c02: 0.5915195111410441
v_FloorGymnastics_g02_c03: 0.34339005181023197
v_FloorGymnastics_g02_c04: 0.5215362495036544
v_FloorGymnastics_g03_c01: 0.5718243306727828
v_FloorGymnastics_g03_c02: 0.6794597095103683
v_FloorGymnastics_g03_c03: 0.4075144604539247
v_FloorGymnastics_g03_c04: 0.6351046760791661
v_FloorGymnastics_g04_c01: 0.785311120864165
v_FloorGymnastics_g04_c02: 0.824606615420592
v_FloorGymnastics_g04_c03: 0.8561798514092089
v_FloorGymnastics_g04_c04: 0.791237908717406
v_FloorGymnastics_g04_c05: 0.8777393878662707
v_FloorGymnastics_g05_c01: 0.604423958644432
v_FloorGymnastics_g05_c02: 0.8512584747040393
v_FloorGymnastics_g05_c03: 0.6593507512697698
v_FloorGymnastics_g05_c04: 0.8078249276840808
v_FloorGymnastics_g06_c01: 0.8390050114357592
v_FloorGymnastics_g06_c02: 0.8103107393944384
v_FloorGymnastics_g06_c03: 0.9160603464806201
v_FloorGymnastics_g06_c04: 0.434247258886856
v_FloorGymnastics_g06_c05: 0.7248380364143969
v_FloorGymnastics_g06_c06: 0.11316227803395407
v_FloorGymnastics_g06_c07: 0.5025032864177348
v_FloorGymnastics_g07_c01: 0.7197618471218021
v_FloorGymnastics_g07_c02: 0.5516282020361842
v_FloorGymnastics_g07_c03: 0.7141301215851428
v_FloorGymnastics_g07_c04: 0.6661879609564068
v_FloorGymnastics_g07_c05: 0.662110611865458
v_FloorGymnastics_g07_c06: 0.6659712505751969
v_FloorGymnastics_g07_c07: 0.4523591914439322
v_GolfSwing_g01_c01: 0.842325746610868
v_GolfSwing_g01_c02: 0.7812312837393165
v_GolfSwing_g01_c03: 0.4230815764219642
v_GolfSwing_g01_c04: 0.31279534061263803
v_GolfSwing_g01_c05: 0.8342602844984413
v_GolfSwing_g01_c06: 0.35301890929054025
v_GolfSwing_g02_c01: 0.12104648381296101
v_GolfSwing_g02_c02: 0.007087127979048091
v_GolfSwing_g02_c03: 0.0016413570485838136
v_GolfSwing_g02_c04: 0.006710074990223802
v_GolfSwing_g03_c01: 0.28019231517623666
v_GolfSwing_g03_c02: 0.2797900154889703
v_GolfSwing_g03_c03: 0.3959875647612989
v_GolfSwing_g03_c04: 0.3292012876534045
v_GolfSwing_g03_c05: 0.3224730864801586
v_GolfSwing_g03_c06: 0.31533785263832215
v_GolfSwing_g03_c07: 0.3514962387905598
v_GolfSwing_g04_c01: 0.02804931818695877
v_GolfSwing_g04_c02: 0.16116257064800266
v_GolfSwing_g04_c03: 0.46311232733364704
v_GolfSwing_g04_c04: 0.4898282704577923
v_GolfSwing_g04_c05: 0.5448024268896461
v_GolfSwing_g04_c06: 0.5041975412220836
v_GolfSwing_g05_c01: 0.26985436148765984
v_GolfSwing_g05_c02: 0.24380001641634408
v_GolfSwing_g05_c03: 0.4340727627911747
v_GolfSwing_g05_c04: 0.6202305569947839
v_GolfSwing_g05_c05: 0.10113590612832013
v_GolfSwing_g05_c06: 0.2168781276611753
v_GolfSwing_g05_c07: 0.21618358378123048
v_GolfSwing_g06_c01: 0.008343059494791305
v_GolfSwing_g06_c02: 0.003979481238047811
v_GolfSwing_g06_c03: 0.441891073778379
v_GolfSwing_g06_c04: 0.2255918137432218
v_GolfSwing_g07_c01: 0.2007893004390553
v_GolfSwing_g07_c02: 0.18731706060293618
v_GolfSwing_g07_c03: 0.4610745562874854
v_GolfSwing_g07_c04: 0.2817433851939768
v_GolfSwing_g07_c05: 0.2711494402662993
v_HorseRiding_g01_c01: 0.4920919533706183
v_HorseRiding_g01_c02: 0.3713699938616628
v_HorseRiding_g01_c03: 0.8809594964495773
v_HorseRiding_g01_c04: 0.9067541217318649
v_HorseRiding_g01_c05: 0.9168701624384994
v_HorseRiding_g01_c06: 0.8836160754672164
v_HorseRiding_g01_c07: 0.8170628404132003
v_HorseRiding_g02_c01: 0.8814201807490463
v_HorseRiding_g02_c02: 0.8928586101046676
v_HorseRiding_g02_c03: 0.8608047818652267
v_HorseRiding_g02_c04: 0.8540533637515182
v_HorseRiding_g02_c05: 0.7753133630267257
v_HorseRiding_g02_c06: 0.8761439179888839
v_HorseRiding_g02_c07: 0.8093346213809127
v_HorseRiding_g03_c01: 0.8601827477923507
v_HorseRiding_g03_c02: 0.8811720466128463
v_HorseRiding_g03_c03: 0.8749203538409347
v_HorseRiding_g03_c04: 0.8717526053897018
v_HorseRiding_g03_c05: 0.8703932618609542
v_HorseRiding_g03_c06: 0.8805135941020126
v_HorseRiding_g03_c07: 0.8383448576441879
v_HorseRiding_g04_c01: 0.9213635777941818
v_HorseRiding_g04_c02: 0.8968843078127975
v_HorseRiding_g04_c03: 0.8626305913439865
v_HorseRiding_g04_c04: 0.8640803369580681
v_HorseRiding_g04_c05: 0.7746069287768478
v_HorseRiding_g04_c06: 0.8124356126299972
v_HorseRiding_g04_c07: 0.804353818844902
v_HorseRiding_g05_c01: 0.8568658685198898
v_HorseRiding_g05_c02: 0.9070685362330551
v_HorseRiding_g05_c03: 0.8881270741931075
v_HorseRiding_g05_c04: 0.866731212090599
v_HorseRiding_g05_c05: 0.8773031091204757
v_HorseRiding_g05_c06: 0.8016035413256759
v_HorseRiding_g05_c07: 0.653916808858412
v_HorseRiding_g06_c01: 0.8561840509883041
v_HorseRiding_g06_c02: 0.9243913745394821
v_HorseRiding_g06_c03: 0.9166368102542037
v_HorseRiding_g06_c04: 0.8836064791194076
v_HorseRiding_g06_c05: 0.8703819965830917
v_HorseRiding_g06_c06: 0.8748217677584762
v_HorseRiding_g06_c07: 0.9008347844592208
v_HorseRiding_g07_c01: 0.8781354283801193
v_HorseRiding_g07_c02: 0.7456792449465866
v_HorseRiding_g07_c03: 0.8449914311877365
v_HorseRiding_g07_c04: 0.8540732717028732
v_HorseRiding_g07_c05: 0.7872989034167404
v_HorseRiding_g07_c06: 0.8414984201899642
v_HorseRiding_g07_c07: 0.8376023625842208
v_IceDancing_g01_c01: 0.7000982832849587
v_IceDancing_g01_c02: 0.5242953371942605
v_IceDancing_g01_c03: 0.7667553496301736
v_IceDancing_g01_c04: 0.7145613503397072
v_IceDancing_g01_c05: 0.7429262471139992
v_IceDancing_g01_c06: 0.7622394633234109
v_IceDancing_g01_c07: 0.3783902299345101
v_IceDancing_g02_c01: 0.6648616862238015
v_IceDancing_g02_c02: 0.7675041627824868
v_IceDancing_g02_c03: 0.49333897947674643
v_IceDancing_g02_c04: 0.7385011386812295
v_IceDancing_g02_c05: 0.40183044241150867
v_IceDancing_g02_c06: 0.7147647809923257
v_IceDancing_g02_c07: 0.5265172791421975
v_IceDancing_g03_c01: 0.5347984504640664
v_IceDancing_g03_c02: 0.680876917833146
v_IceDancing_g03_c03: 0.6707958054483498
v_IceDancing_g03_c04: 0.44119531630879294
v_IceDancing_g03_c05: 0.7182027172983254
v_IceDancing_g03_c06: 0.6656304669321145
v_IceDancing_g04_c01: 0.6924668025911416
v_IceDancing_g04_c02: 0.7644845318735207
v_IceDancing_g04_c03: 0.6899310421884621
v_IceDancing_g04_c04: 0.7869086337030495
v_IceDancing_g04_c05: 0.000831677796930326
v_IceDancing_g04_c06: 0.7095993828714455
v_IceDancing_g04_c07: 0.784791119092759
v_IceDancing_g05_c01: 0.6145648431718911
v_IceDancing_g05_c02: 0.296437151426133
v_IceDancing_g05_c03: 0.8157817196786965
v_IceDancing_g05_c04: 0.731967039102372
v_IceDancing_g05_c05: 0.8273379874170388
v_IceDancing_g05_c06: 0.6893175911844338
v_IceDancing_g06_c01: 0.8680307936609353
v_IceDancing_g06_c02: 0.845364518159684
v_IceDancing_g06_c03: 0.8151665401399697
v_IceDancing_g06_c04: 0.863547689908799
v_IceDancing_g06_c05: 0.8395505022943581
v_IceDancing_g06_c06: 0.31918821453457724
v_IceDancing_g07_c01: 0.6810402345598305
v_IceDancing_g07_c02: 0.7176755142152871
v_IceDancing_g07_c03: 0.7451504540384377
v_IceDancing_g07_c04: 0.5167948079050149
v_IceDancing_g07_c05: 0.5820943188608254
v_IceDancing_g07_c06: 0.5640353631914223
v_IceDancing_g07_c07: 0.5703780126512612
v_LongJump_g01_c01: 0.7158574271427369
v_LongJump_g01_c02: 0.8316274094806886
v_LongJump_g01_c03: 0.846314470790503
v_LongJump_g01_c04: 0.6435161042438722
v_LongJump_g01_c05: 0.7261132407413697
v_LongJump_g01_c06: 0.6266644406543946
v_LongJump_g01_c07: 0.6983832526432252
v_LongJump_g02_c01: 0.7837475971730328
v_LongJump_g02_c02: 0.6757458157783276
v_LongJump_g02_c03: 0.8027013570947474
v_LongJump_g02_c04: 0.8115342371577299
v_LongJump_g02_c05: 0.8598208632731712
v_LongJump_g03_c01: 0.12128067020717026
v_LongJump_g03_c02: 0.2732482185067511
v_LongJump_g03_c03: 0.7244344759212709
v_LongJump_g03_c04: 0.41021175640094043
v_LongJump_g03_c05: 0.5406746748315072
v_LongJump_g03_c06: 0.5569082322010672
v_LongJump_g04_c01: 0.46316873565706373
v_LongJump_g04_c02: 0.34560864539275826
v_LongJump_g04_c03: 0.4213112544214255
v_LongJump_g04_c04: 0.31801100009511174
v_LongJump_g04_c05: 0.5492736301796413
v_LongJump_g04_c06: 0.5161963564289636
v_LongJump_g04_c07: 0.49020330984535576
v_LongJump_g05_c01: 0.006059114196659721
v_LongJump_g05_c02: 0.004137773391448718
v_LongJump_g05_c03: 0.024572046398361636
v_LongJump_g05_c04: 0.03427816087537394
v_LongJump_g05_c05: 0.06453138372785361
v_LongJump_g06_c01: 0.0611417929333129
v_LongJump_g06_c02: 0.05031601527048224
v_LongJump_g06_c03: 0.061246428774438755
v_LongJump_g06_c04: 0.07557330056374667
v_LongJump_g07_c01: 0.6423141723910248
v_LongJump_g07_c02: 0.7558623361812806
v_LongJump_g07_c03: 0.43532158764469386
v_LongJump_g07_c05: 0.3554156218135631
v_PoleVault_g01_c01: 0.37709820029067487
v_PoleVault_g01_c02: 0.5232819555394599
v_PoleVault_g01_c03: 0.4482765611328432
v_PoleVault_g01_c04: 0.573748767289544
v_PoleVault_g01_c05: 0.4048990601741025
v_PoleVault_g02_c01: 0.6671095920328298
v_PoleVault_g02_c02: 0.39716047296042234
v_PoleVault_g02_c03: 0.4787864518884817
v_PoleVault_g02_c04: 0.8351639343027273
v_PoleVault_g02_c05: 0.5276682806734243
v_PoleVault_g02_c06: 0.48539770968000084
v_PoleVault_g02_c07: 0.5674981308702627
v_PoleVault_g03_c01: 0.8126356435541311
v_PoleVault_g03_c02: 0.6675326662671068
v_PoleVault_g03_c03: 0.6672125292543569
v_PoleVault_g03_c04: 0.6480160794753829
v_PoleVault_g03_c05: 0.3406582909237841
v_PoleVault_g03_c06: 0.5654890371088186
v_PoleVault_g03_c07: 0.6802331043008962
v_PoleVault_g04_c01: 0.49031501650551945
v_PoleVault_g04_c02: 0.6265578420434395
v_PoleVault_g04_c03: 0.1468674644429484
v_PoleVault_g04_c04: 0.12616930264721304
v_PoleVault_g04_c05: 0.4860435905002305
v_PoleVault_g04_c06: 0.7976622429277995
v_PoleVault_g04_c07: 0.7991516423944631
v_PoleVault_g05_c01: 0.8087253404382864
v_PoleVault_g05_c02: 0.8447368574861684
v_PoleVault_g05_c03: 0.677048189711968
v_PoleVault_g05_c04: 0.8002227378610769
v_PoleVault_g05_c05: 0.6818278861765066
v_PoleVault_g06_c01: 0.8292936516527334
v_PoleVault_g06_c02: 0.8910183740381399
v_PoleVault_g06_c03: 0.6442941261057058
v_PoleVault_g06_c04: 0.8806617093805471
v_PoleVault_g06_c05: 0.8302893472437063
v_PoleVault_g07_c01: 0.864688380302141
v_PoleVault_g07_c02: 0.805237157416741
v_PoleVault_g07_c03: 0.8088692183673629
v_PoleVault_g07_c04: 0.7477030166492113
v_RopeClimbing_g01_c01: 0.1362417770306495
v_RopeClimbing_g01_c02: 0.6695272162583024
v_RopeClimbing_g01_c03: 0.651700003447786
v_RopeClimbing_g01_c04: 0.7411988809731156
v_RopeClimbing_g02_c01: 0.9055532649185807
v_RopeClimbing_g02_c02: 0.9070548251297623
v_RopeClimbing_g02_c03: 0.8646622136261612
v_RopeClimbing_g02_c04: 0.9328294232514054
v_RopeClimbing_g02_c05: 0.9456836417343766
v_RopeClimbing_g02_c06: 0.8841757014420182
v_RopeClimbing_g03_c01: 0.3815319362588525
v_RopeClimbing_g03_c02: 0.8258122637894303
v_RopeClimbing_g03_c03: 0.828940792384401
v_RopeClimbing_g03_c04: 0.8399345114853531
v_RopeClimbing_g04_c01: 0.6613231326014102
v_RopeClimbing_g04_c02: 0.8868502214577347
v_RopeClimbing_g04_c03: 0.9304167464401871
v_RopeClimbing_g04_c04: 0.8802491262581498
v_RopeClimbing_g05_c01: 0.7707400488693565
v_RopeClimbing_g05_c02: 0.7931994608629793
v_RopeClimbing_g05_c03: 0.3434930342741609
v_RopeClimbing_g05_c04: 0.6377308116320819
v_RopeClimbing_g05_c05: 0.8179992233895064
v_RopeClimbing_g05_c06: 0.6476595440440178
v_RopeClimbing_g05_c07: 0.29876337796713415
v_RopeClimbing_g06_c01: 0.936151428523317
v_RopeClimbing_g06_c02: 0.9027504161026627
v_RopeClimbing_g06_c03: 0.89925090819861
v_RopeClimbing_g06_c04: 0.8645849660065323
v_RopeClimbing_g07_c01: 0.5108449430231303
v_RopeClimbing_g07_c02: 0.20488270898613337
v_RopeClimbing_g07_c03: 0.08590586742184314
v_RopeClimbing_g07_c04: 0.012701520854989212
v_RopeClimbing_g07_c05: 0.5961619512204379
v_SalsaSpin_g01_c01: 0.6918131277445809
v_SalsaSpin_g01_c02: 0.764599284298356
v_SalsaSpin_g01_c03: 0.7088742797743635
v_SalsaSpin_g01_c04: 0.7578838804286079
v_SalsaSpin_g01_c05: 0.6906052698861913
v_SalsaSpin_g01_c06: 0.8315585664488481
v_SalsaSpin_g01_c07: 0.6285368522178487
v_SalsaSpin_g02_c01: 0.17965087122433943
v_SalsaSpin_g02_c02: 0.003285098631038652
v_SalsaSpin_g02_c03: 0.00570355369479328
v_SalsaSpin_g02_c04: 0.007494666750700318
v_SalsaSpin_g02_c05: 0.006218180166106535
v_SalsaSpin_g02_c06: 0.0035914696090606647
v_SalsaSpin_g02_c07: 0.01459948470157535
v_SalsaSpin_g03_c01: 0.8299403811354296
v_SalsaSpin_g03_c02: 0.8038686538595812
v_SalsaSpin_g03_c03: 0.8259243989843981
v_SalsaSpin_g03_c04: 0.8499876285452501
v_SalsaSpin_g03_c05: 0.8469753290075914
v_SalsaSpin_g03_c06: 0.8707778478521959
v_SalsaSpin_g04_c01: 0.5504271390630038
v_SalsaSpin_g04_c02: 0.3822143850768498
v_SalsaSpin_g04_c03: 0.7402463843129681
v_SalsaSpin_g04_c04: 0.83503129859605
v_SalsaSpin_g04_c05: 0.862745410438265
v_SalsaSpin_g04_c06: 0.6322687625900016
v_SalsaSpin_g05_c01: 0.2856853312362091
v_SalsaSpin_g05_c02: 0.3045872805189447
v_SalsaSpin_g05_c03: 0.3082827636055754
v_SalsaSpin_g05_c04: 0.24196013286859852
v_SalsaSpin_g05_c05: 0.3370090733762936
v_SalsaSpin_g05_c06: 0.34436796107479495
v_SalsaSpin_g06_c01: 0.901531401231523
v_SalsaSpin_g06_c02: 0.8281439567465441
v_SalsaSpin_g06_c03: 0.8863868779983477
v_SalsaSpin_g06_c04: 0.8293481493849413
v_SalsaSpin_g06_c05: 0.8601416970152513
v_SalsaSpin_g07_c01: 0.5042788299281256
v_SalsaSpin_g07_c02: 0.650667202334489
v_SalsaSpin_g07_c03: 0.398889106373872
v_SalsaSpin_g07_c04: 0.6317209034707503
v_SalsaSpin_g07_c05: 0.788097391511883
v_SalsaSpin_g07_c06: 0.7506376031335549
v_SkateBoarding_g01_c01: 0.17516478732159158
v_SkateBoarding_g01_c02: 0.012679668513271736
v_SkateBoarding_g01_c03: 0.22753486529836664
v_SkateBoarding_g01_c04: 0.08510631077035669
v_SkateBoarding_g02_c01: 0.03138234127254691
v_SkateBoarding_g02_c02: 0.16789203519874718
v_SkateBoarding_g02_c03: 0.15146929152047806
v_SkateBoarding_g02_c04: 0.6806236965203425
v_SkateBoarding_g02_c05: 0.4303827484691283
v_SkateBoarding_g02_c06: 0.7206045299390098
v_SkateBoarding_g03_c01: 0.3268781144724926
v_SkateBoarding_g03_c02: 0.10130737848521676
v_SkateBoarding_g03_c03: 0.17237948333786335
v_SkateBoarding_g03_c04: 0.1930621099745622
v_SkateBoarding_g04_c01: 0.01127613468634081
v_SkateBoarding_g04_c02: 0.44850368924380746
v_SkateBoarding_g04_c03: 0.33411242240981665
v_SkateBoarding_g04_c04: 0.23667228674457874
v_SkateBoarding_g04_c05: 0.006404718405974563
v_SkateBoarding_g05_c01: 0.9355520590761444
v_SkateBoarding_g05_c02: 0.8513859031809261
v_SkateBoarding_g05_c03: 0.14652085622219602
v_SkateBoarding_g05_c04: 0.15777771427747211
v_SkateBoarding_g06_c01: 0.45921005435229745
v_SkateBoarding_g06_c02: 0.43391706176043954
v_SkateBoarding_g06_c03: 0.44894351191760506
v_SkateBoarding_g06_c04: 0.17067013027553912
v_SkateBoarding_g07_c01: 0.5409045083069941
v_SkateBoarding_g07_c02: 0.4743722540879389
v_SkateBoarding_g07_c03: 0.6260399682068964
v_SkateBoarding_g07_c04: 0.6635176708077779
v_SkateBoarding_g07_c05: 0.4188799721741816
v_Skiing_g01_c01: 0.4964005713663937
v_Skiing_g01_c02: 0.34988817193880095
v_Skiing_g01_c03: 0.28762597142122104
v_Skiing_g01_c04: 0.3110470421925129
v_Skiing_g01_c05: 0.27973612624555244
v_Skiing_g01_c06: 0.184882017721975
v_Skiing_g02_c01: 0.5027449973240437
v_Skiing_g02_c02: 0.3945692427769245
v_Skiing_g02_c03: 0.391341949285561
v_Skiing_g02_c04: 0.6817586668148579
v_Skiing_g02_c05: 0.4082218356743397
v_Skiing_g03_c01: 0.4616450317516865
v_Skiing_g03_c02: 0.744142914594704
v_Skiing_g03_c03: 0.4279313333645405
v_Skiing_g03_c04: 0.4664049869716109
v_Skiing_g03_c05: 0.6062960274830402
v_Skiing_g03_c06: 0.48027803975492134
v_Skiing_g03_c07: 0.3933294466078223
v_Skiing_g04_c01: 0.2189162125105213
v_Skiing_g04_c02: 0.4195048738583864
v_Skiing_g04_c03: 0.688583160223061
v_Skiing_g04_c04: 0.3498027626737894
v_Skiing_g04_c05: 0.04319068736731424
v_Skiing_g04_c06: 0.6428059585705341
v_Skiing_g04_c07: 0.324559504544135
v_Skiing_g05_c01: 0.26939650851636543
v_Skiing_g05_c02: 0.6727470405712666
v_Skiing_g05_c03: 0.5477088339939655
v_Skiing_g05_c04: 0.7926962621822895
v_Skiing_g06_c01: 0.07498204429066391
v_Skiing_g06_c02: 0.2097313997182937
v_Skiing_g06_c03: 0.24886341282035573
v_Skiing_g06_c04: 0.0858509885983949
v_Skiing_g06_c05: 0.027474772734422004
v_Skiing_g06_c06: 0.11918957484522252
v_Skiing_g06_c07: 0.14167763542718603
v_Skiing_g07_c01: 0.4950267918720783
v_Skiing_g07_c02: 0.5406371601238789
v_Skiing_g07_c03: 0.5256991036549152
v_Skiing_g07_c04: 0.3103022225513996
v_Skijet_g01_c01: 0.5835994798071624
v_Skijet_g01_c02: 0.6712364274389984
v_Skijet_g01_c03: 0.5263884979613067
v_Skijet_g01_c04: 0.6547271925337554
v_Skijet_g02_c01: 0.5718863922484161
v_Skijet_g02_c02: 0.4652077871687652
