Loaded /home/acb11711tx/lzq/ExpEval/exe_res/epic_r2p1d_perturb_full_core5_cylinder_summed.pt
P02_03_4277-put-onion: 0.9643457812926499
P02_03_4296-pick-pot: 0.0034407314897637598
P02_03_4427-stir-onion: 0.9517896363249747
P02_03_4506-pick-up-pot: 0.07372873353233445
P02_04_4579-pick-up-glass: 0.8939921251439955
P02_04_4596-squeeze-sponge: 0.5755329383464414
P02_04_4612-pick-up-pan: 0.6248122172401054
P02_06_4766-rinse-lid: 0.4582206982158823
P02_06_4769-wash-spoon: 0.9122073594226094
P02_06_4787-rinse-fork: 0.001488571877416689
P02_09_5229-put-spoon: 0.851984992830694
P02_09_5280-mix-bowl: 0.006557522016919393
P02_09_5338-return-drawer: 0.7051956024224637
P02_09_5384-chop-onion: 0.8566836087702541
P02_09_5385-chop-onion: 0.9452791820949642
P02_09_5471-stir-onion: 0.9218555092083989
P02_09_5491-add-to-pan: 0.6531892202765448
P02_09_5498-mix-meat: 0.8686015763523756
P02_09_5501-break-meat: 0.8900512938125758
P02_09_5550-get-glass: 0.6131985065003391
P02_09_5563-hold-glass: 0.34094258802360855
P02_11_5765-stir-meat: 0.8230881983618019
P03_02_6280-fill-bottle: 0.8067627033160534
P03_02_6290-close-bottle: 0.5680425926984753
P03_02_6297-close-bottle: 0.40809070560499094
P03_02_6316-put-bottle: 0.43209017263143323
P03_02_6340-turn-off-tap: 0.0022691734084219206
P03_04_6681-turn-on-tap: 0.004100702878531592
P03_06_6837-tap-spoon: 0.17409047729233862
P03_06_6838-put-spatula: 0.7208993625517905
P03_09_6912-shake-bottle: 0.7039360735507216
P03_09_6939-fill-bottle: 0.13662109916913323
P03_09_7060-wash-fork: 0.002336467426175659
P03_09_7068-rinse-bowl: 0.1106761095679758
P03_09_7071-rinse-bowl: 0.10160886008361558
P03_19_7340-turn-off-tap: 0.004069669618189331
P03_19_7365-put-bottle: 0.6004013040510472
P03_19_7373-fill-bottle: 0.3003389473014977
P03_19_7452-wash-knife: 0.007608941217768006
P03_20_7490-put-lid: 0.4031683388602687
P03_27_7874-fill-glass: 0.23667158240253627
P03_28_7885-shake-bottle: 0.23871554466313682
P03_28_7888-fill-bottle: 0.42913522486924194
P03_28_7889-close-bottle: 0.5826468836457934
P03_28_7897-fill-bottle: 0.780464631592622
P04_01_8102-open-drawer: 0.3355318919493584
P04_02_8203-move-pan: 0.8622909340047045
P04_02_8279-put-down-bowl: 0.010206006455518946
P04_02_8430-collect-from-spatula: 0.31172319521829195
P04_02_8512-open-fridge: 0.34281219475815305
P04_03_8686-open-cupboard: 0.5380153003789019
P04_04_8778-pick-up-potato: 0.42064738474437036
P04_04_8783-slice-potato: 0.5601385749469046
P04_04_8789-cut-potato: 0.66489444221952
P04_04_8816-slice-potato: 0.5452214750985149
P04_04_8869-open-drawer: 0.3418858942313818
P04_04_8871-test-potato: 0.04312289776862599
P04_04_8881-halve-onion: 0.78164446928713
P04_05_8942-stir-potato: 0.7074130111432169
P04_05_8957-stir-onion: 0.46747855508874636
P04_05_9008-tip-onion: 0.7153093981760321
P04_05_9164-stir-pan: 0.919175164817716
P04_07_9339-open-drawer: 0.5101909219956724
P04_10_9423-open-cupboard: 0.5832759802869987
P04_10_9478-stir-pan: 0.9026198764768196
P04_17_9658-put-knife: 0.15625408326013712
P04_21_9718-put-down-pan: 0.8772899988543941
P04_23_9802-open-cupboard: 0.5459433276846539
P05_02_10281-take-cupboard: 0.5177565402991604
P05_04_10512-open-cupboard: 0.5978384592744987
P05_08_10794-move-onion: 0.13796167708642315
P05_08_10798-pour-meat: 0.017051821683708113
P05_08_10851-rinse-pan: 0.7402154586015968
P06_03_10987-open-drawer: 0.7270207895635394
P06_03_11064-move-spoon: 0.6095281835623609
P06_03_11093-move-pan: 0.24477004801519797
P06_05_11217-put-lid: 0.67902154084004
P06_05_11297-move-bowl: 0.006288466257501568
P06_07_11465-put-lid: 0.3991958902188344
P06_07_11508-pick-up-knife: 0.22596153243648587
P06_07_11542-put-down-sponge: 0.3166356719957548
P06_09_11667-put-lid: 0.03552292879612651
P06_09_11682-put-lid: 0.05025154123723041
P06_09_11691-open-drawer: 0.8861925761884777
P06_09_11697-put-lid: 0.4803087099135155
P07_03_12021-rinse-pot: 0.18163011252181605
P07_04_12165-shake-pan: 0.4486991700687213
P07_05_12200-wash-pan: 0.8751882724900497
P07_05_12204-rinse-pan: 0.7705651710712118
P07_06_12230-open-tap: 0.5779724487802014
P07_09_12343-open-fridge: 0.36605672541918466
P07_09_12346-close-fridge: 0.3832502707737149
P07_09_12357-shake-bottle: 0.17948590251035057
P07_09_12358-close-bottle: 0.1743379529507365
P07_10_12381-place-pot: 0.028703748423140496
P07_10_12426-cut-potato: 0.611901141848648
P07_10_12431-cut-potato: 0.6699452164175455
P07_10_12433-cut-potato: 0.46966487370082177
P07_10_12435-cut-potato: 0.6474807058984879
P07_10_12438-cut-potato: 0.4302657224761788
P07_10_12439-cut-potato: 0.6839298989216331
P07_10_12441-cut-potato: 0.5604533908481244
P07_10_12443-cut-potato: 0.5838448867725674
P07_10_12536-put-lid: 0.004795652007487661
P08_01_12979-get-fork: 0.0011429036966266182
P08_01_13017-get-fork: 0.0686091197458154
P08_02_13102-place-back-sponge: 0.8652186251638341
P08_04_13145-get-cloth: 0.366616098646773
P08_04_13158-close-drawer: 0.18416629322746303
P08_04_13162-place-in-cupboard: 0.0028927166877679156
P08_05_13210-wash-potato: 0.003763414267552889
P08_05_13239-close-cupboard: 0.264355441526277
P08_05_13371-get-knife: 0.06483699683303712
P08_05_13378-get-spoon: 0.5196202385450306
P08_05_13398-open-fridge: 0.7442665316993953
P08_05_13401-open-lid: 0.6151699228648795
P08_05_13413-open-cupboard: 0.08810248598456383
P08_05_13434-put-lid: 0.02191161253449536
P08_05_13493-place-plate: 0.04168512909166111
P08_06_13609-close-fridge: 0.46302969012322137
P08_06_13617-open-drawer: 0.8219092354847817
P08_06_13618-place-knife: 0.05617552271360182
P08_06_13629-wipe-off-pan: 0.8511281842802418
P08_11_13977-get-cloth: 0.9421461659658235
P08_18_14449-wipe-bowl: 0.24470678057969053
P08_18_14507-water-sponge: 0.37772383400442777
P08_18_14508-squeeze-sponge: 0.5701825299693155
P08_18_14512-water-sponge: 0.6531584826225298
P08_18_14524-water-sponge: 0.7995423376487452
P08_18_14525-squeeze-sponge: 0.8891386815739679
P08_18_14531-water-sponge: 0.7795639301111805
P08_19_14557-close-fridge: 0.4118389874129207
P08_21_14640-take-out-glass: 0.8125432821398135
P08_21_14646-place-pan: 0.937726756601478
P08_21_14658-place-in-cupboard: 0.30263410447514616
P08_21_14669-place-in-cupboard: 0.013956670543848304
P08_21_14811-close-cupboard: 0.6514028901874553
P08_21_14812-open-cupboard: 0.8851586281962227
P08_22_14989-place-sponge: 0.5761603575592744
P08_22_14997-place-sponge: 0.6178759073300171
P08_23_15214-get-potato: 0.5878392382583115
P08_24_15331-get-potato: 0.8869150152022485
P08_24_15333-cut-potato: 0.7559149033913855
P08_25_15415-get-plate: 0.8042861795984209
P08_26_15435-get-pan: 0.8681120961409761
P08_26_15438-get-bowl: 0.003937849726753484
P08_26_15444-place-bowl: 0.008087190618425666
P08_26_15453-close-drawer: 0.613490256408113
P08_26_15455-get-bottle: 0.10115947926533408
P08_26_15490-move-bowl: 0.5882887905563621
P08_26_15501-clean-sponge: 0.834638818858366
P10_01_15872-move-pot: 0.6953138308017515
P10_01_15913-shake-pot: 0.8359507852583192
P10_01_15944-put-pot: 0.5139705957262777
P10_04_16497-throw-bottle: 0.005112141977789975
P10_04_16580-clean-pot: 0.02785864908946678
P12_02_18571-wash-knife: 0.46865726587566314
P12_02_18604-wash-knife: 0.14888349058310268
P12_02_18631-wash-knife: 0.01632028921426354
P12_02_18711-fill-glass: 0.29438425482658204
P12_06_18977-take-cloth: 0.21079950311104767
P12_06_19001-put-plate: 0.010478662690708518
P12_06_19002-open-bottle: 0.021251289181236643
P13_07_19294-open-drawer: 0.8559013618360041
P13_08_19320-take-onion: 0.27532799074242575
P13_08_19332-put-down-onion: 0.7272036635986296
P13_08_19339-cut-onion: 0.9563913165329723
P13_08_19345-put-down-knife: 0.024624651010141108
P13_08_19357-pick-up-pot: 0.7884522103122436
P13_08_19377-change-pot: 0.683212008269038
P13_08_19391-put-down-plate: 0.9077724707312882
P13_09_19504-put-pan: 0.7134259001322789
P13_09_19511-drain-pot: 0.43120549427112564
P13_09_19516-close-drawer: 0.23284530492674094
P13_09_19528-close-drawer: 0.6721636221482186
P13_09_19549-close-fridge: 0.5496054762406857
P15_01_19739-pick-up-bowl: 0.04416452838177065
P15_03_19816-close-drawer: 0.6904590750782518
P15_03_19848-dry-pan: 0.11399232009716798
P15_08_19995-open-drawer: 0.0030207573073539606
P15_08_19998-pick-up-cloth: 0.009298547189200396
P15_08_20028-put-away-glass: 0.9695586781890597
P15_08_20061-put-down-cloth: 0.003308400579953741
P15_13_20124-place-bowl: 0.004101489651475276
P15_13_20139-rinse-lid: 0.8648952770017786
P15_13_20166-rinse-cloth: 0.028220752690685913
P17_03_20405-close-tap: 0.18542995082680136
P17_04_20444-open-fridge: 0.19307215445587644
P19_03_21333-close-cupboard: 0.4773418684198987
P19_04_21364-open-fridge: 0.1938310470795841
P20_01_21490-rinse-meat: 0.6384777391067473
P20_01_21503-rinse-meat: 0.3624718172213761
P20_01_21556-pick-up-bowl: 0.5448982126645205
P20_01_21560-rinse-bowl: 0.0929768814921772
P20_01_21588-open-drawer: 0.663408441861975
P20_01_21611-rinse-spatula: 0.8118123139411182
P20_01_21617-rinse-spatula: 0.33218413797840185
P20_01_21626-flip-meat: 0.8745092595199822
P20_01_21640-flip-meat: 0.8720483560318826
P20_01_21644-press-spatula: 0.43981744794109545
P20_01_21652-press-spatula: 0.7900864686507703
P20_01_21658-stir-meat: 0.035552006782381795
P20_01_21671-press-spatula: 0.797173480006677
P20_01_21676-stir-meat: 0.03274742668145336
P20_01_21684-flip-meat: 0.7793912197666941
P20_01_21686-press-spatula: 0.8388734273303271
P20_01_21699-stir-meat: 0.06846761050110217
P20_01_21711-press-spatula: 0.8562423404928268
P20_01_21745-flip-meat: 0.41652869356039446
P20_01_21755-press-spatula: 0.7827926873851538
P20_01_21757-press-spatula: 0.8368337691917986
P20_01_21758-press-spatula: 0.7428787047665537
P20_01_21764-move-meat: 0.3839972439891426
P20_01_21798-pick-up-meat: 0.6721638989838539
P20_01_21820-pick-up-spatula: 0.6302629999972851
P20_01_21824-put-down-spatula: 0.7222011009853304
P20_02_21843-turn-on-tap: 0.6461291747400537
P20_02_21859-wash-bowl: 0.6022671028140394
P20_03_21981-put-fork: 0.0008905036633315641
P20_04_22059-pick-up-meat: 0.0943831651675282
P20_04_22090-rinse-meat: 0.7450131631194381
P20_04_22188-open-drawer: 0.09682417199655902
P20_04_22222-wash-knife: 0.02400278479035478
P20_04_22308-put-down-spatula: 0.8418557268723816
P20_04_22332-open-fridge: 0.5564470633762539
P21_01_22625-close-fridge: 0.001998462430492509
P22_05_24164-place-bottle: 0.7679086994321551
P22_06_24730-lather-glass: 0.5978674973302986
P22_06_24739-lather-fork: 0.15121529196039774
P22_07_24883-rinse-cloth: 0.16920964533346705
P22_07_24894-lather-glass: 0.8617604957835283
P22_07_24993-put-down-cloth: 0.9571206294640433
P22_07_25167-put-down-pot: 0.08751090814894269
P22_07_25302-rinse-spoon: 0.5001455095807614
P22_07_25325-pick-up-plate: 0.829774881247431
P22_07_25357-put-down-glass: 0.252824771407802
P22_07_25363-remove-plate: 0.05649221019120887
P22_07_25364-remove-plate: 0.7545317017938942
P22_08_25638-close-tap: 0.001620595794157964
P22_08_25664-lather-plate: 0.9920861022546887
P22_08_25702-empty-pot: 0.4287008118699305
P22_08_25740-pick-up-pan: 0.6125622393301455
P22_08_25748-lather-pan: 0.9179833564412547
P22_08_25752-rinse-spoon: 0.536550546039507
P22_08_25853-rinse-glass: 0.5553437218477484
P22_08_25857-rinse-cloth: 0.6489166745159309
P22_09_26001-put-down-plate: 0.8348064660094678
P22_09_26033-open-drawer: 0.42041486424568575
P22_09_26061-lather-bowl: 0.0005620789570457418
P22_09_26136-rinse-cloth: 0.6647431673191022
P22_10_26287-rinse-bowl: 0.7444679371646998
P22_10_26318-pick-up-spoon: 0.43279513452216634
P22_10_26319-lather-spoon: 0.13894199462447432
P22_10_26340-pick-up-bowl: 0.6041428218695728
P22_10_26426-lather-glass: 0.9495131162402686
P22_10_26508-empty-bottle: 0.011894248033831545
P22_10_26511-empty-bottle: 0.0569444440479856
P22_11_26606-place-glass: 0.8026739266642835
P22_11_26644-put-down-bowl: 0.4774455339747874
P22_11_26763-rinse-glass: 0.09986241746958058
P22_12_26841-open-drawer: 0.7544361228792695
P22_12_26959-put-plate: 0.7068549739196897
P22_13_27105-open-tap: 0.7194557377370074
P22_13_27110-rinse-sponge: 0.34033425384404836
P22_13_27135-rinse-sponge: 0.046156541611708235
P22_13_27154-rinse-knife: 0.7283879246024298
P22_13_27218-wash-cloth: 0.5290819229267072
P22_14_27373-open-drawer: 0.571244236707571
P22_14_27404-open-tap: 0.42924447695259005
P22_14_27451-put-down-bowl: 0.26879944676602463
P22_14_27458-lather-knife: 0.06861742902401602
P22_14_27459-rinse-knife: 0.13476029418961843
P22_14_27462-put-down-spatula: 0.011329898185691079
P22_15_27640-put-down-plate: 0.8432972626760602
P22_15_27737-close-tap: 0.0035797506741346297
P22_16_27934-put-down-cloth: 0.7616948825016152
P22_16_28015-cut-onion: 0.9607366502023069
P22_16_28020-peel-onion: 0.9626068865618436
P22_16_28022-peel-onion: 0.9484143947920529
P22_16_28038-slice-onion: 0.9816772203630535
P22_16_28319-move-cloth: 0.3719510114460718
P22_16_28320-pick-up-cloth: 0.18950285433675162
P22_16_28411-open-drawer: 0.8987357811274705
P22_17_28425-move-bowl: 0.38469812833773176
P22_17_28449-lather-fork: 0.04328380434890278
P22_17_28547-put-down-pan: 0.39718219745191163
P22_17_28573-open-tap: 0.001875511888533854
P22_17_28584-lather-fork: 0.5192382736422587
P22_17_28642-fill-bottle: 0.36391750499024056
P22_17_28649-rinse-bottle: 0.018721192100201733
P22_17_28658-rinse-sponge: 0.023799042792234104
P22_17_28740-pick-up-plate: 0.9292449415661395
P22_17_28854-put-down-glass: 0.340385580988368
P22_17_28855-put-down-glass: 0.23404142641811632
P22_17_28870-put-down-plate: 0.16238160827197134
P22_17_28903-dry-knife: 0.5715479992722976
P23_02_29082-wash-plate: 0.939610464964062
P23_02_29125-open-fridge: 0.5065490128836245
P23_02_29204-close-tap: 0.09213841345626861
P23_04_29364-clean-bowl: 0.6258877706814019
P24_01_29576-grab-cloth: 0.7097863016824704
P24_02_29640-open-fridge: 0.49713028179394314
P24_02_29661-close-fridge: 0.5292137682336033
P24_02_29710-turn-meat: 0.6826309947500704
P24_02_29718-cut-meat: 0.7873944220336853
P24_02_29727-take-meat: 0.06414450424199458
P24_02_29739-flip-meat: 0.7700733523088275
P24_02_29747-check-meat: 0.7292766160535393
P24_02_29778-turn-meat: 0.7342615247907816
P24_02_29781-put-meat: 0.00629515404580161
P24_02_29785-take-cloth: 0.0572945248495671
P24_03_29796-pick-up-plate: 0.08323698136956637
P24_03_29802-rinse-sponge: 0.6902869620753336
P24_03_29811-lather-fork: 0.30540059905615635
P24_03_29903-rinse-sponge: 0.7492132873667288
P24_03_29914-pick-up-cloth: 0.5028973977605347
P24_04_29996-lather-knife: 0.8392171866653371
P24_05_30046-pick-up-lid: 0.6730028025776846
P24_05_30062-put-down-plate: 0.8829868149477988
P24_05_30105-move-pot: 0.06538293225457892
P24_05_30194-lift-lid: 0.3985310455755098
P24_05_30195-put-down-lid: 0.00048749575540796286
P24_05_30226-rinse-knife: 0.2764057464155485
P24_05_30256-put-glass: 0.6453998083306942
P24_06_30353-grab-spoon: 0.8719208072616311
P24_06_30384-rinse-sponge: 0.006583323394806939
P24_06_30417-rinse-fork: 0.22592686538700946
P24_06_30419-rinse-fork: 0.8694091690995265
P24_07_30534-pick-up-cloth: 0.022045854420866817
P24_07_30551-put-down-fork: 0.0054393677098136806
P24_07_30569-turn-meat: 0.03697270758857485
P24_08_30653-pick-up-pot: 0.06876819655190047
P24_08_30656-put-pot: 0.5205475529073738
P24_08_30692-cut-onion: 0.936215287700179
P24_08_30777-pick-up-lid: 0.5056617751688464
P24_08_30836-take-bottle: 0.31454350947751664
P24_08_30897-pick-up-lid: 0.061182035991805606
P24_08_30965-open-tap: 0.0035487436642824832
P25_02_31371-pick-up-pot: 0.1456998588400893
P25_02_31387-put-down-lid: 0.0011572041988970327
P25_02_31397-turn-tap: 0.6941158053232357
P25_02_31398-turn-tap: 0.18622615619096905
P25_05_31483-put-down-pan: 0.8577794044249458
P25_05_31499-close-tap: 0.7094133064383641
P25_05_31558-open-cupboard: 0.14798045958741568
P25_05_31564-put-down-fork: 0.24467111265403219
P25_05_31574-pick-up-spoon: 0.07483886286922825
P25_12_31949-open-drawer: 0.37270648397679906
P26_02_32021-put-down-fork: 0.4049664002668578
P26_02_32022-open-fridge: 0.3124703690773458
P26_02_32061-put-down-fork: 0.5566925537132192
P26_03_32116-lather-pan: 0.5010691520728869
P26_03_32126-rinse-glass: 0.32365918284631334
P26_03_32127-soap-glass: 0.8649479114392307
P26_04_32152-put-lid: 0.583703265801887
P26_06_32189-close-lid: 0.3819405979447765
P26_08_32201-put-down-spoon: 0.614521686660737
P26_09_32220-pick-up-pot: 0.4258901557768695
P26_09_32221-put-down-pot: 0.23987374262651429
P26_09_32230-pick-up-pot: 0.11267247557407245
P26_10_32236-pick-up-pot: 0.006703216487949248
P26_10_32241-put-pot: 0.0064380710464320146
P26_10_32247-open-fridge: 0.6257840968100936
P26_12_32292-close-lid: 0.48526931581727695
P26_13_32297-open-lid: 0.7081022730999393
P26_13_32317-put-down-spoon: 0.5053808518896403
P26_13_32319-put-lid: 0.5633683435589774
P26_17_32347-take-spoon: 0.496191570218798
P26_17_32353-put-down-plate: 0.6891105419490486
P26_18_32372-take-plate: 0.04169148881919682
P26_19_32404-pick-up-pot: 0.0007631657030060524
P26_19_32434-put-down-glass: 0.18562774648307823
P26_19_32490-pick-up-pot: 0.10939835285535082
P26_19_32492-put-pot: 0.2829950502491556
P26_21_32505-close-cupboard: 0.10597872149082832
P26_28_32674-grab-fork: 0.0006223691482887261
P26_29_32690-put-lid: 0.696499303841847
P27_01_32893-pick-up-fork: 0.012947989762324141
P27_04_33002-place-sponge: 0.02749923483315797
P27_06_33144-pick-up-spoon: 0.6570176970890316
P27_06_33145-pick-up-fork: 0.04868958062434103
P27_07_33177-take-cloth: 0.002285205559019232
P27_07_33257-turn-on-tap: 0.3578689870191738
P28_01_33343-put-down-pan: 0.8658000545547111
P28_02_33398-put-down-spatula: 0.0926493232818757
P28_02_33400-wash-knife: 0.5413510196303832
P28_02_33474-turn-on-tap: 0.39043054112698883
P28_02_33479-turn-on-tap: 0.5961039230460301
P28_02_33489-turn-on-tap: 0.028603732513602154
P28_03_33614-peel-potato: 0.730503063328797
P28_03_33621-turn-off-tap: 0.02700013606227003
P28_04_33682-cut-potato: 0.7264419138955418
P28_05_33779-put-down-knife: 0.39306189933995483
P28_06_33862-take-knife: 0.539437577353965
P28_06_33958-take-spoon: 0.22851544173317961
P28_08_34040-wash-knife: 0.4094027886094409
P28_09_34091-open-fridge: 0.878008514213434
P28_09_34141-turn-on-tap: 0.5519411485875025
P28_13_34301-put-pan: 0.9616989377391292
P28_14_34393-put-down-sponge: 0.6439352864326793
P28_14_34394-turn-on-tap: 0.07100525789428502
P28_14_34396-turn-off-tap: 0.19131351390387863
P29_01_34867-chop-onion: 0.9093266212585149
P29_01_34868-chop-onion: 0.9070237112900941
P29_01_34877-chop-onion: 0.7916574975679396
P29_01_34902-chop-onion: 0.8790024960617302
P29_02_35181-move-fork: 0.20548084683832712
P29_02_35206-open-drawer: 0.7246237736399053
P29_03_35254-put-down-glass: 0.866306319454452
P29_03_35265-close-cupboard: 0.23654097286635078
P29_03_35296-move-pan: 0.5611451599252177
P29_03_35335-pick-up-spatula: 0.26110923892520077
P29_03_35355-pick-up-fork: 0.5236877687566448
P29_03_35439-pick-up-bowl: 0.47573401686804573
P29_03_35461-rinse-bowl: 0.059708535914069216
P29_03_35497-scour-knife: 0.0009198512725561159
P29_03_35528-pick-up-plate: 0.2932224217802286
P29_03_35562-scour-spatula: 0.7075803496099979
P29_03_35564-scour-spatula: 0.5758547668501706
P29_03_35632-pick-up-bowl: 0.012889939195702027
P29_04_35774-open-fridge: 0.19838127590628574
P30_03_36639-clean-knife: 0.5240057944247383
P30_04_36678-take-fork: 0.035125026770401746
P30_05_36874-put-onion: 0.47490140904847067
P30_05_36904-chop-onion: 0.8111256553529529
P30_05_36922-chop-onion: 0.927941159970942
P30_05_37020-open-cupboard: 0.6969646608631592
P30_05_37240-open-cupboard: 0.6851494465663563
P30_05_37272-wash-spoon: 0.11331318856423422
P30_05_37511-take-plate: 0.7528749532066286
P30_05_37535-empty-bottle: 0.7326347644848283
P30_06_37605-dry-fork: 0.044914297155628446
P30_06_37668-rinse-plate: 0.9228302699048072
P30_06_37674-rinse-bowl: 0.4225772668241916
P30_10_38341-take-spoon: 0.8749281244563463
P30_10_38504-rinse-fork: 0.0008313993505097983
P30_10_38535-take-spoon: 0.9395956587723049
P30_10_38579-rinse-sponge: 0.0013550780167861376
P30_11_38596-rinse-plate: 0.9133054437115788
P30_11_38661-wash-spoon: 0.7149946761528554
P30_11_38673-rise-sponge: 0.0061383513020700775
P31_01_38722-take-glass: 0.031562039017444476
P31_08_38926-open-fridge: 0.06297062178055057
P31_08_38943-open-fridge: 0.45142108228901634
Finished: scm_256, ins, most_first, epic, r2p1d, perturb, #Step=128
Average: 0.4594643686941154
