Loaded /home/lzq/ExpEval/exe_res/epic_r2p1d_g_full.pt
P12_06_18977-take-cloth: 0.08446577725408133
P12_06_19001-put-plate: 0.002512152292347025
P12_06_19002-open-bottle: 0.01255788931484858
P13_07_19294-open-drawer: 0.8574861301021883
P13_08_19320-take-onion: 0.03069730758170408
P13_08_19332-put-down-onion: 0.36376455330173485
P13_08_19339-cut-onion: 0.7304934679705184
P13_08_19345-put-down-knife: 0.010576055148309838
P13_08_19357-pick-up-pot: 0.4353305123804603
P13_08_19377-change-pot: 0.5158514640352223
P13_08_19391-put-down-plate: 0.9252283464593347
P13_09_19504-put-pan: 0.8218765514029656
P13_09_19511-drain-pot: 0.5913017521670554
P13_09_19516-close-drawer: 0.1275732944632182
P13_09_19528-close-drawer: 0.6744639441749314
P13_09_19549-close-fridge: 0.35002963485749206
P15_01_19739-pick-up-bowl: 0.04082228035531443
P15_03_19816-close-drawer: 0.8675418520724634
P15_03_19848-dry-pan: 0.24059497148846276
P15_08_19995-open-drawer: 0.005847358312394135
P15_08_19998-pick-up-cloth: 0.00052049479923022
P15_08_20028-put-away-glass: 0.9567507723986637
P15_08_20061-put-down-cloth: 0.004512186715146527
P15_13_20124-place-bowl: 0.013476982817337557
P15_13_20139-rinse-lid: 0.6582770275999792
P15_13_20166-rinse-cloth: 0.011937983697862364
P17_03_20405-close-tap: 0.06265241466462612
P17_04_20444-open-fridge: 0.22243042228365084
P19_03_21333-close-cupboard: 0.7874412916135043
P19_04_21364-open-fridge: 0.3081293460782035
P20_01_21490-rinse-meat: 0.44077545100299176
P20_01_21503-rinse-meat: 0.28473368122649845
P20_01_21556-pick-up-bowl: 0.47284725379995507
P20_01_21560-rinse-bowl: 0.2517935925452548
P20_01_21588-open-drawer: 0.6709146931680152
P20_01_21611-rinse-spatula: 0.7518536175848567
P20_01_21617-rinse-spatula: 0.2665125756539055
P20_01_21626-flip-meat: 0.7015413488115883
P20_01_21640-flip-meat: 0.6119268913607812
P20_01_21644-press-spatula: 0.32188414505071705
P20_01_21652-press-spatula: 0.6376795365722501
P20_01_21658-stir-meat: 0.06969312303408515
P20_01_21671-press-spatula: 0.7234810986337834
P20_01_21676-stir-meat: 0.004666185057430994
P20_01_21684-flip-meat: 0.4680977668467676
P20_01_21686-press-spatula: 0.6505633406122797
P20_01_21699-stir-meat: 0.10546088444243651
P20_01_21711-press-spatula: 0.7696866807309561
P20_01_21745-flip-meat: 0.3976618868618971
P20_01_21755-press-spatula: 0.6941878199359053
P20_01_21757-press-spatula: 0.7752431572662317
P20_01_21758-press-spatula: 0.7726155796335661
P20_01_21764-move-meat: 0.36207033436221536
P20_01_21798-pick-up-meat: 0.266301210023812
P20_01_21820-pick-up-spatula: 0.6308850880959653
P20_01_21824-put-down-spatula: 0.5572038218160742
P20_02_21843-turn-on-tap: 0.618526860140264
P20_02_21859-wash-bowl: 0.6017469330863605
P20_03_21981-put-fork: 0.0024145469327870282
P20_04_22059-pick-up-meat: 0.09664192188938614
P20_04_22090-rinse-meat: 0.4629011326323962
P20_04_22188-open-drawer: 0.05193179404886905
P20_04_22222-wash-knife: 0.0038021136961106095
P20_04_22308-put-down-spatula: 0.3588532430367195
P20_04_22332-open-fridge: 0.5221854195333435
P21_01_22625-close-fridge: 0.0009558901474520098
P22_05_24164-place-bottle: 0.42990440836001653
P22_06_24730-lather-glass: 0.69839830181445
P22_06_24739-lather-fork: 0.28476835024775937
P22_07_24883-rinse-cloth: 0.09454341208038386
P22_07_24894-lather-glass: 0.8119837038393598
P22_07_24993-put-down-cloth: 0.7133261286508059
P22_07_25167-put-down-pot: 0.1591424366024512
P22_07_25302-rinse-spoon: 0.6059847606920812
P22_07_25325-pick-up-plate: 0.27439909646636806
P22_07_25357-put-down-glass: 0.3458512603145891
P22_07_25363-remove-plate: 0.01764402913977392
P22_07_25364-remove-plate: 0.44498356207623146
P22_08_25638-close-tap: 0.004117157411748451
P22_08_25664-lather-plate: 0.8784862652828451
P22_08_25702-empty-pot: 0.6598687839286868
P22_08_25740-pick-up-pan: 0.7644411934597883
P22_08_25748-lather-pan: 0.843404953047866
P22_08_25752-rinse-spoon: 0.8230320492402825
P22_08_25853-rinse-glass: 0.8745625957089942
P22_08_25857-rinse-cloth: 0.13418976751563605
P22_09_26001-put-down-plate: 0.27517517781234346
P22_09_26033-open-drawer: 0.4276369206054369
P22_09_26061-lather-bowl: 0.0005199503511903458
P22_09_26136-rinse-cloth: 0.4369367481995141
P22_10_26287-rinse-bowl: 0.4202940098648469
P22_10_26318-pick-up-spoon: 0.3416288469270512
P22_10_26319-lather-spoon: 0.15998416306319996
P22_10_26340-pick-up-bowl: 0.40891895398362976
P22_10_26426-lather-glass: 0.8757643487479072
P22_10_26508-empty-bottle: 0.014758575300978904
P22_10_26511-empty-bottle: 0.03420959106006194
P22_11_26606-place-glass: 0.8722829129255842
P22_11_26644-put-down-bowl: 0.6961332471282731
P22_11_26763-rinse-glass: 0.033920584394266484
P22_12_26841-open-drawer: 0.6720352644479135
P22_12_26959-put-plate: 0.9265020236780401
P22_13_27105-open-tap: 0.9435953092761338
P22_13_27110-rinse-sponge: 0.15346583844802808
P22_13_27135-rinse-sponge: 0.016327874604030512
P22_13_27154-rinse-knife: 0.6900630917371018
P22_13_27218-wash-cloth: 0.08801506365125533
P22_14_27373-open-drawer: 0.6304759351914981
P22_14_27404-open-tap: 0.6555974669754505
P22_14_27451-put-down-bowl: 0.6525056588170628
P22_14_27458-lather-knife: 0.091295730220736
P22_14_27459-rinse-knife: 0.10331434382533189
P22_14_27462-put-down-spatula: 0.0005875012636895605
P22_15_27640-put-down-plate: 0.5769235089828726
P22_15_27737-close-tap: 0.007813186752855472
P22_16_27934-put-down-cloth: 0.607111189965508
P22_16_28015-cut-onion: 0.7319729507144075
P22_16_28020-peel-onion: 0.5776684081356507
P22_16_28022-peel-onion: 0.730905184725998
P22_16_28038-slice-onion: 0.781503723206697
P22_16_28319-move-cloth: 0.34264001015981194
P22_16_28320-pick-up-cloth: 0.16956218051200267
