Loaded /home/acb11711tx/lzq/ExpEval/exe_res/epic_r2p1d_perturb_full_core14_summed.pt
P02_09_5280-mix-bowl: 0.004643134739126253
P02_09_5338-return-drawer: 0.8637978401238797
P02_09_5384-chop-onion: 0.5816147892473964
P02_09_5385-chop-onion: 0.7358921181148617
P02_09_5471-stir-onion: 0.9220301508175908
P02_09_5491-add-to-pan: 0.6967530630499823
P02_09_5498-mix-meat: 0.8401258745434461
P02_09_5501-break-meat: 0.8938773159607081
P02_09_5550-get-glass: 0.556326257850742
P02_09_5563-hold-glass: 0.2922158207220491
P02_11_5765-stir-meat: 0.8398913437704323
P03_02_6280-fill-bottle: 0.890029080765089
P03_02_6290-close-bottle: 0.5716694161237683
P03_02_6297-close-bottle: 0.6734043607430067
P03_02_6316-put-bottle: 0.2228411519608926
P03_02_6340-turn-off-tap: 0.011038790911698015
P03_04_6681-turn-on-tap: 0.010695493033836101
P03_06_6837-tap-spoon: 0.2060342306176608
P03_06_6838-put-spatula: 0.6829936694975913
P03_09_6912-shake-bottle: 0.5653518769831862
P03_09_6939-fill-bottle: 0.302097523905104
P03_09_7060-wash-fork: 0.011740389109036187
P03_09_7068-rinse-bowl: 0.08720332291977684
P03_09_7071-rinse-bowl: 0.16702945647830347
P03_19_7340-turn-off-tap: 0.010671127567917105
P03_19_7365-put-bottle: 0.7485272505728062
P03_19_7373-fill-bottle: 0.2747510600311216
P03_19_7452-wash-knife: 0.014485277490166482
P03_20_7490-put-lid: 0.4673886776872678
P03_27_7874-fill-glass: 0.06150437945307985
P03_28_7885-shake-bottle: 0.524754732468864
P03_28_7888-fill-bottle: 0.4928417718911078
P03_28_7889-close-bottle: 0.4807231194281485
P03_28_7897-fill-bottle: 0.6790544810646679
P04_01_8102-open-drawer: 0.3186046198679833
P04_02_8203-move-pan: 0.7249388250493212
P04_02_8279-put-down-bowl: 0.05118361119366455
P04_02_8430-collect-from-spatula: 0.6424713355645508
P04_02_8512-open-fridge: 0.3826578699881793
P04_03_8686-open-cupboard: 0.611900979623897
P04_04_8778-pick-up-potato: 0.6706664284283761
P04_04_8783-slice-potato: 0.8264908112178091
P04_04_8789-cut-potato: 0.9420257612655405
P04_04_8816-slice-potato: 0.7220319184998516
P04_04_8869-open-drawer: 0.8757034239097266
P04_04_8871-test-potato: 0.043264753330731764
P04_04_8881-halve-onion: 0.6589473538770108
P04_05_8942-stir-potato: 0.8664858871197794
P04_05_8957-stir-onion: 0.3807020303065656
P04_05_9008-tip-onion: 0.3664195941964863
P04_05_9164-stir-pan: 0.9073439408530248
P04_07_9339-open-drawer: 0.665293294165167
P04_10_9423-open-cupboard: 0.7452038591436576
P04_10_9478-stir-pan: 0.9025941272702767
P04_17_9658-put-knife: 0.22611197595688282
P04_21_9718-put-down-pan: 0.8741810205829097
P04_23_9802-open-cupboard: 0.8649438698485028
P05_02_10281-take-cupboard: 0.4854230787314009
P05_04_10512-open-cupboard: 0.8433899262163322
P05_08_10794-move-onion: 0.19251545406586956
P05_08_10798-pour-meat: 0.01675658496969845
P05_08_10851-rinse-pan: 0.19131231952633243
P06_03_10987-open-drawer: 0.9121523990033893
P06_03_11064-move-spoon: 0.47248959422358894
P06_03_11093-move-pan: 0.22357883842050796
P06_05_11217-put-lid: 0.5968310272292001
P06_05_11297-move-bowl: 0.005523661539882596
P06_07_11465-put-lid: 0.45890678027353715
P06_07_11508-pick-up-knife: 0.3603548668252188
P06_07_11542-put-down-sponge: 0.42708403243887005
P06_09_11667-put-lid: 0.09969373179774266
P06_09_11682-put-lid: 0.06828144633618649
P06_09_11691-open-drawer: 0.9662805359548656
P06_09_11697-put-lid: 0.47970074172189925
P07_03_12021-rinse-pot: 0.09807639644714072
P07_04_12165-shake-pan: 0.6741949860443128
P07_05_12200-wash-pan: 0.8049384765763534
P07_05_12204-rinse-pan: 0.7990998814784689
P07_06_12230-open-tap: 0.7356261977693066
P07_09_12343-open-fridge: 0.5407987982398481
P07_09_12346-close-fridge: 0.43784407227212796
P07_09_12357-shake-bottle: 0.17771713421097957
P07_09_12358-close-bottle: 0.16026455149403773
P07_10_12381-place-pot: 0.11179757415084168
P07_10_12426-cut-potato: 0.6166373865271453
P07_10_12431-cut-potato: 0.8189079525473062
P07_10_12433-cut-potato: 0.6873874088341836
P07_10_12435-cut-potato: 0.7835608517343644
P07_10_12438-cut-potato: 0.7038686253654305
P07_10_12439-cut-potato: 0.8565856005589012
P07_10_12441-cut-potato: 0.7198129055614118
P07_10_12443-cut-potato: 0.8380018339084927
P07_10_12536-put-lid: 0.09355623288593051
P08_01_12979-get-fork: 0.01089260994920771
P08_01_13017-get-fork: 0.10600017138949624
P08_02_13102-place-back-sponge: 0.8615038252828526
P08_04_13145-get-cloth: 0.6593565926596057
P08_04_13158-close-drawer: 0.3072373820905341
P08_04_13162-place-in-cupboard: 0.006515555683620278
P08_05_13210-wash-potato: 0.009009084943642165
P08_05_13239-close-cupboard: 0.7271674778021406
P08_05_13371-get-knife: 0.18156430217641173
P08_05_13378-get-spoon: 0.3868781928649696
P08_05_13398-open-fridge: 0.7258687236244441
P08_05_13401-open-lid: 0.5018064177565975
P08_05_13413-open-cupboard: 0.10755468517891131
P08_05_13434-put-lid: 0.022636215031525353
P08_05_13493-place-plate: 0.22141392765990986
P08_06_13609-close-fridge: 0.5045927837854833
P08_06_13617-open-drawer: 0.8465021715237526
P08_06_13618-place-knife: 0.05429723897759686
P08_06_13629-wipe-off-pan: 0.9124984378431691
P08_11_13977-get-cloth: 0.8518876868474763
P08_18_14449-wipe-bowl: 0.01614512770629517
P08_18_14507-water-sponge: 0.5669590742254513
P08_18_14508-squeeze-sponge: 0.6597783246470499
P08_18_14512-water-sponge: 0.7177408900970477
P08_18_14524-water-sponge: 0.7779681384490686
P08_18_14525-squeeze-sponge: 0.8362806865407038
P08_18_14531-water-sponge: 0.7754973436167347
P08_19_14557-close-fridge: 0.48366318041371414
P08_21_14640-take-out-glass: 0.6680550070886966
P08_21_14646-place-pan: 0.8862548675824655
P08_21_14658-place-in-cupboard: 0.38941500973305665
P08_21_14669-place-in-cupboard: 0.020140673750574933
P08_21_14811-close-cupboard: 0.8776397700130474
P08_21_14812-open-cupboard: 0.9518385231203865
P08_22_14989-place-sponge: 0.5867175918465364
P08_22_14997-place-sponge: 0.8044917320294189
P08_23_15214-get-potato: 0.4532051034329925
P08_24_15331-get-potato: 0.9570378532225732
P08_24_15333-cut-potato: 0.9505294926057104
P08_25_15415-get-plate: 0.9362348890863359
P08_26_15435-get-pan: 0.8749135821562959
P08_26_15438-get-bowl: 0.0025469698221058934
P08_26_15444-place-bowl: 0.005903178741391457
P08_26_15453-close-drawer: 0.7334282123920275
P08_26_15455-get-bottle: 0.20832808698469307
P08_26_15490-move-bowl: 0.5443242257560996
P08_26_15501-clean-sponge: 0.8503420797569561
P10_01_15872-move-pot: 0.6003074840991758
P10_01_15913-shake-pot: 0.7929407888441347
P10_01_15944-put-pot: 0.5006156982271932
P10_04_16497-throw-bottle: 0.03262786395076489
P10_04_16580-clean-pot: 0.02253689363715239
P12_02_18571-wash-knife: 0.36435620066913543
P12_02_18604-wash-knife: 0.14271866971830605
P12_02_18631-wash-knife: 0.003001532147436592
P12_02_18711-fill-glass: 0.10095382350846194
P12_06_18977-take-cloth: 0.36840389922144823
P12_06_19001-put-plate: 0.01140163688986462
P12_06_19002-open-bottle: 0.03472357244390878
P13_07_19294-open-drawer: 0.9547700895200251
P13_08_19320-take-onion: 0.06763997205280248
P13_08_19332-put-down-onion: 0.4405376295762835
P13_08_19339-cut-onion: 0.8764161287544994
P13_08_19345-put-down-knife: 0.0106946823103371
P13_08_19357-pick-up-pot: 0.7892094277194701
P13_08_19377-change-pot: 0.8415087125613354
P13_08_19391-put-down-plate: 0.955746699590236
P13_09_19504-put-pan: 0.8065612570353551
P13_09_19511-drain-pot: 0.5392996202572249
P13_09_19516-close-drawer: 0.5088246750383405
P13_09_19528-close-drawer: 0.9558557436539559
P13_09_19549-close-fridge: 0.6056503528161556
P15_01_19739-pick-up-bowl: 0.04410737753914873
P15_03_19816-close-drawer: 0.7441063548176317
P15_03_19848-dry-pan: 0.18759900490113068
P15_08_19995-open-drawer: 0.00884004515921788
P15_08_19998-pick-up-cloth: 0.003358861449623579
P15_08_20028-put-away-glass: 0.8922111015708651
P15_08_20061-put-down-cloth: 0.007929172916192329
P15_13_20124-place-bowl: 0.007869771080549981
P15_13_20139-rinse-lid: 0.9256045150541468
P15_13_20166-rinse-cloth: 0.04281803694902919
P17_03_20405-close-tap: 0.48541480826679617
P17_04_20444-open-fridge: 0.39279398255894193
P19_03_21333-close-cupboard: 0.8956249113834929
P19_04_21364-open-fridge: 0.2050021794057102
P20_01_21490-rinse-meat: 0.6719921791664092
P20_01_21503-rinse-meat: 0.41294344833295327
P20_01_21556-pick-up-bowl: 0.3893358714512942
P20_01_21560-rinse-bowl: 0.094880773695877
P20_01_21588-open-drawer: 0.8998024299944518
P20_01_21611-rinse-spatula: 0.8821057404547901
P20_01_21617-rinse-spatula: 0.5924000157665432
P20_01_21626-flip-meat: 0.8959733093361137
P20_01_21640-flip-meat: 0.8452909369225381
P20_01_21644-press-spatula: 0.5800526638031442
P20_01_21652-press-spatula: 0.7725839221075148
P20_01_21658-stir-meat: 0.03113762791326735
P20_01_21671-press-spatula: 0.7768094339098752
P20_01_21676-stir-meat: 0.006714200746500865
P20_01_21684-flip-meat: 0.8125218059140025
P20_01_21686-press-spatula: 0.9056337885249377
P20_01_21699-stir-meat: 0.11391709964664187
P20_01_21711-press-spatula: 0.8389779147382797
P20_01_21745-flip-meat: 0.42940669429663103
P20_01_21755-press-spatula: 0.8295992612529517
P20_01_21757-press-spatula: 0.8611195028915972
P20_01_21758-press-spatula: 0.8768475944798411
P20_01_21764-move-meat: 0.5488095406180946
P20_01_21798-pick-up-meat: 0.7403938723000465
P20_01_21820-pick-up-spatula: 0.6597819635335327
P20_01_21824-put-down-spatula: 0.8246633335638762
P20_02_21843-turn-on-tap: 0.6904915409395471
P20_02_21859-wash-bowl: 0.6009380384448377
P20_03_21981-put-fork: 0.004402686401963528
P20_04_22059-pick-up-meat: 0.13313251854560804
P20_04_22090-rinse-meat: 0.6194923973380355
P20_04_22188-open-drawer: 0.029219667470897548
P20_04_22222-wash-knife: 0.015033151888928842
P20_04_22308-put-down-spatula: 0.7976551863521308
P20_04_22332-open-fridge: 0.3864582225578488
P21_01_22625-close-fridge: 0.00281065853414475
P22_05_24164-place-bottle: 0.8957512449414935
P22_06_24730-lather-glass: 0.5064569198002573
P22_06_24739-lather-fork: 0.25674984586657956
P22_07_24883-rinse-cloth: 0.11405962749267928
P22_07_24894-lather-glass: 0.7718707913008984
P22_07_24993-put-down-cloth: 0.9169178926094901
P22_07_25167-put-down-pot: 0.02172464893465076
P22_07_25302-rinse-spoon: 0.7101465004707279
P22_07_25325-pick-up-plate: 0.8220830806531012
P22_07_25357-put-down-glass: 0.1763538897088779
P22_07_25363-remove-plate: 0.09162966243457049
P22_07_25364-remove-plate: 0.887504001846537
P22_08_25638-close-tap: 0.0021508177592046707
P22_08_25664-lather-plate: 0.966532994993031
P22_08_25702-empty-pot: 0.3784259629319422
P22_08_25740-pick-up-pan: 0.6646682619320927
P22_08_25748-lather-pan: 0.849951210009749
P22_08_25752-rinse-spoon: 0.7281497951807978
P22_08_25853-rinse-glass: 0.4537029311468359
P22_08_25857-rinse-cloth: 0.5079590209934395
P22_09_26001-put-down-plate: 0.8132221936248243
P22_09_26033-open-drawer: 0.8170291177666513
P22_09_26061-lather-bowl: 0.0007904105796114891
P22_09_26136-rinse-cloth: 0.588322442927165
P22_10_26287-rinse-bowl: 0.5951000682644008
P22_10_26318-pick-up-spoon: 0.3369234475558187
P22_10_26319-lather-spoon: 0.26600190096723964
P22_10_26340-pick-up-bowl: 0.3277016948077289
P22_10_26426-lather-glass: 0.8247691777942237
P22_10_26508-empty-bottle: 0.002818205700206633
P22_10_26511-empty-bottle: 0.02250590393668972
P22_11_26606-place-glass: 0.77673094542115
P22_11_26644-put-down-bowl: 0.4983053119021861
P22_11_26763-rinse-glass: 0.08016824562351132
P22_12_26841-open-drawer: 0.8726133580057649
P22_12_26959-put-plate: 0.7148228036239743
P22_13_27105-open-tap: 0.7378261276753619
P22_13_27110-rinse-sponge: 0.262079524800356
P22_13_27135-rinse-sponge: 0.2599512876404333
P22_13_27154-rinse-knife: 0.69642934458534
P22_13_27218-wash-cloth: 0.2717990437231492
P22_14_27373-open-drawer: 0.6790574758051662
P22_14_27404-open-tap: 0.6287602965021506
P22_14_27451-put-down-bowl: 0.2542124912242798
P22_14_27458-lather-knife: 0.12851418882928556
P22_14_27459-rinse-knife: 0.16362446886341786
P22_14_27462-put-down-spatula: 0.016455709509203942
P22_15_27640-put-down-plate: 0.9098891811445355
P22_15_27737-close-tap: 0.005719166266658249
P22_16_27934-put-down-cloth: 0.700046513666166
P22_16_28015-cut-onion: 0.9315193474030821
P22_16_28020-peel-onion: 0.9207122122606961
P22_16_28022-peel-onion: 0.9277117943129269
P22_16_28038-slice-onion: 0.9306143980211345
P22_16_28319-move-cloth: 0.5837908065586817
P22_16_28320-pick-up-cloth: 0.2870124471082818
P22_16_28411-open-drawer: 0.9492522672953783
P22_17_28425-move-bowl: 0.46370986663805525
P22_17_28449-lather-fork: 0.168908007821301
P22_17_28547-put-down-pan: 0.5486728261166718
P22_17_28573-open-tap: 0.002286946220442676
P22_17_28584-lather-fork: 0.5715020103671122
P22_17_28642-fill-bottle: 0.45773485823883675
P22_17_28649-rinse-bottle: 0.024313674875884317
P22_17_28658-rinse-sponge: 0.02527566054050112
P22_17_28740-pick-up-plate: 0.980352705810219
P22_17_28854-put-down-glass: 0.5672012815193739
P22_17_28855-put-down-glass: 0.30192919456749223
P22_17_28870-put-down-plate: 0.26692898967303336
P22_17_28903-dry-knife: 0.49412091005797265
P23_02_29082-wash-plate: 0.8982128337956965
P23_02_29125-open-fridge: 0.6123647215208621
P23_02_29204-close-tap: 0.08071510691661388
P23_04_29364-clean-bowl: 0.6520554018306939
P24_01_29576-grab-cloth: 0.6304424463014584
P24_02_29640-open-fridge: 0.5166081260322244
P24_02_29661-close-fridge: 0.5877777755158604
P24_02_29710-turn-meat: 0.6938097266684053
P24_02_29718-cut-meat: 0.7560966191085754
P24_02_29727-take-meat: 0.12095390811737161
P24_02_29739-flip-meat: 0.7612694482522784
P24_02_29747-check-meat: 0.8148025459813653
P24_02_29778-turn-meat: 0.6954627157392679
P24_02_29781-put-meat: 0.018268623083713464
P24_02_29785-take-cloth: 0.08758646204660181
P24_03_29796-pick-up-plate: 0.05049383658916895
P24_03_29802-rinse-sponge: 0.6689663210345316
P24_03_29811-lather-fork: 0.4419520686205942
P24_03_29903-rinse-sponge: 0.8392914624346304
P24_03_29914-pick-up-cloth: 0.3805567175440956
P24_04_29996-lather-knife: 0.848781407570641
P24_05_30046-pick-up-lid: 0.6871334545285208
P24_05_30062-put-down-plate: 0.9518487167079002
P24_05_30105-move-pot: 0.02208097471157089
P24_05_30194-lift-lid: 0.558967198987375
P24_05_30195-put-down-lid: 0.003006379664270753
P24_05_30226-rinse-knife: 0.11986255869123852
P24_05_30256-put-glass: 0.5474602570611751
P24_06_30353-grab-spoon: 0.7569965549955668
P24_06_30384-rinse-sponge: 0.012646217886867817
P24_06_30417-rinse-fork: 0.15162720359512605
P24_06_30419-rinse-fork: 0.9297648920037318
P24_07_30534-pick-up-cloth: 0.06800585616292665
P24_07_30551-put-down-fork: 0.024473718466395233
P24_07_30569-turn-meat: 0.07074472882959526
P24_08_30653-pick-up-pot: 0.18346826810739003
P24_08_30656-put-pot: 0.5728460391401313
P24_08_30692-cut-onion: 0.9328224125056295
P24_08_30777-pick-up-lid: 0.48316716104454827
P24_08_30836-take-bottle: 0.4713615119399037
P24_08_30897-pick-up-lid: 0.1551815271814121
P24_08_30965-open-tap: 0.006721420207725259
P25_02_31371-pick-up-pot: 0.2130927012185566
P25_02_31387-put-down-lid: 0.003775118079281381
P25_02_31397-turn-tap: 0.7138359424425289
P25_02_31398-turn-tap: 0.6798977517755702
P25_05_31483-put-down-pan: 0.7275281143811299
P25_05_31499-close-tap: 0.8017913863295689
P25_05_31558-open-cupboard: 0.18309486759244464
P25_05_31564-put-down-fork: 0.31381160582532175
P25_05_31574-pick-up-spoon: 0.0626459206674781
P25_12_31949-open-drawer: 0.25610900872561615
P26_02_32021-put-down-fork: 0.36618925750372
P26_02_32022-open-fridge: 0.46222081039013574
P26_02_32061-put-down-fork: 0.4605811965011526
P26_03_32116-lather-pan: 0.37650894331454765
P26_03_32126-rinse-glass: 0.5399930489656981
P26_03_32127-soap-glass: 0.8394471370556857
P26_04_32152-put-lid: 0.8875158888258738
P26_06_32189-close-lid: 0.7847933120065136
P26_08_32201-put-down-spoon: 0.7832626148338022
P26_09_32220-pick-up-pot: 0.36120487068546936
P26_09_32221-put-down-pot: 0.3093632663949393
P26_09_32230-pick-up-pot: 0.2450901534757577
P26_10_32236-pick-up-pot: 0.014781663103349274
P26_10_32241-put-pot: 0.025269964823564806
P26_10_32247-open-fridge: 0.7658394552199752
P26_12_32292-close-lid: 0.7429681199573679
P26_13_32297-open-lid: 0.8366343251400394
P26_13_32317-put-down-spoon: 0.6556737848768535
P26_13_32319-put-lid: 0.7674790851742728
P26_17_32347-take-spoon: 0.6863386712830106
P26_17_32353-put-down-plate: 0.8815974241588265
P26_18_32372-take-plate: 0.07902002951595932
P26_19_32404-pick-up-pot: 0.0010799045520570871
P26_19_32434-put-down-glass: 0.176132519118255
P26_19_32490-pick-up-pot: 0.1102737439214252
P26_19_32492-put-pot: 0.38580218463903293
P26_21_32505-close-cupboard: 0.3478824586782139
P26_28_32674-grab-fork: 0.0003287496251118682
P26_29_32690-put-lid: 0.6464584614586784
P27_01_32893-pick-up-fork: 0.1549631226771453
P27_04_33002-place-sponge: 0.030845657563986606
P27_06_33144-pick-up-spoon: 0.8045295369556698
P27_06_33145-pick-up-fork: 0.038805376017990056
P27_07_33177-take-cloth: 0.0031032523010026125
P27_07_33257-turn-on-tap: 0.47698574035894126
P28_01_33343-put-down-pan: 0.486694009785424
P28_02_33398-put-down-spatula: 0.10660181707316951
P28_02_33400-wash-knife: 0.677408277282666
P28_02_33474-turn-on-tap: 0.4677645874908194
P28_02_33479-turn-on-tap: 0.47571845503989607
P28_02_33489-turn-on-tap: 0.01285374715916987
P28_03_33614-peel-potato: 0.8827380944567267
P28_03_33621-turn-off-tap: 0.02200462608016096
P28_04_33682-cut-potato: 0.4577707589196507
P28_05_33779-put-down-knife: 0.45077153364400147
P28_06_33862-take-knife: 0.4807099255194771
P28_06_33958-take-spoon: 0.259193535126542
P28_08_34040-wash-knife: 0.42040574596467195
P28_09_34091-open-fridge: 0.8845337327002198
P28_09_34141-turn-on-tap: 0.5756414454663172
P28_13_34301-put-pan: 0.9627372506511165
P28_14_34393-put-down-sponge: 0.7530907029213267
P28_14_34394-turn-on-tap: 0.36446909920778126
P28_14_34396-turn-off-tap: 0.18750865233596414
P29_01_34867-chop-onion: 0.6307278358581243
P29_01_34868-chop-onion: 0.677296145047876
P29_01_34877-chop-onion: 0.6498834392259596
P29_01_34902-chop-onion: 0.6890451753715752
P29_02_35181-move-fork: 0.10706970564206131
P29_02_35206-open-drawer: 0.9502716999704717
P29_03_35254-put-down-glass: 0.8637215044291224
P29_03_35265-close-cupboard: 0.39861926474259235
P29_03_35296-move-pan: 0.522807571614976
P29_03_35335-pick-up-spatula: 0.3601721878785611
P29_03_35355-pick-up-fork: 0.5323026068799663
P29_03_35439-pick-up-bowl: 0.45054774639265815
P29_03_35461-rinse-bowl: 0.13380324073204974
P29_03_35497-scour-knife: 0.0009461511240260734
P29_03_35528-pick-up-plate: 0.39801319874823093
P29_03_35562-scour-spatula: 0.7985099174238712
P29_03_35564-scour-spatula: 0.7279807214781613
P29_03_35632-pick-up-bowl: 0.04168436921736429
P29_04_35774-open-fridge: 0.49391336859116564
P30_03_36639-clean-knife: 0.5492660044619697
P30_04_36678-take-fork: 0.043346433085389435
P30_05_36874-put-onion: 0.8113324660080252
P30_05_36904-chop-onion: 0.7675466730433982
P30_05_36922-chop-onion: 0.9363372490915935
P30_05_37020-open-cupboard: 0.814759293833049
P30_05_37240-open-cupboard: 0.8344147955358494
P30_05_37272-wash-spoon: 0.0372695864959951
P30_05_37511-take-plate: 0.6884058540454134
P30_05_37535-empty-bottle: 0.6244987066456815
P30_06_37605-dry-fork: 0.059306330389517825
P30_06_37668-rinse-plate: 0.9245720963226631
P30_06_37674-rinse-bowl: 0.5352603544151862
P30_10_38341-take-spoon: 0.7883016543783015
P30_10_38504-rinse-fork: 0.0029601310572715533
P30_10_38535-take-spoon: 0.8552384567301488
P30_10_38579-rinse-sponge: 0.05069231064771884
P30_11_38596-rinse-plate: 0.8858369410736486
P30_11_38661-wash-spoon: 0.6912299466639524
P30_11_38673-rise-sponge: 0.01598711922270013
P31_01_38722-take-glass: 0.09334830299485475
P31_08_38926-open-fridge: 0.07535873194137821
P31_08_38943-open-fridge: 0.5493171217749477
Finished: cm_16, ins, most_first, epic, r2p1d, perturb, #Step=128
Average: 0.49503151707737686
Loaded /home/acb11711tx/lzq/ExpEval/exe_res/epic_r2p1d_perturb_full_core14_summed.pt
Use 4 GPUs!
P01_01_11-close-fridge: 0.5151443230352015
P01_01_227-take-glass: 0.43341617067926563
P01_01_246-put-down-spatula: 0.8660722626063944
P01_01_254-put-down-spoon: 0.6631505095610919
P01_01_255-open-cupboard: 0.7151010981469881
P01_01_305-take-spatula: 0.8296509131014318
P01_01_324-wash-pan: 0.842968566386844
P01_01_49-take-spatula: 0.04502332376250706
P01_01_76-take-onion: 0.9347537263965933
P01_02_338-rinse-sponge: 0.000730260451121012
P01_02_387-rinse-spoon: 0.04696393816630007
P01_02_417-rinse-fork: 0.010815259220180451
P01_02_421-rinse-plate: 0.9381662285886705
P01_03_489-move-bottle: 0.002636548444570508
P01_03_493-open-cupboard: 0.7566568122419994
P01_05_562-take-plate: 0.7185199921950698
P01_05_628-peel-potato: 0.663931902643526
P01_05_629-put-down-potato: 0.1848111602885183
P01_05_743-open-drawer: 0.8000868462695507
P01_06_830-wash-fork: 0.000959574502758187
P01_06_896-rinse-knife: 0.4295142176488298
P01_06_921-rinse-cloth: 0.1495902654423844
P01_07_955-open-cupboard: 0.7427455512515735
P01_09_1034-put-down-potato: 0.013078110336209647
P01_09_1170-wash-spatula: 0.7970765772897721
P01_09_1180-rinse-spatula: 0.8369158233672351
P01_09_1229-pour-potato: 0.07388767882366665
P01_09_1528-open-drawer: 0.5546039609907893
P01_09_1551-take-potato: 0.17831285801366903
P01_09_1678-open-fridge: 0.4513132577194483
P01_09_1743-open-fridge: 0.5129569503842504
P01_09_1859-take-plate: 0.7814941662363708
P01_16_2820-put-glass: 0.09392937697930392
P01_16_2866-close-cupboard: 0.892935484618647
P01_17_2886-open-cupboard: 0.7206045258499216
P01_17_3150-rinse-cloth: 0.12800801741832402
P01_18_3170-open-fridge: 0.5981093352093012
P01_18_3324-hang-cloth: 0.19146988770808093
P01_18_3454-take-lid: 0.972817371643032
P01_18_3469-turn-on-tap: 0.6521681767189875
P01_18_3548-open-drawer: 0.9161853000259725
P01_18_3688-take-sponge: 0.050653602978854906
P01_19_3910-rinse-glass: 0.4005272283393424
P01_19_3913-rinse-knife: 0.044597531006729696
P01_19_3950-rinse-sponge: 0.14666133550781524
P01_19_3973-rinse-cloth: 0.5427693531091791
P01_19_3976-rinse-cloth: 0.5144404093443882
P01_19_3986-hang-cloth: 0.8429174113261979
P02_01_4005-open-cupboard: 0.2812091542582493
P02_01_4033-put-spoon: 0.4176409422980214
P02_02_4107-wash-knife: 0.6911653191709775
P02_02_4111-wash-spoon: 0.768034186654404
P02_02_4113-wash-spoon: 0.9331574139396253
P02_03_4188-put-lid: 0.1668840279307915
P02_03_4202-close-cupboard: 0.5653097629256081
P02_03_4206-open-fridge: 0.6213149251780123
P02_03_4277-put-onion: 0.9558934254309861
P02_03_4296-pick-pot: 0.003308134438202881
P02_03_4427-stir-onion: 0.9582573959341971
P02_03_4506-pick-up-pot: 0.03413271980753052
P02_04_4579-pick-up-glass: 0.9294923535489943
P02_04_4596-squeeze-sponge: 0.5259466422648984
P02_04_4612-pick-up-pan: 0.5393061356589897
