Loaded /home/acb11711tx/lzq/ExpEval/exe_res/epic_r50l_perturb_full_core8_cylinder_summed.pt
P02_03_4202-close-cupboard: 0.009633200041662349
P02_03_4206-open-fridge: 0.8984599000668823
P02_03_4277-put-onion: 0.8176365729805184
P02_03_4296-pick-pot: 0.0005918842676351233
P02_03_4427-stir-onion: 0.7999485835816813
P02_03_4506-pick-up-pot: 0.02218559245426377
P02_04_4579-pick-up-glass: 0.815397340854588
P02_04_4596-squeeze-sponge: 0.42243763712906457
P02_04_4612-pick-up-pan: 0.005764315096461026
P02_06_4766-rinse-lid: 0.34156666483659137
P02_06_4769-wash-spoon: 0.15320673282113262
P02_06_4787-rinse-fork: 0.016420242143794894
P02_09_5229-put-spoon: 0.8416866174738971
P02_09_5280-mix-bowl: 0.056246013462441624
P02_09_5338-return-drawer: 0.6840773387812078
P02_09_5384-chop-onion: 0.8669005066540194
P02_09_5385-chop-onion: 0.7745645667810095
P02_09_5471-stir-onion: 0.8454447288449956
P02_09_5491-add-to-pan: 0.565739007446723
P02_09_5498-mix-meat: 0.8581555805630501
P02_09_5501-break-meat: 0.8856480441517647
P02_09_5550-get-glass: 0.3590997668718501
P02_09_5563-hold-glass: 0.7716918078288018
P02_11_5765-stir-meat: 0.8248085690192397
P03_02_6280-fill-bottle: 0.8676931158347543
P03_02_6290-close-bottle: 0.8477877177006121
P03_02_6297-close-bottle: 0.9067913101694103
P03_02_6316-put-bottle: 0.006227012653525321
P03_02_6340-turn-off-tap: 0.009841554181207357
P03_04_6681-turn-on-tap: 0.10981574099025693
P03_06_6837-tap-spoon: 0.03476808884443017
P03_06_6838-put-spatula: 0.7522626850168308
P03_09_6912-shake-bottle: 0.831412533641469
P03_09_6939-fill-bottle: 0.05574801781936573
P03_09_7060-wash-fork: 0.00605825499741286
P03_09_7068-rinse-bowl: 0.0430472135076343
P03_09_7071-rinse-bowl: 0.10687397649780905
P03_19_7340-turn-off-tap: 0.003963077144021552
P03_19_7365-put-bottle: 0.5045189486058916
P03_19_7373-fill-bottle: 0.7206364617391046
P03_19_7452-wash-knife: 0.3325949340769512
P03_20_7490-put-lid: 0.3385455949178322
P03_27_7874-fill-glass: 0.005176853205966835
P03_28_7885-shake-bottle: 0.8045479509687539
P03_28_7888-fill-bottle: 0.8445681132084246
P03_28_7889-close-bottle: 0.3476661246909316
P03_28_7897-fill-bottle: 0.7795465992471691
P04_01_8102-open-drawer: 0.9608477377332747
P04_02_8203-move-pan: 0.20510769066288503
P04_02_8279-put-down-bowl: 0.0591800688434887
P04_02_8430-collect-from-spatula: 0.022845758240691794
P04_02_8512-open-fridge: 0.850695778046429
P04_03_8686-open-cupboard: 0.8985084156884113
P04_04_8778-pick-up-potato: 0.7431982649997053
P04_04_8783-slice-potato: 0.6078488322947351
P04_04_8789-cut-potato: 0.7656930588692603
P04_04_8816-slice-potato: 0.6518323052715687
P04_04_8869-open-drawer: 0.4300478189252317
P04_04_8871-test-potato: 0.21588787660414255
P04_04_8881-halve-onion: 0.7461661111947251
P04_05_8942-stir-potato: 0.6128425071057109
P04_05_8957-stir-onion: 0.41806138073206967
P04_05_9008-tip-onion: 0.02664181463751447
P04_05_9164-stir-pan: 0.8299659297464359
P04_07_9339-open-drawer: 0.46249512722715735
P04_10_9423-open-cupboard: 0.7256600590335438
P04_10_9478-stir-pan: 0.7345156495122183
P04_17_9658-put-knife: 0.22684575606854196
P04_21_9718-put-down-pan: 0.49834431359897735
P04_23_9802-open-cupboard: 0.8739934548648307
P05_02_10281-take-cupboard: 0.6730751380237052
P05_04_10512-open-cupboard: 0.4819801434787223
P05_08_10794-move-onion: 0.01647912582151001
P05_08_10798-pour-meat: 0.0014387886965486416
P05_08_10851-rinse-pan: 0.1003581793587216
P06_03_10987-open-drawer: 0.9633659808896482
P06_03_11064-move-spoon: 0.011907959196832962
P06_03_11093-move-pan: 0.0667143913262862
P06_05_11217-put-lid: 0.06966677674836319
P06_05_11297-move-bowl: 0.0027609198354456854
P06_07_11465-put-lid: 0.5105310922667741
P06_07_11508-pick-up-knife: 0.7287928623964035
P06_07_11542-put-down-sponge: 0.43393845275716103
P06_09_11667-put-lid: 0.1415370078543674
P06_09_11682-put-lid: 0.6195749898620306
P06_09_11691-open-drawer: 0.9033109634183347
P06_09_11697-put-lid: 0.7676199769780396
P07_03_12021-rinse-pot: 0.6883816899776889
P07_04_12165-shake-pan: 0.5390770221257526
P07_05_12200-wash-pan: 0.023201800549145446
P07_05_12204-rinse-pan: 0.2932615231385398
P07_06_12230-open-tap: 0.5974325134244509
P07_09_12343-open-fridge: 0.5308198219991027
P07_09_12346-close-fridge: 0.4094393869290798
P07_09_12357-shake-bottle: 0.8368414438969012
P07_09_12358-close-bottle: 0.6887060798412676
P07_10_12381-place-pot: 0.09675816344548593
P07_10_12426-cut-potato: 0.8457701067947028
P07_10_12431-cut-potato: 0.7034422020934699
P07_10_12433-cut-potato: 0.7275938849471686
P07_10_12435-cut-potato: 0.6886741976760504
P07_10_12438-cut-potato: 0.6277513365768073
P07_10_12439-cut-potato: 0.7113273005508063
P07_10_12441-cut-potato: 0.6958181123756049
P07_10_12443-cut-potato: 0.6690136055968878
P07_10_12536-put-lid: 0.2742293197666186
P08_01_12979-get-fork: 0.0026588949060419864
P08_01_13017-get-fork: 0.005545478175455365
P08_02_13102-place-back-sponge: 0.769894039740052
P08_04_13145-get-cloth: 0.002114470131118651
P08_04_13158-close-drawer: 0.592069853330031
P08_04_13162-place-in-cupboard: 0.21500564940655653
P08_05_13210-wash-potato: 0.0031922771673578154
P08_05_13239-close-cupboard: 0.3829140419984469
P08_05_13371-get-knife: 0.8070737851203376
P08_05_13378-get-spoon: 0.4260812870998052
P08_05_13398-open-fridge: 0.6699101812100707
P08_05_13401-open-lid: 0.6693227176733672
P08_05_13413-open-cupboard: 0.39377070100817946
P08_05_13434-put-lid: 0.11697296027023185
P08_05_13493-place-plate: 0.029683057692383025
P08_06_13609-close-fridge: 0.32482315962079156
P08_06_13617-open-drawer: 0.6366900592111051
P08_06_13618-place-knife: 0.03268955527005346
P08_06_13629-wipe-off-pan: 0.6488801370379633
P08_11_13977-get-cloth: 0.46912517359874073
P08_18_14449-wipe-bowl: 0.8374231480647722
P08_18_14507-water-sponge: 0.37165213040282197
P08_18_14508-squeeze-sponge: 0.7200974021267257
P08_18_14512-water-sponge: 0.5970172300163767
P08_18_14524-water-sponge: 0.6784859355699382
P08_18_14525-squeeze-sponge: 0.7872888213183842
P08_18_14531-water-sponge: 0.7190714245822392
P08_19_14557-close-fridge: 0.7295163757062255
P08_21_14640-take-out-glass: 0.26848003200507264
P08_21_14646-place-pan: 0.102424761817133
P08_21_14658-place-in-cupboard: 0.18377852896355762
P08_21_14669-place-in-cupboard: 0.642711856184178
P08_21_14811-close-cupboard: 0.5365289539477089
P08_21_14812-open-cupboard: 0.5503148472780595
P08_22_14989-place-sponge: 0.5106475721273682
P08_22_14997-place-sponge: 0.6717417598862312
P08_23_15214-get-potato: 0.47573741726057506
P08_24_15331-get-potato: 0.6275749678299007
P08_24_15333-cut-potato: 0.7805169682525275
P08_25_15415-get-plate: 0.8066960089681743
P08_26_15435-get-pan: 0.6342902558518517
P08_26_15438-get-bowl: 0.14120606085089094
P08_26_15444-place-bowl: 0.6910011632953683
P08_26_15453-close-drawer: 0.14442552129548858
P08_26_15455-get-bottle: 0.19299640459348666
P08_26_15490-move-bowl: 0.837582287576879
P08_26_15501-clean-sponge: 0.7583160759110115
P10_01_15872-move-pot: 0.7866472719748003
P10_01_15913-shake-pot: 0.8969115674540831
P10_01_15944-put-pot: 0.7117979090240283
P10_04_16497-throw-bottle: 0.009219853778646092
P10_04_16580-clean-pot: 0.009586542390081831
P12_02_18571-wash-knife: 0.2412972931169861
P12_02_18604-wash-knife: 0.07312736709445744
P12_02_18631-wash-knife: 0.028517713614064633
P12_02_18711-fill-glass: 0.00577180162101365
P12_06_18977-take-cloth: 0.06496972391573763
P12_06_19001-put-plate: 0.011487631613363192
P12_06_19002-open-bottle: 0.6883872322446223
P13_07_19294-open-drawer: 0.9036769359372556
P13_08_19320-take-onion: 0.002971006829124434
P13_08_19332-put-down-onion: 0.3309946623548967
P13_08_19339-cut-onion: 0.6838093132164431
P13_08_19345-put-down-knife: 0.12741753157479252
P13_08_19357-pick-up-pot: 0.7173489627007825
P13_08_19377-change-pot: 0.04208553573931795
P13_08_19391-put-down-plate: 0.8769586250027714
P13_09_19504-put-pan: 0.7918065602553952
P13_09_19511-drain-pot: 0.11063142088693212
P13_09_19516-close-drawer: 0.6632928568869829
P13_09_19528-close-drawer: 0.9754093973897398
P13_09_19549-close-fridge: 0.7344871125078498
P15_01_19739-pick-up-bowl: 0.040664371681113906
P15_03_19816-close-drawer: 0.8966091363690794
P15_03_19848-dry-pan: 0.3798607549525741
P15_08_19995-open-drawer: 0.08729983563918342
P15_08_19998-pick-up-cloth: 0.001348143582493383
P15_08_20028-put-away-glass: 0.7094093577973126
P15_08_20061-put-down-cloth: 0.2782206604008479
P15_13_20124-place-bowl: 0.015138434998632988
P15_13_20139-rinse-lid: 0.750371124333924
P15_13_20166-rinse-cloth: 0.3634588262850684
P17_03_20405-close-tap: 0.003869351735602322
P17_04_20444-open-fridge: 0.7084934081776737
P19_03_21333-close-cupboard: 0.7840601959178457
P19_04_21364-open-fridge: 0.4699247741500585
P20_01_21490-rinse-meat: 0.012775038532883587
P20_01_21503-rinse-meat: 0.052644493757528554
P20_01_21556-pick-up-bowl: 0.7315927117251704
P20_01_21560-rinse-bowl: 0.018331791006356103
P20_01_21588-open-drawer: 0.9064191081561148
P20_01_21611-rinse-spatula: 0.6757915993566712
P20_01_21617-rinse-spatula: 0.014204080109266215
P20_01_21626-flip-meat: 0.8509074769444283
P20_01_21640-flip-meat: 0.8148654423184212
P20_01_21644-press-spatula: 0.0511510801698023
P20_01_21652-press-spatula: 0.03629452137283806
P20_01_21658-stir-meat: 0.7468572634733732
P20_01_21671-press-spatula: 0.5719852894890209
P20_01_21676-stir-meat: 0.6746088022827621
P20_01_21684-flip-meat: 0.6884106112174209
P20_01_21686-press-spatula: 0.7265551537620922
P20_01_21699-stir-meat: 0.5271945687472339
P20_01_21711-press-spatula: 0.6730111092674633
P20_01_21745-flip-meat: 0.7816758689932044
P20_01_21755-press-spatula: 0.7729150504219433
P20_01_21757-press-spatula: 0.7845631093132397
P20_01_21758-press-spatula: 0.7085617971952161
P20_01_21764-move-meat: 0.6888689918905015
P20_01_21798-pick-up-meat: 0.7920641972213502
P20_01_21820-pick-up-spatula: 0.6462260973985394
P20_01_21824-put-down-spatula: 0.7551810627683153
P20_02_21843-turn-on-tap: 0.7486556360323675
P20_02_21859-wash-bowl: 0.8659267990969965
P20_03_21981-put-fork: 0.006316686532056304
P20_04_22059-pick-up-meat: 0.032172550045231674
P20_04_22090-rinse-meat: 0.3968356830063726
P20_04_22188-open-drawer: 0.25083237022408866
P20_04_22222-wash-knife: 0.0052899514498673805
P20_04_22308-put-down-spatula: 0.8524618996652862
P20_04_22332-open-fridge: 0.6157400318315922
P21_01_22625-close-fridge: 0.7215322462270706
P22_05_24164-place-bottle: 0.9090556743262823
P22_06_24730-lather-glass: 0.18410613765377093
P22_06_24739-lather-fork: 0.4114165922946995
P22_07_24883-rinse-cloth: 0.5554489829430622
P22_07_24894-lather-glass: 0.02238964658022269
P22_07_24993-put-down-cloth: 0.8281397303419453
P22_07_25167-put-down-pot: 0.11472646694033983
P22_07_25302-rinse-spoon: 0.009659865761932451
P22_07_25325-pick-up-plate: 0.7315139850443302
P22_07_25357-put-down-glass: 0.0048099125444878155
P22_07_25363-remove-plate: 0.2345423346023381
P22_07_25364-remove-plate: 0.7203371900441198
P22_08_25638-close-tap: 0.00045509114801621406
P22_08_25664-lather-plate: 0.9805946527822016
P22_08_25702-empty-pot: 0.6198147684031596
P22_08_25740-pick-up-pan: 0.16681761633401493
P22_08_25748-lather-pan: 0.4809646291670333
P22_08_25752-rinse-spoon: 0.6563238821763662
P22_08_25853-rinse-glass: 0.6191242344714283
P22_08_25857-rinse-cloth: 0.6858065334001822
P22_09_26001-put-down-plate: 0.5541241248911319
P22_09_26033-open-drawer: 0.7296318500302732
P22_09_26061-lather-bowl: 0.006170277229387011
P22_09_26136-rinse-cloth: 0.790201490357731
P22_10_26287-rinse-bowl: 0.9141507714175532
P22_10_26318-pick-up-spoon: 0.008898493724232341
P22_10_26319-lather-spoon: 0.08586869009741349
P22_10_26340-pick-up-bowl: 0.751401376177455
P22_10_26426-lather-glass: 0.5774071903936147
P22_10_26508-empty-bottle: 0.8931595169647153
P22_10_26511-empty-bottle: 0.829333099879932
P22_11_26606-place-glass: 0.8167455213181256
P22_11_26644-put-down-bowl: 0.9248873560809443
P22_11_26763-rinse-glass: 0.01705098602339916
P22_12_26841-open-drawer: 0.8853306858800352
P22_12_26959-put-plate: 0.8838131361017076
P22_13_27105-open-tap: 0.5253771149378963
P22_13_27110-rinse-sponge: 0.5310256695535145
P22_13_27135-rinse-sponge: 0.710489814651396
P22_13_27154-rinse-knife: 0.6669477938094133
P22_13_27218-wash-cloth: 0.42094330963141147
P22_14_27373-open-drawer: 0.8569659083150327
P22_14_27404-open-tap: 0.606385548302228
P22_14_27451-put-down-bowl: 0.06487656261128905
P22_14_27458-lather-knife: 0.37855040597514744
P22_14_27459-rinse-knife: 0.21887250582312845
P22_14_27462-put-down-spatula: 0.0018115707551232584
P22_15_27640-put-down-plate: 0.8218965610330997
P22_15_27737-close-tap: 0.05160849245442023
P22_16_27934-put-down-cloth: 0.6333617154216427
P22_16_28015-cut-onion: 0.6343698271002722
P22_16_28020-peel-onion: 0.7042594069998813
P22_16_28022-peel-onion: 0.6548037531238151
P22_16_28038-slice-onion: 0.6794273231562329
P22_16_28319-move-cloth: 0.8157119891459388
P22_16_28320-pick-up-cloth: 0.6774513563925666
P22_16_28411-open-drawer: 0.9619385688565671
P22_17_28425-move-bowl: 0.7499298422717402
P22_17_28449-lather-fork: 0.0036339054349809885
P22_17_28547-put-down-pan: 0.03154789413949999
P22_17_28573-open-tap: 0.0018453867110924116
P22_17_28584-lather-fork: 0.5662823880411452
P22_17_28642-fill-bottle: 0.25446099301325376
P22_17_28649-rinse-bottle: 0.6431159417784329
P22_17_28658-rinse-sponge: 0.13158946052874398
P22_17_28740-pick-up-plate: 0.9391058767987488
P22_17_28854-put-down-glass: 0.52072055130634
P22_17_28855-put-down-glass: 0.27332328311536
P22_17_28870-put-down-plate: 0.19104786667321605
P22_17_28903-dry-knife: 0.6633654433653646
P23_02_29082-wash-plate: 0.849968490268111
P23_02_29125-open-fridge: 0.8043404183245002
P23_02_29204-close-tap: 0.12264235369514154
P23_04_29364-clean-bowl: 0.6595383879848669
P24_01_29576-grab-cloth: 0.6308354792038244
P24_02_29640-open-fridge: 0.8863474613881408
P24_02_29661-close-fridge: 0.615655054234594
P24_02_29710-turn-meat: 0.661030740802687
P24_02_29718-cut-meat: 0.7661452007941421
P24_02_29727-take-meat: 0.0014013633155540717
P24_02_29739-flip-meat: 0.4780639720610793
P24_02_29747-check-meat: 0.6068616820029433
P24_02_29778-turn-meat: 0.805408330028456
P24_02_29781-put-meat: 0.0018975410602593001
P24_02_29785-take-cloth: 0.22030173354710314
P24_03_29796-pick-up-plate: 0.8827650841167269
P24_03_29802-rinse-sponge: 0.7917597652573249
P24_03_29811-lather-fork: 0.2885385639820015
P24_03_29903-rinse-sponge: 0.7888431311745308
P24_03_29914-pick-up-cloth: 0.03799037759586099
P24_04_29996-lather-knife: 0.7656782885433131
P24_05_30046-pick-up-lid: 0.9109304814778625
P24_05_30062-put-down-plate: 0.9690112570142446
P24_05_30105-move-pot: 0.0024642294834507084
P24_05_30194-lift-lid: 0.0846796591945349
P24_05_30195-put-down-lid: 0.7125744756490349
P24_05_30226-rinse-knife: 0.1039003721672378
P24_05_30256-put-glass: 0.501348259676206
P24_06_30353-grab-spoon: 0.9321951601959881
P24_06_30384-rinse-sponge: 0.3557620422104044
P24_06_30417-rinse-fork: 0.04595997894193715
P24_06_30419-rinse-fork: 0.410816264062305
P24_07_30534-pick-up-cloth: 0.0010997217316344177
P24_07_30551-put-down-fork: 0.008313270690337049
P24_07_30569-turn-meat: 0.01500118504003467
P24_08_30653-pick-up-pot: 0.038477296385243734
P24_08_30656-put-pot: 0.589888702756582
P24_08_30692-cut-onion: 0.3668430950410766
P24_08_30777-pick-up-lid: 0.614474574308133
P24_08_30836-take-bottle: 0.00017473741301068902
P24_08_30897-pick-up-lid: 0.1102797561038642
P24_08_30965-open-tap: 0.842052211455325
P25_02_31371-pick-up-pot: 0.0141710380290192
P25_02_31387-put-down-lid: 0.1822968741475961
P25_02_31397-turn-tap: 0.6689023288723774
P25_02_31398-turn-tap: 0.5587060211051948
P25_05_31483-put-down-pan: 0.7766105637548435
P25_05_31499-close-tap: 0.37925364210389034
P25_05_31558-open-cupboard: 0.221280968413339
P25_05_31564-put-down-fork: 0.008532729725629906
P25_05_31574-pick-up-spoon: 0.0012156933972846673
P25_12_31949-open-drawer: 0.870308646466583
P26_02_32021-put-down-fork: 0.5888179612666136
P26_02_32022-open-fridge: 0.7045834894652216
P26_02_32061-put-down-fork: 0.5305455447960412
P26_03_32116-lather-pan: 0.32595873532238784
P26_03_32126-rinse-glass: 0.8312498403749942
P26_03_32127-soap-glass: 0.8225871341339825
P26_04_32152-put-lid: 0.8215426464744269
P26_06_32189-close-lid: 0.6512926786385833
P26_08_32201-put-down-spoon: 0.3995440293874708
P26_09_32220-pick-up-pot: 0.4864440987863077
P26_09_32221-put-down-pot: 0.2559625885028822
P26_09_32230-pick-up-pot: 0.2304744108392356
P26_10_32236-pick-up-pot: 0.1149149099642841
P26_10_32241-put-pot: 0.015898968572003014
P26_10_32247-open-fridge: 0.7530358209169208
P26_12_32292-close-lid: 0.8497061391540228
P26_13_32297-open-lid: 0.8680921455093085
P26_13_32317-put-down-spoon: 0.7720936423938838
P26_13_32319-put-lid: 0.8888848086066901
P26_17_32347-take-spoon: 0.44794348988943966
P26_17_32353-put-down-plate: 0.895687468892902
P26_18_32372-take-plate: 0.11274453085661662
P26_19_32404-pick-up-pot: 0.05092123165246676
P26_19_32434-put-down-glass: 0.38429582170579124
P26_19_32490-pick-up-pot: 0.2607060178693814
P26_19_32492-put-pot: 0.16113382726558712
P26_21_32505-close-cupboard: 0.4301782266848022
P26_28_32674-grab-fork: 0.002810799862864366
P26_29_32690-put-lid: 0.012659639745209006
P27_01_32893-pick-up-fork: 0.024263753292871115
P27_04_33002-place-sponge: 0.6416413826096914
P27_06_33144-pick-up-spoon: 0.013177863299461023
P27_06_33145-pick-up-fork: 0.021108034875396697
P27_07_33177-take-cloth: 0.020789850383664543
P27_07_33257-turn-on-tap: 0.42020978038783596
P28_01_33343-put-down-pan: 0.2079352092107329
P28_02_33398-put-down-spatula: 0.02251949723540591
P28_02_33400-wash-knife: 0.7434351678357416
P28_02_33474-turn-on-tap: 0.772281487175519
P28_02_33479-turn-on-tap: 0.5791992104437895
P28_02_33489-turn-on-tap: 0.4333046189492631
P28_03_33614-peel-potato: 0.8753612503916202
P28_03_33621-turn-off-tap: 0.002007693919608755
P28_04_33682-cut-potato: 0.771620021345484
P28_05_33779-put-down-knife: 0.01682951106067776
P28_06_33862-take-knife: 0.6265943461448842
P28_06_33958-take-spoon: 0.23591542256326647
P28_08_34040-wash-knife: 0.016166275334222435
P28_09_34091-open-fridge: 0.8183783776021301
P28_09_34141-turn-on-tap: 0.5320805257011898
P28_13_34301-put-pan: 0.45306741843353393
P28_14_34393-put-down-sponge: 0.3121777848879219
P28_14_34394-turn-on-tap: 0.8332985189568944
P28_14_34396-turn-off-tap: 0.016774192255509135
P29_01_34867-chop-onion: 0.6090509898413075
P29_01_34868-chop-onion: 0.5931500092765418
P29_01_34877-chop-onion: 0.48920157224983996
P29_01_34902-chop-onion: 0.5773602735634995
P29_02_35181-move-fork: 0.051471308563122875
P29_02_35206-open-drawer: 0.7813488792162389
P29_03_35254-put-down-glass: 0.5677213231604128
P29_03_35265-close-cupboard: 0.4741738591255853
P29_03_35296-move-pan: 0.034403830546693825
P29_03_35335-pick-up-spatula: 0.026969965494572534
P29_03_35355-pick-up-fork: 0.5907526609807974
P29_03_35439-pick-up-bowl: 0.7557627528094599
P29_03_35461-rinse-bowl: 0.09250278185390926
P29_03_35497-scour-knife: 0.12622988962993986
P29_03_35528-pick-up-plate: 0.6763309320276676
P29_03_35562-scour-spatula: 0.4630141375000676
P29_03_35564-scour-spatula: 0.33031644279799366
P29_03_35632-pick-up-bowl: 0.046784703989033005
P29_04_35774-open-fridge: 0.04809900687359914
P30_03_36639-clean-knife: 0.2404577186418635
P30_04_36678-take-fork: 0.4569852641870966
P30_05_36874-put-onion: 0.2365600182010894
P30_05_36904-chop-onion: 0.5668934013147009
P30_05_36922-chop-onion: 0.6193365461576832
P30_05_37020-open-cupboard: 0.8539365021424601
P30_05_37240-open-cupboard: 0.8420751401135931
P30_05_37272-wash-spoon: 0.050664521152611997
P30_05_37511-take-plate: 0.8164164836825876
P30_05_37535-empty-bottle: 0.40378320949957924
P30_06_37605-dry-fork: 0.49507641651143786
P30_06_37668-rinse-plate: 0.9170476103508918
P30_06_37674-rinse-bowl: 0.3496789703731338
P30_10_38341-take-spoon: 0.7033063067428884
P30_10_38504-rinse-fork: 0.007887281606471674
P30_10_38535-take-spoon: 0.9337065768268076
P30_10_38579-rinse-sponge: 0.198000035031896
P30_11_38596-rinse-plate: 0.4714704047264604
P30_11_38661-wash-spoon: 0.601233419853088
P30_11_38673-rise-sponge: 0.18259278791231282
P31_01_38722-take-glass: 0.0029493263787543356
P31_08_38926-open-fridge: 0.6503144822909235
P31_08_38943-open-fridge: 0.715275157139331
Finished: scm_256, ins, most_first, epic, r50l, perturb, #Step=128
Average: 0.47788486912913547
