Loaded /home/lzq/ExpEval/exe_res/epic_r50l_la_full.pt
P04_21_9718-put-down-pan: 0.46950550029305305
P04_23_9802-open-cupboard: 0.7619788631200208
P05_02_10281-take-cupboard: 0.4561977072953596
P05_04_10512-open-cupboard: 0.7030658706426038
P05_08_10794-move-onion: 0.04544188884786671
P05_08_10798-pour-meat: 0.0018015923904094108
P05_08_10851-rinse-pan: 0.0178259541803385
P06_03_10987-open-drawer: 0.7529787509702146
P06_03_11064-move-spoon: 0.01754689470908488
P06_03_11093-move-pan: 0.03296911365055166
P06_05_11217-put-lid: 0.3808285922864343
P06_05_11297-move-bowl: 0.003915765172159746
P06_07_11465-put-lid: 0.4221183315098642
P06_07_11508-pick-up-knife: 0.8565992278863632
P06_07_11542-put-down-sponge: 0.6194932551749162
P06_09_11667-put-lid: 0.0076950885709266
P06_09_11682-put-lid: 0.6008323689170538
P06_09_11691-open-drawer: 0.7294821231625974
P06_09_11697-put-lid: 0.6757586693570374
P07_03_12021-rinse-pot: 0.6922778071874518
P07_04_12165-shake-pan: 0.6713152309066572
P07_05_12200-wash-pan: 0.01863226447312627
P07_05_12204-rinse-pan: 0.33769869316620316
P07_06_12230-open-tap: 0.5222628309222159
P07_09_12343-open-fridge: 0.5550525075741461
P07_09_12346-close-fridge: 0.43605864248092985
P07_09_12357-shake-bottle: 0.8358043230800831
P07_09_12358-close-bottle: 0.5071113504200184
P07_10_12381-place-pot: 0.1704909125381846
P07_10_12426-cut-potato: 0.7718704800633986
P07_10_12431-cut-potato: 0.672335849287947
P07_10_12433-cut-potato: 0.6277276735333999
P07_10_12435-cut-potato: 0.6372205476789077
P07_10_12438-cut-potato: 0.6197595458058913
P07_10_12439-cut-potato: 0.71001629638954
P07_10_12441-cut-potato: 0.637849913123091
P07_10_12443-cut-potato: 0.6041451554326613
P07_10_12536-put-lid: 0.2574425359784982
P08_01_12979-get-fork: 0.0054082548251495055
P08_01_13017-get-fork: 0.007336421716437336
P08_02_13102-place-back-sponge: 0.4736255170006416
P08_04_13145-get-cloth: 0.019215020829733476
P08_04_13158-close-drawer: 0.7889271865133196
P08_04_13162-place-in-cupboard: 0.02467023218927296
P08_05_13210-wash-potato: 0.014640061193148313
P08_05_13239-close-cupboard: 0.32369527810806176
P08_05_13371-get-knife: 0.7739203703940802
P08_05_13378-get-spoon: 0.32275049535383005
P08_05_13398-open-fridge: 0.6591269857235602
P08_05_13401-open-lid: 0.7468638901777922
P08_05_13413-open-cupboard: 0.017571639884408796
P08_05_13434-put-lid: 0.6638593144894003
P08_05_13493-place-plate: 0.046767380562160704
P08_06_13609-close-fridge: 0.5414662844486884
P08_06_13617-open-drawer: 0.8095488338731229
P08_06_13618-place-knife: 0.11914245290813597
P08_06_13629-wipe-off-pan: 0.29002694590690226
P08_11_13977-get-cloth: 0.48274394086024586
P08_18_14449-wipe-bowl: 0.7822175644814706
P08_18_14507-water-sponge: 0.23752758315970368
P08_18_14508-squeeze-sponge: 0.5406570229839645
P08_18_14512-water-sponge: 0.5953446640793345
P08_18_14524-water-sponge: 0.5904103573572002
P08_18_14525-squeeze-sponge: 0.5997094875361881
P08_18_14531-water-sponge: 0.5876707201983891
P08_19_14557-close-fridge: 0.6047987825222663
P08_21_14640-take-out-glass: 0.034678916700841
P08_21_14646-place-pan: 0.09086657927855413
P08_21_14658-place-in-cupboard: 0.01903759580636688
P08_21_14669-place-in-cupboard: 0.3705064735477208
P08_21_14811-close-cupboard: 0.4192737430203124
P08_21_14812-open-cupboard: 0.7540769612751319
P08_22_14989-place-sponge: 0.757234967795398
P08_22_14997-place-sponge: 0.7416040660042427
P08_23_15214-get-potato: 0.6343385224743088
P08_24_15331-get-potato: 0.4931503410032292
P08_24_15333-cut-potato: 0.7168289284734328
P08_25_15415-get-plate: 0.9052698724744914
P08_26_15435-get-pan: 0.6599902289572128
P08_26_15438-get-bowl: 0.25383955736288044
P08_26_15444-place-bowl: 0.7366283996507264
P08_26_15453-close-drawer: 0.3639984677247412
P08_26_15455-get-bottle: 0.09481783909359365
P08_26_15490-move-bowl: 0.5483698222797102
P08_26_15501-clean-sponge: 0.6813558698792122
P10_01_15872-move-pot: 0.44292340861090906
P10_01_15913-shake-pot: 0.5116173088589449
P10_01_15944-put-pot: 0.419701562406658
P10_04_16497-throw-bottle: 0.0009388824023697229
P10_04_16580-clean-pot: 0.0053972643903534845
P12_02_18571-wash-knife: 0.44059065299825306
P12_02_18604-wash-knife: 0.016572656485550397
P12_02_18631-wash-knife: 0.11638655497904438
P12_02_18711-fill-glass: 0.010916732065671453
P12_06_18977-take-cloth: 0.07685387680498934
P12_06_19001-put-plate: 0.00679030830224292
P12_06_19002-open-bottle: 0.2433573031994456
P13_07_19294-open-drawer: 0.7903736918233335
P13_08_19320-take-onion: 0.0017554115427849126
P13_08_19332-put-down-onion: 0.532901671241234
P13_08_19339-cut-onion: 0.5655888647224856
P13_08_19345-put-down-knife: 0.18911331590516056
P13_08_19357-pick-up-pot: 0.3450395163653184
P13_08_19377-change-pot: 0.006452135237736911
P13_08_19391-put-down-plate: 0.8948326274594365
P13_09_19504-put-pan: 0.6954318101170429
P13_09_19511-drain-pot: 0.13589122277141996
P13_09_19516-close-drawer: 0.6811550576239824
P13_09_19528-close-drawer: 0.7993169515393674
P13_09_19549-close-fridge: 0.2501461765714339
P15_01_19739-pick-up-bowl: 0.032634381771995166
P15_03_19816-close-drawer: 0.6254709451459348
P15_03_19848-dry-pan: 0.20390891645820375
P15_08_19995-open-drawer: 0.04826097633139437
P15_08_19998-pick-up-cloth: 0.002114533236511368
P15_08_20028-put-away-glass: 0.7302640693299054
P15_08_20061-put-down-cloth: 0.3257052967076106
P15_13_20124-place-bowl: 0.005162115019018643
P15_13_20139-rinse-lid: 0.7543985505767523
P15_13_20166-rinse-cloth: 0.3656694731528205
P17_03_20405-close-tap: 0.0061610171487842535
P17_04_20444-open-fridge: 0.4735467400387279
P19_03_21333-close-cupboard: 0.5775737311560079
P19_04_21364-open-fridge: 0.3350723349940381
P20_01_21490-rinse-meat: 0.063844935201079
P20_01_21503-rinse-meat: 0.004742355785108288
P20_01_21556-pick-up-bowl: 0.655315872934807
P20_01_21560-rinse-bowl: 0.03163825413271119
P20_01_21588-open-drawer: 0.7360028722323477
P20_01_21611-rinse-spatula: 0.4617367764112714
P20_01_21617-rinse-spatula: 0.041243252213462256
P20_01_21626-flip-meat: 0.7925203762478645
P20_01_21640-flip-meat: 0.7685961447186287
P20_01_21644-press-spatula: 0.002718838486543973
P20_01_21652-press-spatula: 0.021322572240023874
P20_01_21658-stir-meat: 0.7322096604384001
P20_01_21671-press-spatula: 0.5697749108185235
P20_01_21676-stir-meat: 0.71917829462285
P20_01_21684-flip-meat: 0.6756711912802871
P20_01_21686-press-spatula: 0.5896615833153191
P20_01_21699-stir-meat: 0.636982986563396
P20_01_21711-press-spatula: 0.5343127101768914
P20_01_21745-flip-meat: 0.6059958872846778
P20_01_21755-press-spatula: 0.5164972990860406
P20_01_21757-press-spatula: 0.6043346971382562
P20_01_21758-press-spatula: 0.6538036060628656
P20_01_21764-move-meat: 0.6307898087888475
P20_01_21798-pick-up-meat: 0.5127810908942934
P20_01_21820-pick-up-spatula: 0.6583447945413354
P20_01_21824-put-down-spatula: 0.6417078857884917
P20_02_21843-turn-on-tap: 0.36742850037461494
P20_02_21859-wash-bowl: 0.7545422284874803
P20_03_21981-put-fork: 0.0051636537564372365
P20_04_22059-pick-up-meat: 0.04161353462217221
P20_04_22090-rinse-meat: 0.47700962247284906
P20_04_22188-open-drawer: 0.11405494690188789
P20_04_22222-wash-knife: 0.007575136719877917
P20_04_22308-put-down-spatula: 0.6000467194353405
P20_04_22332-open-fridge: 0.6846288152955822
P21_01_22625-close-fridge: 0.2517132667344413
P22_05_24164-place-bottle: 0.824231410279026
P22_06_24730-lather-glass: 0.36717523266929675
P22_06_24739-lather-fork: 0.2778244039218407
P22_07_24883-rinse-cloth: 0.7765492536912006
P22_07_24894-lather-glass: 0.07129890840261055
P22_07_24993-put-down-cloth: 0.8828073223905903
P22_07_25167-put-down-pot: 0.01168080034938157
P22_07_25302-rinse-spoon: 0.012517620642029215
P22_07_25325-pick-up-plate: 0.4499221524065433
P22_07_25357-put-down-glass: 0.009721569970906785
P22_07_25363-remove-plate: 0.1013665070395291
P22_07_25364-remove-plate: 0.7414556521298437
P22_08_25638-close-tap: 0.001160884328332264
P22_08_25664-lather-plate: 0.9005494891507624
P22_08_25702-empty-pot: 0.5360754287956979
P22_08_25740-pick-up-pan: 0.17539010535347188
P22_08_25748-lather-pan: 0.4930423779414923
P22_08_25752-rinse-spoon: 0.7478346548305126
P22_08_25853-rinse-glass: 0.6908826835490345
P22_08_25857-rinse-cloth: 0.7583714333215994
P22_09_26001-put-down-plate: 0.5898023923700748
P22_09_26033-open-drawer: 0.9629795639775693
P22_09_26061-lather-bowl: 0.0014981381503673674
P22_09_26136-rinse-cloth: 0.5309009007962686
P22_10_26287-rinse-bowl: 0.6394086449417955
P22_10_26318-pick-up-spoon: 0.0022988601844965376
P22_10_26319-lather-spoon: 0.02220418672368396
P22_10_26340-pick-up-bowl: 0.758409273066718
P22_10_26426-lather-glass: 0.692846068929839
P22_10_26508-empty-bottle: 0.8972448193198943
P22_10_26511-empty-bottle: 0.8939507933064306
P22_11_26606-place-glass: 0.6918473856560468
P22_11_26644-put-down-bowl: 0.7153504460129625
P22_11_26763-rinse-glass: 0.011624263444693084
P22_12_26841-open-drawer: 0.7124247043393552
P22_12_26959-put-plate: 0.9420931868562548
P22_13_27105-open-tap: 0.7153516017662582
P22_13_27110-rinse-sponge: 0.6603490924622974
P22_13_27135-rinse-sponge: 0.5964593342665694
P22_13_27154-rinse-knife: 0.8394529341139787
P22_13_27218-wash-cloth: 0.218204085793559
P22_14_27373-open-drawer: 0.655654916074127
P22_14_27404-open-tap: 0.655623038003057
P22_14_27451-put-down-bowl: 0.00887426702411176
P22_14_27458-lather-knife: 0.45571803570510383
P22_14_27459-rinse-knife: 0.12554014066790842
P22_14_27462-put-down-spatula: 0.0010497976434607802
P22_15_27640-put-down-plate: 0.8156014760797916
P22_15_27737-close-tap: 0.034969047317815694
P22_16_27934-put-down-cloth: 0.7263932410335201
P22_16_28015-cut-onion: 0.6221883066382361
P22_16_28020-peel-onion: 0.644244682268436
P22_16_28022-peel-onion: 0.717696786151464
P22_16_28038-slice-onion: 0.5475219462450696
P22_16_28319-move-cloth: 0.6437886500118566
P22_16_28320-pick-up-cloth: 0.6989623737374586
P22_16_28411-open-drawer: 0.771823117043823
P22_17_28425-move-bowl: 0.3764313726696855
P22_17_28449-lather-fork: 0.004283545523890098
P22_17_28547-put-down-pan: 0.024107204187181708
P22_17_28573-open-tap: 0.0028515178884415127
P22_17_28584-lather-fork: 0.39716925864922814
P22_17_28642-fill-bottle: 0.39856764918295084
P22_17_28649-rinse-bottle: 0.8296517172093445
P22_17_28658-rinse-sponge: 0.28969320968178636
P22_17_28740-pick-up-plate: 0.7651379789067505
P22_17_28854-put-down-glass: 0.5084035494867294
P22_17_28855-put-down-glass: 0.373479411987546
P22_17_28870-put-down-plate: 0.5466801569173185
P22_17_28903-dry-knife: 0.7195106345579916
P23_02_29082-wash-plate: 0.9331577393068073
P23_02_29125-open-fridge: 0.5707679948754958
P23_02_29204-close-tap: 0.02336009643676107
P23_04_29364-clean-bowl: 0.6183995601732022
P24_01_29576-grab-cloth: 0.5251469668785376
P24_02_29640-open-fridge: 0.7064090854473761
P24_02_29661-close-fridge: 0.653721083792334
P24_02_29710-turn-meat: 0.5614708972624953
P24_02_29718-cut-meat: 0.6866360617331679
P24_02_29727-take-meat: 0.0002526747086468717
P24_02_29739-flip-meat: 0.5530734372786696
P24_02_29747-check-meat: 0.625758261745375
P24_02_29778-turn-meat: 0.6962953520468886
P24_02_29781-put-meat: 0.0019477522691317972
P24_02_29785-take-cloth: 0.134627209094333
P24_03_29796-pick-up-plate: 0.9292028244426547
P24_03_29802-rinse-sponge: 0.7241562963623664
P24_03_29811-lather-fork: 0.3914193398959469
P24_03_29903-rinse-sponge: 0.695905363668885
P24_03_29914-pick-up-cloth: 0.04380459483058985
P24_04_29996-lather-knife: 0.7499266286731654
P24_05_30046-pick-up-lid: 0.8623791604481994
P24_05_30062-put-down-plate: 0.976076910815209
P24_05_30105-move-pot: 0.003341584202530612
P24_05_30194-lift-lid: 0.508301283320634
P24_05_30195-put-down-lid: 0.5905439790517448
P24_05_30226-rinse-knife: 0.012425727327477043
P24_05_30256-put-glass: 0.6084051158316015
P24_06_30353-grab-spoon: 0.8745153877680423
P24_06_30384-rinse-sponge: 0.2646439151027842
P24_06_30417-rinse-fork: 0.0026629277081156033
P24_06_30419-rinse-fork: 0.3205919382162392
P24_07_30534-pick-up-cloth: 0.0006969629623654328
P24_07_30551-put-down-fork: 0.006061165984533545
P24_07_30569-turn-meat: 0.04597259851828994
P24_08_30653-pick-up-pot: 0.00041700392855221753
P24_08_30656-put-pot: 0.24386316133120545
P24_08_30692-cut-onion: 0.5095096435316009
P24_08_30777-pick-up-lid: 0.21196790991280068
P24_08_30836-take-bottle: 9.234626114698575e-05
P24_08_30897-pick-up-lid: 0.23606582960974265
P24_08_30965-open-tap: 0.18412401287986313
P25_02_31371-pick-up-pot: 0.014848130029236017
P25_02_31387-put-down-lid: 0.10478137653308295
P25_02_31397-turn-tap: 0.3683611961843667
P25_02_31398-turn-tap: 0.4651074467057583
P25_05_31483-put-down-pan: 0.5866803035723933
P25_05_31499-close-tap: 0.25006352498365914
P25_05_31558-open-cupboard: 0.3521568831856712
P25_05_31564-put-down-fork: 0.021515436230401974
P25_05_31574-pick-up-spoon: 0.0017891789692612292
P25_12_31949-open-drawer: 0.6360302655957639
P26_02_32021-put-down-fork: 0.5607323718431871
P26_02_32022-open-fridge: 0.3783121045198641
P26_02_32061-put-down-fork: 0.07287381307105534
P26_03_32116-lather-pan: 0.49672857580026175
P26_03_32126-rinse-glass: 0.5615367962084292
P26_03_32127-soap-glass: 0.6193237917534589
P26_04_32152-put-lid: 0.7401160855956732
P26_06_32189-close-lid: 0.6569698422395049
P26_08_32201-put-down-spoon: 0.7879560280853184
P26_09_32220-pick-up-pot: 0.6255776415617902
P26_09_32221-put-down-pot: 0.2859369894994188
P26_09_32230-pick-up-pot: 0.1426708532652583
P26_10_32236-pick-up-pot: 0.10803646690135338
P26_10_32241-put-pot: 0.008295012767007393
P26_10_32247-open-fridge: 0.7209089173920802
P26_12_32292-close-lid: 0.8132908006377875
P26_13_32297-open-lid: 0.7041472454734503
P26_13_32317-put-down-spoon: 0.43697674928989727
P26_13_32319-put-lid: 0.8298447986312567
P26_17_32347-take-spoon: 0.5199253967293771
P26_17_32353-put-down-plate: 0.7640209873979984
P26_18_32372-take-plate: 0.1486185103030948
P26_19_32404-pick-up-pot: 0.1661045298950512
P26_19_32434-put-down-glass: 0.40002301386925865
P26_19_32490-pick-up-pot: 0.41742513622546085
P26_19_32492-put-pot: 0.09822079684624896
P26_21_32505-close-cupboard: 0.11624690313328756
P26_28_32674-grab-fork: 0.0015361851370203627
P26_29_32690-put-lid: 0.04471994067623086
P27_01_32893-pick-up-fork: 0.006748146571226243
P27_04_33002-place-sponge: 0.6922306460488699
P27_06_33144-pick-up-spoon: 0.14274490804564266
P27_06_33145-pick-up-fork: 0.02387422868559952
P27_07_33177-take-cloth: 0.08378893870082038
P27_07_33257-turn-on-tap: 0.20148505450396215
P28_01_33343-put-down-pan: 0.2803106706688696
P28_02_33398-put-down-spatula: 0.0004946392837139529
P28_02_33400-wash-knife: 0.9059933062062555
P28_02_33474-turn-on-tap: 0.7523467137309012
P28_02_33479-turn-on-tap: 0.7947633421810565
P28_02_33489-turn-on-tap: 0.11008460437766043
P28_03_33614-peel-potato: 0.7202484474098583
P28_03_33621-turn-off-tap: 0.005825955590069043
P28_04_33682-cut-potato: 0.723560796263655
P28_05_33779-put-down-knife: 0.01689958190854668
P28_06_33862-take-knife: 0.7823520117790395
P28_06_33958-take-spoon: 0.4527344704401912
P28_08_34040-wash-knife: 0.02305027652965319
P28_09_34091-open-fridge: 0.7238494045086554
P28_09_34141-turn-on-tap: 0.4661751931363938
P28_13_34301-put-pan: 0.8016332055094608
P28_14_34393-put-down-sponge: 0.010807806761135907
P28_14_34394-turn-on-tap: 0.49664725333622073
P28_14_34396-turn-off-tap: 0.007828560461374146
P29_01_34867-chop-onion: 0.3067244586918605
P29_01_34868-chop-onion: 0.2294660404941169
P29_01_34877-chop-onion: 0.49926682979912584
P29_01_34902-chop-onion: 0.5506479155656052
P29_02_35181-move-fork: 0.013987815689688432
P29_02_35206-open-drawer: 0.90294652688317
P29_03_35254-put-down-glass: 0.3986299196760683
P29_03_35265-close-cupboard: 0.5863221737890854
P29_03_35296-move-pan: 0.06507436129049893
P29_03_35335-pick-up-spatula: 0.009028361146192765
P29_03_35355-pick-up-fork: 0.5522031781438272
P29_03_35439-pick-up-bowl: 0.7179780571732408
P29_03_35461-rinse-bowl: 0.5417054236877448
P29_03_35497-scour-knife: 0.1053807138787306
P29_03_35528-pick-up-plate: 0.633100160009235
P29_03_35562-scour-spatula: 0.42199216458175215
P29_03_35564-scour-spatula: 0.29355599336486193
P29_03_35632-pick-up-bowl: 0.13065305108648317
P29_04_35774-open-fridge: 0.012531917054730002
P30_03_36639-clean-knife: 0.2746460637162045
P30_04_36678-take-fork: 0.2566608778142836
P30_05_36874-put-onion: 0.2640092384453965
P30_05_36904-chop-onion: 0.5326302673120153
P30_05_36922-chop-onion: 0.7832394845236195
P30_05_37020-open-cupboard: 0.821730205170752
P30_05_37240-open-cupboard: 0.7751849003470852
P30_05_37272-wash-spoon: 0.012763511678713257
P30_05_37511-take-plate: 0.8391029651584176
P30_05_37535-empty-bottle: 0.5407764977971965
P30_06_37605-dry-fork: 0.3435403692710679
P30_06_37668-rinse-plate: 0.9395834112847297
P30_06_37674-rinse-bowl: 0.4339301655545569
P30_10_38341-take-spoon: 0.7359779966791393
P30_10_38504-rinse-fork: 0.005036421234635213
P30_10_38535-take-spoon: 0.7229846667760285
P30_10_38579-rinse-sponge: 0.44977796707973994
P30_11_38596-rinse-plate: 0.8865947912754564
P30_11_38661-wash-spoon: 0.6344885796570452
P30_11_38673-rise-sponge: 0.1624773973177298
P31_01_38722-take-glass: 0.0016454595238855063
P31_08_38926-open-fridge: 0.4765871189520112
P31_08_38943-open-fridge: 0.6136971003361396
Finished: scm_256, ins, most_first, epic, r50l, la, #Step=128
Average: 0.4322107875891843
Loaded /home/lzq/ExpEval/exe_res/epic_r50l_gbp_full.pt
P01_01_11-close-fridge: 0.8756400234051398
P01_01_227-take-glass: 0.004140203626765517
P01_01_246-put-down-spatula: 0.8884621709694329
P01_01_254-put-down-spoon: 0.5821308338345261
P01_01_255-open-cupboard: 0.39945669270673534
P01_01_305-take-spatula: 0.8918374627937737
P01_01_324-wash-pan: 0.8784295534833291
P01_01_49-take-spatula: 0.6898203508571896
P01_01_76-take-onion: 0.935236248412366
P01_02_338-rinse-sponge: 0.0030173781626103846
P01_02_387-rinse-spoon: 0.18332153558911557
P01_02_417-rinse-fork: 0.0033308386325470174
P01_02_421-rinse-plate: 0.954601297697991
P01_03_489-move-bottle: 0.7262430019873136
P01_03_493-open-cupboard: 0.25360052179166814
P01_05_562-take-plate: 0.8462265213793216
P01_05_628-peel-potato: 0.9365289669065078
P01_05_629-put-down-potato: 0.24137831241728236
P01_05_743-open-drawer: 0.9921993701718748
P01_06_830-wash-fork: 0.006911229035580391
P01_06_896-rinse-knife: 0.3314819232446098
P01_06_921-rinse-cloth: 0.20491239156967822
P01_07_955-open-cupboard: 0.7993695129043772
P01_09_1034-put-down-potato: 0.003979296473744398
P01_09_1170-wash-spatula: 0.6500043044907216
P01_09_1180-rinse-spatula: 0.6578786224235955
P01_09_1229-pour-potato: 0.031463332924204224
P01_09_1528-open-drawer: 0.9392956057563424
P01_09_1551-take-potato: 0.09223321001513796
P01_09_1678-open-fridge: 0.9129411474787048
P01_09_1743-open-fridge: 0.8860744849298499
P01_09_1859-take-plate: 0.7586165150469242
P01_16_2820-put-glass: 0.4832082763816743
P01_16_2866-close-cupboard: 0.8779477277639671
P01_17_2886-open-cupboard: 0.8891580089330091
P01_17_3150-rinse-cloth: 0.33211300786047104
P01_18_3170-open-fridge: 0.8291851169415168
P01_18_3324-hang-cloth: 0.32421829582585815
P01_18_3454-take-lid: 0.9764728208251654
P01_18_3469-turn-on-tap: 0.8658555337989924
P01_18_3548-open-drawer: 0.9818402617238462
P01_18_3688-take-sponge: 0.6414100751441083
P01_19_3910-rinse-glass: 0.043608417534525476
P01_19_3913-rinse-knife: 0.004366904567348135
P01_19_3950-rinse-sponge: 0.12381444317918522
P01_19_3973-rinse-cloth: 0.846276941322003
P01_19_3976-rinse-cloth: 0.25463734977006425
P01_19_3986-hang-cloth: 0.7315651859009904
P02_01_4005-open-cupboard: 0.793432589933218
P02_01_4033-put-spoon: 0.3850939257099526
P02_02_4107-wash-knife: 0.8791187781725966
P02_02_4111-wash-spoon: 0.9663085316569777
P02_02_4113-wash-spoon: 0.9479529043455841
P02_03_4188-put-lid: 0.17485934548287219
P02_03_4202-close-cupboard: 0.007617353674959304
P02_03_4206-open-fridge: 0.8841858393498114
P02_03_4277-put-onion: 0.9094114538665963
P02_03_4296-pick-pot: 0.0015446288942939645
P02_03_4427-stir-onion: 0.7810413346078349
P02_03_4506-pick-up-pot: 0.0019911555572207362
P02_04_4579-pick-up-glass: 0.7202884741629987
P02_04_4596-squeeze-sponge: 0.49715185073876
P02_04_4612-pick-up-pan: 0.011662960243123521
P02_06_4766-rinse-lid: 0.7917659112431465
P02_06_4769-wash-spoon: 0.012062729982432074
P02_06_4787-rinse-fork: 0.027896721578144934
P02_09_5229-put-spoon: 0.46068979224946816
P02_09_5280-mix-bowl: 0.09109894664834428
P02_09_5338-return-drawer: 0.8338665529154241
P02_09_5384-chop-onion: 0.9584027558948947
P02_09_5385-chop-onion: 0.9173057104844702
P02_09_5471-stir-onion: 0.8708625335630131
P02_09_5491-add-to-pan: 0.44849833823991503
P02_09_5498-mix-meat: 0.7971380672879036
P02_09_5501-break-meat: 0.8803831658787544
P02_09_5550-get-glass: 0.40651541080228526
P02_09_5563-hold-glass: 0.9190230456217705
P02_11_5765-stir-meat: 0.8058173371009048
P03_02_6280-fill-bottle: 0.9013389245337748
P03_02_6290-close-bottle: 0.7479591764240467
P03_02_6297-close-bottle: 0.8774663613839948
P03_02_6316-put-bottle: 0.06407852044991103
P03_02_6340-turn-off-tap: 0.02147178006470085
P03_04_6681-turn-on-tap: 0.5136140007963945
P03_06_6837-tap-spoon: 0.06166371617291588
P03_06_6838-put-spatula: 0.8720031711382035
P03_09_6912-shake-bottle: 0.6514233745365345
P03_09_6939-fill-bottle: 0.007188836895107914
P03_09_7060-wash-fork: 0.013190564936849114
P03_09_7068-rinse-bowl: 0.018592649640595482
P03_09_7071-rinse-bowl: 0.5133647792517877
P03_19_7340-turn-off-tap: 0.00023129861273218753
P03_19_7365-put-bottle: 0.8261487708623463
P03_19_7373-fill-bottle: 0.3701677665776515
P03_19_7452-wash-knife: 0.3319730193588839
P03_20_7490-put-lid: 0.2834696810173227
P03_27_7874-fill-glass: 0.019062327038454896
P03_28_7885-shake-bottle: 0.7954748723386729
P03_28_7888-fill-bottle: 0.9142430819301808
P03_28_7889-close-bottle: 0.8604640763915086
P03_28_7897-fill-bottle: 0.9690788792177045
P04_01_8102-open-drawer: 0.9393539451994002
P04_02_8203-move-pan: 0.09458972689481016
P04_02_8279-put-down-bowl: 0.07939921976321784
P04_02_8430-collect-from-spatula: 0.007411174565277179
P04_02_8512-open-fridge: 0.9013587128356448
P04_03_8686-open-cupboard: 0.7037305693011149
P04_04_8778-pick-up-potato: 0.813617099686553
P04_04_8783-slice-potato: 0.6697251292923738
P04_04_8789-cut-potato: 0.7507815264677902
P04_04_8816-slice-potato: 0.7120215524034847
P04_04_8869-open-drawer: 0.5278070657514036
P04_04_8871-test-potato: 0.07450615815355377
P04_04_8881-halve-onion: 0.7755322467919541
P04_05_8942-stir-potato: 0.8729547331156482
P04_05_8957-stir-onion: 0.44598258099631494
P04_05_9008-tip-onion: 0.19655854495340463
P04_05_9164-stir-pan: 0.9379690096366176
P04_07_9339-open-drawer: 0.841176578309387
P04_10_9423-open-cupboard: 0.6891015501096263
P04_10_9478-stir-pan: 0.8741701666849622
P04_17_9658-put-knife: 0.5495674606763714
P04_21_9718-put-down-pan: 0.8392336482766041
P04_23_9802-open-cupboard: 0.8059093340634718
P05_02_10281-take-cupboard: 0.41799118959897896
P05_04_10512-open-cupboard: 0.8144937738179578
P05_08_10794-move-onion: 0.0026438742573500207
P05_08_10798-pour-meat: 8.669803152579905e-05
P05_08_10851-rinse-pan: 0.035257505770900366
P06_03_10987-open-drawer: 0.9844396798871458
P06_03_11064-move-spoon: 0.15518898771188105
P06_03_11093-move-pan: 0.054672263773909435
P06_05_11217-put-lid: 0.08100916008743297
P06_05_11297-move-bowl: 0.00025428813608407985
P06_07_11465-put-lid: 0.12546565683487643
P06_07_11508-pick-up-knife: 0.818270282249614
P06_07_11542-put-down-sponge: 0.38851521328763283
P06_09_11667-put-lid: 0.03873662365413111
P06_09_11682-put-lid: 0.8929457326598822
P06_09_11691-open-drawer: 0.9890728085301816
P06_09_11697-put-lid: 0.7510457134053468
P07_03_12021-rinse-pot: 0.8186532439702887
P07_04_12165-shake-pan: 0.7078370829231062
P07_05_12200-wash-pan: 0.019253642894909717
P07_05_12204-rinse-pan: 0.394621188531346
P07_06_12230-open-tap: 0.670956928917974
P07_09_12343-open-fridge: 0.49867056673247134
P07_09_12346-close-fridge: 0.6242689510327182
P07_09_12357-shake-bottle: 0.9009380735187733
P07_09_12358-close-bottle: 0.9362492955951893
P07_10_12381-place-pot: 0.2796567151361842
P07_10_12426-cut-potato: 0.8705630164174636
P07_10_12431-cut-potato: 0.871078775408705
P07_10_12433-cut-potato: 0.8917448978452285
P07_10_12435-cut-potato: 0.8462399106053908
P07_10_12438-cut-potato: 0.876881645205458
P07_10_12439-cut-potato: 0.8634127240209182
P07_10_12441-cut-potato: 0.793639228823622
P07_10_12443-cut-potato: 0.8450219492940505
P07_10_12536-put-lid: 0.14359630845183347
P08_01_12979-get-fork: 0.002285602177132695
P08_01_13017-get-fork: 0.0055503471153235395
P08_02_13102-place-back-sponge: 0.8175514699120185
P08_04_13145-get-cloth: 0.00613925653874503
P08_04_13158-close-drawer: 0.8851942310575396
P08_04_13162-place-in-cupboard: 0.02997118058559807
P08_05_13210-wash-potato: 0.001010475921447096
P08_05_13239-close-cupboard: 0.41920373433822533
P08_05_13371-get-knife: 0.907619012647956
P08_05_13378-get-spoon: 0.6129405066167237
P08_05_13398-open-fridge: 0.824970174486225
P08_05_13401-open-lid: 0.9315700416632353
P08_05_13413-open-cupboard: 0.04565439248472103
P08_05_13434-put-lid: 0.5471612878322958
P08_05_13493-place-plate: 0.005704704680029843
P08_06_13609-close-fridge: 0.9338129646130255
P08_06_13617-open-drawer: 0.9719439535401762
P08_06_13618-place-knife: 0.017006520835138872
P08_06_13629-wipe-off-pan: 0.49234325988891214
P08_11_13977-get-cloth: 0.4429992955031139
P08_18_14449-wipe-bowl: 0.9013735674798227
P08_18_14507-water-sponge: 0.37422654441763825
P08_18_14508-squeeze-sponge: 0.7919319067310653
P08_18_14512-water-sponge: 0.7964720144096873
P08_18_14524-water-sponge: 0.8596158083688579
P08_18_14525-squeeze-sponge: 0.7685676580455265
P08_18_14531-water-sponge: 0.7704735165622196
P08_19_14557-close-fridge: 0.9513562805004767
P08_21_14640-take-out-glass: 0.6198834770104895
P08_21_14646-place-pan: 0.1759201274953739
