Loaded /home/acb11711tx/lzq/ExpEval/exe_res/epic_r50l_perturb_full_summed.pt
P02_04_4579-pick-up-glass: 0.78603358944315
P02_04_4596-squeeze-sponge: 0.48748466280960656
P02_04_4612-pick-up-pan: 0.008360145805203167
P02_06_4766-rinse-lid: 0.3221014865853249
P02_06_4769-wash-spoon: 0.12530244584050365
P02_06_4787-rinse-fork: 0.026924879057332873
P02_09_5229-put-spoon: 0.377105604748067
P02_09_5280-mix-bowl: 0.07398341324915236
P02_09_5338-return-drawer: 0.6114362045191228
P02_09_5384-chop-onion: 0.8613562018063021
P02_09_5385-chop-onion: 0.7749389435548437
P02_09_5471-stir-onion: 0.8368752498563481
P02_09_5491-add-to-pan: 0.4409790949558783
P02_09_5498-mix-meat: 0.8783986888356026
P02_09_5501-break-meat: 0.8603051624722298
P02_09_5550-get-glass: 0.397660604379098
P02_09_5563-hold-glass: 0.7715672341212212
P02_11_5765-stir-meat: 0.8242697430304702
P03_02_6280-fill-bottle: 0.8558570638938363
P03_02_6290-close-bottle: 0.8653935588604327
P03_02_6297-close-bottle: 0.91216514573307
P03_02_6316-put-bottle: 0.141687388927366
P03_02_6340-turn-off-tap: 0.01187980765246266
P03_04_6681-turn-on-tap: 0.19274324368200269
P03_06_6837-tap-spoon: 0.020237273660313804
P03_06_6838-put-spatula: 0.7639913293878635
P03_09_6912-shake-bottle: 0.8446882761722918
P03_09_6939-fill-bottle: 0.06263243624730991
P03_09_7060-wash-fork: 0.009537719442676007
P03_09_7068-rinse-bowl: 0.016180285764676228
P03_09_7071-rinse-bowl: 0.08233377566830313
P03_19_7340-turn-off-tap: 0.0024559676472790653
P03_19_7365-put-bottle: 0.6772740111860003
P03_19_7373-fill-bottle: 0.7406493768735345
P03_19_7452-wash-knife: 0.48031336364238086
P03_20_7490-put-lid: 0.3916282398572548
P03_27_7874-fill-glass: 0.009438154105055219
P03_28_7885-shake-bottle: 0.8187054846143837
P03_28_7888-fill-bottle: 0.8189538515812274
P03_28_7889-close-bottle: 0.22257370768920737
P03_28_7897-fill-bottle: 0.8163231419107433
P04_01_8102-open-drawer: 0.9591001295484602
P04_02_8203-move-pan: 0.19555398997738394
P04_02_8279-put-down-bowl: 0.14887369336975098
P04_02_8430-collect-from-spatula: 0.012254394706360472
P04_02_8512-open-fridge: 0.8305482756240963
P04_03_8686-open-cupboard: 0.884428487290279
P04_04_8778-pick-up-potato: 0.7629384888842878
P04_04_8783-slice-potato: 0.5498432609293786
P04_04_8789-cut-potato: 0.7468820713967261
P04_04_8816-slice-potato: 0.6084363091778187
P04_04_8869-open-drawer: 0.4758830456994474
P04_04_8871-test-potato: 0.1197711773257879
P04_04_8881-halve-onion: 0.750174285137291
P04_05_8942-stir-potato: 0.5957369277294902
P04_05_8957-stir-onion: 0.4498915723443133
P04_05_9008-tip-onion: 0.016310344118210196
P04_05_9164-stir-pan: 0.8316540524957645
P04_07_9339-open-drawer: 0.539498099591583
P04_10_9423-open-cupboard: 0.7991072865115711
P04_10_9478-stir-pan: 0.759380919173168
P04_17_9658-put-knife: 0.38099831332237954
P04_21_9718-put-down-pan: 0.40244476149212005
P04_23_9802-open-cupboard: 0.7493652686389396
P05_02_10281-take-cupboard: 0.5514154419215629
P05_04_10512-open-cupboard: 0.44592058508715127
P05_08_10794-move-onion: 0.020462653243461304
P05_08_10798-pour-meat: 0.0014416784740823516
P05_08_10851-rinse-pan: 0.15757439896273695
P06_03_10987-open-drawer: 0.974954494740814
P06_03_11064-move-spoon: 0.024540281694498844
P06_03_11093-move-pan: 0.07039070150790394
P06_05_11217-put-lid: 0.06753393629378479
P06_05_11297-move-bowl: 0.017996063781929417
P06_07_11465-put-lid: 0.5176590329215287
P06_07_11508-pick-up-knife: 0.7511616511155808
P06_07_11542-put-down-sponge: 0.4300851316817216
P06_09_11667-put-lid: 0.16929618732729068
P06_09_11682-put-lid: 0.7579046149917303
P06_09_11691-open-drawer: 0.8763125627301633
P06_09_11697-put-lid: 0.5196127390668153
P07_03_12021-rinse-pot: 0.4788017751694156
P07_04_12165-shake-pan: 0.47176746373418155
P07_05_12200-wash-pan: 0.01124631207596849
P07_05_12204-rinse-pan: 0.32904713858272316
P07_06_12230-open-tap: 0.5544561936345644
P07_09_12343-open-fridge: 0.49344833557370293
P07_09_12346-close-fridge: 0.3246373256097286
P07_09_12357-shake-bottle: 0.7149801052814837
P07_09_12358-close-bottle: 0.7473410762554522
P07_10_12381-place-pot: 0.09349760311175714
P07_10_12426-cut-potato: 0.8420433263801215
P07_10_12431-cut-potato: 0.7017120580695746
P07_10_12433-cut-potato: 0.6829054813407538
P07_10_12435-cut-potato: 0.6298080544494269
P07_10_12438-cut-potato: 0.574613676550257
P07_10_12439-cut-potato: 0.6502814154647467
P07_10_12441-cut-potato: 0.6162363152526495
P07_10_12443-cut-potato: 0.6682025651954291
P07_10_12536-put-lid: 0.10463324375496086
P08_01_12979-get-fork: 0.004250668842566974
P08_01_13017-get-fork: 0.01067122151243094
P08_02_13102-place-back-sponge: 0.7985819936890266
P08_04_13145-get-cloth: 0.007470109979976769
P08_04_13158-close-drawer: 0.7842122802976519
P08_04_13162-place-in-cupboard: 0.1428437811919493
P08_05_13210-wash-potato: 0.004193485256649865
P08_05_13239-close-cupboard: 0.4068049545312533
P08_05_13371-get-knife: 0.8054872286857062
P08_05_13378-get-spoon: 0.4188817314643529
P08_05_13398-open-fridge: 0.7602746373868285
P08_05_13401-open-lid: 0.7639737610884367
P08_05_13413-open-cupboard: 0.22963916392836836
P08_05_13434-put-lid: 0.15124738935310234
P08_05_13493-place-plate: 0.02601865912649462
P08_06_13609-close-fridge: 0.3397263175702392
P08_06_13617-open-drawer: 0.9052669196389616
P08_06_13618-place-knife: 0.030273730588533
P08_06_13629-wipe-off-pan: 0.6441611777064509
P08_11_13977-get-cloth: 0.494777254373048
P08_18_14449-wipe-bowl: 0.8875572108318011
P08_18_14507-water-sponge: 0.294977371014852
P08_18_14508-squeeze-sponge: 0.7595206294369063
P08_18_14512-water-sponge: 0.5914550437752268
P08_18_14524-water-sponge: 0.7494671400796733
P08_18_14525-squeeze-sponge: 0.8213509684588871
P08_18_14531-water-sponge: 0.746529853918787
P08_19_14557-close-fridge: 0.8589459544873534
P08_21_14640-take-out-glass: 0.37928569249129396
P08_21_14646-place-pan: 0.07883949445215421
P08_21_14658-place-in-cupboard: 0.0832657859673418
P08_21_14669-place-in-cupboard: 0.5409570716001326
P08_21_14811-close-cupboard: 0.3854971319815377
P08_21_14812-open-cupboard: 0.5933426058763871
P08_22_14989-place-sponge: 0.5983181367788575
P08_22_14997-place-sponge: 0.6989757777351997
P08_23_15214-get-potato: 0.532041574040818
P08_24_15331-get-potato: 0.6499814862892208
P08_24_15333-cut-potato: 0.7954069237731574
P08_25_15415-get-plate: 0.873936127948582
P08_26_15435-get-pan: 0.7689727919770348
P08_26_15438-get-bowl: 0.16805163522985822
P08_26_15444-place-bowl: 0.8122060163532296
P08_26_15453-close-drawer: 0.45274027685445617
P08_26_15455-get-bottle: 0.2889373223238181
P08_26_15490-move-bowl: 0.8383498761922965
P08_26_15501-clean-sponge: 0.731857454885926
P10_01_15872-move-pot: 0.5716504572470171
P10_01_15913-shake-pot: 0.8185913622424437
P10_01_15944-put-pot: 0.6812566082504077
P10_04_16497-throw-bottle: 0.014939897333548169
P10_04_16580-clean-pot: 0.007446174055132815
P12_02_18571-wash-knife: 0.29185581546062167
P12_02_18604-wash-knife: 0.026089977965057187
P12_02_18631-wash-knife: 0.025034930400806843
P12_02_18711-fill-glass: 0.004716649465554723
P12_06_18977-take-cloth: 0.16925697574583864
P12_06_19001-put-plate: 0.00924950048511164
P12_06_19002-open-bottle: 0.6075230411893244
P13_07_19294-open-drawer: 0.8904646127484739
P13_08_19320-take-onion: 0.0016044144675326777
P13_08_19332-put-down-onion: 0.3500861492857439
P13_08_19339-cut-onion: 0.6310147971298647
P13_08_19345-put-down-knife: 0.21062436398369755
P13_08_19357-pick-up-pot: 0.45080715385716985
P13_08_19377-change-pot: 0.0572226195677672
P13_08_19391-put-down-plate: 0.9220169350346623
P13_09_19504-put-pan: 0.8023472840560544
P13_09_19511-drain-pot: 0.1004240733150823
P13_09_19516-close-drawer: 0.5203531701117754
P13_09_19528-close-drawer: 0.94308061292395
P13_09_19549-close-fridge: 0.367625709519416
P15_01_19739-pick-up-bowl: 0.08392455114116258
P15_03_19816-close-drawer: 0.8661442487500608
P15_03_19848-dry-pan: 0.30781730626597437
P15_08_19995-open-drawer: 0.07806361909407844
P15_08_19998-pick-up-cloth: 0.0005904629587012711
P15_08_20028-put-away-glass: 0.7394526021591901
P15_08_20061-put-down-cloth: 0.35039640159652663
P15_13_20124-place-bowl: 0.02642195467645081
P15_13_20139-rinse-lid: 0.7324561734862982
P15_13_20166-rinse-cloth: 0.36648143742627326
P17_03_20405-close-tap: 0.0051415774880752
P17_04_20444-open-fridge: 0.6423953141911625
P19_03_21333-close-cupboard: 0.6294399061152944
P19_04_21364-open-fridge: 0.30235793826977897
P20_01_21490-rinse-meat: 0.0040885258242196465
P20_01_21503-rinse-meat: 0.012753942749244462
P20_01_21556-pick-up-bowl: 0.8743832676791499
P20_01_21560-rinse-bowl: 0.04531822047415338
P20_01_21588-open-drawer: 0.8861941793002188
P20_01_21611-rinse-spatula: 0.4360971232290467
P20_01_21617-rinse-spatula: 0.012579339449075633
P20_01_21626-flip-meat: 0.8674507461018379
P20_01_21640-flip-meat: 0.845729919476014
P20_01_21644-press-spatula: 0.07049950782311498
P20_01_21652-press-spatula: 0.04691134167842392
P20_01_21658-stir-meat: 0.6570871252096708
P20_01_21671-press-spatula: 0.43689192834972346
P20_01_21676-stir-meat: 0.6265870089172836
P20_01_21684-flip-meat: 0.674026699130934
P20_01_21686-press-spatula: 0.6868381351578137
P20_01_21699-stir-meat: 0.46031011068220096
P20_01_21711-press-spatula: 0.645319804583778
P20_01_21745-flip-meat: 0.6934905586294349
P20_01_21755-press-spatula: 0.815682992373695
P20_01_21757-press-spatula: 0.7551048845398327
P20_01_21758-press-spatula: 0.7450016928250989
P20_01_21764-move-meat: 0.593024842300963
P20_01_21798-pick-up-meat: 0.7756041957526918
P20_01_21820-pick-up-spatula: 0.6401418340738019
P20_01_21824-put-down-spatula: 0.7458708172543993
P20_02_21843-turn-on-tap: 0.7759813258250006
P20_02_21859-wash-bowl: 0.9171501367472956
P20_03_21981-put-fork: 0.008573859016007157
P20_04_22059-pick-up-meat: 0.08462702535865674
P20_04_22090-rinse-meat: 0.27340486468705194
P20_04_22188-open-drawer: 0.16469748944291496
P20_04_22222-wash-knife: 0.011603423970427407
P20_04_22308-put-down-spatula: 0.9060629262003204
P20_04_22332-open-fridge: 0.6183185287645756
P21_01_22625-close-fridge: 0.6317993608663528
P22_05_24164-place-bottle: 0.9110154750464972
P22_06_24730-lather-glass: 0.08923595776218463
P22_06_24739-lather-fork: 0.30490479081345256
P22_07_24883-rinse-cloth: 0.6127604582200092
P22_07_24894-lather-glass: 0.025916274597648226
P22_07_24993-put-down-cloth: 0.8701949795561177
P22_07_25167-put-down-pot: 0.10324869106858614
P22_07_25302-rinse-spoon: 0.009169715347525198
P22_07_25325-pick-up-plate: 0.7118281205957828
P22_07_25357-put-down-glass: 0.009436600160597663
P22_07_25363-remove-plate: 0.20210638098524214
P22_07_25364-remove-plate: 0.7828718203427343
P22_08_25638-close-tap: 0.00045064737145526676
P22_08_25664-lather-plate: 0.9811635791165827
P22_08_25702-empty-pot: 0.4520904868537059
P22_08_25740-pick-up-pan: 0.19576008211618046
P22_08_25748-lather-pan: 0.2519588155684005
P22_08_25752-rinse-spoon: 0.7744925938386586
P22_08_25853-rinse-glass: 0.63001722172271
P22_08_25857-rinse-cloth: 0.6785702911058706
P22_09_26001-put-down-plate: 0.5991022070711551
P22_09_26033-open-drawer: 0.6814646213315427
P22_09_26061-lather-bowl: 0.006736160932916846
P22_09_26136-rinse-cloth: 0.6730473689588052
P22_10_26287-rinse-bowl: 0.9026358096980402
P22_10_26318-pick-up-spoon: 0.024482042419081355
P22_10_26319-lather-spoon: 0.04170751192577882
P22_10_26340-pick-up-bowl: 0.6743652338282118
P22_10_26426-lather-glass: 0.6430001946202992
P22_10_26508-empty-bottle: 0.9050183378799375
P22_10_26511-empty-bottle: 0.8381738396069522
P22_11_26606-place-glass: 0.8041654842011212
P22_11_26644-put-down-bowl: 0.7855320542239497
P22_11_26763-rinse-glass: 0.019951500775071906
P22_12_26841-open-drawer: 0.8316171853803098
P22_12_26959-put-plate: 0.8623566560754625
P22_13_27105-open-tap: 0.42026819817840533
P22_13_27110-rinse-sponge: 0.6191846346642933
P22_13_27135-rinse-sponge: 0.7272222689513228
P22_13_27154-rinse-knife: 0.7558316706099504
P22_13_27218-wash-cloth: 0.47492145475393954
P22_14_27373-open-drawer: 0.8383855908177793
P22_14_27404-open-tap: 0.5674449994054385
P22_14_27451-put-down-bowl: 0.2161549838940573
P22_14_27458-lather-knife: 0.34402390884952183
P22_14_27459-rinse-knife: 0.30031468311881326
P22_14_27462-put-down-spatula: 0.001297792919828654
P22_15_27640-put-down-plate: 0.8130534967249332
P22_15_27737-close-tap: 0.031999432315956255
P22_16_27934-put-down-cloth: 0.7101962748622554
P22_16_28015-cut-onion: 0.5728525884833289
P22_16_28020-peel-onion: 0.6014595145743442
P22_16_28022-peel-onion: 0.5711444618564201
P22_16_28038-slice-onion: 0.7320790265139294
P22_16_28319-move-cloth: 0.7352939388567847
P22_16_28320-pick-up-cloth: 0.5863632402235908
P22_16_28411-open-drawer: 0.9056154577992857
P22_17_28425-move-bowl: 0.7906706302546809
P22_17_28449-lather-fork: 0.00871241232380271
P22_17_28547-put-down-pan: 0.04960568006774935
P22_17_28573-open-tap: 0.002124540757531046
P22_17_28584-lather-fork: 0.38850569374335464
P22_17_28642-fill-bottle: 0.38859617968546445
P22_17_28649-rinse-bottle: 0.4450124840891476
P22_17_28658-rinse-sponge: 0.32448748067702127
P22_17_28740-pick-up-plate: 0.9365072334958313
P22_17_28854-put-down-glass: 0.40050292997989345
P22_17_28855-put-down-glass: 0.21568343094918419
P22_17_28870-put-down-plate: 0.22510381493066234
P22_17_28903-dry-knife: 0.6904254752562338
P23_02_29082-wash-plate: 0.8569347235215901
P23_02_29125-open-fridge: 0.6545481047487556
P23_02_29204-close-tap: 0.11844223789523767
P23_04_29364-clean-bowl: 0.5932906863399694
P24_01_29576-grab-cloth: 0.6791389641205114
P24_02_29640-open-fridge: 0.6423751599049865
P24_02_29661-close-fridge: 0.5661446944704949
P24_02_29710-turn-meat: 0.6888374400786574
P24_02_29718-cut-meat: 0.7515927267722304
P24_02_29727-take-meat: 0.0015916470694632423
P24_02_29739-flip-meat: 0.45733806616584616
P24_02_29747-check-meat: 0.5270362210921462
P24_02_29778-turn-meat: 0.8090685320548232
P24_02_29781-put-meat: 0.0034375943468489822
P24_02_29785-take-cloth: 0.18025267236794207
P24_03_29796-pick-up-plate: 0.8479637201717196
P24_03_29802-rinse-sponge: 0.7401691437859199
P24_03_29811-lather-fork: 0.2984216697368538
P24_03_29903-rinse-sponge: 0.7922765375275276
P24_03_29914-pick-up-cloth: 0.025133212408263716
P24_04_29996-lather-knife: 0.7319612522960597
P24_05_30046-pick-up-lid: 0.9109236269437133
P24_05_30062-put-down-plate: 0.9487810233449636
P24_05_30105-move-pot: 0.0022608551758480644
P24_05_30194-lift-lid: 0.1732065786786734
P24_05_30195-put-down-lid: 0.7268591460019707
P24_05_30226-rinse-knife: 0.20264613546908716
P24_05_30256-put-glass: 0.4730480637438177
P24_06_30353-grab-spoon: 0.9163246486641583
P24_06_30384-rinse-sponge: 0.37203780572206213
P24_06_30417-rinse-fork: 0.05206204170372075
P24_06_30419-rinse-fork: 0.4581400572351413
P24_07_30534-pick-up-cloth: 0.0016968467673450505
P24_07_30551-put-down-fork: 0.00835166818876587
P24_07_30569-turn-meat: 0.03372977840439262
P24_08_30653-pick-up-pot: 0.030955905470326738
P24_08_30656-put-pot: 0.53851754558724
P24_08_30692-cut-onion: 0.3290801849134368
P24_08_30777-pick-up-lid: 0.46963245628330696
P24_08_30836-take-bottle: 0.00027334095776745916
P24_08_30897-pick-up-lid: 0.0867463596810012
P24_08_30965-open-tap: 0.7029404541768827
P25_02_31371-pick-up-pot: 0.052097495851342046
P25_02_31387-put-down-lid: 0.06736532054537747
P25_02_31397-turn-tap: 0.5891237172123738
P25_02_31398-turn-tap: 0.6794877407897957
P25_05_31483-put-down-pan: 0.7795457944868076
P25_05_31499-close-tap: 0.20504297449372189
P25_05_31558-open-cupboard: 0.2429450812196592
P25_05_31564-put-down-fork: 0.008247602525443654
P25_05_31574-pick-up-spoon: 0.0024226087572287724
P25_12_31949-open-drawer: 0.8406641571782529
P26_02_32021-put-down-fork: 0.6189792228251463
P26_02_32022-open-fridge: 0.5207084055418818
P26_02_32061-put-down-fork: 0.4408514620590722
P26_03_32116-lather-pan: 0.36637458858433547
P26_03_32126-rinse-glass: 0.8425090385637759
P26_03_32127-soap-glass: 0.824028493653941
P26_04_32152-put-lid: 0.8156631847091376
P26_06_32189-close-lid: 0.6907162635766326
P26_08_32201-put-down-spoon: 0.3568850447263685
P26_09_32220-pick-up-pot: 0.44624794824500214
P26_09_32221-put-down-pot: 0.26997975321006606
P26_09_32230-pick-up-pot: 0.24024036366478185
P26_10_32236-pick-up-pot: 0.1147596845681278
P26_10_32241-put-pot: 0.011384625466746456
P26_10_32247-open-fridge: 0.6514554395234882
P26_12_32292-close-lid: 0.8500791450210272
P26_13_32297-open-lid: 0.9235833545394598
P26_13_32317-put-down-spoon: 0.7950266486805049
P26_13_32319-put-lid: 0.9206795354552924
P26_17_32347-take-spoon: 0.27578077826910885
P26_17_32353-put-down-plate: 0.8620989402597843
P26_18_32372-take-plate: 0.29911193829775584
P26_19_32404-pick-up-pot: 0.06355174272772501
P26_19_32434-put-down-glass: 0.3756792848500936
P26_19_32490-pick-up-pot: 0.4060256883081479
P26_19_32492-put-pot: 0.09166098534711864
P26_21_32505-close-cupboard: 0.32382190391945187
P26_28_32674-grab-fork: 0.005549357153150192
P26_29_32690-put-lid: 0.014739021352681902
P27_01_32893-pick-up-fork: 0.013898872507525084
P27_04_33002-place-sponge: 0.6119748992074392
P27_06_33144-pick-up-spoon: 0.012078914768608229
P27_06_33145-pick-up-fork: 0.03698887104928872
P27_07_33177-take-cloth: 0.05240039887991088
P27_07_33257-turn-on-tap: 0.3120469600486331
P28_01_33343-put-down-pan: 0.14703842514357898
P28_02_33398-put-down-spatula: 0.011947368306208121
P28_02_33400-wash-knife: 0.7670667405591303
P28_02_33474-turn-on-tap: 0.7267950369802065
P28_02_33479-turn-on-tap: 0.46757121447592453
P28_02_33489-turn-on-tap: 0.2307378760522294
P28_03_33614-peel-potato: 0.8764819965273318
P28_03_33621-turn-off-tap: 0.0016689702694066
P28_04_33682-cut-potato: 0.7391543250106452
P28_05_33779-put-down-knife: 0.016292381941639178
P28_06_33862-take-knife: 0.5939754658729726
P28_06_33958-take-spoon: 0.38952890050859423
P28_08_34040-wash-knife: 0.008220056038959145
P28_09_34091-open-fridge: 0.8083037025189697
P28_09_34141-turn-on-tap: 0.3854014819313534
P28_13_34301-put-pan: 0.509608116246568
P28_14_34393-put-down-sponge: 0.1838693396726967
P28_14_34394-turn-on-tap: 0.7971725013863988
P28_14_34396-turn-off-tap: 0.010144054692757365
P29_01_34867-chop-onion: 0.566218496059264
P29_01_34868-chop-onion: 0.5700248972198096
P29_01_34877-chop-onion: 0.5359930661425096
P29_01_34902-chop-onion: 0.5162361275788498
P29_02_35181-move-fork: 0.0647706172803737
P29_02_35206-open-drawer: 0.7277738403063267
P29_03_35254-put-down-glass: 0.6032109419386416
P29_03_35265-close-cupboard: 0.4456016275944421
P29_03_35296-move-pan: 0.03983815364892962
P29_03_35335-pick-up-spatula: 0.01301382663041295
P29_03_35355-pick-up-fork: 0.433000504723168
P29_03_35439-pick-up-bowl: 0.7541029422663996
P29_03_35461-rinse-bowl: 0.3017801583864639
P29_03_35497-scour-knife: 0.1394424810396231
P29_03_35528-pick-up-plate: 0.5988686760729252
P29_03_35562-scour-spatula: 0.43898935293509567
P29_03_35564-scour-spatula: 0.23388882334074879
P29_03_35632-pick-up-bowl: 0.03207933660269191
P29_04_35774-open-fridge: 0.0354984806599532
P30_03_36639-clean-knife: 0.31426705923806253
P30_04_36678-take-fork: 0.43611258185410406
P30_05_36874-put-onion: 0.3084212256862884
P30_05_36904-chop-onion: 0.4305536474485052
P30_05_36922-chop-onion: 0.5837469107855213
P30_05_37020-open-cupboard: 0.794958242579014
P30_05_37240-open-cupboard: 0.871744603748084
P30_05_37272-wash-spoon: 0.0430089564570153
P30_05_37511-take-plate: 0.6332582052173166
P30_05_37535-empty-bottle: 0.4600666834680851
P30_06_37605-dry-fork: 0.42428317524900194
P30_06_37668-rinse-plate: 0.9303510094368903
P30_06_37674-rinse-bowl: 0.22680551508710778
P30_10_38341-take-spoon: 0.7319707764618215
P30_10_38504-rinse-fork: 0.015066925565278666
P30_10_38535-take-spoon: 0.9321695518519846
P30_10_38579-rinse-sponge: 0.41976538930759943
P30_11_38596-rinse-plate: 0.5047385881962327
P30_11_38661-wash-spoon: 0.6725456685599056
P30_11_38673-rise-sponge: 0.12525265770239002
P31_01_38722-take-glass: 0.004672500850162464
P31_08_38926-open-fridge: 0.34331783874768007
P31_08_38943-open-fridge: 0.7276104575848876
Finished: scm_256, ins, most_first, epic, r50l, perturb, #Step=128
Average: 0.46590727438396473
