Loaded /home/lzq/ExpEval/exe_res/epic_r2p1d_g_full.pt
P22_08_25740-pick-up-pan: 0.7350186936929822
P22_08_25748-lather-pan: 0.8637316187098623
P22_08_25752-rinse-spoon: 0.4799441119702533
P22_08_25853-rinse-glass: 0.7317201667651534
P22_08_25857-rinse-cloth: 0.2777430697903037
P22_09_26001-put-down-plate: 0.4185073773190379
P22_09_26033-open-drawer: 0.4537562170997262
P22_09_26061-lather-bowl: 0.0022911039646714925
P22_09_26136-rinse-cloth: 0.5418659746274352
P22_10_26287-rinse-bowl: 0.5853182515618391
P22_10_26318-pick-up-spoon: 0.08880457543302328
P22_10_26319-lather-spoon: 0.04175025346223265
P22_10_26340-pick-up-bowl: 0.456254586589057
P22_10_26426-lather-glass: 0.8007372772321105
P22_10_26508-empty-bottle: 0.01312985964216523
P22_10_26511-empty-bottle: 0.05005522334948182
P22_11_26606-place-glass: 0.927621829174459
P22_11_26644-put-down-bowl: 0.5591034585353918
P22_11_26763-rinse-glass: 0.04312943686085419
P22_12_26841-open-drawer: 0.5146933207288384
P22_12_26959-put-plate: 0.9486164532229304
P22_13_27105-open-tap: 0.95945452272892
P22_13_27110-rinse-sponge: 0.15962753443978728
P22_13_27135-rinse-sponge: 0.04180900073610246
P22_13_27154-rinse-knife: 0.6500490984413773
P22_13_27218-wash-cloth: 0.20780946608632803
P22_14_27373-open-drawer: 0.5027457008138299
P22_14_27404-open-tap: 0.5466359949111939
P22_14_27451-put-down-bowl: 0.7564689925429411
P22_14_27458-lather-knife: 0.1370281456131488
P22_14_27459-rinse-knife: 0.21818354123272002
P22_14_27462-put-down-spatula: 0.00022808181908885673
P22_15_27640-put-down-plate: 0.9026439152285457
P22_15_27737-close-tap: 0.0039056389275356194
P22_16_27934-put-down-cloth: 0.7071555763110519
P22_16_28015-cut-onion: 0.9568624343350529
P22_16_28020-peel-onion: 0.8750661971047521
P22_16_28022-peel-onion: 0.8877861906960607
P22_16_28038-slice-onion: 0.9136495031788945
P22_16_28319-move-cloth: 0.3419450729712844
P22_16_28320-pick-up-cloth: 0.12995675679296256
P22_16_28411-open-drawer: 0.7246061957255006
P22_17_28425-move-bowl: 0.3747341609117575
P22_17_28449-lather-fork: 0.14244597002863885
P22_17_28547-put-down-pan: 0.5512652605352923
P22_17_28573-open-tap: 0.0020065208448524175
P22_17_28584-lather-fork: 0.649039968252182
P22_17_28642-fill-bottle: 0.4591456670500338
P22_17_28649-rinse-bottle: 0.025452956669032575
P22_17_28658-rinse-sponge: 0.051105567952618
P22_17_28740-pick-up-plate: 0.9817293624207377
P22_17_28854-put-down-glass: 0.6256463554129005
P22_17_28855-put-down-glass: 0.6037314077839255
P22_17_28870-put-down-plate: 0.11938281487673522
P22_17_28903-dry-knife: 0.5351282683108002
P23_02_29082-wash-plate: 0.994258554391563
P23_02_29125-open-fridge: 0.4285766375809908
P23_02_29204-close-tap: 0.04955204576253891
P23_04_29364-clean-bowl: 0.5569497543689795
P24_01_29576-grab-cloth: 0.7158696820959449
P24_02_29640-open-fridge: 0.28622010178864005
P24_02_29661-close-fridge: 0.545774627700448
P24_02_29710-turn-meat: 0.6055300634913147
P24_02_29718-cut-meat: 0.4936822354607284
P24_02_29727-take-meat: 0.018007728811353443
P24_02_29739-flip-meat: 0.7410988592915237
P24_02_29747-check-meat: 0.632275910358876
P24_02_29778-turn-meat: 0.5286234438233077
P24_02_29781-put-meat: 0.006864008232951164
P24_02_29785-take-cloth: 0.00921061516739428
P24_03_29796-pick-up-plate: 0.060767793706399974
P24_03_29802-rinse-sponge: 0.4522466251160949
P24_03_29811-lather-fork: 0.34710390597581864
P24_03_29903-rinse-sponge: 0.6351548883225768
P24_03_29914-pick-up-cloth: 0.19223529893904925
P24_04_29996-lather-knife: 0.8643058022949844
P24_05_30046-pick-up-lid: 0.5156304845586419
P24_05_30062-put-down-plate: 0.9277177060768008
P24_05_30105-move-pot: 0.05913334582000971
P24_05_30194-lift-lid: 0.7447602412477136
P24_05_30195-put-down-lid: 0.00905842789237795
P24_05_30226-rinse-knife: 0.20781985587440432
P24_05_30256-put-glass: 0.386740033980459
P24_06_30353-grab-spoon: 0.6468359934957698
P24_06_30384-rinse-sponge: 0.0038904804340563716
P24_06_30417-rinse-fork: 0.05118594840168953
P24_06_30419-rinse-fork: 0.7015018022060394
P24_07_30534-pick-up-cloth: 0.01353322965092957
P24_07_30551-put-down-fork: 0.001543592750864491
P24_07_30569-turn-meat: 0.049398897159844635
P24_08_30653-pick-up-pot: 0.026730264215730132
P24_08_30656-put-pot: 0.8996422373130918
P24_08_30692-cut-onion: 0.9421668322756886
P24_08_30777-pick-up-lid: 0.49330111119896175
P24_08_30836-take-bottle: 0.3253029174543917
P24_08_30897-pick-up-lid: 0.13356010671705007
P24_08_30965-open-tap: 0.0019623489617515586
P25_02_31371-pick-up-pot: 0.17644733417779207
P25_02_31387-put-down-lid: 0.003869011588860616
P25_02_31397-turn-tap: 0.4361805954575539
P25_02_31398-turn-tap: 0.2642507702112198
P25_05_31483-put-down-pan: 0.7462140913680195
P25_05_31499-close-tap: 0.5742490220069886
P25_05_31558-open-cupboard: 0.4472796243801713
P25_05_31564-put-down-fork: 0.3004537269473076
P25_05_31574-pick-up-spoon: 0.029113446620176547
P25_12_31949-open-drawer: 0.22059468749910593
P26_02_32021-put-down-fork: 0.3976176658272743
P26_02_32022-open-fridge: 0.6577809048444032
P26_02_32061-put-down-fork: 0.5480989629030227
P26_03_32116-lather-pan: 0.5693191819265485
P26_03_32126-rinse-glass: 0.5236477672681212
P26_03_32127-soap-glass: 0.5884958597645163
P26_04_32152-put-lid: 0.5180396858230233
P26_06_32189-close-lid: 0.5481689003482461
P26_08_32201-put-down-spoon: 0.6724675044091418
P26_09_32220-pick-up-pot: 0.4429636104777455
P26_09_32221-put-down-pot: 0.30176066149026154
P26_09_32230-pick-up-pot: 0.04977745641022921
P26_10_32236-pick-up-pot: 0.006017281874082982
P26_10_32241-put-pot: 0.0014107606431934983
P26_10_32247-open-fridge: 0.44899020858108996
P26_12_32292-close-lid: 0.49619492564350365
P26_13_32297-open-lid: 0.8293093708530068
P26_13_32317-put-down-spoon: 0.7773049708874896
P26_13_32319-put-lid: 0.5385823735967279
P26_17_32347-take-spoon: 0.6387599295796826
P26_17_32353-put-down-plate: 0.8708663488551974
P26_18_32372-take-plate: 0.01950955804437399
P26_19_32404-pick-up-pot: 0.00249447796100867
P26_19_32434-put-down-glass: 0.24045324798673393
P26_19_32490-pick-up-pot: 0.3046741710975766
P26_19_32492-put-pot: 0.23738264728337527
P26_21_32505-close-cupboard: 0.5210108676925301
P26_28_32674-grab-fork: 0.0005408903993520653
P26_29_32690-put-lid: 0.7855827510729432
P27_01_32893-pick-up-fork: 0.0057288964418694376
P27_04_33002-place-sponge: 0.009625781332142652
P27_06_33144-pick-up-spoon: 0.7757301950128749
P27_06_33145-pick-up-fork: 0.006063650045543909
P27_07_33177-take-cloth: 0.0009843743215606083
P27_07_33257-turn-on-tap: 0.6444618454575539
P28_01_33343-put-down-pan: 0.8035453437641263
P28_02_33398-put-down-spatula: 0.05514696294441819
P28_02_33400-wash-knife: 0.8487980643007904
P28_02_33474-turn-on-tap: 0.5101382085680961
P28_02_33479-turn-on-tap: 0.6060285782814026
P28_02_33489-turn-on-tap: 0.006066264869878069
P28_03_33614-peel-potato: 0.566354612801224
P28_03_33621-turn-off-tap: 0.00740788976661861
P28_04_33682-cut-potato: 0.5418828887678683
P28_05_33779-put-down-knife: 0.3205943974945694
P28_06_33862-take-knife: 0.6260898020956666
P28_06_33958-take-spoon: 0.06640084161888808
P28_08_34040-wash-knife: 0.4840082943532616
P28_09_34091-open-fridge: 0.7373589701205492
P28_09_34141-turn-on-tap: 0.410746374130249
P28_13_34301-put-pan: 0.9765354772284627
