Loaded /home/lzq/ExpEval/exe_res/epic_r2p1d_random_full.pt
P31_08_38926-open-fridge: 0.010851169917732478
P31_08_38943-open-fridge: 0.07915505716577172
Loaded /home/lzq/ExpEval/exe_res/epic_r2p1d_random_full.pt
P01_01_11-close-fridge: 0.13367368191480636
P01_01_227-take-glass: 0.12839636678341776
P01_01_246-put-down-spatula: 0.23519577915314585
P01_01_254-put-down-spoon: 0.73369955687318
P01_01_255-open-cupboard: 0.32220725998748095
P01_01_305-take-spatula: 0.3160363317839801
P01_01_324-wash-pan: 0.390863775331527
P01_01_49-take-spatula: 0.0016738435259321704
P01_01_76-take-onion: 0.6436132182739676
P01_02_338-rinse-sponge: 0.001237560958325048
P01_02_387-rinse-spoon: 0.1351513730129227
P01_02_417-rinse-fork: 0.032806047587655485
P01_02_421-rinse-plate: 0.6568254806473851
P01_03_489-move-bottle: 0.0036236361227929594
P01_03_493-open-cupboard: 0.3118938985024579
P01_05_562-take-plate: 0.5982808750867844
P01_05_628-peel-potato: 0.12351099506020546
P01_05_629-put-down-potato: 0.04145026317797601
P01_05_743-open-drawer: 0.13075431007891894
P01_06_830-wash-fork: 0.09331542584914132
P01_06_896-rinse-knife: 0.0665918773598969
P01_06_921-rinse-cloth: 0.016212582103908062
P01_07_955-open-cupboard: 0.30434476444497705
P01_09_1034-put-down-potato: 0.009103158854413778
P01_09_1170-wash-spatula: 0.06697096584597602
P01_09_1180-rinse-spatula: 0.07877975790062919
P01_09_1229-pour-potato: 0.00694334989413619
P01_09_1528-open-drawer: 0.2548827683646232
P01_09_1551-take-potato: 0.035421087089926
P01_09_1678-open-fridge: 0.09968531707301737
P01_09_1743-open-fridge: 0.059005668945610525
P01_09_1859-take-plate: 0.27268040776252744
P01_16_2820-put-glass: 0.35642863981134726
P01_16_2866-close-cupboard: 0.33183234006166457
P01_17_2886-open-cupboard: 0.3420026580290869
P01_17_3150-rinse-cloth: 0.005975934462621808
P01_18_3170-open-fridge: 0.14018441162072123
P01_18_3324-hang-cloth: 0.016664352789521216
P01_18_3454-take-lid: 0.5615133798867464
P01_18_3469-turn-on-tap: 0.03170753188431263
P01_18_3548-open-drawer: 0.23373198680696078
P01_18_3688-take-sponge: 0.002737720999866724
P01_19_3910-rinse-glass: 0.09383121322840453
P01_19_3913-rinse-knife: 0.013813297785818577
P01_19_3950-rinse-sponge: 0.04917835544794798
P01_19_3973-rinse-cloth: 0.08220349045470357
P01_19_3976-rinse-cloth: 0.012447240352630616
P01_19_3986-hang-cloth: 0.2351253267005086
P02_01_4005-open-cupboard: 0.15027753941714764
P02_01_4033-put-spoon: 0.41134783094283195
P02_02_4107-wash-knife: 0.16674183668568732
P02_02_4111-wash-spoon: 0.5770560670783743
P02_02_4113-wash-spoon: 0.4873347851401195
P02_03_4188-put-lid: 0.024962889831513166
P02_03_4202-close-cupboard: 0.2368396870419383
P02_03_4206-open-fridge: 0.29752288876101374
P02_03_4277-put-onion: 0.6659836175106466
P02_03_4296-pick-pot: 0.004960611203049154
P02_03_4427-stir-onion: 0.692957329954952
P02_03_4506-pick-up-pot: 0.21052865610457958
P02_04_4579-pick-up-glass: 0.3936482927203178
