The visualization results will not be visualized and save.
Loaded /home/lzq/ExpEval/exe_res/ucf101_r50l_perturb_full_core11_test_summed.pt
v_SalsaSpin_g04_c05: 0.6288747616338215
v_SalsaSpin_g04_c06: 0.3679410055402995
v_SalsaSpin_g05_c01: 0.40738726767834604
v_SalsaSpin_g05_c02: 0.5226260288982588
v_SalsaSpin_g05_c03: 0.5191717537198736
v_SalsaSpin_g05_c04: 0.48028980165824986
v_SalsaSpin_g05_c05: 0.5111224972305125
v_SalsaSpin_g05_c06: 0.5451798866730064
v_SalsaSpin_g06_c01: 0.5292855266765828
v_SalsaSpin_g06_c02: 0.5763582725647389
v_SalsaSpin_g06_c03: 0.5570812813990165
v_SalsaSpin_g06_c04: 0.5377096440791445
v_SalsaSpin_g06_c05: 0.5909233201836126
v_SalsaSpin_g07_c01: 0.5351004894726964
v_SalsaSpin_g07_c02: 0.5500557899108732
v_SalsaSpin_g07_c03: 0.5183368894401664
v_SalsaSpin_g07_c04: 0.5383489960201961
v_SalsaSpin_g07_c05: 0.6229947571959986
v_SalsaSpin_g07_c06: 0.5340863801500139
v_SkateBoarding_g01_c01: 0.46032408489046767
v_SkateBoarding_g01_c02: 0.5985129522080659
v_SkateBoarding_g01_c03: 0.19281564327961237
v_SkateBoarding_g01_c04: 0.7258881926468651
v_SkateBoarding_g02_c01: 0.7220855914453482
v_SkateBoarding_g02_c02: 0.7452318187615853
v_SkateBoarding_g02_c03: 0.08501165680777131
v_SkateBoarding_g02_c04: 0.8691111526671139
v_SkateBoarding_g02_c05: 0.8742683084535541
v_SkateBoarding_g02_c06: 0.944286623768344
v_SkateBoarding_g03_c01: 0.8093633485236662
v_SkateBoarding_g03_c02: 0.7360532761976013
v_SkateBoarding_g03_c03: 0.796897538896084
v_SkateBoarding_g03_c04: 0.5971657345202688
v_SkateBoarding_g04_c01: 0.8055616289390909
v_SkateBoarding_g04_c02: 0.8957047155364325
v_SkateBoarding_g04_c03: 0.734327765072664
v_SkateBoarding_g04_c04: 0.8311592326072665
v_SkateBoarding_g04_c05: 0.3226280091067904
v_SkateBoarding_g05_c01: 0.9120190127031402
v_SkateBoarding_g05_c02: 0.8126761570463286
v_SkateBoarding_g05_c03: 0.7708267073325046
v_SkateBoarding_g05_c04: 0.8381735626818138
v_SkateBoarding_g06_c01: 0.820579777968883
v_SkateBoarding_g06_c02: 0.7250012536432741
v_SkateBoarding_g06_c03: 0.850964774313958
v_SkateBoarding_g06_c04: 0.9239153495186246
v_SkateBoarding_g07_c01: 0.7872758808481854
v_SkateBoarding_g07_c02: 0.8403112896457863
v_SkateBoarding_g07_c03: 0.8029191497069619
v_SkateBoarding_g07_c04: 0.8865161207716857
v_SkateBoarding_g07_c05: 0.8302803395484921
v_Skiing_g01_c01: 0.66627901951125
v_Skiing_g01_c02: 0.6178043361881054
v_Skiing_g01_c03: 0.7776110043539209
v_Skiing_g01_c04: 0.8085479256980048
v_Skiing_g01_c05: 0.7552298247120252
v_Skiing_g01_c06: 0.6486966214133609
v_Skiing_g02_c01: 0.7531384728885456
v_Skiing_g02_c02: 0.7239559541520315
v_Skiing_g02_c03: 0.7095842612231625
v_Skiing_g02_c04: 0.7766048622354135
v_Skiing_g02_c05: 0.6191373325427811
v_Skiing_g03_c01: 0.8366102708238816
v_Skiing_g03_c02: 0.7160576858192537
v_Skiing_g03_c03: 0.5627111412000423
v_Skiing_g03_c04: 0.3627630846748384
v_Skiing_g03_c05: 0.578061964173856
v_Skiing_g03_c06: 0.7843177152815841
v_Skiing_g03_c07: 0.5843688593739096
v_Skiing_g04_c01: 0.63843824655895
v_Skiing_g04_c02: 0.4072831519285911
v_Skiing_g04_c03: 0.6843128500515413
v_Skiing_g04_c04: 0.6359989235743734
v_Skiing_g04_c05: 0.4843664450068757
v_Skiing_g04_c06: 0.6419065487918024
v_Skiing_g04_c07: 0.6823696604480154
v_Skiing_g05_c01: 0.6074681778575348
v_Skiing_g05_c02: 0.5205297623067071
v_Skiing_g05_c03: 0.6167269215252542
v_Skiing_g05_c04: 0.890557080590367
v_Skiing_g06_c01: 0.00231165497737261
v_Skiing_g06_c02: 0.14662272297119833
v_Skiing_g06_c03: 0.6292644666279574
v_Skiing_g06_c04: 0.02421105462400352
v_Skiing_g06_c05: 0.008587268951768968
v_Skiing_g06_c06: 0.007681378162484251
v_Skiing_g06_c07: 0.042603246011205166
v_Skiing_g07_c01: 0.5863534746709845
v_Skiing_g07_c02: 0.6716474607239897
v_Skiing_g07_c03: 0.6657230101306649
v_Skiing_g07_c04: 0.27103569814935324
v_Skijet_g01_c01: 0.5488652681858809
v_Skijet_g01_c02: 0.4103406807334692
v_Skijet_g01_c03: 0.3002435867674649
v_Skijet_g01_c04: 0.5605361924707597
v_Skijet_g02_c01: 0.45226067365603706
v_Skijet_g02_c02: 0.47316844986167317
v_Skijet_g02_c03: 0.3812625478843556
v_Skijet_g02_c04: 0.3976200395811568
v_Skijet_g03_c01: 0.37216154134594925
v_Skijet_g03_c02: 0.35134248293972775
v_Skijet_g03_c03: 0.2536665510577971
v_Skijet_g03_c04: 0.03888954901793862
v_Skijet_g04_c01: 0.34272319498636267
v_Skijet_g04_c02: 0.3968603782885361
v_Skijet_g04_c03: 0.302973280346715
v_Skijet_g04_c04: 0.4118404195698745
v_Skijet_g05_c01: 0.476565174396862
v_Skijet_g05_c02: 0.48217706814700484
v_Skijet_g05_c03: 0.4784461616885428
v_Skijet_g05_c04: 0.48376170455058126
v_Skijet_g06_c01: 0.34455911117770216
v_Skijet_g06_c02: 0.34223945527428795
v_Skijet_g06_c03: 0.5608312893841488
v_Skijet_g06_c04: 0.31596177689201543
v_Skijet_g07_c01: 0.1618602368396287
v_Skijet_g07_c02: 0.46299434564825076
v_Skijet_g07_c03: 0.4259392180918332
v_Skijet_g07_c04: 0.49161585908127475
v_SoccerJuggling_g01_c01: 0.16927332360704112
v_SoccerJuggling_g01_c02: 0.34125207688610354
v_SoccerJuggling_g01_c03: 0.16354926414291293
v_SoccerJuggling_g01_c04: 0.6153705729654344
v_SoccerJuggling_g01_c05: 0.24424594576377037
v_SoccerJuggling_g02_c01: 0.47074635389957725
v_SoccerJuggling_g02_c02: 0.4399290647280377
v_SoccerJuggling_g02_c03: 0.4029731004495832
v_SoccerJuggling_g02_c04: 0.49435943292612816
v_SoccerJuggling_g02_c05: 0.5549181288420454
v_SoccerJuggling_g02_c06: 0.4897758080293059
v_SoccerJuggling_g03_c01: 0.526760360827229
v_SoccerJuggling_g03_c02: 0.427356023587844
v_SoccerJuggling_g03_c03: 0.01319093876752281
v_SoccerJuggling_g03_c04: 0.026664514866855574
v_SoccerJuggling_g04_c01: 0.26636826154144194
v_SoccerJuggling_g04_c02: 0.4816097612896984
v_SoccerJuggling_g04_c03: 0.4983717958565488
v_SoccerJuggling_g04_c04: 0.5945556535769463
v_SoccerJuggling_g04_c05: 0.3967255634396447
v_SoccerJuggling_g04_c06: 0.4374337101063729
v_SoccerJuggling_g05_c01: 0.08487819368501553
v_SoccerJuggling_g05_c02: 0.22494837481387425
v_SoccerJuggling_g05_c03: 0.14655945017777197
v_SoccerJuggling_g05_c04: 0.03515434244848924
v_SoccerJuggling_g05_c05: 0.03481247714726658
v_SoccerJuggling_g05_c06: 0.10913259340106521
v_SoccerJuggling_g06_c01: 0.28870672098736594
v_SoccerJuggling_g06_c02: 0.17405644072511284
v_SoccerJuggling_g06_c03: 0.35478659368554694
v_SoccerJuggling_g06_c04: 0.2647529413801183
v_SoccerJuggling_g06_c05: 0.25224281143837646
v_SoccerJuggling_g07_c01: 0.5974231455456367
v_SoccerJuggling_g07_c02: 0.24431435473258414
v_SoccerJuggling_g07_c03: 0.5968032388345257
v_SoccerJuggling_g07_c04: 0.4926157691353914
v_SoccerJuggling_g07_c05: 0.5647114047824074
v_SoccerJuggling_g07_c06: 0.4639253520326319
v_SoccerJuggling_g07_c07: 0.3548374780247411
v_Surfing_g01_c01: 0.7056399585277426
v_Surfing_g01_c02: 0.47714080439478745
v_Surfing_g01_c03: 0.8481772506353902
v_Surfing_g01_c04: 0.8597888867498613
v_Surfing_g01_c05: 0.6452985768078588
v_Surfing_g01_c06: 0.7240597561293958
v_Surfing_g01_c07: 0.7858098826279827
v_Surfing_g02_c01: 0.6362599519976214
v_Surfing_g02_c02: 0.6410226983328661
v_Surfing_g02_c03: 0.5237865620822298
v_Surfing_g02_c04: 0.8340992653194595
v_Surfing_g02_c05: 0.8326136402639688
v_Surfing_g02_c06: 0.7007463294209219
v_Surfing_g03_c01: 0.7163781743423612
v_Surfing_g03_c02: 0.7211750717139711
v_Surfing_g03_c03: 0.7166783092653051
v_Surfing_g03_c04: 0.7004331355293592
v_Surfing_g04_c01: 0.7173552547453665
v_Surfing_g04_c02: 0.7778643531396109
v_Surfing_g04_c03: 0.7607802810330017
v_Surfing_g04_c04: 0.8307069211321718
v_Surfing_g05_c01: 0.665271768587477
v_Surfing_g05_c02: 0.7863837719401893
v_Surfing_g05_c03: 0.7274000260467622
v_Surfing_g05_c04: 0.6448085774101463
v_Surfing_g06_c01: 0.7739412453536894
v_Surfing_g06_c02: 0.5985175270514161
v_Surfing_g06_c03: 0.7712288478718085
v_Surfing_g06_c04: 0.6986029523406543
v_Surfing_g07_c01: 0.6654875640045194
v_Surfing_g07_c02: 0.07952004357003699
v_Surfing_g07_c03: 0.18723996997463938
v_Surfing_g07_c04: 0.05662316296833987
v_TennisSwing_g01_c01: 0.5736851524116812
v_TennisSwing_g01_c02: 0.6293542321129209
v_TennisSwing_g01_c03: 0.6335474861260045
v_TennisSwing_g01_c04: 0.5077075615496677
v_TennisSwing_g01_c05: 0.6221980625047353
v_TennisSwing_g01_c06: 0.7005736243056653
v_TennisSwing_g01_c07: 0.6503984883915822
v_TennisSwing_g02_c01: 0.2630996496762997
v_TennisSwing_g02_c02: 0.40340750311563134
v_TennisSwing_g02_c03: 0.3129280326919695
v_TennisSwing_g02_c04: 0.2971655906893446
v_TennisSwing_g02_c05: 0.43379129245904197
v_TennisSwing_g02_c06: 0.34839174961563296
v_TennisSwing_g02_c07: 0.22067401997566205
v_TennisSwing_g03_c01: 0.7456034077160367
v_TennisSwing_g03_c02: 0.724726878276502
v_TennisSwing_g03_c03: 0.7658781444647591
v_TennisSwing_g03_c04: 0.7442977543728196
v_TennisSwing_g03_c05: 0.6630630631073758
v_TennisSwing_g03_c06: 0.6233202654725449
v_TennisSwing_g03_c07: 0.7065955470476468
v_TennisSwing_g04_c01: 0.3221435364953946
v_TennisSwing_g04_c02: 0.25613027712991193
v_TennisSwing_g04_c03: 0.198046684446893
v_TennisSwing_g04_c04: 0.28865849664491144
v_TennisSwing_g04_c05: 0.1789706100868354
v_TennisSwing_g04_c06: 0.2964811230652855
v_TennisSwing_g04_c07: 0.2939810218266561
v_TennisSwing_g05_c01: 0.08682963306313575
v_TennisSwing_g05_c02: 0.06532935088379525
v_TennisSwing_g05_c03: 0.11315080672873448
v_TennisSwing_g05_c04: 0.10556252195474015
v_TennisSwing_g05_c05: 0.04262959974049725
v_TennisSwing_g05_c06: 0.07306885315159203
v_TennisSwing_g05_c07: 0.01798738824789539
v_TennisSwing_g06_c01: 0.34227755161505674
v_TennisSwing_g06_c02: 0.19917160651717744
v_TennisSwing_g06_c03: 0.6135641615125161
v_TennisSwing_g06_c04: 0.7243154085714766
v_TennisSwing_g06_c05: 0.7134298780156528
v_TennisSwing_g06_c06: 0.3349340590934487
v_TennisSwing_g06_c07: 0.24887946777953224
v_TennisSwing_g07_c01: 0.32704277947838517
v_TennisSwing_g07_c02: 0.1837364980427172
v_TennisSwing_g07_c03: 0.2592114046116145
v_TennisSwing_g07_c04: 0.28774203084464234
v_TennisSwing_g07_c05: 0.16612563264522276
v_TennisSwing_g07_c06: 0.22194330594426956
v_TennisSwing_g07_c07: 0.19105869791209462
v_TrampolineJumping_g01_c01: 0.39852060892872565
v_TrampolineJumping_g01_c02: 0.40844340094207676
v_TrampolineJumping_g01_c03: 0.4831680670744961
v_TrampolineJumping_g01_c04: 0.33061804734090544
v_TrampolineJumping_g02_c01: 0.3786511476713178
v_TrampolineJumping_g02_c02: 0.3968871497340254
v_TrampolineJumping_g02_c03: 0.4300561528523936
v_TrampolineJumping_g02_c04: 0.4122004587498868
v_TrampolineJumping_g02_c05: 0.3708975963852615
v_TrampolineJumping_g02_c06: 0.4203591667609883
v_TrampolineJumping_g03_c01: 0.47395300840737536
v_TrampolineJumping_g03_c02: 0.5227311609628469
v_TrampolineJumping_g03_c03: 0.536182053727737
v_TrampolineJumping_g03_c04: 0.5109778860224954
v_TrampolineJumping_g04_c01: 0.5262565599884564
v_TrampolineJumping_g04_c02: 0.49312614720354975
v_TrampolineJumping_g04_c03: 0.45184311289049217
v_TrampolineJumping_g04_c04: 0.5113714359333172
v_TrampolineJumping_g04_c05: 0.6841579024332995
v_TrampolineJumping_g05_c01: 0.4289929597510719
v_TrampolineJumping_g05_c02: 0.4070569468073218
v_TrampolineJumping_g05_c03: 0.4833874324756656
v_TrampolineJumping_g05_c04: 0.33832840509050727
v_TrampolineJumping_g06_c01: 0.20180215215174638
v_TrampolineJumping_g06_c02: 0.6391208823355697
v_TrampolineJumping_g06_c04: 0.6002541975811861
v_TrampolineJumping_g07_c01: 0.5927222659359412
v_TrampolineJumping_g07_c02: 0.6570880565415684
v_TrampolineJumping_g07_c03: 0.7305208759641448
v_TrampolineJumping_g07_c04: 0.5816677348352124
v_TrampolineJumping_g07_c05: 0.6989707156567259
v_VolleyballSpiking_g01_c01: 0.33773012082626036
v_VolleyballSpiking_g01_c02: 0.640415361494239
v_VolleyballSpiking_g01_c03: 0.4724805389960381
v_VolleyballSpiking_g01_c04: 0.557708885178741
v_VolleyballSpiking_g02_c01: 0.3567278770850523
v_VolleyballSpiking_g02_c04: 0.5517372732126615
v_VolleyballSpiking_g03_c01: 0.3577993138224616
v_VolleyballSpiking_g03_c02: 0.4200700567736075
v_VolleyballSpiking_g03_c03: 0.5682867562315282
v_VolleyballSpiking_g03_c04: 0.5608860972478664
v_VolleyballSpiking_g04_c01: 0.33290120359000436
v_VolleyballSpiking_g04_c02: 0.190251596478044
v_VolleyballSpiking_g04_c03: 0.3684270719626083
v_VolleyballSpiking_g04_c04: 0.31702800232958583
v_VolleyballSpiking_g04_c05: 0.45874509483466824
v_VolleyballSpiking_g04_c06: 0.09980456481107645
v_VolleyballSpiking_g04_c07: 0.21874137544598887
v_VolleyballSpiking_g05_c01: 0.3248221395091498
v_VolleyballSpiking_g05_c02: 0.49144041892891527
v_VolleyballSpiking_g05_c03: 0.1818218959428515
v_VolleyballSpiking_g05_c04: 0.34093343879261134
v_VolleyballSpiking_g05_c05: 0.17201571135916383
v_VolleyballSpiking_g06_c01: 0.40801826009981096
v_VolleyballSpiking_g06_c02: 0.5127556920670531
v_VolleyballSpiking_g06_c03: 0.4996854463546376
v_VolleyballSpiking_g06_c04: 0.5949783015623004
v_VolleyballSpiking_g07_c01: 0.3404465042938611
v_VolleyballSpiking_g07_c02: 0.24076093623826084
v_VolleyballSpiking_g07_c03: 0.2664310898758784
v_VolleyballSpiking_g07_c04: 0.3970068118760537
v_VolleyballSpiking_g07_c05: 0.23709202214763625
v_VolleyballSpiking_g07_c06: 0.5010294830456818
v_VolleyballSpiking_g07_c07: 0.4967536193563765
v_WalkingWithDog_g01_c01: 0.40266817427672874
v_WalkingWithDog_g01_c02: 0.48733160920400065
v_WalkingWithDog_g01_c03: 0.05591561504966105
v_WalkingWithDog_g01_c04: 0.3623244051578998
v_WalkingWithDog_g02_c01: 0.017648945913385308
v_WalkingWithDog_g02_c02: 0.013497790457639734
v_WalkingWithDog_g02_c03: 0.06621803456196086
v_WalkingWithDog_g02_c04: 0.07062370162822453
v_WalkingWithDog_g02_c05: 0.0027678189756389815
v_WalkingWithDog_g02_c06: 0.20904566805156896
v_WalkingWithDog_g03_c01: 0.0011216456842079174
v_WalkingWithDog_g03_c02: 0.000587447173265722
v_WalkingWithDog_g03_c03: 0.48941915403833547
v_WalkingWithDog_g03_c04: 0.425321598861403
v_WalkingWithDog_g03_c05: 0.44708481349916124
v_WalkingWithDog_g04_c01: 0.35639131140502
v_WalkingWithDog_g04_c02: 0.004243076806226015
v_WalkingWithDog_g04_c03: 0.4414221521462976
v_WalkingWithDog_g04_c04: 0.2927997340982342
v_WalkingWithDog_g04_c05: 0.4743761344247283
v_WalkingWithDog_g05_c01: 0.5094283926966668
v_WalkingWithDog_g05_c02: 0.4132857554961982
v_WalkingWithDog_g05_c03: 0.6303330035618273
v_WalkingWithDog_g05_c04: 0.6803087639598993
v_WalkingWithDog_g05_c05: 0.6751139356475095
v_WalkingWithDog_g06_c01: 6.715914415133953e-05
v_WalkingWithDog_g06_c02: 0.4463284715221437
v_WalkingWithDog_g06_c03: 0.13148355751307497
v_WalkingWithDog_g06_c04: 0.5234109950957788
v_WalkingWithDog_g06_c05: 0.4710910671732991
v_WalkingWithDog_g07_c01: 0.0001648155282144252
v_WalkingWithDog_g07_c02: 0.2665260416473828
v_WalkingWithDog_g07_c03: 0.00023325040948244283
v_WalkingWithDog_g07_c04: 0.01906357318988668
v_WalkingWithDog_g07_c05: 0.5195175376486755
v_WalkingWithDog_g07_c06: 0.0030167214110674626
Average: 0.0/0.47070210400186474
